Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	138.59966	6.8391232	145.56538	130.2235	139.45914	57.90144	259.35156	41.13479	1000.0	1000.0	3999	6.8610654	3.4811354	21.63248	-0.68922937	6.8613133	3.4806871	21.559387	-0.3369421	-4.0643206	0.41112196	13.337943	-10.058034	-7.633208	0.067086235	0.067086235	112.62145328521729
2	136.21103	6.3570986	144.33804	126.58536	109.82346	62.8067	261.35596	56.832195	1000.0	1000.0	7999	19.8392	4.044917	37.10798	7.5202794	19.839205	4.045071	37.02889	7.6412473	-3.9816365	0.59360164	1.8450861	-11.612921	-20.597872	0.14645873	0.14645873	257.07850313186646
3	127.88814	42.086533	185.90819	70.086716	192.30687	33.30406	247.9828	134.42233	1000.0	1000.0	11999	30.753365	4.7979426	46.90164	7.748655	30.753216	4.7988977	47.317898	7.872674	-3.840975	0.87043786	4.930153	-11.2442875	-31.501385	0.27287123	0.27287123	402.5021140575409
4	175.40643	22.586704	210.97568	152.2285	140.46222	6.688103	151.83	130.58925	1000.0	1000.0	15999	40.499676	4.5936522	55.31415	20.48957	40.499687	4.5935946	55.873043	19.983875	-3.9156036	0.70915663	5.5740495	-9.9799	-41.208664	0.299356	0.299356	550.2761881351471
5	165.50903	19.030281	198.2305	152.09357	158.69907	31.986279	226.90062	137.59741	1000.0	1000.0	19999	48.46886	4.2498674	62.108315	30.600437	48.46888	4.2495017	62.433853	30.510582	-3.9026012	0.72835666	3.953353	-11.810819	-49.159924	0.35972172	0.35972172	697.3899254798889
6	170.37105	7.980623	179.28304	160.45705	226.84143	95.85871	442.06934	134.61781	1000.0	1000.0	23999	55.498997	3.7802515	70.419785	37.720455	55.49904	3.779581	69.95316	37.66684	-3.869161	0.80587065	6.8527565	-11.358208	-56.195812	0.37124306	0.37124306	844.490562915802
7	215.26474	45.3462	288.587	170.71725	212.45332	71.286476	374.72882	141.82741	1000.0	1000.0	27999	61.52536	3.1232612	74.64486	44.132656	61.525494	3.1223116	75.23022	44.80907	-3.8433926	0.8661518	11.0411	-10.717341	-62.227085	0.381359	0.381359	991.7339842319489
8	186.75998	32.092945	242.02786	164.09396	236.89499	74.5438	362.2555	145.98991	1000.0	1000.0	31999	66.451035	2.5624745	79.72341	50.075718	66.4511	2.5616658	79.269	50.32456	-3.901632	0.73315716	10.127787	-10.462128	-67.13903	0.35942394	0.35942394	1139.6306352615356
9	176.26727	9.066471	185.70705	161.63074	291.92975	67.72269	392.19922	150.1401	1000.0	1000.0	35999	70.44088	2.4461937	85.09904	54.51731	70.440895	2.4466295	85.68445	55.08629	-3.9123206	0.71483123	6.3311853	-11.232136	-71.127785	0.3543706	0.3543706	1288.0433328151703
10	197.15839	12.040146	208.19905	176.81131	302.85504	77.55723	380.7513	134.23135	1000.0	1000.0	39999	73.754486	2.3973613	89.38554	58.609158	73.7545	2.3960702	89.61724	58.608025	-3.8961437	0.76022804	6.7974405	-10.634228	-74.447205	0.35602775	0.35602775	1435.746535539627
11	302.55557	82.9074	427.03357	204.57889	275.57236	79.58625	380.5193	134.51697	1000.0	1000.0	43999	76.72914	2.7046037	91.70137	61.763603	76.72923	2.7036345	91.387535	62.09859	-3.860431	0.81799275	8.394243	-11.1910515	-77.41464	0.40168023	0.40168023	1582.8382277488708
12	350.80365	100.65508	449.583	224.12178	302.14078	50.991573	373.0668	256.15875	1000.0	1000.0	47999	79.376755	3.0864651	94.321075	64.13963	79.37673	3.0860598	94.31574	65.07753	-3.8403425	0.84010714	7.03947	-13.6237335	-80.06424	0.40091702	0.40091702	1730.7126815319061
13	350.15704	96.72841	449.8034	252.37598	272.90463	95.3431	493.0808	132.25203	1000.0	1000.0	51999	81.86951	3.7054646	96.52772	67.534225	81.86957	3.705018	96.91919	67.388535	-3.8114884	0.86529285	9.193369	-10.275223	-82.55588	0.40723008	0.40723008	1879.9606349468231
14	374.60553	76.7903	446.93854	250.10713	389.20367	108.46895	500.3961	238.45512	1000.0	1000.0	55999	84.15006	4.4791317	99.07472	70.176315	84.15009	4.478542	99.50911	68.89372	-3.7855897	0.8881745	7.9797707	-11.441956	-84.83133	0.4233883	0.4233883	2028.5408146381378
15	312.87854	83.681046	457.19247	254.82666	316.56216	73.485214	488.07144	251.77977	1000.0	1000.0	59999	85.9616	4.891541	102.573135	71.74856	85.96165	4.8909316	102.21347	71.71423	-3.7410653	0.93823445	8.25343	-13.629538	-86.65051	0.41746646	0.41746646	2176.7751648426056
16	423.77307	93.35739	480.13773	262.1077	471.54843	196.88213	990.3882	259.73495	1000.0	1000.0	63999	87.88731	5.5078077	105.24499	73.27767	87.88739	5.5078983	104.65273	73.17143	-3.6774595	1.0054058	8.97777	-10.7327	-88.577705	0.45211384	0.45211384	2326.223503112793
17	366.17535	103.7546	482.9413	261.7896	329.32733	93.66787	506.10046	264.98776	1000.0	1000.0	67999	89.98086	6.268856	106.558014	73.468285	89.98082	6.2687483	107.23495	72.34462	-3.601973	1.0785732	9.736096	-12.196793	-90.683784	0.46287066	0.46287066	2476.131889104843
18	430.56763	92.10978	498.33447	272.10168	352.1697	106.12168	503.97556	257.926	1000.0	1000.0	71999	91.7749	6.704654	108.7159	74.16005	91.77495	6.704469	109.164635	73.58523	-3.5990765	1.0764573	7.616855	-11.799614	-92.46851	0.4882261	0.4882261	2627.818940639496
19	380.88742	121.45074	503.19244	254.73154	406.95587	117.749535	512.9807	259.73422	1000.0	1000.0	75999	93.48231	7.2997775	110.64603	74.20931	93.48237	7.2995043	110.37113	73.6361	-3.5933464	1.0813798	9.189371	-11.219989	-94.1782	0.4794628	0.4794628	2783.379904985428
20	437.6897	98.18079	500.4841	267.85123	405.58524	110.52292	501.68683	263.38104	1000.0	1000.0	79999	94.85076	7.674902	111.93699	73.07055	94.85077	7.6752415	113.069786	74.73604	-3.5541525	1.1260324	10.579805	-11.043457	-95.54916	0.49283874	0.49283874	2943.046105146408
21	438.1312	100.70963	507.82773	264.17407	421.31256	141.31111	686.3482	257.76703	1000.0	1000.0	83999	96.48452	8.210464	112.91968	75.580345	96.48456	8.210214	114.05581	75.60231	-3.5518062	1.1281986	10.7523155	-14.8125725	-97.1822	0.48445672	0.48445672	3104.289568424225
22	321.59952	100.77097	496.11255	260.5625	358.67654	107.444565	504.58688	263.7832	1000.0	1000.0	87999	97.55518	8.427942	114.43268	75.85748	97.55511	8.427794	114.3443	76.1797	-3.56527	1.1214309	10.209194	-12.013262	-98.25803	0.47438312	0.47438312	3265.7678701877594
23	326.78436	105.20658	508.99298	264.3258	419.87567	102.18898	491.73297	260.51834	1000.0	1000.0	91999	98.45239	8.709373	115.69558	76.89644	98.45245	8.709187	115.60216	76.83809	-3.554569	1.1257576	9.734658	-11.891773	-99.149536	0.4676724	0.4676724	3427.3247895240784
24	440.48508	103.75325	506.45856	260.92255	336.0362	98.62331	499.4988	262.76743	1000.0	1000.0	95999	99.29049	8.939464	117.44179	76.85135	99.29059	8.939147	118.14279	77.0072	-3.565314	1.1096208	9.496933	-12.184422	-99.98935	0.44493383	0.44493383	3588.648171186447
25	386.56296	117.48754	507.54926	265.98624	367.38803	103.84362	476.56845	260.86716	1000.0	1000.0	99999	100.24267	9.261511	118.25634	77.71233	100.24271	9.261477	118.50837	77.727005	-3.5754125	1.0985769	8.612169	-11.764664	-100.93884	0.4433186	0.4433186	3750.710429430008
26	381.4886	117.63401	500.50696	262.52765	378.7906	114.280945	499.24713	260.73764	1000.0	1000.0	103999	100.86595	9.505959	119.552345	77.608475	100.86591	9.505889	119.28169	78.14213	-3.5772974	1.1016002	9.238064	-11.138435	-101.560715	0.43941453	0.43941453	3913.328503847122
27	395.2149	109.203926	506.48022	266.1261	430.05884	108.141266	506.52493	260.23398	1000.0	1000.0	107999	101.57978	9.641216	119.71873	78.60385	101.57981	9.640792	119.72126	78.859436	-3.5758839	1.1031978	8.170373	-11.072025	-102.27742	0.42920044	0.42920044	4076.4651432037354
28	321.5994	101.766754	497.80515	260.02066	399.56247	112.30918	500.8948	258.96918	1000.0	1000.0	111999	102.17015	9.843602	121.16172	78.6379	102.17016	9.8433485	121.43019	78.67715	-3.5789645	1.1055796	9.876272	-11.270815	-102.86589	0.41666383	0.41666383	4239.812605381012
29	378.377	112.29788	506.95514	266.0839	364.18002	112.64457	506.61914	262.48282	1000.0	1000.0	115999	102.70728	9.924574	120.97976	78.97981	102.70736	9.924238	121.01522	79.596466	-3.5690525	1.1137829	7.0029244	-11.988068	-103.40881	0.41381443	0.41381443	4403.422698020935
30	384.90958	111.73594	504.07892	269.09387	333.6872	105.71866	503.0427	258.1018	1000.0	1000.0	119999	103.26713	10.116908	121.556465	77.128815	103.26717	10.11675	121.50831	78.82454	-3.5878692	1.0999658	9.613775	-11.55122	-103.96067	0.40389347	0.40389347	4565.87051153183
31	330.7213	102.27983	507.11346	261.43805	401.4123	109.06264	495.48672	260.7367	1000.0	1000.0	123999	103.51646	10.203743	121.90124	80.45409	103.51644	10.203809	122.55359	80.714066	-3.6056933	1.0832446	8.875395	-11.780262	-104.210594	0.39706713	0.39706713	4729.451721191406
32	322.45834	104.76098	503.61398	257.11618	341.38788	105.747856	513.5057	261.12643	1000.0	1000.0	127999	103.62856	10.302513	122.7883	81.04593	103.62867	10.302053	122.1752	80.61613	-3.6311018	1.050001	8.032261	-11.35196	-104.32156	0.37984926	0.37984926	4892.325666427612
33	438.73856	90.66218	497.60318	281.90457	472.06924	68.01798	499.17487	268.24762	1000.0	1000.0	131999	104.03032	10.466938	122.75899	79.75146	104.03031	10.466714	122.57448	80.08113	-3.6196144	1.0629987	8.545288	-12.536349	-104.72544	0.37224177	0.37224177	5055.657098293304
34	505.206	5.694593	509.68448	495.46198	360.45358	110.98392	502.32068	263.64847	1000.0	1000.0	135999	104.57871	10.582125	122.94597	80.32655	104.57875	10.581846	122.93415	80.99797	-3.5887382	1.0871984	8.813822	-11.032097	-105.279175	0.38517493	0.38517493	5216.89017701149
35	382.75385	117.611694	505.48456	260.99323	355.2167	107.62042	503.68854	258.74265	1000.0	1000.0	139999	105.00897	10.649536	123.36094	81.58565	105.00901	10.649019	123.99215	81.71285	-3.6276538	1.0524138	8.633576	-12.173735	-105.70233	0.3794071	0.3794071	5380.202298879623
36	385.55557	107.19534	499.6102	264.96942	398.84296	109.35891	500.99097	264.53003	1000.0	1000.0	143999	105.186	10.751746	124.793625	81.78994	105.18594	10.751589	123.200134	81.90477	-3.6397824	1.0440772	9.334487	-11.393101	-105.87786	0.37028992	0.37028992	5544.438462734222
37	319.198	100.122894	492.519	257.2829	359.38876	112.39443	503.1308	265.37155	1000.0	1000.0	147999	105.46127	10.85429	122.902336	81.04578	105.46132	10.854123	123.023415	81.12451	-3.6307046	1.0474287	7.7995186	-10.343765	-106.155174	0.3685415	0.3685415	5707.8439173698425
38	438.65427	100.72284	508.01782	264.64612	380.73807	114.56068	501.3128	258.73447	1000.0	1000.0	151999	105.62299	10.905047	123.35418	82.05735	105.623	10.905051	124.03644	81.89157	-3.6358163	1.0481515	8.4679365	-11.6982	-106.31725	0.35347688	0.35347688	5872.727733850479
39	506.63443	3.7660937	509.18283	500.15198	334.01526	104.32897	503.23077	263.0615	1000.0	1000.0	155999	106.02582	11.053719	124.60484	82.1196	106.02587	11.053419	123.67064	81.98218	-3.6623843	1.0148624	8.799734	-10.602064	-106.7137	0.3486674	0.3486674	6038.019193649292
40	385.39594	114.06579	503.95502	265.5786	419.27875	100.81801	503.52988	265.44934	1000.0	1000.0	159999	106.30546	11.129268	124.084885	82.32991	106.30544	11.128947	124.01538	81.77595	-3.64425	1.0319687	9.177341	-10.470436	-107.000626	0.36055735	0.36055735	6203.091594696045
41	388.15076	119.43789	507.6943	266.30252	427.49146	107.35293	508.35562	263.37805	1000.0	1000.0	163999	106.4927	11.180087	123.58221	81.44825	106.49269	11.179912	124.05324	81.31817	-3.6353784	1.0451103	11.1600685	-12.060822	-107.18577	0.3535226	0.3535226	6367.912935733795
42	325.01672	106.15082	508.83786	260.6665	404.58594	113.97194	503.92484	262.60608	1000.0	1000.0	167999	106.64018	11.173968	123.615036	81.5062	106.64021	11.173935	124.12705	80.98379	-3.6401706	1.0335968	10.295288	-12.5127	-107.33184	0.34956488	0.34956488	6533.556396484375
43	326.69894	95.49234	491.16483	261.12146	355.00092	108.52202	495.96234	263.66446	1000.0	1000.0	171999	106.5408	11.164058	123.97778	81.57987	106.5408	11.163815	123.74901	81.43173	-3.6436243	1.0316626	10.876033	-12.256844	-107.23339	0.34832466	0.34832466	6699.813196659088
44	377.5115	105.73418	491.47855	268.7482	452.51123	93.53609	509.69876	265.22333	1000.0	1000.0	175999	106.65034	11.187738	124.476364	82.46549	106.65041	11.18753	124.069565	81.28626	-3.6537125	1.0187311	9.625875	-12.162863	-107.342995	0.33481184	0.33481184	6865.451432943344
45	385.06665	115.959435	512.4057	266.61493	451.9914	86.329254	503.70517	264.83682	1000.0	1000.0	179999	106.74585	11.205002	123.88213	82.49501	106.74586	11.204775	124.31919	81.35493	-3.6477003	1.0279707	13.617794	-12.058844	-107.43825	0.34143242	0.34143242	7031.559080839157
46	383.44672	123.56504	507.1726	254.38705	446.79572	92.49571	501.7513	261.35907	1000.0	1000.0	183999	106.86462	11.223465	124.12831	82.258385	106.86464	11.223162	130.43465	82.10663	-3.6652815	1.0115074	8.370106	-11.817749	-107.556114	0.33698127	0.33698127	7197.771195411682
47	442.506	107.28382	509.01886	256.76883	376.6189	114.435165	497.65646	257.82303	1000.0	1000.0	187999	106.9969	11.254217	124.25555	81.79366	106.99689	11.254005	125.41998	82.47277	-3.6515644	1.020245	9.498726	-11.421942	-107.690186	0.33726662	0.33726662	7364.390238046646
48	384.71518	119.61739	508.17902	265.03955	429.0228	110.195854	529.5562	259.00195	1000.0	1000.0	191999	107.20548	11.27805	124.27056	81.72898	107.20554	11.2778015	126.65146	81.98294	-3.6479123	1.0276319	9.362731	-12.5811205	-107.90312	0.33004758	0.33004758	7531.555389404297
49	501.83545	3.046541	506.2597	497.6989	379.3068	117.44099	504.26657	258.33817	1000.0	1000.0	195999	107.41239	11.320134	124.56312	82.78408	107.41243	11.319954	124.95126	82.02872	-3.669964	0.9957356	11.802576	-11.306586	-108.10508	0.32118845	0.32118845	7698.296720504761
50	385.8691	121.30647	507.36633	263.04547	334.50415	105.85253	499.47424	263.92554	1000.0	1000.0	199999	107.57472	11.39406	125.12594	82.458565	107.57468	11.393813	125.435875	81.99682	-3.661334	1.0108757	8.548141	-11.179293	-108.266075	0.32732823	0.32732823	7866.375847578049
51	389.7072	104.50284	501.05457	260.11157	474.0419	201.73375	989.6682	249.62498	1000.0	1000.0	203999	107.62726	11.38801	127.79677	81.41022	107.6273	11.387854	124.80559	81.09669	-3.6651816	1.001302	7.859971	-9.878504	-108.31584	0.33089906	0.33089906	8034.41925239563
52	382.03577	118.18885	505.88623	263.42328	378.58652	117.27259	500.82086	254.41129	1000.0	1000.0	207999	107.72736	11.4387	124.61096	82.31165	107.7274	11.438516	124.913185	81.57703	-3.6647944	1.001535	7.534588	-11.414215	-108.42063	0.32606903	0.32606903	8201.689446210861
53	384.06134	120.51966	512.05396	260.82162	309.72888	91.78615	499.77396	256.68527	1000.0	1000.0	211999	107.76941	11.431764	125.41872	82.33828	107.76938	11.431627	124.6824	82.19496	-3.6671088	0.9988609	7.337703	-12.486937	-108.460434	0.3262541	0.3262541	8369.409173488617
54	442.728	102.570526	509.98962	265.49557	450.75333	210.27878	990.2212	259.82993	1000.0	1000.0	215999	107.84358	11.462048	125.30377	82.38559	107.84362	11.461974	125.89817	81.41001	-3.6702464	0.9981135	9.211843	-11.551973	-108.53267	0.32823524	0.32823524	8536.82504582405
55	376.92932	115.260345	498.9416	261.65707	446.76294	91.15038	498.90475	263.52667	1000.0	1000.0	219999	107.97827	11.480653	125.16535	80.187805	107.97827	11.480615	125.148186	81.592606	-3.660059	1.003903	7.6490803	-10.774472	-108.668915	0.33895063	0.33895063	8705.093430995941
56	436.27164	98.29948	501.47662	266.78705	428.91934	104.485275	507.11923	262.37363	1000.0	1000.0	223999	108.06496	11.510692	125.02358	82.20279	108.06499	11.510714	124.792336	81.73608	-3.6657932	1.0005615	10.117461	-11.629434	-108.75617	0.33023024	0.33023024	8873.753870010376
57	440.4884	100.917656	501.33517	265.74454	495.98828	189.91945	996.48334	257.42288	1000.0	1000.0	227999	108.20794	11.512952	124.73715	81.136696	108.2079	11.51285	125.03338	81.218094	-3.6687415	0.9980273	10.2069	-12.067425	-108.89792	0.32659057	0.32659057	9042.796531200409
58	379.3616	118.76388	503.59824	255.94778	397.13318	109.69797	498.39188	260.64642	1000.0	1000.0	231999	108.35876	11.554704	125.072334	81.89941	108.35884	11.554657	125.82074	82.29679	-3.66284	1.0026996	7.9182787	-11.433527	-109.04969	0.3167525	0.3167525	9209.914004087448
59	326.30365	97.26049	494.57	266.06427	420.6604	103.21895	503.40857	260.46356	1000.0	1000.0	235999	108.31042	11.524281	125.55175	81.334816	108.31038	11.524241	125.11318	81.623436	-3.6704447	0.9945876	7.927475	-11.188599	-108.99908	0.3175072	0.3175072	9377.625716924667
60	329.5498	114.461365	527.7907	261.52847	423.996	99.813065	499.52805	257.77994	1000.0	1000.0	239999	108.25024	11.525047	125.2631	81.72371	108.25031	11.525027	125.20674	81.59575	-3.6785276	0.9890504	10.490204	-11.382111	-108.94074	0.3208663	0.3208663	9545.945435523987
61	322.54803	104.1676	502.93567	259.38458	436.62787	163.94627	801.3237	258.28137	1000.0	1000.0	243999	108.25089	11.531277	127.89824	81.78566	108.25091	11.531035	125.93054	80.88265	-3.6741781	0.9958613	11.09466	-11.493452	-108.943405	0.31296912	0.31296912	9712.927628040314
62	382.68756	116.66688	503.50476	266.03015	359.2353	109.60281	499.58884	251.07909	1000.0	1000.0	247999	108.26148	11.538162	126.950554	83.03606	108.26145	11.538142	126.52988	82.083015	-3.6815753	0.98354	8.279173	-13.210042	-108.95569	0.31278083	0.31278083	9881.242672681808
63	384.23468	120.04817	512.236	262.30975	422.91284	106.31458	498.80774	259.73956	1000.0	1000.0	251999	108.36271	11.580487	125.89629	82.165016	108.36265	11.580425	126.04969	81.97475	-3.6793623	0.98827094	10.515381	-12.049097	-109.05291	0.29818442	0.29818442	10050.79734635353
64	442.0068	101.65372	508.9771	266.16592	308.81335	94.370316	501.8026	251.95448	1000.0	1000.0	255999	108.42871	11.576013	126.002815	83.79959	108.42874	11.57594	126.6804	83.32662	-3.6918104	0.9743688	8.242952	-11.904112	-109.12123	0.29777056	0.29777056	10218.917203426361
65	379.08856	112.84459	500.32437	266.18912	351.8448	106.75836	486.9624	258.67776	1000.0	1000.0	259999	108.52038	11.60166	125.70748	82.98142	108.52028	11.601748	125.671585	83.02753	-3.6852646	0.9758564	7.1142855	-11.305044	-109.211464	0.30200055	0.30200055	10388.853258371353
66	443.99548	103.365555	507.32495	265.04678	418.0612	100.36068	493.5931	264.2151	1000.0	1000.0	263999	108.58078	11.56523	125.58696	81.00278	108.58084	11.565018	125.603645	82.484604	-3.6824636	0.9851733	8.783063	-12.358796	-109.27368	0.3082163	0.3082163	10559.48346233368
67	386.02536	118.12303	507.5514	262.08615	386.97833	109.90476	504.02496	262.78857	1000.0	1000.0	267999	108.77437	11.576267	126.09711	82.28543	108.77439	11.576044	126.012505	83.40493	-3.684572	0.9844528	13.433402	-12.35302	-109.46823	0.30138516	0.30138516	10729.458815097809
68	499.42133	5.2745185	506.17413	491.37155	450.9918	212.06021	998.3482	259.38055	1000.0	1000.0	271999	108.8816	11.567431	125.877365	82.83518	108.88158	11.567486	125.709595	82.90294	-3.6934688	0.9681626	6.706397	-12.793278	-109.57091	0.2929409	0.2929409	10898.930586099625
69	385.18155	120.34705	516.92377	264.34164	336.48737	105.238396	502.50995	257.79202	1000.0	1000.0	275999	108.92718	11.597589	125.43474	81.9563	108.92717	11.597513	125.55011	81.76638	-3.6911967	0.96947914	10.105093	-11.640733	-109.61745	0.2882757	0.2882757	11068.689676046371
70	377.8246	116.86783	500.2674	260.20563	378.33972	114.00961	496.65088	260.41904	1000.0	1000.0	279999	108.93837	11.595509	125.59825	82.76332	108.93841	11.595522	125.26219	82.55199	-3.6847613	0.9817223	9.201391	-11.245369	-109.63014	0.29858884	0.29858884	11238.321355819702
71	440.7523	104.322716	502.44174	260.0781	497.97964	165.63051	906.8364	267.4969	1000.0	1000.0	283999	109.04184	11.607246	125.37014	81.778595	109.04182	11.607246	125.46745	83.47527	-3.6990376	0.9648602	12.434422	-14.185699	-109.731575	0.29171228	0.29171228	11409.007630586624
72	401.38654	137.00577	565.3392	265.8452	402.83002	116.257996	504.54312	257.6829	1000.0	1000.0	287999	109.10867	11.5782385	125.49998	82.43446	109.10858	11.578271	125.45256	82.9814	-3.690161	0.98131084	8.915575	-10.950691	-109.80256	0.2899065	0.2899065	11580.456710338593
73	323.02206	100.97105	497.88113	261.79373	376.66507	113.9651	492.11453	257.76547	1000.0	1000.0	291999	109.07622	11.581155	125.749794	82.48622	109.07629	11.580954	125.81778	82.47272	-3.6883118	0.97054815	8.91631	-11.233363	-109.76685	0.29193464	0.29193464	11751.934185266495
74	321.89798	105.65416	504.81946	256.59256	427.69464	105.83219	501.509	257.94305	1000.0	1000.0	295999	109.02284	11.5482025	126.43527	82.99358	109.02285	11.548151	126.363396	83.78882	-3.6924753	0.9701725	7.7739162	-11.6617565	-109.7133	0.28929988	0.28929988	11922.850678920746
75	382.18402	116.5398	509.64456	265.1964	403.78058	116.609886	507.88986	258.02634	1000.0	1000.0	299999	109.03711	11.5384035	127.00474	82.768456	109.03711	11.538549	126.64594	83.47316	-3.6870997	0.97872365	9.664457	-10.809102	-109.72974	0.28956226	0.28956226	12092.371580600739
76	381.74667	119.27628	501.779	258.27502	453.73413	96.21646	511.941	260.35364	1000.0	1000.0	303999	109.01933	11.520007	126.54275	83.74784	109.01936	11.519847	126.1909	84.45233	-3.707473	0.95214856	8.269951	-11.067282	-109.7128	0.2863582	0.2863582	12263.15482711792
77	446.25256	103.575775	512.5472	267.00168	352.97583	107.286	491.00262	259.89212	1000.0	1000.0	307999	109.09416	11.550776	126.27551	83.45828	109.09422	11.550427	126.648674	83.38336	-3.7057118	0.95226645	8.98717	-11.891224	-109.78622	0.286631	0.286631	12432.828913211823
78	442.29886	107.78682	509.1266	255.67137	427.09384	105.77555	503.5381	265.50195	1000.0	1000.0	311999	109.17964	11.546661	126.64743	83.51414	109.17964	11.546504	126.57539	82.85002	-3.7079866	0.95669085	6.486217	-12.701968	-109.87222	0.28492826	0.28492826	12603.949445009232
79	331.53394	103.49163	509.93384	261.3673	406.86026	111.72974	506.5689	265.0432	1000.0	1000.0	315999	109.28567	11.575403	126.20709	82.84153	109.28568	11.575259	128.03896	83.131035	-3.7054882	0.95796734	7.8211346	-11.063274	-109.97715	0.27920857	0.27920857	12775.460962295532
