Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	3.0	3.3166249	8.0	0.0	75.9	112.28842	343.0	0.0	1000.0	1000.0	3999	2.112913	1.0594091	4.989702	-0.26455528	2.1129036	1.0594559	4.996775	-0.31026942	-1.363584	0.18986537	1.3855467	-6.3301535	-2.3776653	0.0090489695	0.0090489695	145.56708073616028
2	78.5	71.61878	195.0	0.0	68.4	135.56268	374.0	0.0	1000.0	1000.0	7999	6.443395	2.3714287	30.75602	3.4906898	6.44328	2.3722048	30.776323	3.5097523	-1.2162291	0.64631283	6.4760075	-8.415564	-6.7432303	0.03320212	0.03320212	336.1082248687744
3	0.0	0.0	0.0	0.0	98.7	256.64102	867.0	0.0	1000.0	1000.0	11999	16.02751	13.051681	76.6362	6.7737527	16.027613	13.05157	76.94971	6.8930545	-0.46695954	1.4701911	6.5536304	-10.85417	-16.749695	0.106360674	0.106360674	529.9316291809082
4	83.5	144.62624	334.0	0.0	96.1	91.29781	225.0	0.0	1000.0	1000.0	15999	32.386658	18.982168	75.64519	9.77745	32.386604	18.982222	75.846146	9.751364	-0.14978653	1.4906888	5.470834	-10.416018	-33.21646	0.2082753	0.2082753	725.3074538707733
5	72.5	87.46857	222.0	0.0	97.4	287.21533	959.0	0.0	1000.0	1000.0	19999	44.80983	19.782845	97.35651	11.531929	44.80998	19.782524	97.37098	12.120266	-0.29975677	1.3988278	5.858238	-9.238578	-45.39977	0.21175408	0.21175408	920.7904131412506
6	0.75	1.299038	3.0	0.0	79.1	233.65636	780.0	0.0	1000.0	1000.0	23999	50.80943	16.414196	92.421074	12.792254	50.809246	16.414925	92.86836	12.638992	-0.5784601	1.1978604	4.8962502	-9.288519	-51.22844	0.21516386	0.21516386	1117.1650876998901
7	418.0	343.94693	961.0	118.0	195.5	391.00314	981.0	0.0	1000.0	1000.0	27999	51.725246	12.597539	81.5253	17.816925	51.72511	12.59861	81.28858	17.638186	-0.78628296	1.0199225	3.921135	-9.038282	-52.028805	0.24802372	0.24802372	1312.1312952041626
8	409.75	324.62085	927.0	31.0	288.8	417.0618	935.0	0.0	1000.0	1000.0	31999	51.788185	11.517508	78.304214	12.152657	51.78784	11.521825	78.34887	11.492485	-0.6942228	1.0788536	4.0131273	-8.7296715	-52.097687	0.3015279	0.3015279	1507.4957790374756
9	491.25	376.66122	889.0	0.0	497.6	480.2781	1000.0	0.0	1000.0	1000.0	35999	51.909466	13.76123	82.26557	10.775038	51.909164	13.765484	81.992294	11.767949	-0.5981545	1.1608899	4.6684732	-8.394044	-52.258972	0.37104198	0.37104198	1702.4745695590973
10	343.75	329.6152	888.0	0.0	488.9	470.7665	975.0	0.0	1000.0	1000.0	39999	54.31738	16.906866	90.19824	10.979751	54.31715	16.909351	90.31811	12.286523	-0.4646571	1.2638429	5.204171	-10.117672	-54.719353	0.44394124	0.44394124	1899.2162959575653
