Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	21.860493	7.0403686	36.16633	9.198109	1000.0	1000.0	3999	7.1683116	3.6034346	15.578587	-1.1850113	7.169369	3.6036468	16.100933	-0.8122036	-4.074783	0.38993636	8.945791	-9.314379	-7.928353	0.11047719	1.7763284	1.8868057	163.36755323410034
2	29.713457	1.1716001	31.072886	27.956268	18.416546	7.240385	27.946539	9.60986	1000.0	1000.0	7999	21.08832	4.3666964	34.225395	8.82815	21.086748	4.3648562	34.103107	8.952839	-4.03763	0.4806495	-0.024205208	-10.031767	-21.824234	0.19931339	2.4233117	2.6226254	376.09330534935
3	32.867393	1.0406454	34.606678	31.846375	21.099905	11.028331	41.69125	9.917641	1000.0	1000.0	11999	34.431904	4.7997813	55.577774	10.057858	34.43304	4.7966323	54.3443	9.60129	-3.7245562	1.2665157	9.668002	-12.813305	-35.23033	0.41980988	3.3055737	3.7253838	590.7881546020508
4	34.884068	3.7017703	38.668167	28.995043	28.661016	8.536368	46.78245	22.636595	1000.0	1000.0	15999	47.780396	5.4766564	71.94697	37.648415	47.77868	5.477918	72.10231	38.114613	-3.882415	0.91367304	5.825782	-9.78793	-48.477768	0.5425549	3.7761753	4.3187304	806.617743730545
5	35.948868	6.0828466	46.465004	32.036343	28.05517	5.578786	40.583515	22.574997	1000.0	1000.0	19999	57.809494	5.628062	77.18284	47.94905	57.810005	5.6295595	77.91627	47.398674	-3.994402	0.57322896	2.8880506	-11.412857	-58.46697	0.5432749	3.8644454	4.4077206	1022.8222074508667
6	38.056396	4.6962767	42.70496	31.487957	18.627972	4.8634653	23.297188	10.252046	1000.0	1000.0	23999	65.84904	5.5809407	82.970375	54.414257	65.84606	5.5834565	82.87446	54.51551	-4.0096064	0.5415744	2.6884089	-11.288559	-66.49155	0.5311434	3.852944	4.3840876	1238.788818359375
7	53.629646	8.659935	67.51658	44.79846	21.772274	1.1535933	23.303934	19.662136	1000.0	1000.0	27999	72.70484	5.475362	89.238205	62.542423	72.70195	5.4766254	88.601555	62.563126	-4.0129085	0.5342769	1.7150612	-9.379677	-73.3433	0.5497196	3.940331	4.490051	1455.5671570301056
8	51.58808	10.258167	58.861958	34.065342	26.438208	6.684237	41.313667	21.95534	1000.0	1000.0	31999	78.61514	5.231749	93.61498	69.41329	78.612236	5.231054	93.640526	68.794136	-4.002852	0.5517696	2.804164	-9.696146	-79.24974	0.55381626	3.9753613	4.5291777	1671.5526149272919
9	49.17562	17.154757	76.21477	32.0941	26.004505	6.9943175	41.51114	17.835306	1000.0	1000.0	35999	82.83784	4.800282	99.963776	72.81678	82.83705	4.798144	99.3476	72.55837	-4.0014772	0.55712926	3.628294	-10.724612	-83.47358	0.5311045	3.9109051	4.44201	1887.0354623794556
10	49.867897	27.871964	97.99674	30.296675	41.321392	15.844633	65.79385	22.567638	1000.0	1000.0	39999	86.18531	4.4206653	102.645836	75.80945	86.18501	4.4194026	102.99237	76.84673	-3.989848	0.5790485	2.430951	-11.044523	-86.82408	0.5356004	3.9165664	4.452167	2101.9629216194153
11	107.190025	44.10898	151.74081	34.028786	30.27774	12.136502	63.25284	21.746367	1000.0	1000.0	43999	89.24026	4.4001265	105.487404	79.73558	89.2376	4.4016085	105.687386	78.89414	-3.9328535	0.69389606	4.1362486	-11.779275	-89.87675	0.5901897	4.0820694	4.672259	2317.39932847023
12	77.47405	44.157772	143.95685	36.509647	42.20568	19.526014	71.85129	22.728659	1000.0	1000.0	47999	91.90898	4.5587316	107.606606	82.515015	91.9116	4.5588956	107.79199	81.8804	-3.881831	0.78821516	4.4463415	-11.562295	-92.54951	0.6244847	4.1880116	4.812496	2532.9233667850494
13	51.147144	20.72107	86.956665	36.952988	42.04303	23.888697	84.82813	22.480894	1000.0	1000.0	51999	93.98358	4.8064904	110.17666	85.58647	93.98423	4.807141	111.43609	84.95593	-3.830369	0.88151795	6.437055	-10.793205	-94.63464	0.64997786	4.256285	4.906263	2748.9011313915253
14	98.50433	62.76885	166.53888	33.059628	38.255928	16.001997	62.563076	21.954958	1000.0	1000.0	55999	96.0113	5.1652875	111.91075	87.567604	96.0093	5.165749	111.38569	87.38325	-3.8789518	0.7865537	4.641923	-10.719976	-96.652954	0.64744335	4.253697	4.9011397	2965.4265286922455
15	146.38971	53.63469	202.71527	87.81206	143.20503	47.224922	174.87454	22.940533	1000.0	1000.0	59999	97.55199	5.263406	113.81441	89.64182	97.5518	5.264795	112.82856	88.68707	-3.8889728	0.7739026	5.556094	-10.224575	-98.18642	0.653692	4.259621	4.9133134	3183.4692459106445
16	188.7669	8.242873	200.83775	177.56895	101.47254	47.551376	178.09694	22.7148	1000.0	1000.0	63999	99.15547	5.4269915	114.6756	90.180466	99.15454	5.4286304	114.65805	90.437775	-3.84819	0.8384184	8.591616	-11.430685	-99.7862	0.6750122	4.345913	5.0209246	3400.5782387256622
17	167.99367	23.293404	191.84818	134.16173	122.48424	43.795616	188.79747	65.08226	1000.0	1000.0	67999	100.68075	5.4958186	115.37748	89.557884	100.68186	5.4971695	115.35112	90.015045	-3.7200658	1.0273657	8.53856	-11.1112175	-101.33151	0.74525434	4.5769043	5.3221593	3617.455552339554
18	220.10416	12.220699	238.41739	204.26474	159.90405	165.82014	373.27325	22.694452	1000.0	1000.0	71999	103.88665	4.5251303	119.207466	91.781494	103.8879	4.527073	118.26389	91.7335	-3.2512228	1.4000292	7.433998	-11.283733	-104.639595	0.94480544	5.2473407	6.1921463	3837.3166592121124
19	109.41898	85.58779	253.47726	31.268991	158.99033	90.329285	248.6261	22.648102	1000.0	1000.0	75999	106.08771	3.4763925	117.76141	96.16228	106.08826	3.4799562	118.5663	95.184006	-3.7149472	0.9842152	9.003419	-9.972782	-106.72431	0.7923245	4.777918	5.5702424	4064.3265607357025
