Checkpoint,Return,Undiscounted Return,Soft Return,Q1,Q2,AvgQ,MSE,MAE
1.0,0.0,0.0,27.009467124938965,9.388017511367797,9.381529521942138,9.384773516654969,310.6298247858868,17.624693608283998
2.0,0.0,0.0,27.038494205474855,15.88773946762085,15.87759714126587,15.88266830444336,124.45245153412516,11.155825901031495
3.0,0.0,0.0,27.04171543121338,19.899829959869386,19.92167377471924,19.910751867294312,50.85064134994133,7.130963563919067
4.0,0.0,0.0,26.98537721633911,22.506682682037354,22.519476318359374,22.513079500198366,20.001446861797717,4.472297716140744
5.0,0.0,0.0,27.03927879333496,24.027597999572755,24.01850881576538,24.023053407669067,9.097615577135372,3.0162253856658943
6.0,0.0,0.0,27.109063148498535,25.070605087280274,25.076282215118407,25.07344365119934,4.143746737784625,2.0356194972991943
7.0,0.0,0.0,27.06787528991699,25.669720268249513,25.71232490539551,25.69102258682251,1.895723366018581,1.3768527030944817
8.0,0.0,0.0,27.079262447357177,26.09943609237671,26.101037311553956,26.100236701965333,0.9584914101400563,0.9790257453918443
9.0,0.0,0.0,27.002017974853516,26.40819444656372,26.40422487258911,26.406209659576415,0.3549875485533366,0.5958083152771003
10.0,0.0,0.0,27.131211280822754,26.56266860961914,26.58223752975464,26.57245306968689,0.31221073851175024,0.5587582111358635
11.0,0.0,0.0,27.11151885986328,26.663411998748778,26.65945882797241,26.661435413360596,0.20257510881573515,0.45008344650268484
12.0,0.0,0.0,27.120018577575685,26.74216318130493,26.74857177734375,26.74536747932434,0.1403634454209389,0.3746510982513449
13.0,0.0,0.0,26.962185382843018,26.807633209228516,26.777314376831054,26.792473793029785,0.028802023716934855,0.16971158981323242
14.0,0.0,0.0,26.98994140625,26.820740127563475,26.822754669189454,26.821747398376466,0.028289224284562566,0.16819400787353445
15.0,0.0,0.0,27.114516735076904,26.85128860473633,26.872009372711183,26.861648988723754,0.06394209714572106,0.2528677463531501
16.0,0.0,0.0,27.04887113571167,26.892522048950195,26.897821140289306,26.89517159461975,0.023623548931867137,0.15369954109192108
17.0,0.0,0.0,27.038776683807374,26.91500234603882,26.924828243255615,26.919915294647218,0.01412802983308194,0.11886138916015554
18.0,0.0,0.0,26.980059146881104,26.911975955963136,26.899142742156982,26.90555934906006,0.0055502198753764635,0.07449979782104421
19.0,0.0,0.0,27.111705112457276,26.90891828536987,26.91283235549927,26.91087532043457,0.040332605363883264,0.2008297920227058
20.0,0.0,0.0,27.2313889503479,26.89441509246826,26.898398876190186,26.896406984329225,0.112212917557736,0.3349819660186739
21.0,0.0,0.0,27.11779842376709,26.92457103729248,26.922879695892334,26.923725366592407,0.03766435152112818,0.19407305717468404
22.0,0.0,0.0,27.059021091461183,26.952114391326905,26.952862167358397,26.952488279342653,0.01134924005788207,0.10653281211853027
23.0,0.0,0.0,27.107265949249268,26.98714714050293,26.980154514312744,26.983650827407835,0.0152806983478721,0.12361512184143209
24.0,0.0,0.0,27.048237133026124,26.969328308105467,26.95768985748291,26.96350908279419,0.0071788424961051825,0.0847280502319343
25.0,0.0,0.0,27.02474355697632,26.908873081207275,26.88651599884033,26.897694540023803,0.016141452708600536,0.12704901695251536
26.0,0.0,0.0,27.04918441772461,27.061092185974122,27.06305103302002,27.06207160949707,0.00016607971178016657,0.012887191772460227
27.0,0.0,0.0,27.07559108734131,26.96435890197754,26.952819442749025,26.958589172363283,0.013689448108525206,0.11700191497802592
28.0,0.0,0.0,27.028924179077148,27.00444087982178,26.993861389160156,26.999151134490965,0.0008864341839308022,0.02977304458618235
29.0,0.0,0.0,27.077188396453856,26.953081321716308,26.93478841781616,26.943934869766235,0.017756502374688617,0.13325352668762136
30.0,0.0,0.0,27.06095962524414,26.956834411621095,26.936083030700683,26.946458721160887,0.013110457035882551,0.11450090408325408
31.0,0.0,0.0,27.07712516784668,26.956498908996583,26.946924209594727,26.951711559295653,0.015728573209790542,0.12541360855102823
32.0,0.0,0.0,27.06429777145386,26.888535022735596,26.890587043762206,26.889561033248903,0.03053292767850735,0.17473673820495605
33.0,0.0,0.0,27.07206258773804,26.955791568756105,26.943380641937257,26.94958610534668,0.015000488738961006,0.12247648239135955
34.0,0.0,0.0,27.170863723754884,26.957368850708008,26.93500108718872,26.946184968948366,0.050480542861407685,0.22467875480651855
35.0,0.0,0.0,27.068837642669678,26.93808240890503,26.929298686981202,26.933690547943115,0.018264737213030457,0.1351470947265625
36.0,0.0,0.0,27.03580198287964,26.960418128967284,26.955413341522217,26.95791573524475,0.006066267570643381,0.07788624763488983
37.0,0.0,0.0,27.104824447631835,26.92389135360718,26.936123847961426,26.9300076007843,0.03056092994171422,0.17481684684753418
38.0,0.0,0.0,27.08496026992798,26.910923576354982,26.899817085266115,26.90537033081055,0.03225254623220255,0.17958993911743093
39.0,0.0,0.0,27.00319871902466,26.927013301849364,26.915444087982177,26.921228694915772,0.006719084852411587,0.08197002410888743
40.0,0.0,0.0,27.14416637420654,26.973360443115233,26.97113380432129,26.97224712371826,0.029556228688451903,0.17191925048827983
41.0,0.0,0.0,27.047534370422362,26.927587699890136,26.94093475341797,26.93426122665405,0.01283080509915635,0.11327314376831055
42.0,0.0,0.0,27.067674541473387,26.915361404418945,26.92853174209595,26.921946573257447,0.021236640720346093,0.14572796821594025
43.0,0.0,0.0,27.109926986694337,26.944270133972168,26.94596471786499,26.94511742591858,0.027162191323098356,0.16480956077575826
44.0,0.0,0.0,27.09292802810669,26.990582084655763,26.989622497558592,26.990102291107178,0.010573132189493045,0.10282573699951314
45.0,0.0,0.0,27.02541856765747,26.964910793304444,26.97127456665039,26.968092679977417,0.003286257398306215,0.05732588768005442
46.0,0.0,0.0,26.986751747131347,26.915394592285157,26.93699426651001,26.926194429397583,0.0036671887311080405,0.06055731773376394
47.0,0.0,0.0,27.07289915084839,26.914183616638184,26.915564823150635,26.914874219894408,0.02497187880301066,0.15802493095398162
48.0,0.0,0.0,26.98313684463501,26.886874675750732,26.894536590576173,26.890705633163453,0.008543528854099541,0.0924312114715562
49.0,0.0,0.0,27.038896465301512,26.88888578414917,26.88596248626709,26.88742413520813,0.02294386678391902,0.1514723300933838
50.0,0.0,0.0,27.0647234916687,26.89481840133667,26.890560722351076,26.892689561843873,0.029595673010973735,0.17203392982482768
51.0,0.0,0.0,27.093223667144777,26.86013832092285,26.860683536529542,26.860410928726196,0.0542017711699584,0.23281273841858052
52.0,0.0,0.0,27.07676954269409,26.886391162872314,26.881593227386475,26.883992195129395,0.03716310573407982,0.19277734756469656
53.0,0.0,0.0,26.975196743011473,26.911431217193602,26.89992332458496,26.90567727088928,0.004832957004148185,0.06951947212219167
54.0,0.0,0.0,27.103727531433105,26.881313610076905,26.881581211090086,26.881447410583498,0.049408452124916,0.22228012084960724
55.0,0.0,0.0,27.082580471038817,26.87888631820679,26.88362627029419,26.881256294250488,0.040531424159498494,0.20132417678832937
56.0,0.0,0.0,27.094703960418702,26.932831478118896,26.90027837753296,26.916554927825928,0.031737077813741306,0.17814903259277415
57.0,0.0,0.0,27.188863849639894,26.951472282409668,26.925310325622558,26.938391304016115,0.0627364961112562,0.2504725456237793
58.0,0.00019152021820643514,0.1,27.07106742858887,26.87456111907959,26.88859615325928,26.881578636169433,0.035906002452576004,0.18948879241943573
59.0,0.11943499194550589,0.55,27.147957420349123,26.87932767868042,26.908416271209717,26.893871974945068,0.06455941356617695,0.25408544540405487
60.0,0.006456090587655862,0.25,26.961759185791017,26.87599172592163,26.878402614593504,26.877197170257567,0.007150734471079457,0.08456201553345011
61.0,0.0,0.0,27.035712909698486,26.929536151885987,26.908842849731446,26.919189500808717,0.013577704819292317,0.11652340888976909
62.0,0.0047618615833888486,0.35,27.06174764633179,26.919642639160156,26.91544027328491,26.917541456222533,0.020795425265826614,0.14420619010925506
63.0,0.004190071261187219,0.25,27.065562057495118,26.920976829528808,26.90828447341919,26.914630651474,0.022780289323511838,0.15093140602111887
64.0,0.007234753009690759,0.45,26.944732093811034,26.85750856399536,26.865318298339844,26.861413431167602,0.006941999544690015,0.0833186626434319
65.0,0.0,0.0,27.03191680908203,26.873211193084718,26.877266693115235,26.875238943099976,0.02454795368869055,0.15667786598205424
66.0,0.01986336916144275,0.25,27.040939712524413,26.881033611297607,26.89495277404785,26.88799319267273,0.023392637934740872,0.15294651985168173
67.0,0.11563699518090113,3.45,27.118088912963866,26.871086406707764,26.863125801086426,26.867106103897093,0.06299237044704832,0.25098280906677317
68.0,0.32959220375422316,0.55,27.290229701995848,26.935372257232665,26.938660907745362,26.937016582489015,0.12475950779174835,0.3532131195068331
69.0,0.0,0.0,26.961499309539796,26.895792388916014,26.90797290802002,26.901882648468018,0.0035541462773473415,0.059616661071778765
70.0,0.0,0.0,27.030461978912353,26.90666980743408,26.93268699645996,26.91967840194702,0.012273000925233646,0.11078357696533203
