Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	0.0	0.0	0.0	0.0	4.2	12.599999	42.0	0.0	1000.0	1000.0	3999	0.09160695	0.035257045	0.42462683	-0.266076	-0.10157328	6.322279e-05	47.689351081848145
2	20.75	20.753012	42.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	7999	0.24752004	0.14747633	2.8200731	-0.026044162	-0.25176528	0.0014328825	106.93041157722473
3	0.25	0.4330127	1.0	0.0	0.5	1.024695	3.0	0.0	1000.0	1000.0	11999	0.31742907	0.24667381	5.358662	0.110512875	-0.31368977	0.0013506141	166.44341015815735
4	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	1000.0	1000.0	15999	0.40863007	0.26527625	5.9906216	0.14958799	-0.40898594	0.00067090965	227.09303522109985
5	0.0	0.0	0.0	0.0	0.9	1.4456831	4.0	0.0	1000.0	1000.0	19999	0.45695058	0.26970255	5.6139426	0.12697184	-0.45770264	0.00052504067	291.09794878959656
6	1.5	1.6583124	4.0	0.0	11.2	33.600002	112.0	0.0	1000.0	1000.0	23999	0.5506923	0.35458505	6.2079225	0.11748171	-0.56262696	0.00093028153	351.88691210746765
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	27999	0.88154435	0.38315776	5.888655	0.19764291	-0.89598376	0.00075959647	412.7641942501068
8	0.0	0.0	0.0	0.0	0.8	1.2489996	3.0	0.0	1000.0	1000.0	31999	0.9801004	0.36075643	6.673659	0.43969995	-0.98779833	0.00062833383	474.5420367717743
9	1.0	1.7320508	4.0	0.0	9.5	26.87471	90.0	0.0	1000.0	1000.0	35999	0.91780806	0.31526074	5.5008135	0.48409623	-0.920129	0.0006627076	536.5549991130829
10	0.0	0.0	0.0	0.0	8.7	25.11593	84.0	0.0	1000.0	1000.0	39999	0.7736988	0.29835793	5.072663	0.35430202	-0.77211565	0.0006771834	598.7875916957855
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	43999	0.6210052	0.29627636	4.632372	0.27062327	-0.6177987	0.00058570085	666.0460963249207
12	0.0	0.0	0.0	0.0	20.2	41.801437	125.0	0.0	1000.0	1000.0	47999	0.44919673	0.28031144	4.8461466	0.22939193	-0.44477904	0.00056484627	735.3726603984833
13	0.0	0.0	0.0	0.0	11.7	34.438496	115.0	0.0	1000.0	1000.0	51999	0.3305141	0.22774313	4.7512703	0.1891493	-0.3276995	0.0005202751	798.2703137397766
14	28.5	49.36345	114.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	55999	0.2562145	0.19048624	4.5443063	0.16837172	-0.25423068	0.0012713245	868.5964195728302
15	0.0	0.0	0.0	0.0	11.1	33.3	111.0	0.0	1000.0	1000.0	59999	0.23554465	0.1530425	5.0979924	0.16822019	-0.23429298	0.0024265123	935.4770750999451
16	0.0	0.0	0.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	63999	0.23410408	0.1332	4.897169	0.14858447	-0.23326631	0.0021667962	1006.6961269378662
17	0.0	0.0	0.0	0.0	1.2	1.8330302	4.0	0.0	1000.0	1000.0	67999	0.22844845	0.12244291	5.147692	0.18271396	-0.22754832	0.0021277638	1085.598111629486
18	0.75	1.299038	3.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	71999	0.22428639	0.11628043	4.929074	0.16894363	-0.22343649	0.0020206056	1170.511684179306
19	1.5	1.6583124	4.0	0.0	12.3	36.9	123.0	0.0	1000.0	1000.0	75999	0.22019297	0.11212333	4.7596693	0.1744089	-0.21964477	0.00192694	1256.3173944950104
20	0.0	0.0	0.0	0.0	0.4	0.9165151	3.0	0.0	1000.0	1000.0	79999	0.22403467	0.12410317	4.666922	0.16497903	-0.22383362	0.0020706155	1343.7542815208435
