Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	3.0	3.3166249	8.0	0.0	55.8	125.01904	405.0	0.0	1000.0	1000.0	3999	2.5405731	1.1951609	5.1325693	-0.0074367933	2.54083	1.1958419	5.1044507	-0.3109461	-1.3643372	0.19080225	1.5888793	-5.765996	-2.7994602	0.012886235	0.5327313	0.5456175	160.9295847415924
2	78.5	71.61878	195.0	0.0	43.0	105.09234	356.0	0.0	1000.0	1000.0	7999	7.8065724	2.9811146	34.239014	4.177269	7.805309	2.9814067	34.146282	4.20973	-1.1781157	0.70114046	5.3511877	-7.478973	-8.116329	0.05102212	1.0402632	1.0912851	373.8482608795166
3	0.0	0.0	0.0	0.0	95.4	260.53683	876.0	0.0	1000.0	1000.0	11999	21.289602	16.515663	92.73457	8.256434	21.287022	16.513142	91.511154	8.291176	-0.22694726	1.6160862	7.354024	-10.797706	-22.166748	0.19313516	2.1254044	2.3185394	587.6250936985016
4	18.25	19.447044	51.0	0.0	163.7	301.6488	956.0	0.0	1000.0	1000.0	15999	48.0134	25.854643	106.42745	12.802046	48.012997	25.852583	106.42951	12.83681	0.23330729	1.6454067	5.5416527	-9.921587	-49.071743	0.34923285	3.0218349	3.3710678	803.7653534412384
5	157.25	262.0223	611.0	0.0	2.3	5.4415073	18.0	0.0	1000.0	1000.0	19999	67.59859	22.537142	101.16229	17.081306	67.59358	22.529783	101.41553	17.119926	0.041258786	1.5567309	4.730834	-9.717412	-68.32407	0.31688905	3.085219	3.402108	1019.2270410060883
6	0.0	0.0	0.0	0.0	18.8	28.802084	81.0	0.0	1000.0	1000.0	23999	74.04509	15.296491	97.299065	20.75115	74.0431	15.294782	97.46837	20.767748	-0.397379	1.3434907	4.222842	-9.761515	-74.50519	0.31864107	3.1291935	3.4478347	1235.1654336452484
7	197.75	319.58673	751.0	0.0	103.1	292.1053	979.0	0.0	1000.0	1000.0	27999	75.53385	12.038444	117.37786	28.551458	75.52924	12.036163	117.27495	28.433	-0.72250146	1.0965374	3.7591362	-9.392124	-75.83497	0.33494246	3.2002354	3.5351777	1450.4112935066223
8	142.0	134.78687	314.0	0.0	46.5	86.10604	236.0	0.0	1000.0	1000.0	31999	75.21375	12.141015	183.89282	31.297941	75.20974	12.14178	184.106	30.833681	-0.81009096	1.0099419	3.2020001	-10.903895	-75.473335	0.3954941	3.4387963	3.8342905	1666.2847828865051
9	231.5	397.5132	920.0	0.0	289.9	442.6408	1000.0	0.0	1000.0	1000.0	35999	74.257904	14.089326	177.14734	33.397854	74.25326	14.090066	177.09798	33.452644	-0.77365583	1.0383418	3.4669082	-10.151056	-74.52324	0.43909988	3.6009643	4.0400643	1881.6383516788483
10	240.25	405.79944	943.0	0.0	293.7	445.3868	979.0	0.0	1000.0	1000.0	39999	75.34764	16.632334	165.25212	35.617943	75.33752	16.634762	164.31947	35.30622	-0.7168266	1.0811545	3.6634383	-8.971329	-75.61877	0.49896243	3.815139	4.3141017	2097.552370071411
11	19.75	34.208004	79.0	0.0	304.7	430.9638	972.0	0.0	1000.0	1000.0	43999	76.012405	17.741985	149.46446	39.06479	75.995255	17.739471	148.1914	39.04533	-0.66181093	1.1325942	3.9798734	-9.806836	-76.28022	0.5837201	4.114926	4.698646	2313.4170784950256
12	427.5	388.04413	968.0	0.0	488.3	481.56723	991.0	0.0	1000.0	1000.0	47999	77.20342	18.75669	136.92949	40.601135	77.19645	18.765442	137.45613	41.73004	-0.60722923	1.1626698	4.6183414	-10.058191	-77.48075	0.6311127	4.2765665	4.9076786	2528.023983001709
13	303.5	389.14426	963.0	0.0	406.0	449.27563	996.0	0.0	1000.0	1000.0	51999	78.37333	19.348597	127.80978	42.362587	78.37031	19.356585	126.847565	42.35157	-0.56512713	1.1876017	4.567154	-10.333265	-78.6558	0.7058683	4.5200586	5.225927	2743.848839521408
14	497.75	331.66803	853.0	16.0	772.1	367.28476	989.0	0.0	1000.0	1000.0	55999	80.01033	19.9952	128.70992	43.555016	80.00952	19.998264	128.35762	43.76495	-0.40675446	1.2885575	5.5343466	-10.8430395	-80.35019	0.7854016	4.736973	5.522374	2960.794048309326
15	189.25	163.10637	371.0	0.0	271.5	416.2183	995.0	0.0	1000.0	1000.0	59999	82.93659	21.547588	132.33887	41.986706	82.92956	21.543598	132.06744	40.179058	-0.34184372	1.3321408	6.010026	-11.69717	-83.31061	0.83590525	4.903695	5.7396007	3181.023940563202
16	493.5	493.51825	993.0	0.0	770.7	386.55426	991.0	0.0	1000.0	1000.0	63999	85.83846	23.09705	134.95325	40.569138	85.83409	23.100227	134.7623	40.060402	-0.32378742	1.3475268	5.3513265	-9.520756	-86.2221	0.83536375	4.9001837	5.735547	3405.4258563518524
17	549.0	361.81073	974.0	34.0	856.9	286.62988	999.0	0.0	1000.0	1000.0	67999	88.82793	24.51942	137.2209	40.584774	88.82547	24.518335	136.91089	40.89167	-0.3520002	1.3315624	6.202439	-11.575126	-89.1895	0.8523892	4.9475746	5.799964	3635.806123971939
18	909.75	79.55619	976.0	776.0	579.9	463.968	991.0	0.0	1000.0	1000.0	71999	91.77681	25.705091	139.68867	40.87151	91.778	25.70255	139.27895	40.922287	-0.3131243	1.3538483	5.465997	-10.423272	-92.15679	0.88132715	5.014719	5.8960466	3872.7618038654327
19	695.0	359.13577	964.0	78.0	668.2	438.02026	983.0	0.0	1000.0	1000.0	75999	94.65705	26.815039	141.64494	38.038086	94.65327	26.81487	141.4177	36.94137	-0.29379785	1.3593702	5.9185038	-9.866133	-95.03826	0.9245901	5.1410384	6.065629	4115.162398099899
20	820.5	141.68362	964.0	627.0	784.6	392.5968	1000.0	0.0	1000.0	1000.0	79999	98.09573	27.647675	143.30576	39.277073	98.09105	27.646212	143.08478	39.45855	-0.23575832	1.3850195	5.6611776	-9.425247	-98.50086	0.9488863	5.206944	6.15583	4357.885363817215
21	843.5	250.96265	1000.0	409.0	765.0	382.5368	993.0	0.0	1000.0	1000.0	83999	102.5765	28.184427	144.79126	44.13827	102.57433	28.184814	144.60204	44.090473	-0.21842203	1.405478	6.1003747	-12.183426	-103.0027	0.95441884	5.213919	6.1683373	4602.4375240802765
22	720.0	415.81906	974.0	0.0	849.0	285.8517	976.0	0.0	1000.0	1000.0	87999	106.65647	28.265123	146.15628	43.25956	106.65443	28.266523	145.77367	42.423576	-0.21656385	1.4153522	6.1102424	-9.868326	-107.07638	0.98931545	5.287073	6.2763886	4845.7403383255005
