Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	2.62947	1.1681259	8.889256	-0.1444161	2.628372	1.1674801	9.733539	0.027335629	-1.3564812	0.23014547	1.8107443	-5.098483	-2.8813229	0.016997496	0.65346307	0.6704606	134.03607821464539
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	7999	7.17517	1.44483	12.833653	4.3181005	7.17215	1.4431217	12.257332	4.220235	-1.3586342	0.2209696	1.5166516	-5.926221	-7.417408	0.029641902	0.83922535	0.8688673	309.4342772960663
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	11.736283	1.2154168	16.868536	9.194982	11.732782	1.2137654	16.860346	9.23352	-1.3584808	0.22365773	1.3280177	-5.9531736	-11.971321	0.031815134	0.9134673	0.9452824	486.0063850879669
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	15999	15.572682	1.0303935	20.235023	13.346986	15.571625	1.0312244	20.423891	13.356553	-1.3577331	0.22967586	1.6362853	-7.114258	-15.8045845	0.03720507	0.98648465	1.0236897	663.7094478607178
5	2.0	1.0	3.0	1.0	0.1	0.29999998	1.0	0.0	1000.0	1000.0	19999	18.802101	0.8771475	24.125484	16.848095	18.800013	0.878465	23.900162	16.91821	-1.3555025	0.24013393	2.1279316	-6.267253	-19.031807	0.046045624	1.05528	1.1013256	842.7951767444611
6	1.75	1.47902	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	23999	21.48221	0.74954724	29.593977	19.778637	21.480423	0.74896187	29.34867	19.857256	-1.3518214	0.25506085	3.29104	-5.618973	-21.709558	0.054056294	1.1014417	1.155498	1022.6466674804688
7	2.75	3.112475	8.0	0.0	0.1	0.29999998	1.0	0.0	1000.0	1000.0	27999	23.710138	0.64798886	29.332232	22.227903	23.70811	0.6484143	29.984211	22.150877	-1.3497924	0.2638734	3.9716587	-6.746154	-23.93634	0.059299476	1.1295108	1.1888102	1202.1584131717682
8	5.0	3.7416575	11.0	1.0	2.5	3.9306488	10.0	0.0	1000.0	1000.0	31999	25.566448	0.5893856	32.692574	24.235374	25.565977	0.5919334	32.507755	24.196314	-1.3439485	0.29345188	5.303746	-6.2954817	-25.792648	0.070678815	1.1806093	1.2512883	1381.4796960353851
9	8.0	3.0	11.0	5.0	4.1	5.0882215	14.0	0.0	1000.0	1000.0	35999	27.13574	0.5565689	34.717995	25.697014	27.133093	0.558347	34.16937	25.824762	-1.3351364	0.32738337	4.038435	-7.765292	-27.361479	0.087007076	1.2395293	1.3265364	1562.579912662506
10	5.0	2.1213202	8.0	3.0	0.7	2.1000001	7.0	0.0	1000.0	1000.0	39999	28.459446	0.52488977	36.80762	27.207283	28.459887	0.5279863	36.580456	27.197844	-1.3301636	0.342344	4.0900807	-7.677265	-28.685324	0.08814333	1.2659557	1.354099	1742.335340976715
11	15.0	7.17635	27.0	9.0	6.3	4.8176756	14.0	0.0	1000.0	1000.0	43999	29.582178	0.53685725	42.19175	28.402372	29.57978	0.53932464	42.063583	28.317274	-1.3229843	0.36829758	4.378216	-6.776128	-29.803532	0.10434963	1.3313571	1.4357067	1922.5941452980042
12	19.0	8.514693	33.0	10.0	2.2	3.0594118	10.0	0.0	1000.0	1000.0	47999	30.546762	0.5585994	43.98596	29.391525	30.544056	0.5568712	43.804474	29.282808	-1.3139203	0.39466527	5.3126783	-6.3081484	-30.767138	0.119110204	1.394976	1.5140861	2102.515097618103
13	10.0	6.164414	16.0	0.0	21.7	9.529428	40.0	7.0	1000.0	1000.0	51999	31.36745	0.5774223	42.90784	30.168571	31.364952	0.57724065	42.572205	30.219835	-1.2979116	0.44196847	4.6425877	-7.7024584	-31.58647	0.12900464	1.4555012	1.5845059	2280.30748963356
14	31.0	11.022704	47.0	17.0	66.5	21.625217	122.0	47.0	1000.0	1000.0	55999	32.14016	0.6798748	51.715237	30.345818	32.136044	0.68147486	53.18105	30.958256	-1.260372	0.5127022	4.890234	-7.9294176	-32.359737	0.15935835	1.568819	1.7281775	2461.4220044612885
15	38.5	8.789198	50.0	29.0	2.9	2.5079873	8.0	0.0	1000.0	1000.0	59999	33.03544	0.81224656	49.961918	31.43883	33.034374	0.81615895	50.55194	31.44985	-1.2157165	0.5924733	5.1567836	-6.500805	-33.261314	0.16905521	1.599311	1.7683662	2643.438584089279
16	53.5	7.1239033	64.0	46.0	6.9	6.284107	20.0	0.0	1000.0	1000.0	63999	33.83351	0.90762305	60.56381	31.98136	33.833714	0.9121326	58.907223	31.934208	-1.2040944	0.6239765	9.064197	-8.047688	-34.056416	0.21941034	1.7233957	1.9428061	2827.6169135570526
17	42.25	9.653367	57.0	30.0	2.8	3.3406584	10.0	0.0	1000.0	1000.0	67999	34.541138	0.956958	54.84729	32.446297	34.540386	0.9622045	56.529392	32.467842	-1.1897128	0.65331465	8.940177	-6.977376	-34.761425	0.24107905	1.7872967	2.0283756	3016.9455473423004
18	46.25	10.755813	63.0	33.0	3.7	3.6619668	11.0	0.0	1000.0	1000.0	71999	35.16419	0.99451196	54.936115	33.020153	35.164074	1.0039481	55.704575	33.015404	-1.1708343	0.68469614	12.185877	-8.42098	-35.38246	0.26210654	1.8494468	2.1115532	3212.0158824920654
19	67.5	12.439856	82.0	50.0	3.0	3.5213633	11.0	0.0	1000.0	1000.0	75999	35.68725	1.0237665	54.281868	33.479946	35.689884	1.0338154	53.633724	33.371418	-1.1627574	0.7002915	11.499894	-7.611884	-35.901173	0.2759162	1.9172075	2.1931238	3413.9046409130096
20	79.25	15.674422	94.0	57.0	21.2	13.489255	41.0	0.0	1000.0	1000.0	79999	36.45966	1.3891692	56.310127	33.73031	36.45668	1.3953106	56.471226	33.77172	-1.037099	0.83499366	10.983237	-9.747455	-36.692234	0.31588653	2.151824	2.4677105	3619.5340988636017
21	111.25	7.6933413	117.0	98.0	92.9	33.84509	128.0	0.0	1000.0	1000.0	83999	37.74952	1.6370473	54.611725	34.025772	37.745895	1.6447806	54.97795	34.113956	-1.0091827	0.86311954	8.60126	-8.420319	-37.97895	0.31735864	2.1154428	2.4328017	3824.7169716358185
22	135.25	25.430052	179.0	116.0	275.9	52.315292	363.0	215.0	1000.0	1000.0	87999	38.44295	1.5838819	58.61291	34.56108	38.44096	1.592636	56.469967	34.543446	-1.0401438	0.8610589	10.199467	-7.7580976	-38.657234	0.41276416	2.2774282	2.6901925	4031.232861995697
23	228.75	44.09294	301.0	183.0	200.3	68.27891	243.0	0.0	1000.0	1000.0	91999	39.21607	1.8645742	56.906982	35.228615	39.216427	1.8714894	56.160576	35.04462	-0.8907613	1.0089887	11.253115	-10.237886	-39.43996	0.49732518	2.6068892	3.1042144	4238.419332265854
24	263.75	28.577745	313.0	245.0	420.4	38.21832	468.0	329.0	1000.0	1000.0	95999	41.19583	2.6666849	57.838238	35.668945	41.196224	2.6672578	57.849953	35.479572	-0.6705097	1.1342534	12.735101	-10.351702	-41.459484	0.5409835	2.9075093	3.4484928	4447.431181192398
25	299.75	12.833063	313.0	279.0	402.0	19.702791	428.0	367.0	1000.0	1000.0	99999	43.17697	2.7020428	61.728573	36.351524	43.169975	2.695882	58.78371	36.246418	-0.64453757	1.187678	13.792579	-8.496842	-43.41322	0.6866572	3.2334707	3.9201279	4655.349113225937
