Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	23.88517	10.158425	42.01538	9.217357	1000.0	1000.0	3999	7.0810843	3.6076882	15.489025	-0.7292391	7.0826306	3.6083233	16.192741	-1.259243	-4.0666165	0.4097757	11.622653	-11.501414	-7.844614	0.1083549	1.7528913	1.8612461	177.924658536911
2	29.713457	1.1716001	31.072886	27.956268	18.858288	11.045708	45.22856	9.563504	1000.0	1000.0	7999	21.007114	4.371561	33.912033	8.763399	21.006603	4.3713994	33.891987	8.863278	-4.0322742	0.4928421	1.7012162	-10.649862	-21.744022	0.19482629	2.3866	2.5814264	411.34807109832764
3	28.583675	9.456547	37.310894	12.613336	21.640177	11.683174	43.045322	9.331148	1000.0	1000.0	11999	33.893185	4.530016	47.670506	9.937929	33.893612	4.530825	47.979702	9.86831	-3.8554063	0.90485466	5.2556486	-11.009304	-34.625282	0.37574938	3.2011964	3.5769458	646.9242198467255
4	43.335613	17.089907	72.90528	32.29415	22.950079	1.1593878	24.105225	19.941753	1000.0	1000.0	15999	45.638157	3.5161695	57.300232	27.394283	45.639744	3.5156937	57.767494	27.751926	-3.9744225	0.61899745	5.0024557	-9.540735	-46.322712	0.46844178	3.6177638	4.0862055	884.5832433700562
5	49.150467	25.520119	93.17884	32.46047	34.157204	15.152662	68.21846	22.609879	1000.0	1000.0	19999	55.50264	2.7465608	66.966736	43.97882	55.501797	2.74782	66.471436	43.74693	-3.9761007	0.6077279	1.4410048	-10.109598	-56.15689	0.5450372	3.9089596	4.453997	1122.268907546997
6	36.35256	5.52572	43.97597	29.109936	47.688892	24.87795	89.036446	22.321875	1000.0	1000.0	23999	63.55313	2.2769518	75.26299	53.184517	63.552223	2.276328	74.59717	53.12574	-3.9958472	0.5684426	1.2877312	-9.802588	-64.20289	0.52699095	3.8682418	4.3952327	1359.2277393341064
7	86.28507	14.991591	107.591194	65.18978	54.15909	26.732212	96.6209	22.397816	1000.0	1000.0	27999	70.30835	2.2592628	81.78141	60.248825	70.30737	2.261201	82.610855	60.069202	-3.9902213	0.58536166	3.5455956	-10.164026	-70.94303	0.58967423	4.054294	4.6439686	1595.6585612297058
8	51.609894	27.742615	99.642525	34.590786	39.93863	19.75069	74.04968	17.60183	1000.0	1000.0	31999	76.08544	2.4135864	88.44182	67.32084	76.087776	2.416305	88.39872	66.332436	-3.9645844	0.63903916	2.8022194	-9.631116	-76.71678	0.61743146	4.168243	4.7856746	1834.4934723377228
9	84.06657	45.252842	145.15689	38.058746	116.309586	72.20267	199.14264	22.414253	1000.0	1000.0	35999	80.738495	2.6730928	94.5509	73.41778	80.73567	2.6741226	95.47467	73.60042	-3.955949	0.65508556	3.1434755	-9.531646	-81.370415	0.60562795	4.127403	4.7330313	2072.3089780807495
10	94.57467	64.001884	191.22495	35.050518	65.18758	43.885376	126.7525	22.832142	1000.0	1000.0	39999	84.72131	3.1012392	98.97901	77.36098	84.71931	3.1044717	99.241425	76.41867	-3.9199433	0.72492707	5.569976	-10.119232	-85.35064	0.6288586	4.2056236	4.8344817	2310.0599110126495
