Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	0.0	0.0	0.0	0.0	4.8	14.400001	48.0	0.0	1000.0	1000.0	3999	-0.033373576	0.08640769	0.2741427	-0.34665978	0.026192984	7.327333e-05	47.531261920928955
2	20.75	20.753012	42.0	0.0	0.1	0.29999998	1.0	0.0	1000.0	1000.0	7999	0.22746779	0.32319933	6.7979717	-0.18757305	-0.24446586	0.0016557684	106.48395562171936
3	0.0	0.0	0.0	0.0	0.4	0.8	2.0	0.0	1000.0	1000.0	11999	0.52471477	0.4341032	8.469788	-0.008666471	-0.5384183	0.0016490903	166.25023818016052
4	0.0	0.0	0.0	0.0	0.3	0.64031243	2.0	0.0	1000.0	1000.0	15999	0.5827006	0.44387406	8.143544	0.14148287	-0.5852137	0.0008118012	227.0363347530365
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	19999	0.4418166	0.42542246	8.869049	0.13134575	-0.4359562	0.00078401883	290.1628053188324
6	0.0	0.0	0.0	0.0	11.5	33.50597	112.0	0.0	1000.0	1000.0	23999	0.32750165	0.42664522	6.9795313	-0.21270977	-0.3250176	0.0005112346	363.1656119823456
7	2.5	2.8722813	7.0	0.0	0.1	0.29999998	1.0	0.0	1000.0	1000.0	27999	0.4222144	1.437492	19.652132	-0.13352507	-0.42177838	0.001856156	430.0699872970581
8	1.0	1.7320508	4.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	31999	1.5179244	3.295578	19.214663	0.0993005	-1.5324416	0.0015180116	493.71612191200256
9	0.0	0.0	0.0	0.0	9.4	27.53979	92.0	0.0	1000.0	1000.0	35999	2.384553	3.5171294	16.69616	0.10045123	-2.4033947	0.0012552221	555.3607988357544
10	0.75	0.8291562	2.0	0.0	8.6	25.136427	84.0	0.0	1000.0	1000.0	39999	2.923845	3.2236822	14.021336	0.10133485	-2.9537027	0.0014296077	617.1484367847443
11	1.5	1.6583124	4.0	0.0	0.6	0.9165151	2.0	0.0	1000.0	1000.0	43999	3.3090684	2.7962856	11.960563	0.10713989	-3.335315	0.0018473843	679.3986492156982
12	0.0	0.0	0.0	0.0	21.4	41.066288	125.0	0.0	1000.0	1000.0	47999	3.4066424	2.343712	12.616714	0.13341619	-3.4315753	0.0014456551	750.8149058818817
13	0.75	1.299038	3.0	0.0	10.5	30.839098	103.0	0.0	1000.0	1000.0	51999	3.4856052	1.8569235	10.524706	0.26760483	-3.5136495	0.0013284173	825.0633778572083
14	26.75	42.89158	101.0	0.0	4.4	6.167658	16.0	0.0	1000.0	1000.0	55999	3.454163	1.5028576	11.768746	0.7059851	-3.4732904	0.0018191271	891.6848340034485
15	0.0	0.0	0.0	0.0	11.2	27.63621	94.0	0.0	1000.0	1000.0	59999	3.2226937	1.301416	8.205997	0.67681617	-3.2337842	0.0032184783	958.2650594711304
16	3.0	2.5495098	7.0	0.0	2.2	2.4413111	8.0	0.0	1000.0	1000.0	63999	2.9412394	1.124513	8.236432	0.51364875	-2.9476132	0.004190556	1028.4425184726715
17	3.0	2.5495098	6.0	0.0	3.6	2.416609	7.0	0.0	1000.0	1000.0	67999	2.616943	0.94709146	7.886963	0.4401698	-2.6249564	0.003327984	1103.364065170288
