Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	16.819	3.6783772	40.081264	10.805045	75.46724	11.873372	104.90797	59.1689	14.278571	74.8	3999	11.473324	7.099949	26.677965	-2.418626	11.474109	7.09842	26.714521	-1.7173991	-2.723293	1.8437684	10.522125	-12.739692	-12.778018	0.4631997	0.4631997	94.45741081237793
2	16.86733	3.469807	35.567745	10.343533	62.321095	18.40469	84.08612	28.452282	14.569343	78.5	7999	27.961267	12.80987	51.30203	-9.97996	27.96132	12.809298	51.703682	-7.561636	-1.4168686	3.3056955	22.00261	-12.694502	-30.525965	1.218771	1.218771	220.6780846118927
3	22.968025	15.972048	90.4894	10.637867	45.47225	22.221708	72.155556	9.641503	23.080925	75.7	11999	47.468525	19.929413	93.99749	-13.92527	47.46878	19.928465	96.907974	-11.068775	0.3876858	4.000713	30.09683	-13.411719	-51.723263	5.8088975	5.8088975	351.76713275909424
4	66.41924	22.04995	130.02795	13.45345	104.35653	11.435879	120.74504	77.16068	73.42593	81.5	15999	61.6417	23.612368	96.97471	-28.93215	61.638935	23.618925	98.88469	-14.465174	-0.0633878	4.0374713	25.59245	-11.987198	-65.63484	6.9651675	6.9651675	478.9655315876007
5	69.18905	23.70891	105.6369	14.048483	77.20335	36.180717	133.1844	34.164738	69.37931	82.6	19999	64.221375	26.174969	100.27494	-21.525578	64.22096	26.176785	101.52734	-16.991732	-0.47973344	3.9395227	27.23499	-13.242603	-67.502716	6.720863	6.720863	606.3468692302704
6	92.44749	39.727276	228.36674	34.048813	123.35138	39.65053	203.00327	42.453693	110.5	116.9	23999	63.393234	27.998903	92.655785	-30.25101	63.39421	27.996834	93.849365	-24.453934	-0.57416177	3.8053048	30.226492	-14.015981	-66.31447	6.1864643	6.1864643	732.1523044109344
7	97.87914	36.192104	161.54945	29.315237	309.0302	310.78348	800.47784	31.234917	143.37038	381.1	27999	63.075775	29.051432	95.359085	-27.111593	63.077423	29.048826	95.67724	-18.077162	-0.8068113	3.6200304	31.598349	-13.552217	-65.66341	6.7133417	6.7133417	865.614814043045
8	178.6241	172.98985	612.25934	44.335567	487.95844	333.61072	883.39575	55.493416	274.76923	579.9	31999	64.05981	30.220789	101.788155	-29.675879	64.06068	30.220003	99.37211	-20.995028	-0.71249974	3.4532542	28.86775	-14.172989	-66.47514	8.535155	8.535155	1002.8834886550903
9	329.44324	228.24875	677.52344	60.217293	312.62982	256.2404	802.20935	17.6288	481.1111	350.1	35999	67.4415	30.427738	103.58291	-17.754513	67.441284	30.430634	102.88577	-20.925823	-0.8409296	3.3754895	33.126503	-13.757351	-69.72358	8.902241	8.902241	1135.448914051056
10	156.21458	172.8648	691.3111	34.614014	231.54935	216.64662	689.0078	30.675724	219.94737	359.3	39999	70.34507	29.959352	104.04782	-25.021946	70.34445	29.962418	102.04583	-27.671753	-1.0908484	3.2958932	32.522194	-13.3658	-72.40389	8.068956	8.068956	1268.9756355285645
