Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
1	3.0250044	1.5737348	4.62022	1.3697661	0.16340104	0.032554436	0.19739494	0.1069157	1000.0	1000.0	3999	0.18269604	0.11512884	0.5515597	-0.71082073	0.18266848	0.11523483	0.56865335	-0.98195547	-0.24339685	0.00094992755	0.00094992755	63.13239622116089
2	3.7942524	1.0798535	5.415233	2.5482285	0.6156867	0.028727498	0.6617642	0.5695295	1000.0	1000.0	7999	0.3825617	0.07653696	0.9201684	0.19599146	0.3825628	0.076579615	0.91670185	0.2025172	-0.41383606	0.0003000297	0.0003000297	142.71527910232544
3	2.5234146	0.20502779	2.8740957	2.3544333	1.3391464	0.25464502	1.9456204	0.99457	1000.0	1000.0	11999	0.5685159	0.087100565	1.3203712	0.34293634	0.56851166	0.08711656	1.3337637	0.33967704	-0.5926954	0.0002760237	0.0002760237	225.4677095413208
4	2.5141118	0.26051408	2.9355526	2.2952306	0.81199944	0.07030896	0.9027953	0.70206356	1000.0	1000.0	15999	0.6357567	0.17012829	1.8166186	0.31897563	0.6357533	0.17012773	1.7878554	0.3232881	-0.6578716	0.00028181187	0.00028181187	309.08864068984985
5	1.9680538	0.2561234	2.3636844	1.6889814	0.65651464	0.21090615	1.1424679	0.4965287	1000.0	1000.0	19999	0.8249929	0.18966152	1.9333642	0.30047795	0.82499117	0.18966925	1.9590995	0.29106054	-0.86795694	0.0005431791	0.0005431791	393.88891410827637
6	35.548042	23.969175	60.48225	6.6118803	4.260598	0.76760805	5.050588	2.7845213	1000.0	1000.0	23999	1.167286	0.3220575	4.283251	0.35099363	1.1672789	0.3220543	4.21565	0.32954794	-1.2587761	0.0015325798	0.0015325798	479.84447622299194
7	32.882427	21.541277	67.9521	10.534109	36.238876	8.468729	48.1681	23.936325	1000.0	1000.0	27999	2.355045	0.8594139	6.93355	0.60832053	2.3550215	0.8594405	6.975091	0.7148708	-2.5311642	0.006347496	0.006347496	565.7206199169159
8	42.200005	21.998362	72.75085	15.196214	47.62793	21.377972	83.302795	12.2327585	1000.0	1000.0	31999	3.3550284	0.9554015	8.263256	0.57148856	3.3550406	0.9553657	8.313651	0.5290145	-3.5311742	0.011192854	0.011192854	652.2007331848145
9	19.696022	14.95388	45.499527	10.0261345	12.792343	0.82496995	14.232612	11.7817135	1000.0	1000.0	35999	4.1491237	1.1254653	8.936411	1.032608	4.1491365	1.1254331	8.860997	1.1181774	-4.360169	0.015210708	0.015210708	739.8973951339722
10	26.684034	10.483336	39.114086	13.695447	62.265038	33.965202	124.65089	28.907896	1000.0	1000.0	39999	4.555938	1.4913175	10.400647	0.8919406	4.5559387	1.491346	10.2508335	0.8980341	-4.739745	0.019277288	0.019277288	827.2964737415314
11	77.05454	30.664988	125.69428	41.921722	54.18217	15.878384	81.27186	30.949286	1000.0	1000.0	43999	4.914378	1.8110933	12.566095	0.9730255	4.914372	1.8112382	12.503417	0.953915	-5.1221294	0.026352195	0.026352195	913.4787352085114
12	62.490757	49.173615	134.18065	16.744526	47.952156	31.45028	105.02042	14.7469015	1000.0	1000.0	47999	5.410009	2.1563725	14.737599	1.1344694	5.4099874	2.1565733	14.915686	1.1880531	-5.6204443	0.03558646	0.03558646	1000.4574961662292
13	42.37519	33.865154	100.493675	19.091581	139.99593	7.6586413	155.12949	132.08669	1000.0	1000.0	51999	5.652448	2.4717972	14.967421	1.2028526	5.652436	2.4720235	15.127868	1.3302623	-5.827914	0.04047956	0.04047956	1087.997968673706
14	164.70586	16.99671	190.83366	149.27849	88.89801	66.2811	226.46483	19.031263	1000.0	1000.0	55999	5.90718	2.7489908	15.746752	1.1525204	5.9071736	2.7490978	15.632065	1.2812682	-6.065981	0.043776557	0.043776557	1173.5289437770844
15	100.7062	45.336243	162.52469	48.240826	32.39659	19.989872	65.80873	13.437654	1000.0	1000.0	59999	6.251382	3.1025774	17.372545	0.9797433	6.251424	3.102684	17.718122	1.0610068	-6.3964453	0.052735984	0.052735984	1258.6132590770721
16	85.35006	63.72072	189.18689	19.297792	25.735855	3.0510585	28.72906	19.826115	1000.0	1000.0	63999	6.5277076	3.4848428	17.757017	0.7928071	6.527843	3.4848502	17.796436	0.78180397	-6.711586	0.05936959	0.05936959	1344.9198405742645
17	36.303883	11.173043	55.27162	26.381796	39.558662	17.092186	76.26928	19.627808	1000.0	1000.0	67999	6.71886	3.8750322	17.63564	0.3081901	6.719082	3.8749912	17.758568	0.008248925	-6.90517	0.0701164	0.0701164	1433.0804319381714
18	80.40977	39.826916	128.4786	39.251553	92.07555	35.35714	163.99132	47.417126	1000.0	1000.0	71999	6.876338	4.3218875	21.315489	-0.14898825	6.876583	4.3217006	21.119926	-0.25149596	-7.1184564	0.08621062	0.08621062	1524.5815114974976
19	121.53813	60.27506	192.47412	44.360905	70.27295	33.1643	129.0068	34.542946	1000.0	1000.0	75999	7.241202	4.6774497	25.448946	-0.7122427	7.2415805	4.677097	25.096498	-0.57834697	-7.4503107	0.0995197	0.0995197	1618.1282634735107
20	151.59828	64.65372	236.04613	54.386223	191.00842	49.967293	250.36113	74.332985	1000.0	1000.0	79999	7.6139717	4.9472837	25.820154	-0.59070814	7.614265	4.9471374	23.563345	-0.6605909	-7.824618	0.113135956	0.113135956	1711.6490397453308
21	183.78065	66.478325	256.39172	105.28334	206.03683	71.65772	271.63348	61.150925	1000.0	1000.0	83999	7.843171	5.1983566	21.697893	-0.7952075	7.8433056	5.198468	21.876858	-1.1451443	-8.036085	0.113277026	0.113277026	1806.6901154518127
22	206.01671	97.589165	324.9128	56.50039	229.69153	88.19465	325.3198	75.827545	1000.0	1000.0	87999	8.198481	5.483039	22.967962	-0.82656074	8.198643	5.4830313	22.434792	-0.83112	-8.361729	0.12109941	0.12109941	1902.7642848491669
23	130.34624	98.95713	294.01965	37.024853	94.195885	59.368618	238.37418	35.650803	1000.0	1000.0	91999	8.540696	5.7657895	23.43412	-0.6650206	8.540848	5.7657814	22.996603	-0.4931972	-8.730402	0.13204628	0.13204628	1998.3246386051178
24	116.4842	59.015312	175.99612	45.61056	161.928	76.77577	303.38675	39.901493	1000.0	1000.0	95999	8.671617	5.960551	23.703146	-0.954481	8.671636	5.9606433	23.98325	-0.9311136	-8.885035	0.13315848	0.13315848	2093.4249897003174
25	71.96576	18.32031	97.60754	52.984226	140.60352	81.99509	291.46725	28.657484	1000.0	1000.0	99999	8.756373	6.163824	23.973116	-1.8791456	8.7565	6.1639743	23.782665	-2.3403406	-8.969466	0.1439047	0.1439047	2189.6958434581757
26	205.71814	73.11748	277.64212	94.40752	296.065	7.1076303	305.87762	282.39398	1000.0	1000.0	103999	8.895482	6.429717	26.891006	-2.4804943	8.895587	6.4298143	26.945932	-3.0502965	-9.140785	0.14889334	0.14889334	2285.3470764160156
27	305.61676	6.085487	315.48227	300.01886	160.13486	87.325806	299.37048	72.01776	1000.0	1000.0	107999	9.370441	6.7825785	27.393904	-4.058379	9.370585	6.7825384	27.333303	-3.9787383	-9.589272	0.14525582	0.14525582	2381.330213546753
28	202.9841	88.36159	302.18045	106.85183	276.48123	84.93757	370.06207	116.61373	1000.0	1000.0	111999	9.760206	7.070985	28.23946	-4.82114	9.760192	7.071255	28.073608	-5.2322726	-9.981426	0.14782114	0.14782114	2478.3597152233124
29	281.22162	61.561417	327.35703	175.63911	259.71677	74.8855	343.76385	137.30621	1000.0	1000.0	115999	10.146681	7.36954	28.584593	-5.9182796	10.146578	7.369818	28.365032	-6.3269243	-10.350086	0.15957198	0.15957198	2574.944695711136
30	216.37105	98.772934	351.8483	90.98689	235.28775	107.03828	360.23132	40.929035	1000.0	1000.0	119999	10.568256	7.659539	28.751919	-6.7290745	10.56818	7.659758	28.571112	-6.712732	-10.793677	0.17049827	0.17049827	2670.112681388855
31	170.64894	89.51524	315.1606	83.938126	332.0168	67.093605	387.14825	192.74274	1000.0	1000.0	123999	10.8178625	7.96606	28.677237	-9.293213	10.817912	7.966261	28.98971	-8.767206	-11.021502	0.17991838	0.17991838	2766.9166898727417
32	343.5342	12.001246	356.68756	325.29968	195.06653	110.00093	351.39673	61.973934	1000.0	1000.0	127999	11.096968	8.281968	29.067694	-10.776798	11.097114	8.281924	29.297699	-11.101303	-11.307673	0.1829236	0.1829236	2863.6692390441895
33	353.5009	34.74487	385.80066	295.42477	337.02948	84.40504	392.72318	86.35669	1000.0	1000.0	131999	11.600999	8.565041	31.243536	-11.911154	11.6012	8.565046	31.508093	-11.750102	-11.819429	0.1975738	0.1975738	2960.4000899791718
34	347.62515	7.681531	358.79974	340.2954	383.4269	11.281607	407.88565	364.01334	1000.0	1000.0	135999	12.143771	8.809793	31.318943	-12.18665	12.14395	8.80968	31.290043	-12.386251	-12.359577	0.20830978	0.20830978	3057.4391827583313
35	347.11868	11.884347	360.9435	335.10657	390.23972	25.833862	428.74103	351.68365	1000.0	1000.0	139999	12.685043	9.039367	32.519196	-11.551944	12.685259	9.039303	32.876453	-11.503005	-12.884785	0.20781536	0.20781536	3155.358064889908
36	394.08588	11.37243	408.3405	376.65112	304.89838	91.87387	366.68262	53.100407	1000.0	1000.0	143999	13.230009	9.298089	34.669228	-9.529504	13.230156	9.298092	33.691654	-9.744723	-13.397432	0.2041723	0.2041723	3252.8336412906647
37	388.30438	16.972082	417.30557	374.31107	407.09933	13.0996065	429.7603	389.8822	1000.0	1000.0	147999	13.892422	9.594647	34.80536	-7.9312377	13.89247	9.594686	34.512974	-7.942339	-14.088299	0.21593508	0.21593508	3351.394021511078
38	380.0641	92.51457	464.9891	223.92365	454.0707	14.603738	476.90933	426.73465	1000.0	1000.0	151999	14.482158	9.867727	35.740177	-7.362447	14.48221	9.867737	35.538425	-6.937232	-14.69759	0.21820295	0.21820295	3449.027103662491
39	251.53214	151.71222	416.6519	23.868341	454.01923	32.436977	488.6368	370.26614	1000.0	1000.0	155999	14.9163265	10.193918	36.91325	-6.583843	14.916347	10.193966	36.567604	-6.670599	-15.105541	0.2300394	0.2300394	3546.731917858124
40	437.62222	11.917655	447.90173	417.83792	464.9538	37.89759	501.7554	375.1448	1000.0	1000.0	159999	15.371674	10.544696	38.75367	-6.6407766	15.37177	10.544822	38.945374	-7.066981	-15.566703	0.24644177	0.24644177	3645.8405256271362
41	262.3859	130.83492	427.13623	117.73193	413.70004	107.92322	509.39935	106.80286	1000.0	1000.0	163999	15.820968	10.896319	39.149025	-6.2912655	15.821029	10.896401	39.121178	-6.7912455	-16.058115	0.27054098	0.27054098	3743.9714226722717
42	432.09747	26.543556	469.1104	405.56897	342.47144	136.8902	497.88052	80.44127	1000.0	1000.0	167999	16.266226	11.227856	40.19972	-6.2903123	16.266308	11.227866	40.132782	-6.320963	-16.447517	0.28444996	0.28444996	3843.6790866851807
43	399.24042	130.38638	511.51224	177.41849	498.1015	42.916683	559.502	433.57727	1000.0	1000.0	171999	16.87577	11.546225	41.407467	-5.7031345	16.87585	11.546317	41.06473	-6.301095	-17.099289	0.3004748	0.3004748	3942.0906093120575
44	388.30658	113.59783	503.77722	233.76358	404.0434	151.65686	551.6379	117.50549	1000.0	1000.0	175999	17.337934	11.920393	43.269165	-5.4648504	17.338116	11.920326	43.91757	-5.7340508	-17.57947	0.31965035	0.31965035	4040.1203150749207
45	480.37393	28.88831	510.94434	436.947	481.4112	16.216995	501.73257	456.77527	1000.0	1000.0	179999	17.921368	12.262393	44.8322	-4.481396	17.921373	12.262702	44.653625	-4.8085523	-18.152828	0.3472454	0.3472454	4140.460752248764
46	488.80273	17.308516	513.2362	468.0579	504.3786	29.752304	538.0964	443.10632	1000.0	1000.0	183999	18.523174	12.5841255	44.923626	-2.8729749	18.523293	12.584234	44.970577	-2.6046066	-18.765453	0.36890423	0.36890423	4241.627200603485
47	412.48453	125.53539	511.02365	197.58748	458.91254	22.709967	503.87076	426.39084	1000.0	1000.0	187999	19.12323	12.851579	45.502895	-1.3012428	19.123308	12.851886	45.828323	-1.4111382	-19.369104	0.38898316	0.38898316	4342.853962182999
48	504.8627	10.853419	517.8407	488.41614	534.6567	30.049759	565.1087	465.6628	1000.0	1000.0	191999	19.759262	13.078619	46.212917	-2.4536695	19.759157	13.079054	46.09238	-1.5786631	-19.98773	0.38959134	0.38959134	4444.326408624649
49	456.30353	65.958305	554.01324	382.69357	269.12936	154.61345	540.84467	79.23506	1000.0	1000.0	195999	20.36022	13.345096	47.514286	-1.1059296	20.360125	13.345598	47.16365	-1.063195	-20.574566	0.40048113	0.40048113	4545.723309755325
50	537.43994	9.494213	546.44446	521.57556	553.86444	17.444113	580.6165	526.7588	1000.0	1000.0	199999	20.931854	13.680395	50.296177	-1.7736504	20.931826	13.680684	50.603176	-3.4500103	-21.223803	0.40545836	0.40545836	4645.887460231781
51	555.6798	20.004734	581.3393	535.1994	562.16144	14.469078	580.35864	539.5714	1000.0	1000.0	203999	21.559383	13.988354	50.478004	-1.1093986	21.559338	13.988683	50.542007	-4.3882475	-21.764565	0.41561267	0.41561267	4746.704921245575
52	551.60803	22.441658	589.50653	534.32904	578.5269	14.381853	598.42816	549.90656	1000.0	1000.0	207999	22.289885	14.33807	50.71029	-1.2182419	22.289875	14.338329	50.827972	-1.3659122	-22.52977	0.42462373	0.42462373	4848.812330245972
53	580.2793	33.841827	621.4869	528.0384	490.7946	174.79562	612.6136	47.623375	1000.0	1000.0	211999	22.979443	14.700201	51.620144	-1.5996244	22.979555	14.700389	52.000755	-1.7068264	-23.232208	0.4271472	0.4271472	4951.138493061066
54	463.50134	201.53664	592.916	115.24258	212.74817	215.70015	549.497	20.737747	1000.0	1000.0	215999	23.502464	15.024999	52.328915	-1.0179589	23.502518	15.025219	53.02938	-1.4402995	-23.753016	0.41447625	0.41447625	5051.541598081589
55	426.8188	148.21803	575.7241	181.07257	485.03555	153.44914	640.7387	189.38487	1000.0	1000.0	219999	24.078825	15.341091	53.716328	-1.6076291	24.078806	15.34125	53.966038	-1.5188017	-24.348621	0.4445247	0.4445247	5147.708835363388
56	425.57742	183.6381	607.2025	162.00226	589.11194	119.79774	674.5358	245.6097	1000.0	1000.0	223999	24.348007	15.679607	55.420563	-1.9611044	24.34819	15.679634	54.988277	-6.280478	-24.604872	0.49617842	0.49617842	5242.851893424988
57	500.296	123.88117	639.89923	320.43057	525.7643	163.36359	632.191	192.33293	1000.0	1000.0	227999	24.82634	15.986221	56.097797	-2.3696535	24.826612	15.986265	56.17666	-5.0313015	-25.11336	0.53978616	0.53978616	5339.266679048538
58	478.65494	175.79515	592.28156	175.19402	192.98552	104.92095	409.26456	26.786806	1000.0	1000.0	231999	25.225346	16.31942	56.934433	-1.8538921	25.22556	16.31929	56.88138	-6.3183417	-25.471394	0.5693095	0.5693095	5435.101120233536
59	419.51385	194.02818	616.21027	200.03433	479.26605	165.14897	633.97723	149.84558	1000.0	1000.0	235999	25.624933	16.604246	57.645195	-2.7797108	25.625212	16.604063	57.98395	-4.5383883	-25.887972	0.6178639	0.6178639	5530.121785402298
60	598.1478	6.3184495	602.08734	587.2089	645.7096	13.700226	658.99866	622.116	1000.0	1000.0	239999	25.967598	16.85091	58.92765	-2.2877126	25.967703	16.851068	59.30571	-4.1305075	-26.22259	0.6498712	0.6498712	5625.41259431839
61	596.78485	19.723883	626.994	576.30164	628.8532	13.204553	646.6314	599.1027	1000.0	1000.0	243999	26.481842	17.09433	58.41185	-3.1337857	26.481968	17.094286	58.475197	-3.2107627	-26.732847	0.6102698	0.6102698	5721.317754030228
62	629.3567	22.276693	654.867	597.83	647.3314	17.18643	676.52765	621.7728	1000.0	1000.0	247999	26.963585	17.351118	58.591362	-4.007648	26.963594	17.35118	58.75855	-3.4616387	-27.237999	0.5913324	0.5913324	5816.739727020264
63	610.38306	7.413353	617.0327	598.8914	631.9892	22.485321	668.79297	594.28937	1000.0	1000.0	251999	27.53967	17.607084	59.097145	-5.4569955	27.539722	17.607174	58.835888	-4.8063087	-27.796663	0.5965992	0.5965992	5914.087417125702
64	637.3917	18.578625	655.0343	606.4255	650.5144	16.438505	681.32117	625.41797	1000.0	1000.0	255999	28.0455	17.870161	59.01074	-5.3880854	28.045458	17.870363	59.485123	-5.660466	-28.281609	0.60069335	0.60069335	6011.464532613754
65	480.35385	252.54974	640.7474	43.327873	669.98334	16.004486	696.1737	648.10376	1000.0	1000.0	259999	28.575384	18.161276	60.250862	-6.8467617	28.57538	18.161346	60.33257	-6.208708	-28.802086	0.5935636	0.5935636	6109.044048070908
66	339.5628	231.04698	665.2983	25.468151	626.20654	17.59549	654.0233	592.8869	1000.0	1000.0	263999	28.84502	18.407696	61.522144	-7.2681828	28.845024	18.40803	61.697994	-6.8151608	-29.071014	0.6452485	0.6452485	6206.795466661453
67	627.53754	20.061796	648.1645	602.6281	666.31226	17.532373	693.1803	635.15076	1000.0	1000.0	267999	29.28679	18.647848	62.48687	-8.535376	29.286963	18.647894	62.386528	-7.913292	-29.555477	0.6552198	0.6552198	6304.209822654724
68	623.8832	35.820145	675.74994	574.6449	664.6549	10.64182	689.6627	652.4708	1000.0	1000.0	271999	29.770132	18.832033	62.663548	-8.554684	29.770233	18.832033	63.148735	-8.234342	-30.002924	0.6775515	0.6775515	6400.488062143326
69	547.5785	185.70346	684.25555	229.80487	641.94995	17.697386	665.2958	614.24854	1000.0	1000.0	275999	30.28636	18.998905	63.777992	-9.380949	30.28641	18.998955	62.86915	-8.706523	-30.546085	0.68171877	0.68171877	6497.3518488407135
