Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	0.0	0.0	0.0	0.0	10.7	32.100002	107.0	0.0	1000.0	1000.0	3999	2.086166	1.0380716	4.1709027	-0.20350075	2.0860941	1.0381668	4.1398478	-0.18319899	-1.3650177	0.18491948	0.71088314	-6.348333	-2.3516543	0.0041078283	0.0041078283	101.61551523208618
2	20.75	20.753012	42.0	0.0	0.6	1.8000001	6.0	0.0	1000.0	1000.0	7999	5.8967423	1.2150409	16.372595	3.5915864	5.896704	1.2154357	16.419802	3.5858097	-1.3523622	0.24433433	1.5924354	-6.6394596	-6.156698	0.013975837	0.013975837	234.40224075317383
3	0.0	0.0	0.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	11999	10.34981	4.4601436	42.881214	6.7207384	10.349992	4.459412	41.83566	6.636788	-1.1612188	0.75086427	5.107019	-9.498443	-10.66319	0.033733223	0.033733223	370.78024339675903
4	0.25	0.4330127	1.0	0.0	2.2	6.6	22.0	0.0	1000.0	1000.0	15999	15.698591	6.791344	39.13739	9.672425	15.698614	6.791289	39.174973	9.715453	-0.9151705	1.0208977	3.9317021	-9.384714	-16.100208	0.038712166	0.038712166	507.97017312049866
5	1.0	1.7320508	4.0	0.0	9.0	27.0	90.0	0.0	1000.0	1000.0	19999	21.450308	9.153834	48.10495	12.389849	21.450342	9.153688	48.009613	12.371991	-0.93062073	0.94002986	3.6615431	-11.278631	-21.817545	0.03674735	0.03674735	644.4002578258514
6	0.0	0.0	0.0	0.0	11.2	33.600002	112.0	0.0	1000.0	1000.0	23999	25.772423	8.945248	61.261963	14.65658	25.772455	8.94513	61.11675	14.641165	-1.0133519	0.8505546	3.00692	-8.180195	-26.102585	0.03267444	0.03267444	781.4292771816254
7	64.0	110.85125	256.0	0.0	1.2	3.6000001	12.0	0.0	1000.0	1000.0	27999	29.444487	10.4887495	93.07278	16.765432	29.444525	10.488552	92.69113	16.760998	-1.0347073	0.83718085	3.3733099	-8.845106	-29.756523	0.044804186	0.044804186	918.4532287120819
8	1.5	2.598076	6.0	0.0	1.8	3.7094474	11.0	0.0	1000.0	1000.0	31999	32.752777	11.756882	82.82141	18.383856	32.752716	11.756526	82.44545	18.465084	-1.0285084	0.82633555	2.6214268	-9.401687	-33.042316	0.065845005	0.065845005	1056.5157916545868
9	5.25	9.0932665	21.0	0.0	9.9	27.446127	92.0	0.0	1000.0	1000.0	35999	35.58774	12.420147	77.4849	19.531303	35.587673	12.419841	76.84884	19.58484	-1.0567523	0.78386664	2.7166967	-9.265376	-35.862892	0.0733477	0.0733477	1195.1622061729431
10	0.0	0.0	0.0	0.0	6.3	10.38316	27.0	0.0	1000.0	1000.0	39999	36.197273	10.871034	69.78887	20.690878	36.197273	10.8705	68.91865	20.655537	-1.0758274	0.75764763	3.004931	-8.504442	-36.462765	0.09240144	0.09240144	1333.1294679641724
