Checkpoint,Return,Undiscounted Return,Soft Return,Q1,Q2,AvgQ,MSE,MAE
1.0,0.0,0.0,26.952476596832277,11.562899160385133,11.571003723144532,11.566951441764832,236.71438429721312,15.385525155067445
2.0,0.0,0.0,26.303267669677734,19.763629245758057,19.76727056503296,19.765449905395506,42.74306111896426,6.537817764282227
3.0,0.0,0.0,26.78499631881714,25.003385257720947,24.973640823364256,24.988513040542603,3.2273521691200244,1.7964832782745361
4.0,0.0,0.0,26.8045636177063,28.20596590042114,28.17891321182251,28.192439556121826,1.9261996204327767,1.387875938415526
5.0,0.00021242309213554536,0.3,26.85239896774292,30.088376903533934,30.084042072296143,30.08620948791504,10.457530480375858,3.233810520172117
6.0,0.046823370837772174,0.1,26.588684177398683,31.15441951751709,31.22159614562988,31.188007831573486,21.153778075851864,4.599323654174803
7.0,1.4978408649674875,15.9,25.7596794128418,32.046952438354495,32.046202659606934,32.046577548980714,39.525088174186976,6.286898136138916
8.0,1.6036785838581977,12.55,23.95043020248413,33.23512573242188,33.182760620117186,33.20894317626953,85.7200624857525,9.258512973785397
9.0,3.0748680225624545,5.5,22.48664617538452,34.868246459960936,34.86936264038086,34.8688045501709,153.31784601829244,12.382158374786378
10.0,8.702941129038901,127.85,24.663243579864503,36.69831600189209,36.697644805908205,36.69798040390015,144.83489042379952,12.034736824035644
11.0,15.563848428521505,134.45,27.062646770477294,39.15121421813965,39.15976676940918,39.155490493774415,146.2368693160866,12.092843723297122
12.0,23.966273375954245,262.65,31.983393955230714,42.376695251464845,42.3406982421875,42.35869674682617,107.64690801728845,10.375302791595455
13.0,14.359880793163109,125.85,28.487815570831298,47.69441165924072,47.85092315673828,47.7726674079895,371.90551038114415,19.284851837158204
14.0,22.267358452829704,217.2,34.803474807739256,51.14697265625,51.00382537841797,51.075399017333986,264.77551748279507,16.27192420959473
15.0,27.82354197172602,319.65,40.40591585636139,52.70907077789307,52.61654434204102,52.66280755996704,150.2313942339171,12.256891703605653
16.0,54.58745963439718,626.0,64.64403133392334,57.90316905975342,58.124891090393064,58.014030075073244,43.95691669235382,6.630001258850093
17.0,27.125317780347007,195.0,38.15542058944702,60.46286449432373,60.57491207122803,60.518888282775876,500.1246872705635,22.363467693328857
18.0,34.00260777447329,310.8,44.35013370513916,66.11793193817138,66.15619640350342,66.1370641708374,474.6703391171705,21.786930465698248
19.0,56.281480733544036,653.25,64.07294244766236,69.05717582702637,68.999800491333,69.02848815917969,24.557433298937813,4.955545711517331
20.0,63.493494007744154,728.85,69.2256015777588,72.59152488708496,72.54983711242676,72.57068099975587,11.189556339468254,3.3450794219970703
21.0,67.53500074024461,805.9,69.31357326507569,75.64342994689942,75.62687301635742,75.63515148162841,39.96235114799391,6.321578216552723
22.0,54.254875306965275,488.8,57.41828973293305,78.34375,78.41972694396972,78.38173847198486,439.46618303485303,20.963448739051813
23.0,61.62849830477825,689.7,63.69159622192383,79.42144966125488,79.44455337524414,79.43300151824951,247.7918407031902,15.74140529632568
24.0,69.6280800484226,809.1,72.328244972229,81.32274894714355,81.46486358642578,81.39380626678467,82.18440158534577,9.065561294555664
25.0,65.50296550713529,796.15,66.69079360961913,83.1442497253418,82.98508796691894,83.06466884613037,268.103790260836,16.37387523651124
26.0,68.22846542500743,773.6,71.7172134399414,84.34874954223633,84.34882850646973,84.34878902435302,159.5567017447038,12.631575584411621
27.0,70.72062846856107,817.0,75.6132022857666,85.64476776123047,85.79762763977051,85.72119770050048,102.1715713042811,10.107995414733878
28.0,67.40778550685158,779.65,72.67163772583008,85.78587799072265,85.83275527954102,85.80931663513184,172.59860712391216,13.137678909301755
29.0,66.35483974980484,776.4,71.26059370040893,86.42319793701172,86.4851089477539,86.45415344238282,230.84425763292955,15.193559741973885
30.0,64.58338114141493,752.15,71.36687097549438,84.97753105163574,85.24074745178223,85.10913925170898,188.84993737545426,13.742268276214602
31.0,71.12869558358037,815.1,74.93218955993652,87.39524269104004,87.4902717590332,87.44275722503662,156.5143033030481,12.510567665100098
32.0,62.232161942332176,735.75,68.17574868202209,86.34454956054688,86.21459312438965,86.27957134246826,327.7483949208842,18.10382266044617
33.0,70.45773035151622,816.15,75.399609375,88.05389747619628,88.55860595703125,88.30625171661377,166.5814165343375,12.906642341613775
34.0,73.61546935146457,840.8,76.9207670211792,87.36398963928222,87.39117469787598,87.3775821685791,109.34498302689187,10.456815147399894
35.0,70.47441866735224,793.25,76.43482828140259,87.54687042236328,87.8998779296875,87.72337417602539,127.43126841500526,11.2885458946228
36.0,70.31893661737449,823.95,74.46907386779785,87.04452667236328,87.06712455749512,87.0558256149292,158.42631954391433,12.586751747131359
37.0,73.48957575964366,847.7,74.09205207824706,85.86461181640625,85.69621047973632,85.7804111480713,136.61773774514234,11.68835906982423
38.0,70.37927236166514,789.75,76.77896990776063,88.07668418884278,87.93544235229493,88.00606327056884,126.04762537721237,11.227093362808219
39.0,69.7848152243536,835.65,73.89524040222167,86.18702125549316,85.96286964416504,86.0749454498291,148.34521504671386,12.179705047607428
40.0,74.36972163352945,849.9,79.01432552337647,87.71806945800782,87.8868953704834,87.8024824142456,77.23170153853061,8.788156890869132
41.0,73.53708472128595,821.0,77.35488662719726,87.87952995300293,87.98873176574708,87.934130859375,111.92040852406605,10.579244232177743
42.0,71.77314658938965,808.0,76.61382012367248,87.97181243896485,87.78659858703614,87.87920551300049,126.90890797008484,11.265385389328003
43.0,63.671227205718345,750.05,68.3633095741272,86.04573669433594,86.05370140075684,86.04971904754639,312.80908006145205,17.68640947341919
44.0,70.46915973972996,828.35,73.46910781860352,86.10784873962402,86.41719207763671,86.26252040863037,163.67140569865742,12.793412590026847
45.0,61.85238225525694,760.65,67.1513503074646,86.46351356506348,86.50092811584473,86.4822208404541,373.6825555632021,19.330870532989508
46.0,74.54504594570001,849.85,79.44783630371094,88.43351325988769,88.3434211730957,88.3884672164917,79.93488111857096,8.940630912780762
47.0,69.79530476718243,798.15,74.50057353973389,86.71208572387695,86.79957962036133,86.75583267211914,150.19137640191204,12.255259132385248
48.0,61.946851433428776,719.35,66.99441635608673,87.0271427154541,86.76064567565918,86.89389419555664,395.989218283554,19.89947783946991
49.0,70.20376360075963,840.7,72.55887012481689,86.58843727111817,86.68205184936524,86.6352445602417,198.14431724628116,14.07637443542481
50.0,73.45235572173932,846.0,76.62923812866211,87.95427589416504,87.68492622375489,87.81960105895996,125.22422251178432,11.190362930297852
51.0,67.73844277341676,790.05,72.48476514816284,86.83049125671387,86.91447525024414,86.872483253479,207.00643227804267,14.387718105316168
52.0,65.41556971997258,726.9,72.15700101852417,88.33707160949707,88.25067863464355,88.29387512207032,260.39870583369833,16.13687410354615
53.0,70.73750459340508,806.8,76.32864031791686,87.20714111328125,87.30592193603516,87.2565315246582,119.41880622637461,10.927891206741336
54.0,66.92596742044039,807.15,70.67610774040222,86.89455795288086,86.75010833740234,86.8223331451416,260.7005948206514,16.146225404739383
