Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	-10.578279	13.219341	16.08566	-29.774574	-9.419279	25.80633	16.566555	-80.95296	150.0	150.0	3999	6.9326987	7.585324	56.464417	-11.66461	6.930274	7.58377	55.928894	-11.492734	0.2349938	1.7460204	9.733495	-10.721943	-8.030631	2.3071113	6.4774857	8.784597	83.52649641036987
2	-12.437626	13.301138	16.796715	-47.28952	-121.02791	35.784367	-71.18893	-161.38177	150.0	150.0	7999	33.91751	16.861225	183.57509	-4.001459	33.914894	16.858873	183.40907	-4.0398755	1.343632	2.210265	14.05295	-10.650041	-36.151512	15.043312	13.38165	28.424961	195.0381121635437
3	-62.627163	60.936607	14.055441	-176.72104	-115.765015	47.64663	-50.598312	-194.91995	150.0	150.0	11999	128.84438	70.4202	758.5746	15.698495	128.84122	70.4386	762.2689	14.489253	3.8614917	2.3581362	52.07257	-10.682853	-136.35062	332.2944	44.469822	376.76422	307.6941442489624
4	-43.05351	50.414284	9.172014	-168.03047	0.38928157	8.50638	14.375316	-13.29999	150.0	150.0	15999	227.0748	36.67672	412.16928	54.00254	227.07684	36.674873	419.5247	78.620415	3.3306406	2.5988748	33.785416	-10.4815235	-230.57643	650.0896	65.30702	715.3966	420.85250329971313
5	-11.299315	16.062304	15.052778	-63.46886	-4.712862	9.895468	13.842485	-16.604528	150.0	150.0	19999	216.10612	34.28628	316.48703	26.52034	216.11053	34.277973	318.10767	52.407654	2.3133247	2.5034015	27.5604	-13.242691	-217.9804	512.02704	59.318024	571.345	534.0229640007019
6	-10.9280815	12.408706	10.337895	-36.126293	-6.664018	9.715004	12.962624	-20.838516	150.0	150.0	23999	205.22742	38.681698	341.34933	-1.4265449	205.23032	38.651005	334.34128	33.99075	2.4399748	2.639152	28.229637	-13.104294	-207.63213	459.41864	57.066875	516.4855	647.6430225372314
7	-5.0579777	13.937168	25.293333	-37.232567	-8.6718645	14.001191	16.746822	-28.36803	150.0	150.0	27999	205.19128	35.926563	346.70367	12.224432	205.18855	35.936516	346.21198	34.082325	2.454805	2.4553301	31.129463	-11.876707	-207.64081	443.7553	56.14078	499.8961	760.8618240356445
8	-4.362202	12.93849	30.72357	-21.782299	-3.377437	8.093737	8.777684	-22.281866	150.0	150.0	31999	200.7511	33.81375	328.14508	-27.027763	200.75089	33.818375	326.79205	2.354155	2.2407577	2.2281234	25.370308	-12.348276	-202.78268	460.45596	54.73322	515.1892	874.404510974884
9	-6.1916637	12.998039	19.02022	-28.394928	-10.005138	13.7249	14.571641	-29.327875	150.0	150.0	35999	189.26955	32.81095	300.08072	-12.836407	189.27028	32.796104	296.7819	2.7457132	2.0247843	2.20633	42.80755	-12.467638	-190.7551	406.26712	50.553833	456.82098	988.0192415714264
10	-1.3295969	12.740863	24.412012	-22.71516	-1.8274959	10.86414	12.541284	-20.309893	150.0	150.0	39999	173.02182	30.47697	262.85562	-11.527575	173.01952	30.456184	261.49652	4.1554666	1.9062696	2.130871	26.108873	-9.716335	-174.29956	336.95734	46.285454	383.24277	1102.0884175300598
11	-2.301428	15.666887	32.149506	-40.199512	-3.1261332	13.664759	16.918692	-24.020096	150.0	150.0	43999	158.58737	27.096405	248.21704	-21.257402	158.59094	27.09138	247.50797	-6.849579	1.7378321	2.014534	22.354914	-10.069317	-159.65845	285.131	42.666046	327.79706	1216.2856249809265
12	-4.9155855	9.697887	10.509169	-21.82013	2.5992799	8.4839325	13.846711	-12.635088	150.0	150.0	47999	145.2462	23.096216	227.87599	-26.923986	145.24509	23.10325	230.31654	-9.57788	1.6461977	1.9716706	30.288904	-10.377123	-146.15044	241.58289	39.046207	280.6291	1330.5003328323364
13	-6.6480455	13.698035	25.282057	-35.210968	-9.166197	11.496632	14.963478	-25.461168	150.0	150.0	51999	131.11348	20.110338	200.83688	-22.04571	131.10645	20.115694	202.72215	-6.558464	1.5173368	2.000514	27.547953	-11.9733715	-131.76256	204.05661	35.596752	239.65338	1445.3266808986664
14	-3.6617498	10.904607	15.000876	-30.878088	-8.420063	13.831897	9.740957	-31.081762	150.0	150.0	55999	117.21235	18.407219	184.21164	-36.24814	117.20778	18.414232	184.66238	-11.9944105	1.3239135	1.9081682	25.689375	-10.524164	-117.69865	154.21526	30.927277	185.14253	1561.3783762454987
15	-1.0961133	10.672296	14.911637	-22.013668	-4.771979	10.982877	17.775812	-19.6885	150.0	150.0	59999	104.88645	16.765497	167.2421	-46.918915	104.8873	16.765963	165.29842	-16.750511	1.129635	1.8098109	33.316887	-11.233914	-105.25559	126.03747	27.876987	153.91447	1677.623307466507
16	-9.1961975	14.724131	17.997042	-39.643135	-4.323165	11.308725	17.370384	-25.789957	150.0	150.0	63999	93.65622	14.7255335	148.80536	-70.75155	93.65561	14.726089	149.91519	-17.196943	0.8968284	1.7380692	25.064552	-11.069512	-93.93503	103.247086	25.20018	128.44727	1794.711975812912
17	-1.2012582	14.737391	26.835491	-24.89875	-1.8335415	11.642935	15.481331	-20.489841	150.0	150.0	67999	84.09894	12.925051	127.52746	-35.89536	84.0993	12.929887	128.74612	-18.244188	0.7160775	1.677153	22.916876	-12.216737	-84.3274	86.19552	22.665728	108.861244	1914.869285583496
18	-4.6900887	13.754454	16.168003	-32.28807	-8.538677	16.432547	18.61647	-42.6862	150.0	150.0	71999	75.94104	11.673065	122.22159	-36.304035	75.94154	11.673724	125.41006	-32.20179	0.5548705	1.6004483	17.674055	-11.130103	-76.10367	68.12576	19.997446	88.1232	2040.392273426056
19	-5.4396353	14.266105	21.338234	-37.110336	-3.340557	14.601948	20.970913	-30.484201	150.0	150.0	75999	68.6087	11.116198	115.78352	-53.303383	68.60668	11.120849	116.26822	-29.56882	0.34387526	1.5186023	17.209211	-10.25426	-68.71391	55.65548	17.940012	73.59548	2168.474987745285
20	-1.4457377	13.7789545	26.500036	-32.5194	4.2780128	10.194423	24.040783	-11.115182	150.0	150.0	79999	62.12137	10.753604	109.90246	-28.069393	62.11894	10.763872	111.55707	-21.557755	0.17590487	1.4280195	17.947437	-12.441471	-62.210987	45.945255	16.124746	62.069996	2298.2944934368134
21	-3.0364301	12.78369	25.41115	-23.873352	0.5823775	15.239139	17.623877	-32.100086	150.0	150.0	83999	56.932384	9.944025	104.18103	-41.281654	56.933926	9.94813	103.23235	-42.49428	0.033267826	1.3926209	15.8184395	-10.358582	-57.028843	39.9264	14.8518	54.7782	2428.3890023231506
22	-0.34105843	9.058004	16.764374	-20.707684	3.1919003	14.701453	26.76114	-31.005661	150.0	150.0	87999	52.435844	9.315946	95.18758	-27.611494	52.436264	9.323166	95.55502	-29.157946	-0.11339726	1.3115493	16.202625	-10.174758	-52.496475	32.4149	13.252203	45.667107	2558.7130868434906
23	-4.090452	14.806149	22.149853	-43.410427	3.027884	11.460824	16.156757	-15.743381	150.0	150.0	91999	48.49065	8.785284	89.12758	-33.81333	48.489105	8.789097	87.62	-38.226013	-0.22045624	1.2683364	15.389211	-11.420271	-48.562843	29.396015	12.369594	41.76561	2689.2970974445343
24	2.4396946	11.687817	31.005417	-16.16776	-2.238196	16.271152	27.588198	-27.647522	150.0	150.0	95999	45.34478	8.177086	92.03249	-28.6887	45.346455	8.177246	87.77589	-24.237913	-0.29516214	1.239443	14.794579	-10.405827	-45.42139	25.826078	11.518912	37.344994	2820.45112490654
25	1.414623	12.076226	20.086777	-37.09247	4.614071	9.839501	24.849869	-8.597665	150.0	150.0	99999	42.96767	7.8251996	86.26324	-26.994928	42.96928	7.821511	85.96434	-28.709892	-0.3693746	1.2030238	14.454293	-10.42951	-43.0579	22.821278	10.744297	33.565575	2951.3983511924744
26	6.516134	10.007672	25.028221	-15.809903	5.4251084	15.297209	31.27335	-23.295628	150.0	150.0	103999	41.19625	7.7941513	81.27697	-29.54669	41.19865	7.792587	82.4316	-28.807564	-0.42759874	1.1778008	16.430553	-9.834337	-41.28737	20.574993	10.148758	30.72375	3082.677663564682
27	3.3527007	12.7882805	29.553627	-21.676432	14.217466	10.039608	26.94121	-3.45193	150.0	150.0	107999	39.77718	7.8768153	76.858505	-17.054173	39.78076	7.8778725	77.307396	-21.553722	-0.4743994	1.1587489	11.917604	-8.669722	-39.879932	20.020708	9.8649435	29.885653	3213.6977002620697
28	1.7725081	10.024239	21.280426	-17.341818	17.912226	11.121096	36.76278	-1.212903	150.0	150.0	111999	38.69987	7.8719583	75.689835	-64.84152	38.70278	7.869496	72.3792	-26.232769	-0.5225264	1.1286883	11.4671955	-9.655182	-38.803596	17.765615	9.225383	26.990995	3345.206362724304
29	2.0456038	14.177331	29.163168	-39.40081	10.172308	10.7878	31.3237	-5.138521	150.0	150.0	115999	37.76971	7.869617	71.371025	-32.32318	37.774166	7.8680015	71.1814	-21.707417	-0.5374826	1.1306767	12.836716	-9.119833	-37.88378	17.7401	9.044176	26.784275	3476.432432413101
30	9.226724	9.975933	29.579124	-8.175442	7.693605	12.252513	29.772032	-3.0123365	150.0	150.0	119999	37.018852	7.895862	67.945946	-28.760275	37.020615	7.8958073	67.75564	-33.298725	-0.56247896	1.1123828	11.66564	-9.053099	-37.131603	17.286036	8.8276005	26.113636	3607.7290256023407
31	7.077349	11.08241	34.699158	-15.4209385	15.755936	10.343462	27.041409	-1.0285852	150.0	150.0	123999	36.38475	7.81387	66.83863	-24.450481	36.38861	7.8127103	66.50594	-27.112999	-0.60683376	1.0921032	12.596616	-9.428883	-36.50217	15.9671545	8.42369	24.390844	3739.5862872600555
32	8.168933	9.163075	27.09986	-8.638911	12.999756	8.554628	28.288607	1.886149	150.0	150.0	127999	35.90451	7.7978873	66.513695	-27.753881	35.90982	7.796976	67.88592	-24.751162	-0.61994696	1.0948155	14.323219	-9.816123	-36.024887	15.239875	8.164141	23.404016	3871.0709085464478
33	9.454924	12.030427	31.508226	-20.625147	11.17131	8.494469	26.7264	3.152903	150.0	150.0	131999	35.515877	7.799107	65.6054	-26.402367	35.521004	7.800119	65.46179	-28.371716	-0.62504226	1.0858717	16.589	-10.432384	-35.643497	14.591461	7.9484396	22.5399	4002.991930961609
34	9.474797	12.848405	27.797256	-17.688927	10.906638	9.324992	23.644213	-1.7103994	150.0	150.0	135999	35.299164	7.7743816	65.76655	-17.454245	35.302406	7.773831	67.25881	-16.590881	-0.64707243	1.0677716	18.62843	-9.649547	-35.42396	15.101345	7.908714	23.01006	4135.138532876968
35	9.062151	13.473788	29.351044	-17.904734	9.738716	7.424492	24.280466	-0.53607994	150.0	150.0	139999	35.016964	7.815592	65.6753	-24.05059	35.020638	7.81297	65.50029	-15.77217	-0.6541438	1.0584636	13.841576	-9.18155	-35.149437	15.394553	7.8783145	23.272867	4267.3199100494385
36	12.474409	9.956851	27.288305	-7.6940556	14.59317	13.93094	39.314365	-5.3006983	150.0	150.0	143999	34.867687	7.8421187	66.20225	-25.675758	34.86984	7.8394523	65.55738	-19.173637	-0.66274995	1.0501132	17.43434	-10.013044	-35.001556	14.899563	7.6979218	22.597485	4400.255791425705
37	4.7701416	10.329903	22.159826	-19.70922	14.139646	11.290895	31.58506	-10.565482	150.0	150.0	147999	34.849487	7.770498	64.6011	-35.4501	34.855534	7.766927	64.45356	-32.780075	-0.67300814	1.0468667	15.052267	-10.491217	-34.989334	14.240284	7.4970164	21.7373	4533.585683107376
38	8.856055	10.7307005	32.304333	-9.186141	10.557496	11.112563	28.010342	-5.2475386	150.0	150.0	151999	34.793034	7.7633796	64.54535	-26.305296	34.79763	7.762593	65.34121	-21.790745	-0.6650117	1.0630659	14.749226	-9.290912	-34.936016	14.452031	7.47943	21.931461	4666.715284347534
39	11.490108	9.437567	27.747778	-10.096575	15.581716	9.051947	26.371538	0.06262836	150.0	150.0	155999	34.701317	7.7079487	64.99499	-34.042286	34.706806	7.7107434	64.73339	-50.604736	-0.6990493	1.037511	10.040446	-9.373967	-34.836483	14.333235	7.386428	21.719664	4799.79581284523
40	7.5582023	11.850609	27.553148	-14.302753	10.712038	12.220692	28.56354	-6.846962	150.0	150.0	159999	34.638115	7.835447	65.06444	-54.885323	34.64213	7.8348894	65.056946	-34.097874	-0.68842924	1.0392052	13.618636	-9.682106	-34.782497	14.518178	7.3712955	21.889473	4933.353767633438
41	10.999534	11.369893	33.443398	-10.067259	16.407114	13.724186	37.14855	-2.424773	150.0	150.0	163999	34.667194	7.7784195	66.2389	-35.986656	34.66944	7.7779703	65.18291	-25.121107	-0.7042392	1.0228837	12.066939	-10.352049	-34.808952	14.426226	7.2433047	21.66953	5067.163108110428
42	12.799009	13.322329	34.415005	-7.7038326	12.702444	9.175312	34.073013	1.6357776	150.0	150.0	167999	34.669567	7.847006	65.53182	-33.46529	34.674374	7.845691	65.450645	-34.8417	-0.70467603	1.0320727	13.413032	-9.601807	-34.81328	13.740883	7.091375	20.832258	5200.57160282135
43	12.1060505	9.243344	27.935215	-10.467107	21.17616	10.052986	35.60967	3.9409552	150.0	150.0	171999	34.564747	7.941712	66.56481	-19.913704	34.568398	7.940017	66.21227	-23.387764	-0.7275389	1.009836	11.372989	-10.031659	-34.70997	14.611731	7.1790977	21.790829	5334.58588218689
44	12.049858	9.506664	30.618525	-9.695509	16.189417	8.594124	30.340904	5.645597	150.0	150.0	175999	34.513298	7.977956	68.5494	-22.440273	34.515995	7.9756927	67.285904	-27.001804	-0.7278815	1.0170112	17.32185	-11.2935095	-34.657337	14.056329	7.043316	21.099644	5468.809061765671
45	13.888541	11.315723	33.548496	-8.02822	23.578442	10.644155	37.02514	4.22063	150.0	150.0	179999	34.53437	7.956063	68.14705	-38.015587	34.53668	7.9549766	67.293846	-22.417088	-0.7331491	1.0148005	11.053094	-9.930803	-34.683563	14.087465	6.9628944	21.05036	5602.680677652359
46	11.1990595	10.458537	29.294659	-13.313372	15.906474	8.606194	28.316639	-0.8586482	150.0	150.0	183999	34.52297	7.895039	66.39461	-24.82153	34.528107	7.8912916	66.09425	-35.94831	-0.74494064	1.0037186	10.636307	-9.255806	-34.67104	13.804721	6.8926787	20.697401	5736.8457498550415
47	9.21366	11.639775	33.803093	-9.648292	13.219246	11.423462	37.04015	-1.2263722	150.0	150.0	187999	34.43487	7.9246526	66.43828	-68.64642	34.438362	7.9212165	66.11035	-41.68655	-0.75883603	0.9912255	11.12582	-9.529421	-34.578686	14.232655	6.868863	21.101515	5871.336191177368
48	10.401728	11.164877	31.859846	-6.850207	10.390099	15.704846	31.557035	-15.219806	150.0	150.0	191999	34.37512	7.9271426	65.792984	-45.909096	34.376976	7.9264874	65.773476	-29.795366	-0.7560017	1.0099967	9.473955	-15.180584	-34.521088	13.923306	6.797614	20.72092	6005.570514202118
49	11.821326	9.195819	29.14528	-7.9314923	10.897131	10.638292	30.814812	-6.9555736	150.0	150.0	195999	34.370605	7.988026	66.68628	-30.86714	34.37227	7.9906945	66.65862	-22.411364	-0.7515675	1.0051116	9.313267	-9.984526	-34.519264	13.559881	6.6984825	20.258364	6140.052997350693
50	10.1444025	9.309263	26.98081	-7.920114	7.5891905	10.907651	23.795446	-11.673359	150.0	150.0	199999	34.35515	7.9532633	66.77923	-27.363972	34.357468	7.9543614	66.97534	-25.219233	-0.75418085	1.0017207	8.366756	-10.3612995	-34.504124	14.189597	6.778745	20.968342	6274.871207237244
51	13.810327	10.18341	30.866753	-6.466567	17.39011	7.931381	27.013962	2.2472982	150.0	150.0	203999	34.27324	7.9926014	65.348785	-37.999107	34.27715	7.9896393	65.42386	-27.761875	-0.7866797	0.9716119	12.157106	-9.089267	-34.417294	14.082791	6.6926346	20.775425	6409.485303401947
52	12.811619	12.173307	31.414469	-14.180063	13.404335	11.501192	35.425915	-5.0199018	150.0	150.0	207999	34.055367	8.003644	66.65464	-30.417011	34.058662	8.000635	64.95987	-29.850372	-0.78045195	0.9810081	23.412125	-10.472145	-34.20338	13.801031	6.627463	20.428495	6544.217413425446
53	11.552002	6.859187	30.056355	1.7639325	12.502501	7.502377	22.771732	1.1134433	150.0	150.0	211999	34.023655	8.015981	67.00159	-33.16165	34.02389	8.016403	65.31652	-24.343164	-0.7932538	0.9777326	9.846382	-10.632426	-34.171288	13.789949	6.5746307	20.36458	6679.187453746796
54	10.463623	10.7428665	29.335543	-8.982354	17.047235	9.926062	34.39046	3.4173415	150.0	150.0	215999	33.92633	8.085475	66.81983	-48.96483	33.928406	8.082932	65.89001	-40.624527	-0.7954645	0.96552116	10.353725	-8.939006	-34.075493	13.166368	6.4296474	19.596016	6813.809737920761
55	17.858397	10.412961	34.725727	-2.5903575	10.818076	13.903333	38.025673	-16.783695	150.0	150.0	219999	33.911205	8.005424	66.87256	-36.325012	33.913494	8.004587	66.206764	-38.542072	-0.807865	0.96020186	21.849236	-9.8363285	-34.059673	13.260538	6.3994246	19.659962	6949.0001220703125
