Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	20.174948	3.0610702	34.387924	13.151857	61.356804	3.9111323	68.66312	55.804363	12.17378	39.7	3999	11.84214	7.549942	33.970245	-2.7879615	11.841779	7.55043	34.11412	-2.1734107	-0.51608247	1.2409165	4.3667426	-10.257005	-12.91807	0.59836465	0.59836465	73.06411027908325
2	19.978024	2.8154113	32.35596	10.462161	11.167547	1.8949335	14.503806	8.325856	12.051516	31.6	7999	23.60331	12.635801	56.61583	-5.497711	23.603004	12.636988	56.996193	-5.670532	0.30915156	1.7122728	10.016387	-12.031428	-25.826687	0.8607169	0.8607169	166.5425078868866
3	25.367758	21.871145	287.3905	2.2840383	73.24182	6.272019	87.22358	63.672035	18.580189	60.3	11999	41.045284	19.671925	104.612915	-15.242894	41.04508	19.671843	106.01691	-16.992935	0.9523347	2.0910804	15.425363	-10.967938	-45.09165	9.151535	9.151535	264.89193296432495
4	143.70647	159.34747	827.15643	67.72862	116.83256	2.0051343	119.460434	113.076775	136.88889	75.1	15999	53.82705	22.441658	81.30744	-17.509525	53.827034	22.44588	81.34852	-17.906694	0.88738865	2.2439103	22.430893	-10.713242	-57.78407	5.801088	5.801088	360.57597041130066
5	224.6292	172.63208	773.1291	96.25849	194.08963	24.690214	236.2955	161.2281	225.61111	144.1	19999	58.164913	23.013641	87.68876	-22.112112	58.16382	23.020777	86.22234	-25.03024	0.48740134	2.322174	23.293419	-12.181677	-61.43398	5.069514	5.069514	460.33726477622986
6	145.26675	234.45413	763.57043	5.108803	906.179	1.5980134	908.3318	902.61957	206.94737	1000.0	23999	62.090263	22.403637	102.71083	-27.683666	62.08935	22.4099	99.670456	-33.54078	0.5184209	2.3658357	23.164547	-11.195769	-64.99769	6.36562	6.36562	567.9773178100586
7	460.3103	320.20773	1163.3804	207.44164	180.22783	16.845089	198.84158	133.73685	439.0	115.6	27999	68.53204	23.288324	102.48035	-43.239452	68.53097	23.2939	103.99562	-34.26799	0.6539116	2.24802	29.128054	-13.415422	-71.323875	6.439106	6.439106	667.3768055438995
8	359.54825	357.9502	1295.688	109.124695	927.73206	2.6381154	934.4566	924.01807	271.7143	1000.0	31999	73.55161	25.388762	108.27509	-32.015663	73.551125	25.392439	106.55654	-36.732937	0.6066327	2.2122445	25.61155	-11.345592	-76.2032	6.9339414	6.9339414	776.3579955101013
9	969.1916	134.4179	1110.755	755.6003	1220.6903	28.707216	1283.9647	1191.1833	907.75	1000.0	35999	77.51726	24.885763	109.320595	-30.322037	77.51726	24.890575	110.4854	-26.66311	0.52280605	2.2157044	36.073948	-13.5977125	-79.954	6.1688547	6.1688547	885.0683703422546
10	1117.211	360.50952	1472.1785	570.47156	1840.6836	14.002685	1878.175	1820.9758	789.6	1000.0	39999	81.04116	24.040533	112.26566	-32.966736	81.0411	24.043228	112.38276	-43.384464	0.45494285	2.144253	24.776205	-11.483846	-83.21681	5.6549726	5.6549726	995.6555135250092
