Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	16.441753	3.1486542	30.482256	10.664749	30.139317	1.7662624	32.949055	27.17725	14.017544	26.6	3999	13.77748	8.402826	32.27324	-2.5811691	13.780427	8.392068	32.477905	-3.2859228	-2.4831781	2.1718721	13.8987055	-13.848653	-15.286715	0.97253233	4.621322	5.593854	112.0046694278717
2	16.99015	3.5216386	32.181065	10.945002	8.62432	1.1857147	9.816822	6.0227466	14.591241	16.9	7999	62.283794	45.877068	291.38416	-12.355445	62.288437	45.853973	292.98856	-15.111449	4.047769	6.2453537	54.62096	-12.673171	-73.11352	35.221733	23.201206	58.422935	257.19761419296265
3	22.642174	15.406388	90.196236	9.3815365	41.064747	17.429506	66.71316	7.0878744	23.738094	81.9	11999	365.66183	177.9366	761.12024	-39.83215	365.6606	177.8756	758.9722	-50.44175	13.005985	6.068342	118.31743	-10.475927	-413.21075	582.29095	107.937225	690.22815	404.55716133117676
4	35.429012	23.419746	88.62048	6.4934907	43.517723	17.11604	70.8739	17.542887	70.30357	81.9	15999	487.03653	193.28015	732.2874	-106.883606	487.03284	193.21002	732.5835	-134.86012	9.79306	6.340841	85.25546	-17.669567	-524.17236	679.4266	120.83958	800.2661	553.4206264019012
5	54.98536	24.975838	144.7261	-4.9533873	120.09426	182.17134	663.71967	18.294712	70.05173	167.5	19999	481.73007	190.27837	750.97076	-96.00176	481.70453	190.29639	751.436	-130.84903	9.430034	6.4358716	81.75018	-12.286843	-509.60794	623.2565	121.02678	744.2834	703.6993441581726
6	62.62133	39.755188	196.05023	4.6679597	376.73627	404.26938	882.23047	17.872562	98.81579	458.9	23999	423.12387	191.40063	685.2425	-79.70365	423.09055	191.43234	688.8055	-115.09982	7.660979	5.7050595	68.382774	-12.233251	-443.72226	476.3437	103.5825	579.9262	861.2103295326233
7	91.86459	55.82471	292.16577	10.458989	212.19617	292.49655	795.7716	22.121885	122.72727	266.8	27999	359.96567	178.49008	623.2916	-59.176224	360.0162	178.3671	613.6951	-92.69843	6.7888875	5.8631763	91.17245	-13.302103	-375.70468	403.92963	94.38615	498.31573	1013.9841005802155
8	161.86266	222.29207	795.274	9.632037	32.298386	16.189606	58.28935	10.413802	230.83333	88.8	31999	315.27673	160.99953	545.67847	-59.3775	315.25958	161.01208	560.0791	-61.724903	6.3308725	5.5110354	64.838875	-12.728839	-328.34064	367.7964	89.242065	457.03845	1163.811119556427
9	344.51636	341.073	747.07074	0.5338561	288.7984	323.0146	784.276	11.741737	490.5	370.0	35999	303.87338	143.60817	501.61765	-47.523342	303.87103	143.59724	501.01212	-61.138912	6.191024	5.0490804	62.728695	-10.787268	-315.3867	297.03137	80.71507	377.74646	1321.5684320926666
10	178.45868	218.76477	745.9643	18.770489	311.44415	348.4238	762.4989	17.740892	233.52942	431.4	39999	308.10135	138.00587	476.77368	-36.045372	308.0971	138.00703	471.02542	-57.678722	6.7528167	4.9024563	64.38207	-12.167623	-318.7835	269.58276	76.15594	345.73868	1479.1404130458832
11	103.261734	67.40444	243.42894	0.09718225	252.3265	287.8032	762.6876	21.93981	151.62962	357.3	43999	289.1191	133.93636	532.63605	-52.007614	289.12167	133.92204	514.49097	-46.290817	5.395819	4.511969	70.502106	-12.432222	-297.78586	274.299	75.463905	349.76288	1636.2486906051636
12	99.2499	58.67286	251.60577	20.107134	278.75214	256.77194	708.1256	55.435368	198.55	423.6	47999	266.9609	124.77791	488.90326	-43.927727	266.95187	124.78766	483.27924	-52.14395	5.2636576	4.736887	102.50058	-14.823766	-274.39374	274.23972	74.886955	349.12665	1797.1520895957947
13	205.38725	226.60219	760.9764	21.564438	68.50163	69.33145	262.91086	21.58137	280.0	85.7	51999	252.21333	114.8463	415.75525	-48.653534	252.21202	114.84213	417.11917	-84.57406	4.9104605	4.5549626	66.39636	-11.833576	-258.9078	233.23544	68.04161	301.27707	1954.7731313705444
14	153.08032	232.96388	804.4404	28.229616	172.57346	250.11282	672.4983	34.561256	197.23529	286.9	55999	243.80846	108.58819	412.51147	-53.171963	243.80334	108.582535	417.53864	-56.184513	4.3006964	4.5374503	105.20265	-12.4764385	-249.20032	202.57199	62.86871	265.44067	2119.7159979343414
15	201.34435	274.2441	785.382	5.463332	420.09375	353.23434	802.9652	27.800629	310.73334	583.2	59999	227.43388	96.19221	388.8499	-60.94173	227.43486	96.187294	392.35403	-71.419106	3.6504583	4.4883227	116.79092	-13.58425	-232.05983	169.96887	56.09679	226.06569	2296.567759037018
16	565.03455	278.94632	742.77423	15.299301	616.8011	240.90039	795.51965	146.50092	786.6	834.3	63999	215.92894	86.50426	358.11926	-47.406963	215.92757	86.50571	350.84827	-56.654316	3.2734714	4.3988705	85.41759	-12.909325	-220.0845	142.85507	51.00574	193.86082	2483.762526512146
