Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
1	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	0.041237734	0.06666403	0.5313859	-0.8804308	0.04116036	0.06631391	0.5694365	-0.67604995	-0.054986898	0.0007072873	0.0007072873	54.22950720787048
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	7999	0.08368975	0.068236135	1.185473	-0.31594762	0.0836766	0.06818401	1.1809772	-0.30782142	-0.092449196	0.00014896781	0.00014896781	129.7732343673706
3	0.0	0.0	0.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	11999	0.14757994	0.07553206	1.5437096	-0.088275254	0.14758144	0.07553907	1.366296	-0.08544339	-0.15752405	7.398196e-05	7.398196e-05	204.0505404472351
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	15999	0.20967036	0.04571771	1.6008422	0.011547133	0.20966583	0.04561928	1.506877	0.0071462616	-0.2149345	4.981205e-05	4.981205e-05	283.11790323257446
5	0.75	1.299038	3.0	0.0	0.4	0.91651505	3.0	0.0	1000.0	1000.0	19999	0.22028756	0.025795357	1.6122739	0.1084515	0.22028555	0.025408003	1.8896493	0.09225875	-0.22192004	0.00011877565	0.00011877565	365.6268858909607
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	23999	0.20666303	0.019793987	1.7555345	0.12005149	0.20667371	0.01916933	1.4722419	0.08162004	-0.20781893	0.0002474059	0.0002474059	449.07000732421875
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	27999	0.18561581	0.03095591	1.4915999	0.042958766	0.18562388	0.030751526	1.4710181	0.09646487	-0.18629311	0.0003440015	0.0003440015	530.4110853672028
8	0.25	0.4330127	1.0	0.0	0.5	1.2041595	4.0	0.0	1000.0	1000.0	31999	0.1600138	0.031528454	1.4761591	-0.061338976	0.16001451	0.031374402	1.6097629	0.07909982	-0.16058329	0.0003821033	0.0003821033	613.8605968952179
9	0.0	0.0	0.0	0.0	0.8	1.2489997	3.0	0.0	1000.0	1000.0	35999	0.14171642	0.02544621	1.5342969	0.039542682	0.14171913	0.025202965	1.4113272	0.08276505	-0.14225821	0.00025253065	0.00025253065	697.8322551250458
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	39999	0.12247471	0.02736749	1.4563584	0.018265337	0.1224758	0.02686474	1.4141606	0.03697931	-0.1229875	0.00018720367	0.00018720367	781.2569773197174
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	43999	0.10749258	0.024751222	1.4542893	-0.02229549	0.10749033	0.024455067	1.4917535	0.061291255	-0.10838153	0.00018235293	0.00018235293	862.1632897853851
12	0.25	0.4330127	1.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	47999	0.095354736	0.022441475	1.5758483	0.0076809973	0.09535948	0.02227374	2.0097685	0.042456597	-0.09589332	0.00022717779	0.00022717779	945.9977068901062
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	51999	0.08523048	0.021415442	1.3996598	-0.02651526	0.08523551	0.021721981	1.5560647	0.02790254	-0.08556629	0.00016669458	0.00016669458	1029.6638822555542
14	0.0	0.0	0.0	0.0	0.7	1.5524175	5.0	0.0	1000.0	1000.0	55999	0.0781432	0.02056716	1.4778016	-0.031773716	0.07814465	0.021187946	1.657463	0.0074593127	-0.07876914	0.00015364218	0.00015364218	1111.1547091007233
15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	59999	0.07178495	0.017885052	1.6977302	-0.032536834	0.07179332	0.019029036	1.6438048	-0.007655382	-0.07238681	0.0001336051	0.0001336051	1192.7208125591278
16	0.0	0.0	0.0	0.0	2.6	4.127953	11.0	0.0	1000.0	1000.0	63999	0.064676516	0.016315365	1.508137	-0.10657059	0.06468192	0.016991515	1.5465087	-0.03197944	-0.065113336	0.00012309621	0.00012309621	1278.1507585048676
