Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	20.261873	3.317133	40.12923	10.16901	49.322998	2.524886	53.562035	44.742104	12.179878	39.6	3999	14.3373165	8.690573	34.97816	-2.6727774	14.330155	8.691699	35.52294	-3.690893	-0.34716886	1.3529989	8.09024	-11.675686	-15.602749	1.2360872	5.3035474	6.539634	83.34107875823975
2	19.92085	3.2037952	32.020508	10.137354	776.0968	3.32538	780.735	769.9364	11.681287	1000.0	7999	34.281574	16.99723	76.35736	-8.356448	34.276516	16.996134	77.57404	-14.553353	0.52491766	2.0273142	12.736418	-11.930117	-37.66441	3.3354943	7.6896515	11.0251465	203.04071831703186
3	27.623728	62.75411	863.19916	10.090363	904.91034	2.4146605	908.00836	900.49585	20.413612	1000.0	11999	68.24172	30.871103	140.22937	-20.555872	68.23975	30.865618	134.40688	-21.122221	1.3342137	2.4951332	14.603695	-13.570097	-75.20798	13.030186	14.087926	27.118113	323.6236081123352
4	78.62222	42.214348	383.56534	21.262857	69.98082	4.115646	78.26932	62.31933	64.93651	46.0	15999	94.89537	37.40086	143.80753	-21.841993	94.89591	37.39326	147.00618	-26.53832	1.4713308	2.4015963	16.529669	-11.197402	-101.883514	29.859207	17.866016	47.725224	436.7671387195587
5	77.63805	40.598038	252.23883	4.996375	288.19733	206.35866	898.31555	118.927475	67.965515	280.2	19999	105.24447	42.70359	159.18013	-41.55711	105.23762	42.706028	156.0979	-37.852016	1.4215636	2.5554192	35.53206	-10.9607115	-111.54068	25.851492	20.062433	45.91393	549.0463488101959
6	279.40775	238.75969	812.3147	120.16776	911.49835	280.43216	1014.2774	70.33813	302.18182	906.6	23999	105.45791	43.741623	156.19583	-43.012005	105.4532	43.738316	154.85056	-42.37471	0.9253393	2.47337	22.044586	-10.358343	-110.61828	21.166773	18.037333	39.20411	670.1953451633453
7	753.649	11.184388	767.86414	738.82025	612.3019	375.13126	902.5647	-5.9286046	1000.0	726.0	27999	109.44836	42.707394	159.23654	-46.247425	109.44301	42.700645	156.41049	-71.79692	0.9893807	2.468274	21.108364	-11.101022	-114.079094	17.595352	16.77164	34.366993	789.2026524543762
8	612.7024	225.42824	777.75696	179.12941	901.73376	2.899831	906.3466	898.46	784.8	1000.0	31999	114.38302	38.95955	159.10622	-54.194675	114.37796	38.952168	154.49785	-48.430805	0.6334619	2.3845184	23.479036	-11.443605	-118.49075	14.982793	14.5959	29.578691	913.9359338283539
9	545.2786	209.59593	762.47046	185.68552	845.4134	313.1943	1005.19336	214.9196	731.0	834.6	35999	116.20346	37.294586	161.88841	-44.19985	116.20091	37.28784	154.40536	-43.73557	0.31341124	2.3239806	24.506367	-10.608535	-119.70545	15.080382	13.353838	28.43422	1032.629388332367
10	383.33813	255.501	822.2805	124.35949	767.5851	357.82883	1008.1817	209.12375	466.375	752.0	39999	116.04743	36.062016	157.9789	-49.423126	116.04091	36.059643	152.04213	-58.88958	0.22759815	2.2328227	27.64188	-14.140486	-119.07998	14.767014	12.937407	27.704418	1149.7100160121918
