Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	2.1550806	0.9773122	6.263467	-0.38554084	2.1551003	0.9771323	7.250327	-0.25698262	-1.3601888	0.20791121	1.8107443	-5.2024455	-2.4167523	0.008071661	0.008071661	110.71508955955505
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	7999	5.858969	1.1543001	8.802352	3.2208622	5.858965	1.1542795	8.502988	3.2165222	-1.3651882	0.17859532	1.054805	-6.103021	-6.114586	0.008626751	0.008626751	263.97602891921997
3	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	9.4640665	0.94751674	11.757129	6.9583664	9.46406	0.9474775	11.782163	6.788368	-1.3646884	0.1817211	0.4610734	-6.430798	-9.717458	0.009864301	0.009864301	419.3548445701599
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	15999	12.421691	0.8009567	15.7343645	9.70739	12.421702	0.80091935	15.738771	9.814766	-1.3644001	0.18531789	1.4213176	-7.236416	-12.676586	0.012012509	0.012012509	576.4408922195435
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	19999	14.891893	0.6676353	18.579514	12.499601	14.891892	0.6675312	18.499702	12.666409	-1.3638806	0.18703647	0.74262285	-6.6683474	-15.147998	0.011347356	0.011347356	733.1881730556488
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	23999	16.925177	0.5577555	19.886639	14.484218	16.925175	0.55782664	19.686373	14.303103	-1.3641939	0.1839001	1.5216281	-5.9077983	-17.180676	0.011809389	0.011809389	890.9381189346313
7	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	27999	18.608646	0.46865988	22.402374	16.484833	18.608656	0.4685171	22.003805	16.365881	-1.3646505	0.18347083	1.135711	-5.684849	-18.863363	0.011568982	0.011568982	1044.8596699237823
8	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	31999	20.005018	0.39480296	23.866419	17.332058	20.005026	0.39444682	23.79768	17.611858	-1.3649496	0.18197407	1.4713144	-6.106299	-20.262028	0.01227905	0.01227905	1202.563220024109
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	35999	21.159405	0.3342199	25.450083	18.082096	21.159412	0.33353788	24.391294	18.08319	-1.3648533	0.17872413	1.9259138	-8.029149	-21.415556	0.011252133	0.011252133	1361.7372286319733
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	39999	22.113134	0.28719968	25.376347	19.863428	22.113132	0.287189	24.763483	19.137882	-1.3651222	0.17859104	2.6964374	-7.0158324	-22.367653	0.011371256	0.011371256	1521.1712429523468
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	43999	22.91314	0.24730487	26.431087	20.24007	22.913145	0.24677128	25.407072	20.248537	-1.3646863	0.1792823	2.3247435	-5.7577586	-23.170988	0.010140153	0.010140153	1680.2937591075897
12	0.5	0.8660254	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	47999	23.580193	0.21230872	26.759674	21.645449	23.580193	0.21241163	27.145573	21.134708	-1.3649006	0.17735106	2.8169107	-6.246752	-23.836817	0.010352982	0.010352982	1839.839744567871
13	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	51999	24.131008	0.18431944	27.26951	21.930347	24.131008	0.18379213	27.20545	22.176416	-1.3653231	0.17712866	2.5159018	-7.567951	-24.388157	0.009463151	0.009463151	1999.509777545929
14	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	55999	24.589785	0.16005929	28.181461	22.45342	24.589798	0.15896077	27.22885	22.29261	-1.3654872	0.17636031	1.8389828	-7.6411915	-24.848816	0.009059679	0.009059679	2159.424777030945
15	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	59999	24.96797	0.14017253	29.43023	23.134369	24.967968	0.1396183	27.493336	22.722572	-1.3658324	0.17404242	1.130337	-5.9553843	-25.226078	0.009206907	0.009206907	2314.750420808792
16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	63999	25.28294	0.12555842	27.97852	23.453966	25.282942	0.12458945	28.109436	23.659542	-1.3660145	0.17323132	0.9171307	-6.1817045	-25.543224	0.008854204	0.008854204	2475.9013319015503
17	1.0	1.2247449	3.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	67999	25.547243	0.111764394	28.559917	24.056768	25.547262	0.110781245	28.540691	24.121716	-1.365969	0.17159331	1.1134167	-6.30416	-25.808344	0.009037149	0.009037149	2643.233065843582
18	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	71999	25.765215	0.10213112	28.867773	24.145538	25.76522	0.10088873	29.549833	24.194023	-1.3665853	0.1706042	0.26800728	-7.760254	-26.027765	0.009277297	0.009277297	2817.4079296588898
19	1.5	2.598076	6.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	75999	25.948008	0.09924385	30.615564	24.278666	25.948013	0.09843557	30.993507	23.96928	-1.3661374	0.17141822	1.6264086	-6.429145	-26.209171	0.010580292	0.010580292	2997.1141135692596
20	3.25	1.0897248	5.0	2.0	0.0	0.0	0.0	0.0	1000.0	1000.0	79999	26.097996	0.08931612	30.697077	24.672405	26.097988	0.088578895	30.260683	24.434902	-1.366455	0.17253293	1.4876208	-7.131796	-26.358187	0.010369845	0.010369845	3178.0885121822357
21	0.5	0.8660254	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	83999	26.224157	0.08371481	30.638256	24.687515	26.224173	0.08251674	30.866808	24.287489	-1.3660218	0.17016126	1.0689628	-5.314948	-26.48429	0.010979054	0.010979054	3360.9507880210876
