Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	297.94363	184.98683	511.64404	28.468567	489.2956	145.84967	615.00244	83.30309	605.6	916.7	3999	12.749118	6.407479	27.232334	-0.01751474	12.746094	6.406277	27.981981	-0.04769346	-5.372068	0.5846203	5.683859	-10.851885	-13.804544	0.45725277	2.0203156	2.4775686	104.41019916534424
2	329.01025	162.11737	494.7418	110.13064	186.48177	46.486782	282.34912	122.86061	688.0	1000.0	7999	37.925617	8.661438	108.32617	8.409299	37.91326	8.670745	109.569374	-13.273785	-4.7469068	2.468688	36.900833	-13.351797	-39.042603	2.176008	4.00519	6.181198	241.9201591014862
3	350.47186	164.85173	493.40436	64.72647	212.15385	71.35295	348.7291	105.79403	806.8	1000.0	11999	90.18076	61.67079	542.3091	11.646161	90.16181	61.68409	533.17	-18.999538	2.8141935	7.293545	66.25053	-14.020967	-93.97165	21.215288	15.734489	36.949776	382.07233691215515
4	132.7578	168.35834	464.16757	-2.3322034	434.1945	91.02145	611.8823	273.47348	332.16666	1000.0	15999	214.83568	97.54016	671.7935	45.13227	214.8248	97.57229	667.4137	-12.478096	7.783991	5.6211815	54.559017	-14.102669	-220.78728	112.55567	31.512226	144.0679	519.8279523849487
5	312.57144	150.52464	497.66232	61.601425	408.9602	64.81472	506.95105	333.3476	858.8	1000.0	19999	289.2954	95.109764	686.7678	40.62631	289.28232	95.18463	685.46454	-72.17244	6.906012	5.705608	48.16861	-14.606585	-294.21808	151.07994	36.29231	187.37225	656.9682524204254
6	342.78067	178.83005	501.5082	-0.34861672	299.87457	178.77603	481.57986	-2.0259678	818.6	822.1	23999	363.06763	102.78738	1062.3517	34.771667	363.0461	102.85778	1072.4609	-75.188126	8.656656	5.243674	59.985188	-12.751365	-368.5544	181.42477	38.14401	219.56879	790.0458884239197
7	256.31805	112.11084	394.13977	93.74139	537.3837	111.91813	735.97437	349.1269	857.0	1000.0	27999	424.16748	107.745674	924.30225	17.029358	424.15427	107.836205	932.67816	-99.93792	9.245964	4.7875113	48.38894	-12.189843	-428.98276	223.18222	41.15459	264.33682	929.5568535327911
8	293.87866	110.62932	428.64728	127.04896	293.5298	184.93481	630.65295	29.71302	1000.0	747.3	31999	459.40692	102.91251	800.3015	-0.74194026	459.38995	103.00161	799.60675	-64.95308	9.109201	4.9827886	48.24004	-12.925966	-464.6818	184.26593	39.346672	223.61261	1062.776083946228
9	359.33258	171.68051	501.69565	23.867693	507.40738	100.81937	627.0258	353.9711	810.4	1000.0	35999	475.10925	106.608475	834.8676	-16.94682	475.09476	106.66093	833.1575	-215.64622	8.063166	5.444488	40.167698	-14.210211	-479.05115	176.9413	38.46108	215.40237	1203.8534443378448
10	413.68472	103.864685	541.7156	257.61902	340.89142	110.441216	500.12076	97.20404	1000.0	936.2	39999	468.56503	115.975494	836.45416	-31.025402	468.5582	116.01765	835.8862	-124.36026	8.262086	5.6748095	48.67443	-13.257243	-471.90753	163.14937	38.8058	201.95518	1339.5370862483978
11	319.11816	56.121704	392.2276	235.05318	281.8073	126.25046	428.7672	46.828854	1000.0	812.6	43999	459.56052	107.240265	762.70544	-51.109528	459.54727	107.27541	763.7768	-154.37755	7.696892	5.2119827	44.034443	-13.472595	-462.34576	133.11966	37.095303	170.21497	1472.7728555202484
12	288.14264	135.85358	391.29022	25.660358	366.00836	171.77104	650.92914	109.364914	809.6	1000.0	47999	450.50333	89.74615	702.7193	-66.886696	450.49103	89.795105	700.9653	-164.89561	6.915249	4.6189265	44.034767	-14.167906	-453.05466	103.11984	34.086388	137.20622	1611.3985269069672
13	277.89197	151.97914	454.4059	37.60122	348.4489	59.583344	467.15903	251.42044	783.75	1000.0	51999	429.45786	70.34971	638.9949	-26.632257	429.4453	70.406395	637.6356	-136.27675	5.628679	4.5959754	44.52547	-13.118442	-431.28122	90.27043	29.939995	120.21042	1751.4370152950287
14	260.89282	135.27444	482.827	70.92279	399.62778	90.34119	495.12897	160.45413	698.4286	971.7	55999	398.35403	53.311058	571.91315	-57.24281	398.34232	53.37339	572.2399	-137.22604	4.269172	4.683925	47.21398	-13.680607	-399.82736	74.17364	26.360594	100.53423	1893.9315164089203
15	382.90594	46.257328	432.71686	326.76	234.79239	91.67528	389.81802	27.650068	1000.0	874.4	59999	366.5675	41.940525	503.3171	-93.33309	366.56192	42.010902	503.17706	-226.79112	3.5761058	4.8325186	43.281082	-13.914209	-367.75668	65.750175	23.432234	89.1824	2037.2623159885406
16	247.26483	95.07179	380.99512	115.93638	392.83252	157.10715	626.19904	45.307713	820.5	848.1	63999	339.34753	31.98642	482.57996	-60.507507	339.34268	32.055584	474.40683	-179.60403	2.9138975	4.4960566	47.03222	-15.45809	-340.48367	52.68261	21.710747	74.39336	2176.2256734371185
