Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	-10.844707	12.587693	18.828642	-38.337177	-1.3021451	6.301444	13.172032	-8.43175	150.0	150.0	3999	7.13047	6.892559	49.303787	-7.5562954	7.1282144	6.8945894	49.49306	-6.8736825	0.093135856	1.642399	10.036187	-11.526323	-8.004039	2.1038902	6.303337	8.4072275	91.13224959373474
2	-10.620961	11.245887	9.266804	-35.73599	-22.026342	17.155996	6.7762203	-57.794163	150.0	150.0	7999	26.662512	9.888653	77.27379	-5.592098	26.660295	9.888232	74.97711	-6.560055	0.7184405	1.7965018	11.5719795	-9.951245	-27.784075	9.136073	10.684423	19.820496	212.25083088874817
3	-11.528862	8.664468	7.0245285	-27.392454	1.0911331	11.146235	14.248312	-22.185244	150.0	150.0	11999	50.87345	11.264957	102.737	10.564011	50.87364	11.27556	98.31138	5.0105844	1.0442519	1.9899557	16.657581	-12.006193	-52.16952	28.24919	16.603401	44.852592	334.93566727638245
4	-6.909145	13.57349	24.898157	-27.814175	-4.770633	10.035606	16.496655	-15.136623	150.0	150.0	15999	64.05481	8.735831	111.69637	7.4029856	64.05731	8.741248	110.991615	3.281545	0.58027935	1.7952347	14.7022085	-11.004009	-64.738716	41.000908	18.011845	59.01275	457.86673855781555
5	-17.096312	23.546799	6.8112607	-119.59484	-6.6708755	11.943543	7.34897	-30.643484	150.0	150.0	19999	68.84379	8.949939	186.14383	-77.02354	68.84224	8.957985	232.55627	-80.425125	0.5544519	1.7769063	36.14821	-10.907337	-69.413	50.17881	19.955633	70.13444	581.0211198329926
6	-3.0969927	10.071149	11.394097	-27.075731	-9.244557	10.225837	9.145175	-22.052643	150.0	150.0	23999	69.980835	10.444518	115.2756	-45.60703	69.981445	10.4535475	116.00115	-48.062126	0.4646485	1.7567677	20.306038	-11.728417	-70.41069	52.002106	19.826506	71.828606	704.3369090557098
7	-5.5611773	10.17984	11.117051	-19.92708	-5.6094847	12.334777	19.425297	-23.827282	150.0	150.0	27999	68.76519	11.631818	126.18205	-42.934155	68.76507	11.643589	125.61448	-36.640663	0.39796796	1.7119464	16.516727	-13.155192	-69.112206	49.89389	19.268017	69.1619	828.250545501709
8	-1.6729943	10.456058	19.965141	-18.741571	-3.6191936	11.456678	13.286913	-26.798765	150.0	150.0	31999	67.33293	12.505695	126.74446	-26.983675	67.332695	12.510489	126.47582	-23.876007	0.3685627	1.6435478	16.10968	-10.431294	-67.6554	47.841965	18.674809	66.51678	951.9437205791473
9	-4.1841955	14.765176	30.39306	-32.766125	0.47566456	13.203781	15.5201	-30.453342	150.0	150.0	35999	64.62789	12.164648	123.149	-32.3628	64.62968	12.164535	123.57942	-33.79042	0.20914128	1.5625359	15.513442	-12.922253	-64.856415	45.72308	17.96702	63.690098	1075.1452162265778
10	-8.13761	10.3296995	10.209816	-29.273603	-3.3715005	18.751825	20.743975	-36.6181	150.0	150.0	39999	61.62931	11.626188	122.98749	-14.406313	61.63223	11.62487	123.1649	-24.02248	0.17724769	1.5613269	18.607096	-11.65501	-61.83206	41.869205	17.435863	59.30507	1197.6220388412476
11	-4.202951	15.772167	20.598759	-42.14156	-6.702493	14.6097145	28.124468	-20.20282	150.0	150.0	43999	58.777534	11.037726	142.87721	-51.572617	58.78163	11.037935	119.61288	-45.979763	0.08854003	1.4977063	18.383432	-11.364316	-58.92239	37.71683	16.464918	54.181755	1319.6181128025055
12	-0.89536387	12.483117	24.224602	-19.955765	0.4064989	10.004994	15.80903	-16.268093	150.0	150.0	47999	55.663506	10.63097	112.77705	-40.466198	55.668194	10.630971	115.052444	-17.177864	0.0046351375	1.4530354	17.457703	-9.46148	-55.781734	34.11061	15.48794	49.59855	1441.4608986377716
