Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	138.59966	6.8391232	145.56538	130.2235	166.10522	88.02414	339.29953	55.819767	1000.0	1000.0	3999	6.852823	3.4989548	20.165228	-1.8190156	6.8521543	3.5000129	20.39105	-1.8523072	-4.0621634	0.4189094	8.945791	-9.216787	-7.629711	0.06793223	0.06793223	142.43520092964172
2	136.21103	6.3570986	144.33804	126.58536	96.90429	39.287502	142.42055	56.7124	1000.0	1000.0	7999	19.856821	4.0522404	37.28788	7.919179	19.856865	4.052126	36.539856	7.9246287	-3.996079	0.5668055	2.932704	-10.046229	-20.61919	0.13789032	0.13789032	327.49175453186035
3	119.5562	37.861366	161.76042	60.90671	213.17839	65.10348	314.93195	134.45518	1000.0	1000.0	11999	31.044752	4.5926857	47.498707	7.326391	31.0448	4.5926304	47.53478	7.09329	-3.7839715	1.0207893	6.6505013	-11.72853	-31.818403	0.27796465	0.27796465	514.6752171516418
4	155.76097	7.7887955	165.89116	144.97552	207.18718	68.87107	342.94156	135.67368	1000.0	1000.0	15999	41.042133	3.8266265	56.028767	23.295206	41.042065	3.8270864	56.14537	23.248106	-3.94548	0.6496552	2.5517025	-10.8133545	-41.7606	0.26085186	0.26085186	704.2829022407532
5	154.6898	2.6300097	158.33177	150.98567	144.87979	42.57174	207.93681	65.533875	1000.0	1000.0	19999	49.22592	3.252025	63.337307	34.287525	49.225883	3.252417	63.61782	34.086193	-3.9552329	0.62488633	3.5355334	-11.076352	-49.92347	0.27412105	0.27412105	892.5373027324677
6	165.42221	9.207745	181.18967	158.07245	157.16115	59.910973	312.6189	65.15159	1000.0	1000.0	23999	55.8277	3.0154586	69.268906	41.50143	55.827744	3.0151186	69.6045	40.70836	-3.945864	0.6420758	2.5065699	-11.725744	-56.52408	0.28491288	0.28491288	1081.2139236927032
7	196.68839	27.478882	240.99149	171.22403	195.25179	68.48043	257.10767	60.698467	1000.0	1000.0	27999	61.35802	2.8642955	74.39038	47.64291	61.358006	2.8642912	74.69514	46.656185	-3.9391963	0.6562579	3.5084362	-9.575321	-62.05037	0.29127643	0.29127643	1269.8286786079407
8	200.6718	34.517994	258.03732	167.70134	233.02971	89.365135	394.02295	133.54066	1000.0	1000.0	31999	66.022835	2.7892122	80.5304	48.250862	66.02291	2.7884157	80.21602	48.4245	-3.921706	0.69102925	5.2440147	-9.84001	-66.715935	0.32268506	0.32268506	1460.0616853237152
9	224.7814	69.013756	337.58514	163.23581	190.24016	84.05303	360.19632	112.583786	1000.0	1000.0	35999	70.083725	2.7154155	87.25879	53.06902	70.08379	2.7141485	85.81716	52.62861	-3.8978784	0.74416244	7.794444	-10.132871	-70.77607	0.3428876	0.3428876	1649.2671084403992
10	176.06976	9.651844	186.27647	160.2187	188.86313	50.934975	265.1076	133.63304	1000.0	1000.0	39999	73.575264	2.3937662	90.20664	58.25959	73.57532	2.3925114	90.44652	58.23582	-3.8731515	0.8007134	8.025991	-10.422646	-74.27715	0.35564768	0.35564768	1838.6409451961517
11	201.62857	25.614199	235.5208	166.32011	285.10217	84.143425	376.2733	134.23776	1000.0	1000.0	43999	76.462036	2.179649	93.92219	62.61858	76.462074	2.1794102	93.81521	61.968056	-3.8900285	0.7618822	7.8256483	-11.973195	-77.15327	0.35015795	0.35015795	2027.1143894195557
12	269.10257	101.41506	436.3445	175.3293	269.1846	126.888435	502.38168	131.7737	1000.0	1000.0	47999	78.936554	2.4941442	95.12836	65.63792	78.936615	2.493137	95.67885	65.75544	-3.8838694	0.7595382	6.682441	-12.555567	-79.626915	0.36738077	0.36738077	2216.5499260425568
13	263.95175	50.96847	348.66113	215.76378	299.0447	131.38353	495.1154	133.9584	1000.0	1000.0	51999	81.01032	2.698913	98.51218	68.28608	81.01037	2.6988416	98.236984	68.16524	-3.864482	0.78660077	5.9452224	-11.682575	-81.700455	0.3550094	0.3550094	2407.7859988212585
14	344.1563	82.701485	434.4007	257.62433	323.71033	63.95208	449.60132	258.17212	1000.0	1000.0	55999	82.97233	3.1316466	100.23994	70.777016	82.97238	3.1306448	100.87036	70.49624	-3.8267736	0.82584226	6.9810495	-11.413055	-83.66081	0.37083724	0.37083724	2597.3457355499268
15	290.99493	41.92348	363.55475	265.45163	318.60376	109.09486	488.4315	134.14003	1000.0	1000.0	59999	84.76368	3.4729822	103.329636	71.93001	84.76372	3.4727192	102.800865	69.51716	-3.766554	0.9052253	8.427736	-10.999746	-85.459946	0.37519228	0.37519228	2788.8987278938293
16	418.89688	91.646126	482.15765	260.5656	396.23874	87.43061	490.6053	260.7449	1000.0	1000.0	63999	86.63453	3.9783576	104.87897	70.17144	86.6346	3.977574	104.638145	69.44366	-3.6925294	0.9803178	8.57355	-10.827815	-87.33613	0.41764703	0.41764703	2979.6665914058685
17	262.50073	3.121539	266.04062	259.1583	327.83148	96.10621	503.92822	240.04231	1000.0	1000.0	67999	88.46279	4.399662	107.10404	73.28934	88.4628	4.399698	107.12991	72.73882	-3.652971	1.0204525	7.2402086	-12.537371	-89.16839	0.41238233	0.41238233	3170.9330999851227
18	420.55457	82.08389	477.38797	279.091	326.9953	105.85928	504.00925	224.14926	1000.0	1000.0	71999	90.08644	4.8066897	109.59092	73.983986	90.0864	4.806403	110.68401	74.37035	-3.619732	1.0427009	8.006391	-11.585533	-90.79347	0.43283033	0.43283033	3367.8877005577087
