Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	20.535557	4.6600027	24.824219	10.219167	1000.0	1000.0	3999	7.47118	3.6042953	16.502079	-0.12577996	7.470743	3.6058152	16.392881	-0.45334557	-4.061288	0.42523682	3.6236248	-10.7583065	-8.226983	0.12915891	1.9186305	2.0477893	171.5088405609131
2	29.713457	1.1716001	31.072886	27.956268	17.718912	10.086117	42.40332	9.348327	1000.0	1000.0	7999	21.35992	4.3576236	34.577938	9.068953	21.360203	4.3587627	34.50674	9.023002	-4.0244308	0.5116266	2.6418161	-9.812874	-22.094946	0.20551227	2.4587674	2.6642797	400.713565826416
3	27.124502	8.559431	32.564106	12.30872	52.735565	31.79592	121.212006	22.906996	1000.0	1000.0	11999	34.362076	4.47917	47.81407	10.713609	34.360233	4.478648	47.936806	10.828657	-3.8018928	1.0397573	6.3455024	-11.31065	-35.10971	0.4030439	3.2784255	3.6814692	630.916380405426
4	43.57637	5.585306	48.1801	34.3211	20.132294	3.9657004	24.46718	14.613596	1000.0	1000.0	15999	46.535534	3.4353895	59.56042	32.44886	46.53325	3.4328291	59.647476	32.487457	-3.9305563	0.7141095	3.978756	-9.734896	-47.229195	0.48704863	3.6628363	4.1498847	863.0969829559326
5	38.423233	8.669452	52.519073	31.085184	41.925068	17.769203	61.492493	22.687958	1000.0	1000.0	19999	56.48667	2.7683342	66.11455	43.827015	56.483414	2.7672327	66.090454	43.577835	-3.9869719	0.58674705	1.8647385	-9.748945	-57.14418	0.50341713	3.8001022	4.3035197	1094.4487278461456
6	38.838047	5.087125	46.77434	34.322376	22.605883	1.811507	25.417538	17.813072	1000.0	1000.0	23999	64.34164	2.4607084	74.33613	53.608368	64.33612	2.457627	74.68714	54.112045	-4.01227	0.53334874	2.095151	-10.339205	-64.99296	0.48032546	3.735829	4.216154	1325.7535886764526
7	46.70742	9.57394	57.985588	31.976133	25.31822	6.3463926	44.16443	22.611076	1000.0	1000.0	27999	70.91427	2.297946	80.54931	61.677856	70.91549	2.2935565	80.17935	61.56355	-4.017674	0.5194635	1.5112123	-10.384425	-71.56308	0.47756678	3.7277734	4.2053404	1558.8513078689575
8	46.280937	15.153502	71.64627	33.7338	27.362946	11.143947	60.4722	22.525175	1000.0	1000.0	31999	76.4099	2.1577723	88.67068	67.44297	76.40686	2.1556642	87.76188	66.44641	-4.010157	0.54186094	3.2497053	-8.741427	-77.05588	0.47745395	3.7302237	4.207678	1791.8906753063202
9	59.195763	28.60183	101.14869	29.291351	35.61452	15.76545	61.962532	22.515648	1000.0	1000.0	35999	80.88229	2.1165473	98.83346	68.482925	80.88151	2.1160302	98.71908	68.21027	-4.0055757	0.5549717	3.329175	-11.293893	-81.52406	0.5000779	3.806646	4.306724	2025.3267908096313
10	53.226868	33.05085	110.3986	32.561134	38.97642	21.01699	80.206505	21.738823	1000.0	1000.0	39999	84.58675	2.1541462	102.60994	76.55744	84.58736	2.1510994	101.188194	76.405045	-4.005107	0.5563914	4.860742	-10.574594	-85.227356	0.5054033	3.8156638	4.321067	2258.9869005680084
11	94.36429	20.55006	109.38884	59.43653	40.069992	19.714802	89.28586	22.844597	1000.0	1000.0	43999	87.88386	2.6517494	103.134476	79.87029	87.88422	2.6501412	103.30096	79.42444	-3.9587896	0.652299	2.9651752	-12.999313	-88.526825	0.56249976	3.9923816	4.554881	2493.0668041706085
12	79.26538	45.20651	131.8277	32.885704	38.12255	17.022158	65.90836	22.514082	1000.0	1000.0	47999	90.90455	3.2255251	105.72897	83.80953	90.9079	3.2238524	105.90494	82.76383	-3.8627143	0.82742584	5.663437	-10.287613	-91.56095	0.60357404	4.1383867	4.741961	2726.308605670929
13	67.347855	53.616047	160.13402	32.80884	44.774803	25.407284	88.826385	22.542639	1000.0	1000.0	51999	93.27744	3.655802	107.72636	84.729774	93.27875	3.6550727	107.99851	84.93114	-3.8860526	0.7914949	4.2601056	-11.116815	-93.92586	0.5781058	4.053484	4.63159	2958.7498428821564
14	86.17139	45.18394	136.16687	39.419662	48.432793	22.562464	83.61622	23.011553	1000.0	1000.0	55999	95.20095	3.9337666	110.40413	87.05387	95.20253	3.933185	108.5545	86.58706	-3.8828337	0.79384875	5.2830896	-11.751981	-95.84231	0.5877887	4.084855	4.6726437	3191.6780660152435
15	101.50443	66.212746	186.88101	35.259842	47.33179	27.9323	88.84139	15.568095	1000.0	1000.0	59999	96.6292	4.027549	110.07585	89.20124	96.6292	4.0268226	109.88006	87.95277	-3.9253325	0.7059521	5.353447	-10.645231	-97.27001	0.53923005	3.9307783	4.470008	3426.902222633362
16	143.66096	60.535492	189.7533	39.608288	87.48103	41.16407	166.73584	22.191175	1000.0	1000.0	63999	97.91694	4.199844	111.28378	90.811745	97.91604	4.1987457	111.20589	89.48181	-3.9247918	0.7130564	4.0501757	-11.002178	-98.55439	0.5583783	4.0062222	4.5646005	3662.224763393402
17	73.61018	68.39279	192.0594	33.236015	87.64757	68.65475	209.69609	22.844797	1000.0	1000.0	67999	99.07752	4.4204473	112.72089	90.52122	99.07912	4.4195104	112.581024	90.010475	-3.911138	0.7357792	3.1585903	-10.290722	-99.7172	0.56268066	4.012701	4.5753818	3899.16046500206
18	193.8765	10.116525	208.40999	180.9437	74.973404	80.09202	211.38437	22.135647	1000.0	1000.0	71999	100.06083	4.6913548	115.1289	90.17992	100.06025	4.691412	114.47623	90.08991	-3.904438	0.74754214	3.146655	-10.361095	-100.69806	0.56503505	4.0150456	4.58008	4140.188576698303
19	154.49283	108.144875	265.39032	33.990395	165.05762	107.11386	268.8097	22.712032	1000.0	1000.0	75999	101.13673	5.0358515	116.25795	91.11234	101.13607	5.036084	116.46594	91.11462	-3.861102	0.8211893	4.249309	-11.400676	-101.77438	0.6173903	4.180474	4.797864	4387.919275760651
20	258.6867	16.801975	276.41644	233.84311	83.924484	62.74407	232.49052	22.591454	1000.0	1000.0	79999	102.1445	5.4240737	119.56467	93.26071	102.14554	5.4245424	118.53943	92.99469	-3.8254015	0.8835436	5.372861	-11.749765	-102.78136	0.66621935	4.318602	4.9848213	4640.612142562866
21	113.25635	84.36421	241.81677	32.829006	65.76582	67.77965	214.9912	22.47449	1000.0	1000.0	83999	103.20946	5.8857007	119.62387	93.63456	103.20991	5.8882484	120.20669	93.49185	-3.786528	0.938187	4.9949627	-10.869319	-103.848816	0.6816849	4.3606124	5.0422974	4895.738566637039
