Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	3.0250044	1.5737348	4.62022	1.3697661	5.6293564	2.9020782	9.219804	0.3356248	1000.0	1000.0	3999	6.9064794	3.4249449	13.637414	-0.22993273	6.9063053	3.4245887	13.670768	-0.026389662	-4.0420856	0.47286755	-0.6634369	-9.08286	-7.6797123	0.07718661	1.5255293	1.602716	119.39655613899231
2	3.7942524	1.0798535	5.415233	2.5482285	0.96703804	0.4170984	1.554211	0.30844656	1000.0	1000.0	7999	20.151638	4.1436834	29.108955	12.125825	20.15463	4.1443777	28.7686	12.252634	-4.039754	0.47976476	0.046679497	-10.877945	-20.904028	0.123332575	1.960704	2.0840366	275.868976354599
3	6.0003943	4.074059	12.620821	2.4252748	24.341297	1.6381525	27.940744	22.72129	1000.0	1000.0	11999	33.349155	3.5111756	42.760834	26.452394	33.35445	3.5124147	44.08139	26.351755	-4.0420303	0.47232127	3.827808	-8.550022	-34.08998	0.15395795	2.164341	2.3182988	434.10921716690063
4	7.4817934	2.451636	9.4646845	3.4414244	28.735544	0.52401036	29.315598	27.971306	1000.0	1000.0	15999	44.34455	2.8875597	51.95692	38.249317	44.347977	2.8883286	52.49724	38.165787	-4.057625	0.425912	4.11145	-9.964874	-45.07549	0.15308356	2.1600435	2.3131275	593.6504549980164
5	10.3345375	0.90093553	11.562425	9.379471	25.99201	0.28721303	26.476496	25.381657	1000.0	1000.0	19999	53.364204	2.3871894	59.807434	48.12695	53.366203	2.388203	61.262997	48.228115	-4.0652823	0.40274686	1.785984	-11.017037	-54.093594	0.13996002	2.0649405	2.2049005	753.3822665214539
6	11.801866	2.6778762	15.0670395	8.9374275	22.627216	0.19727325	22.882925	22.303928	1000.0	1000.0	23999	60.843586	2.005689	66.72884	56.29297	60.84613	2.0062463	68.67971	56.223286	-4.063294	0.4111295	1.2719846	-9.904905	-61.57816	0.13352638	2.0160532	2.1495798	914.1211750507355
7	13.118714	1.9486488	15.901483	11.118441	22.001593	0.5838306	22.92142	21.043463	1000.0	1000.0	27999	67.04562	1.6952735	72.6679	63.004227	67.048935	1.6945492	72.74007	63.11145	-4.055401	0.43185666	2.4825277	-8.858164	-67.77671	0.1355383	2.035476	2.1710145	1076.4624185562134
8	16.490702	3.192732	20.39831	11.667079	23.128727	0.10437465	23.272987	22.955984	1000.0	1000.0	31999	72.170845	1.4395379	77.70096	68.67367	72.17456	1.4390866	78.227394	68.60649	-4.046188	0.45268407	0.85754013	-10.383095	-72.90167	0.13685	2.0467973	2.1836474	1241.6070637702942
9	21.284811	4.4025416	28.299444	16.50631	24.406796	0.8679265	26.189125	22.864746	1000.0	1000.0	35999	76.42658	1.2444744	81.626656	73.25775	76.430504	1.2486135	82.11865	73.12374	-4.039813	0.46829513	1.1659155	-9.612331	-77.15634	0.14164309	2.0796201	2.2212634	1408.8548135757446
10	27.091354	12.864828	49.17826	16.965527	21.698235	0.51786983	22.514944	20.810797	1000.0	1000.0	39999	79.97474	1.126328	86.99297	76.90487	79.97781	1.1271459	87.05257	76.89117	-4.030644	0.48809078	4.820551	-8.921995	-80.70091	0.14962816	2.1348822	2.2845101	1576.0147821903229
11	22.146425	4.699523	27.638817	17.45997	40.255478	4.738201	46.384846	31.079466	1000.0	1000.0	43999	82.84614	1.0247	90.25862	80.141106	82.85143	1.0273975	89.67654	80.079994	-4.02582	0.49937832	2.9978704	-9.403365	-83.57291	0.14631042	2.113272	2.2595825	1742.9883587360382
12	27.078312	7.406402	38.6461	19.21554	31.065907	2.286491	35.725845	26.629923	1000.0	1000.0	47999	85.22574	0.9688019	91.96083	82.71897	85.22788	0.96795374	92.231026	82.40647	-4.015002	0.5198362	2.4796352	-11.022952	-85.94797	0.15030871	2.1428862	2.2931948	1911.1921441555023
13	29.13085	4.4725423	35.49569	23.463211	23.470102	0.7325357	24.336636	22.040354	1000.0	1000.0	51999	87.15676	0.9291718	95.16615	84.32525	87.15797	0.9284916	95.28447	84.72623	-4.0107036	0.5309145	2.0920696	-10.188327	-87.877846	0.15094338	2.1455038	2.2964468	2079.5124728679657
14	31.607412	8.713087	45.226936	21.53617	27.022497	1.1128004	28.625822	25.525663	1000.0	1000.0	55999	88.79471	0.94128245	96.560555	86.440414	88.7938	0.94059306	96.29531	86.309616	-4.0067873	0.5359302	3.3844185	-9.367086	-89.51163	0.15807413	2.1930072	2.3510814	2247.9246373176575
