Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	20.032005	3.0713797	36.057617	11.9054575	50.110313	5.9975624	63.046253	45.573753	12.04518	38.1	3999	13.908968	8.348179	34.205944	-2.0852404	13.911867	8.344937	34.171005	-1.7926203	-0.4933629	1.3182284	5.9451275	-10.986995	-15.083586	1.2633415	5.339753	6.603095	81.86606550216675
2	19.949999	2.785446	28.775627	12.235638	52.754128	2.9164793	58.36975	48.754463	11.804733	37.2	7999	29.515717	14.799974	61.16485	-3.8671455	29.51583	14.801012	60.459698	-3.3112693	0.19726613	1.8360301	9.88813	-11.296101	-32.158127	1.8102562	6.0248904	7.8351464	190.96911191940308
3	27.736406	57.690197	772.0788	13.552824	58.94923	4.227631	67.85199	54.49616	22.255556	43.6	11999	51.35144	24.332449	107.24312	-9.567069	51.35378	24.32645	103.89876	-6.7848797	0.9687703	2.3934374	15.801382	-11.135279	-56.36404	9.237391	10.254234	19.491625	301.93366980552673
4	82.63295	25.994095	138.8297	41.56048	121.10823	5.245705	128.94452	109.94341	61.06154	76.0	15999	73.224625	29.710394	112.7292	-17.43346	73.231224	29.68694	109.92592	-10.942791	1.2499483	2.4658556	17.512228	-10.804264	-78.52357	17.953115	15.174315	33.12743	415.10749769210815
5	117.125374	11.187632	150.61617	93.001465	115.31809	6.099207	125.38454	106.94163	78.64706	71.0	19999	83.580315	34.755577	123.38403	-19.110247	83.58783	34.746574	121.25238	-15.613208	1.0484025	2.4745877	19.234667	-12.816652	-88.41867	13.687219	15.448359	29.135578	525.9221000671387
6	126.726814	22.159544	181.68831	84.96376	155.58229	7.0449514	173.32234	144.16843	91.46512	95.1	23999	88.2336	39.06288	135.13794	-17.736174	88.23866	39.057537	138.49368	-16.772148	0.8992149	2.4501889	19.750626	-11.604904	-92.49714	15.857817	16.55116	32.408978	636.7214863300323
7	164.11537	43.305504	317.09952	99.17135	758.18396	274.6295	900.0098	189.26482	138.32143	832.7	27999	91.26346	42.002167	143.14725	-27.58545	91.26654	41.9961	148.54398	-28.819168	0.8195431	2.3550053	18.36007	-12.665365	-95.17649	16.365318	16.672075	33.03739	761.9545676708221
8	182.21388	52.856792	311.388	33.391026	897.03973	5.8953934	904.5798	885.1711	162.8	1000.0	31999	93.44166	43.098022	153.18805	-32.010414	93.44787	43.09385	161.17627	-26.713652	0.7108277	2.2731156	23.23643	-11.255567	-97.00853	15.168605	15.673338	30.841942	902.7147815227509
9	197.92088	59.005096	338.78564	107.43057	905.90704	2.5820422	911.67694	902.36566	183.18182	1000.0	35999	93.29464	43.10251	153.26828	-33.086117	93.29821	43.102116	152.1287	-27.32627	0.68167835	2.2540004	20.877947	-10.825258	-96.47581	13.533588	14.798152	28.331741	1039.815642118454
10	294.715	133.06827	685.88904	63.162685	902.4699	4.171308	909.2366	894.2354	293.6154	1000.0	39999	92.69081	41.798717	153.05261	-27.646353	92.69234	41.798634	150.37619	-24.274216	0.63463736	2.19362	26.670866	-10.931209	-95.48836	11.447962	13.480247	24.92821	1175.9142463207245
