Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	-10.304757	10.182013	7.46559	-32.640476	-26.604465	10.813122	-3.0045915	-39.059654	150.0	150.0	3999	3.5837789	4.9305587	34.591194	-10.554492	3.5839405	4.9287953	36.275654	-11.802299	-0.15990527	1.5305626	8.2644005	-10.428454	-4.322605	0.9790455	0.9790455	69.57155537605286
2	-6.0704427	14.216371	20.432266	-36.71469	4.1340027	14.182481	30.825277	-10.273118	150.0	150.0	7999	16.263847	7.0934663	46.37336	-10.932398	16.26362	7.093565	46.20633	-11.15049	0.43397972	1.7144308	11.366194	-11.303821	-17.22291	3.594693	3.594693	162.10655117034912
3	-11.446729	12.555611	12.101667	-38.364483	2.2110586	18.11749	36.320503	-30.286247	150.0	150.0	11999	24.86823	7.4327855	56.69801	-7.586459	24.868164	7.4321756	58.19171	-7.416807	0.30879036	1.6472968	19.24557	-12.018153	-25.598948	6.1846843	6.1846843	255.4061255455017
4	-2.38084	11.767213	24.13455	-24.259058	4.0593653	18.194838	27.947496	-34.94592	150.0	150.0	15999	28.79052	7.9345946	68.34401	-8.213625	28.790117	7.931539	67.529655	-6.011283	0.12469281	1.5391749	14.144717	-10.849164	-29.302921	7.945498	7.945498	349.52843165397644
5	-4.3874755	13.618522	24.05607	-31.607702	0.32982746	18.765308	29.56639	-36.206795	150.0	150.0	19999	28.473763	9.340052	80.692535	-11.154897	28.47273	9.338276	78.43243	-8.207299	0.14555384	1.5425544	14.654451	-10.383571	-28.910734	8.269198	8.269198	443.6895833015442
6	-8.992222	13.902039	15.588522	-47.48089	2.944274	10.590314	23.027023	-15.066241	150.0	150.0	23999	26.968876	10.0771265	73.08418	-13.423983	26.969067	10.074253	73.579834	-12.174273	-0.023704153	1.3960108	9.56941	-10.715075	-27.284735	7.9523816	7.9523816	538.6059246063232
7	-3.791396	10.404284	17.829102	-23.16285	12.905355	9.594287	29.546381	-1.861797	150.0	150.0	27999	24.004002	9.786043	65.21321	-30.319393	24.00375	9.783295	65.39706	-28.941893	-0.16123824	1.3055749	10.125874	-9.724838	-24.253769	6.598243	6.598243	633.3705158233643
8	4.3327737	13.972928	29.045155	-41.513317	11.462114	11.219019	33.715237	-10.737097	150.0	150.0	31999	20.6046	9.045793	61.075523	-31.367231	20.603893	9.045255	61.000027	-30.154373	-0.27871534	1.2555851	24.379993	-10.683081	-20.814968	5.3418407	5.3418407	727.7664523124695
9	3.3884645	14.47505	27.145351	-29.880707	5.46637	12.980064	29.106455	-12.317402	150.0	150.0	35999	18.070747	8.528233	61.4197	-31.163015	18.070408	8.529493	61.082516	-29.367397	-0.31566083	1.2318102	10.529556	-9.688805	-18.269852	4.206271	4.206271	822.1278796195984
10	1.9093004	10.858825	28.779676	-18.64318	6.8283563	7.765087	25.013796	-3.4357746	150.0	150.0	39999	15.785032	7.960041	59.85385	-32.602074	15.784621	7.9601665	59.912277	-28.740551	-0.42176685	1.1648229	9.149082	-12.165017	-15.954026	3.283522	3.283522	916.9736742973328
11	5.0507445	11.497736	26.471336	-19.632725	12.615047	10.146808	29.017006	-0.9510719	150.0	150.0	43999	13.78919	7.4186034	56.05159	-30.79015	13.78901	7.4185934	55.900806	-31.005651	-0.49947438	1.1179256	8.859117	-10.788366	-13.943867	2.4986284	2.4986284	1012.3199141025543
12	7.6443753	11.400573	30.53496	-16.590857	9.647728	16.953388	33.598515	-19.853601	150.0	150.0	47999	12.259925	6.8916197	49.981697	-29.506111	12.259685	6.8905125	49.751793	-31.835484	-0.5692342	1.0854588	9.1885605	-9.77249	-12.4082575	2.0447154	2.0447154	1107.5701286792755
