Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	-1299.5691	88.215775	-1162.9111	-1390.6096	316.48505	93.959114	424.3582	176.53152	1000.0	1000.0	3999	0.6723642	7.076288	59.434784	-12.894153	0.6712447	7.0766096	59.45982	-13.517966	-0.005725501	4.089846	19.47294	-13.29716	-3.260603	1.618765	1.618765	89.43327236175537
2	-1340.4701	44.004627	-1279.3234	-1391.9603	-963.7965	792.9082	486.39478	-1560.6018	1000.0	1000.0	7999	62.00195	26.20569	144.39442	-5.686621	62.001705	26.204569	144.97955	-5.7929745	5.1733737	3.9106417	35.93759	-14.54826	-68.21059	8.55536	8.55536	202.9116268157959
3	-1324.4482	127.5848	-1104.1531	-1413.5995	-1395.4445	58.171207	-1355.826	-1514.4736	1000.0	1000.0	11999	130.64851	21.233591	195.46915	73.90086	130.64874	21.231339	197.41168	73.76516	4.638357	3.9309275	29.160599	-14.50885	-136.4062	9.752724	9.752724	315.9384274482727
4	-1327.4873	168.23582	-1046.3242	-1477.1111	-1371.463	33.56894	-1314.046	-1439.4094	1000.0	1000.0	15999	156.05104	8.688357	206.54353	128.7907	156.05086	8.687506	204.44821	128.97185	1.3145627	3.2979186	27.142946	-13.92066	-158.3888	6.484168	6.484168	434.0366370677948
5	-179.18462	82.375565	-42.090054	-245.34816	-175.70859	775.8968	568.1435	-1278.3229	1000.0	1000.0	19999	141.78612	9.068361	189.92697	113.11488	141.786	9.068612	189.01799	114.60088	0.36169118	2.830661	23.7476	-16.780539	-143.4153	4.0767045	4.0767045	550.271966457367
6	235.78432	81.53924	367.10962	152.2133	480.84116	79.18568	568.4801	350.87155	1000.0	1000.0	23999	122.96932	10.859452	176.3272	95.77505	122.96931	10.85924	176.91714	95.559845	-0.43789566	2.3566067	21.385273	-14.311369	-124.152374	4.037145	4.037145	666.5801463127136
7	493.43475	70.2638	564.61975	377.02777	-836.64404	757.9788	677.0412	-1291.98	1000.0	1000.0	27999	107.16775	13.560627	162.56291	75.44407	107.16772	13.560854	163.0306	74.944695	-0.47274214	2.386904	19.986473	-12.490911	-108.23354	3.3923824	3.3923824	782.0805244445801
8	477.1344	133.6531	576.1679	249.9465	486.67368	241.81882	594.3887	-229.56839	1000.0	1000.0	31999	99.12192	16.348795	155.13086	63.54294	99.12204	16.348406	160.00615	64.12581	-0.32075843	2.5038245	16.782324	-16.064274	-100.25999	2.9828217	2.9828217	896.6321115493774
9	601.7351	17.406868	629.8032	582.0806	578.36914	3.7288482	584.3732	573.0854	1000.0	1000.0	35999	94.55653	17.357111	140.76807	57.99528	94.55636	17.357298	143.09169	58.30982	-0.37240347	2.620558	16.404362	-12.828827	-95.663155	2.6409	2.6409	1012.8567984104156
10	616.75256	14.378891	641.4789	605.72363	496.41357	1.0998607	497.64487	494.25305	1000.0	1000.0	39999	91.70581	17.764519	131.59822	51.01111	91.70585	17.764544	133.76251	51.095547	-0.59595275	2.630158	20.226124	-17.143845	-92.73405	2.2441337	2.2441337	1127.6273124217987
