Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	291.24017	176.92961	510.69675	55.840714	8.6165085	0.10017083	8.797216	8.49245	673.0	20.0	3999	11.33959	5.6875854	24.100061	-0.017456451	11.339469	5.687684	24.106182	-0.0627604	-5.2985263	0.7168817	9.047043	-11.370049	-12.415668	0.28234923	0.28234923	74.95746874809265
2	491.02545	23.194996	514.1879	454.24118	138.63261	44.87554	239.46812	105.69168	1000.0	1000.0	7999	33.414124	7.304947	76.43288	14.066837	33.41401	7.3044	75.741684	15.547783	-4.7736936	2.005163	24.569365	-13.058203	-34.485657	0.8392817	0.8392817	195.31971192359924
3	276.7012	161.50706	480.47586	45.10987	234.38437	48.70546	300.8447	134.27936	639.0	1000.0	11999	56.33985	13.984781	176.51508	19.55109	56.339867	13.983443	182.93633	23.69782	-3.6957974	3.4293785	47.478706	-14.253031	-57.48681	3.6886322	3.6886322	316.6714062690735
4	379.11166	103.148994	501.1319	187.94174	524.1696	162.3356	770.95844	264.92245	889.4	1000.0	15999	87.45339	29.230778	197.64134	0.71358573	87.45348	29.228226	194.36827	16.908346	-1.6279491	3.9003372	30.234097	-14.247	-88.65717	5.539021	5.539021	437.2695150375366
5	407.56384	92.468376	484.54922	255.94684	256.162	31.921064	330.81088	222.34196	914.0	1000.0	19999	108.93585	25.654648	233.88725	4.696207	108.93614	25.650274	232.3829	10.710741	-1.2603196	3.6032677	34.065636	-18.32787	-110.14374	8.160238	8.160238	561.7153885364532
6	451.4584	39.84902	501.00687	395.64053	458.49283	159.26642	708.5893	159.8165	1000.0	931.2	23999	121.29307	22.134222	315.6967	-1.6014463	121.29316	22.129904	321.2169	-4.1585464	-1.0678735	3.6584885	30.64508	-15.788041	-122.44481	9.957507	9.957507	680.4977378845215
7	143.76074	185.36034	515.85583	4.363806	532.04065	124.18112	622.4883	214.80565	350.3846	1000.0	27999	131.24585	19.314161	407.52	-9.98328	131.24565	19.31449	407.6677	-26.69044	-1.6549253	3.4260192	36.225773	-15.985247	-132.31685	10.198485	10.198485	803.5024800300598
8	340.31598	189.22014	520.22815	26.547579	504.24625	195.19601	715.8633	54.967712	817.6	911.3	31999	136.51907	17.100885	442.99887	-9.4606	136.51892	17.100372	440.86026	-24.573162	-1.254189	3.6237895	30.409206	-14.461963	-137.65155	15.454013	15.454013	921.9284999370575
9	459.39716	81.15875	564.04626	348.3468	659.9746	110.38571	789.5233	461.58813	1000.0	1000.0	35999	138.40059	15.866403	478.52164	-19.472023	138.40051	15.860243	472.71655	-32.481594	-1.6016514	3.7493439	31.959934	-15.98263	-139.44937	14.412539	14.412539	1042.7251646518707
10	483.3229	41.907204	518.8074	414.93594	561.4947	92.14109	712.60583	393.97824	1000.0	1000.0	39999	139.57474	16.882038	539.00946	-11.874391	139.57442	16.886305	535.2701	-27.290352	-1.7092631	3.9026034	33.27393	-14.789616	-140.6864	13.62497	13.62497	1168.2641551494598
11	409.08224	113.98793	508.29758	216.72333	400.62036	53.30842	488.58304	315.35873	848.75	1000.0	43999	141.16159	18.556023	563.0133	-26.980146	141.1617	18.55923	535.75696	-42.380898	-2.2090511	3.4711227	26.398033	-16.772959	-142.16809	11.733681	11.733681	1289.4543125629425
12	410.8431	128.30426	547.8649	202.04703	337.59488	140.35185	526.9172	133.73059	922.8	709.8	47999	141.6065	18.98824	584.3284	-28.086058	141.60664	18.99178	586.7217	-92.992584	-2.8470998	3.082256	26.33257	-15.258887	-142.57018	12.684333	12.684333	1408.677368402481
13	89.060165	134.09283	423.58078	4.5091844	496.9997	80.1676	633.60626	367.89374	203.9375	1000.0	51999	142.32506	19.106628	628.63477	-31.257944	142.32521	19.113539	622.7528	-104.95178	-2.6995819	3.222966	29.765827	-14.693142	-143.33943	17.402262	17.402262	1531.9474992752075
14	253.81445	176.30222	451.79468	6.1347136	432.3785	88.15311	603.22174	307.0994	639.0	1000.0	55999	143.8344	20.638926	646.59894	-12.22829	143.83478	20.640362	652.9731	-31.129631	-2.2116783	3.586967	37.87671	-14.742299	-144.98776	21.982847	21.982847	1656.8200795650482
15	486.71426	67.64468	568.88007	417.94107	547.93616	136.87651	782.4053	297.6067	1000.0	1000.0	59999	146.88542	22.932747	741.5066	-34.64229	146.8858	22.932142	745.15643	-74.678894	-1.5250126	3.5994294	29.010359	-16.153963	-148.05894	21.605022	21.605022	1785.7864217758179
16	503.02945	18.74113	525.53174	479.8407	554.9758	84.277855	701.8912	441.42886	1000.0	1000.0	63999	148.7198	26.389448	928.1449	-30.281704	148.71962	26.387354	921.2403	-59.727776	-1.2121742	3.766487	35.626724	-13.393626	-149.9078	21.50999	21.50999	1913.2801775932312
17	367.60052	143.53957	483.734	87.04228	523.33875	132.21883	748.9336	303.16818	820.8	1000.0	67999	152.04007	33.459854	985.7133	-42.415604	152.03993	33.465347	990.1874	-83.54738	-1.0598147	3.7817059	42.30008	-15.281879	-153.24057	28.92396	28.92396	2048.61691904068
18	275.45728	135.87218	488.24155	88.65063	345.71762	78.0703	450.5123	226.00154	759.4	974.8	71999	156.253	34.025246	885.7679	-27.816833	156.25304	34.01998	896.37683	-108.87737	-0.49765286	3.996423	46.560394	-15.104523	-157.5609	25.888918	25.888918	2192.9239995479584
19	279.48883	210.05142	528.1752	2.4889834	296.836	195.02396	568.91473	2.341651	637.6667	640.7	75999	163.30122	36.769245	851.4348	-16.417685	163.301	36.76981	847.32623	-124.08227	0.46070614	4.124395	55.506554	-15.202468	-164.81996	32.650425	32.650425	2330.598197698593
20	478.47665	51.294743	548.7433	412.84775	476.38217	262.87494	780.1489	0.66794264	1000.0	754.6	79999	169.8665	40.130695	850.55164	0.6475511	169.86713	40.13519	853.9335	-38.347717	0.53652483	4.0352664	49.921314	-16.038843	-171.2752	29.371761	29.371761	2472.5627460479736
21	289.90958	252.74432	556.4186	1.0145731	485.75165	80.40854	682.0364	355.51096	581.2857	957.7	83999	170.43977	39.924564	877.23236	-49.087875	170.43942	39.923832	879.83057	-173.52274	-0.22406107	3.8316815	55.353195	-14.746044	-171.63716	30.815645	30.815645	2624.925229549408
22	502.45737	98.73571	616.74677	349.82285	469.35547	144.96252	685.42975	250.45541	914.5	871.6	87999	169.40602	41.789783	874.0178	-10.72874	169.40576	41.790283	870.5598	-71.758896	-0.86265266	3.8446188	45.705727	-17.866058	-170.51224	33.016872	33.016872	2772.230941772461
23	547.8908	40.757233	604.4909	498.41888	377.41812	48.200153	514.32635	340.73218	1000.0	1000.0	91999	167.62338	39.37442	809.9882	-48.852684	167.62299	39.37669	801.7153	-141.76646	-1.1818223	3.7590828	41.382187	-14.688155	-168.74377	30.093258	30.093258	2923.6729300022125
24	507.877	54.28029	589.4324	438.6286	591.297	67.34428	709.9547	511.83594	1000.0	1000.0	95999	165.01743	39.487316	761.8094	-17.856178	165.01706	39.490627	780.7483	-28.057756	-1.6591687	3.6849463	46.846405	-15.741569	-166.02232	28.250488	28.250488	3075.1834716796875
25	228.11012	216.22754	627.9294	3.4779081	292.73578	256.85742	686.59735	7.2011304	433.0909	549.6	99999	161.03322	38.982227	860.1701	-21.55268	161.03177	38.993496	877.42444	-48.644196	-1.832951	3.6230083	60.851723	-15.974864	-162.00722	31.438236	31.438236	3220.9483709335327
26	494.60974	74.8253	551.08856	368.4274	245.8346	146.29222	486.2931	90.23159	914.75	639.8	103999	157.77959	40.270176	1129.792	-4.3681445	157.77887	40.268627	1155.3701	-33.27364	-1.599292	3.7576327	53.133457	-16.625137	-158.76706	35.08854	35.08854	3364.5489053726196
27	531.4468	86.46786	598.15204	384.76035	382.4005	99.34873	496.40512	129.71762	1000.0	917.6	107999	156.62346	41.318462	1252.5239	-13.55761	156.62366	41.31845	1256.6636	-26.444984	-1.6295484	3.755722	55.96072	-14.799751	-157.59091	36.365696	36.365696	3514.384482383728
28	444.47534	103.827644	538.53046	272.11472	551.2396	59.207333	690.94775	454.41986	922.75	1000.0	111999	155.50668	42.853973	1323.0111	-44.626274	155.50516	42.87183	1319.5188	-96.91107	-1.8180078	3.7301683	52.68109	-15.324238	-156.41713	37.40059	37.40059	3666.719089984894
29	504.07098	121.99405	672.3667	329.42654	401.5882	107.39868	562.8727	209.10268	1000.0	1000.0	115999	152.88641	44.11282	1604.4963	-5.464281	152.88753	44.08875	1598.4193	-26.749413	-1.7516141	3.99486	65.03207	-14.413968	-153.82034	37.683872	37.683872	3822.3185353279114
