Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	-10.529758	9.805091	11.905154	-30.511698	-19.028072	13.468925	-2.0346632	-53.35899	150.0	150.0	3999	3.7163613	5.5050545	49.23169	-8.336866	3.716523	5.5059447	47.721657	-8.210099	0.070091195	1.8736726	10.505094	-10.278508	-4.643073	0.9615242	0.9615242	70.15488123893738
2	-10.535661	11.256194	6.2235727	-29.244072	-76.87915	30.290487	-45.669525	-141.52121	150.0	150.0	7999	22.43845	13.46252	83.87399	-13.231917	22.438265	13.4646015	84.684875	-12.548075	1.025149	1.9813802	11.521879	-11.365381	-24.058252	7.2163777	7.2163777	163.9762580394745
3	-7.844609	12.948228	26.339148	-31.071415	1.6230978	10.607062	22.735064	-12.796228	150.0	150.0	11999	42.39313	14.449665	97.860405	-6.6591253	42.39309	14.455888	97.25458	-6.0773597	1.0813164	1.903473	13.715846	-11.47024	-43.807564	16.561981	16.561981	258.31939005851746
4	-0.96917444	13.036853	22.171806	-37.670235	0.0839716	16.491282	25.709068	-29.002361	150.0	150.0	15999	44.329025	11.775819	123.949814	-13.493971	44.32914	11.786806	126.476585	-10.848033	0.39877132	1.6660843	16.912827	-11.693081	-44.923336	17.749811	17.749811	353.2351405620575
5	-4.3531775	12.526354	24.058805	-31.15841	-1.5793699	15.384246	27.422966	-21.911007	150.0	150.0	19999	43.747623	13.238659	138.00404	-17.528557	43.74746	13.24532	140.40561	-13.741491	0.829102	2.0078185	19.38742	-12.236359	-44.693287	19.519878	19.519878	448.46009707450867
6	-8.845368	10.841011	11.11865	-32.21547	0.89988804	13.205104	32.684776	-20.569132	150.0	150.0	23999	50.336926	16.033693	115.3685	-14.665051	50.335464	16.044178	114.104866	-8.552873	1.0107505	2.0494912	16.029007	-11.349041	-51.31821	26.164976	26.164976	543.635924577713
7	-2.8477368	12.965037	20.555914	-37.169403	-1.3695276	10.360979	17.886898	-18.559734	150.0	150.0	27999	47.74692	13.68204	112.3991	-15.562706	47.746723	13.688121	113.43799	-7.9511323	0.43052053	1.6727889	15.403896	-12.10363	-48.15281	22.387264	22.387264	638.4997789859772
8	-0.41000238	9.488576	20.12853	-22.943624	-2.4525962	11.8850355	15.115677	-21.734514	150.0	150.0	31999	40.428223	12.432589	100.33744	-12.299153	40.427242	12.442302	100.74366	-15.969182	0.3373321	1.6151369	17.040955	-10.104113	-40.75024	17.308775	17.308775	733.7588515281677
9	-2.7969868	12.544182	22.885004	-28.96514	3.660375	15.138483	35.05904	-17.540117	150.0	150.0	35999	33.95698	11.279856	87.679985	-24.55959	33.95623	11.287129	90.07254	-13.723973	0.15804344	1.5341088	11.745545	-10.648226	-34.20829	12.870998	12.870998	829.1481642723083
10	2.8206341	11.269413	21.843187	-22.005384	6.650794	10.827005	26.969456	-17.692463	150.0	150.0	39999	28.45622	10.273728	78.12451	-13.106201	28.455727	10.277767	76.98872	-13.6807	0.029678313	1.4248377	12.12635	-10.268949	-28.676739	9.365296	9.365296	924.4478187561035
11	0.7688538	13.692796	33.109905	-24.36323	5.7129283	9.972436	30.346449	-6.7735376	150.0	150.0	43999	24.050505	9.2646475	65.79882	-13.809966	24.049728	9.267525	65.57702	-20.830688	-0.10555415	1.3617529	12.076476	-9.989804	-24.26018	6.953745	6.953745	1020.3254351615906
12	-0.5113868	8.580463	15.872341	-24.190086	6.1628246	13.406641	28.05839	-28.437923	150.0	150.0	47999	20.459402	8.4403715	58.310944	-13.20456	20.45914	8.442553	60.161777	-12.298316	-0.27573636	1.3036207	10.843856	-9.647133	-20.640993	5.2349834	5.2349834	1116.2129476070404
13	4.525094	12.982336	33.709023	-20.538357	7.429895	11.850795	35.519886	-5.0207357	150.0	150.0	51999	17.35954	7.7723765	53.138393	-14.8611765	17.359303	7.7721353	53.10432	-13.789454	-0.39667505	1.2429295	10.361025	-10.354597	-17.52497	3.903747	3.903747	1213.246285200119
14	3.7628953	11.186041	24.709911	-13.015772	13.027692	12.800186	32.61982	-14.848434	150.0	150.0	55999	15.081013	7.387228	47.52243	-15.498091	15.080777	7.3881426	47.204315	-20.837673	-0.49380934	1.174375	9.4394655	-9.892204	-15.236132	2.9266694	2.9266694	1310.7316660881042
15	7.716761	9.934893	28.872831	-14.098786	10.505745	11.428316	29.321335	-10.916843	150.0	150.0	59999	13.426932	7.033889	45.056244	-15.166556	13.427134	7.033849	44.690983	-16.026432	-0.5367626	1.1327015	8.221358	-9.4081955	-13.596017	2.4695332	2.4695332	1408.7702910900116
16	6.8663945	8.286973	21.604738	-10.602469	8.053583	10.606697	31.377222	-5.2222567	150.0	150.0	63999	12.278103	6.782207	45.406487	-20.361881	12.278366	6.7821317	45.179436	-18.40627	-0.56424385	1.1044589	9.3912115	-9.258574	-12.450223	2.13761	2.13761	1507.4935538768768
17	8.173883	10.0508995	25.136501	-14.69009	18.844154	12.030087	37.039875	-3.9565706	150.0	150.0	67999	11.542687	6.679814	46.441994	-18.802984	11.54255	6.679929	45.999027	-18.558159	-0.60272944	1.0909115	8.541872	-8.767533	-11.718117	1.9023691	1.9023691	1608.9498574733734
18	11.14257	10.579318	33.72724	-3.7878287	14.095991	12.339769	34.52293	-0.9590389	150.0	150.0	71999	11.148165	6.5850954	45.68832	-19.030891	11.148145	6.585364	45.69656	-18.694921	-0.6300262	1.0741863	9.921441	-9.148179	-11.333661	1.6668084	1.6668084	1715.776135444641
