Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
36	40.83191	6.4264445	49.39168	33.197548	4.17639	0.83949715	5.815684	2.9070494	1000.0	1000.0	143999	3.423962	0.35103658	7.598396	0.85604715	3.4239562	0.35097864	7.5480037	0.91652524	-3.5682387	0.0036227873	0.0036227873	2964.179093360901
37	8.925786	8.310708	22.718386	1.5676507	37.923275	3.6629522	47.202465	34.394993	1000.0	1000.0	147999	3.6188743	0.3448476	7.632392	1.0568725	3.6188612	0.34491968	7.62911	1.3386844	-3.7918315	0.005714061	0.005714061	3056.4799513816833
38	54.26238	17.794506	83.73717	36.052795	148.79625	15.458817	170.73344	119.79961	1000.0	1000.0	151999	4.0154424	0.51349664	7.5329237	1.515672	4.015433	0.5135331	7.6060266	1.7826684	-4.211473	0.006636991	0.006636991	3151.5992288589478
39	55.61399	26.322428	98.058174	33.172962	10.662871	9.537217	39.233887	6.680547	1000.0	1000.0	155999	5.172309	1.0075246	10.669664	0.87061995	5.17251	1.006662	10.981447	0.8661775	-5.4761977	0.010329644	0.010329644	3246.4636340141296
40	49.57061	49.99896	133.94724	9.703719	81.93382	39.7328	134.26309	21.930223	1000.0	1000.0	159999	5.9780254	1.0358715	12.193928	0.9628353	5.9781737	1.0351968	12.234564	0.87347066	-6.1065145	0.010916096	0.010916096	3341.08935713768
41	138.65851	55.93811	204.25583	55.598015	70.05558	34.597008	140.90355	35.853313	1000.0	1000.0	163999	6.222513	1.0492271	15.112054	1.0254706	6.22254	1.0490564	15.418438	0.8879579	-6.4567256	0.015926778	0.015926778	3436.131105184555
42	92.80437	45.293995	146.51045	33.82865	65.01547	33.968933	145.08435	26.508438	1000.0	1000.0	167999	7.393174	1.4786862	18.10624	1.1011702	7.3931723	1.4787412	18.689114	0.75927603	-7.7396016	0.024995167	0.024995167	3530.5452065467834
43	62.160423	43.516094	128.27525	10.681419	78.652	50.435856	171.29234	18.139828	1000.0	1000.0	171999	8.112294	1.7664824	19.551943	1.147529	8.112293	1.7664827	19.470982	0.76980555	-8.277821	0.029122898	0.029122898	3622.1321341991425
44	142.81815	74.61567	212.20325	30.335144	54.61017	51.3811	199.39977	14.563358	1000.0	1000.0	175999	8.283664	1.9366	21.116726	1.1753806	8.283669	1.9364572	21.214125	0.67072934	-8.496735	0.03296709	0.03296709	3715.1886007785797
45	97.55935	64.79202	184.42494	31.866415	64.15105	44.4959	154.63074	26.774294	1000.0	1000.0	179999	8.890103	2.3275294	22.465633	0.74501216	8.890111	2.32756	22.524878	0.72813714	-9.133074	0.041814364	0.041814364	3810.8185698986053
