Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
44	3.25	5.629165	13.0	0.0	4.6	5.1224995	14.0	0.0	1000.0	1000.0	175999	-0.048068803	0.8945626	10.170436	-0.9519919	-0.048108358	0.89439094	10.083318	-0.91004	0.031671263	0.01143528	0.01143528	4039.216814994812
45	1.0	1.7320508	4.0	0.0	5.7	7.1421285	17.0	0.0	1000.0	1000.0	179999	-0.0638356	0.83525735	11.165539	-0.99388206	-0.06383529	0.83497196	10.616957	-1.0887693	0.04138162	0.0127494745	0.0127494745	4139.267283678055
46	2.75	2.9474566	7.0	0.0	4.2	6.029925	18.0	0.0	1000.0	1000.0	183999	-0.07455344	0.7992585	12.060043	-0.9230513	-0.07453746	0.79914135	11.04633	-0.99479854	0.05174598	0.011340012	0.011340012	4239.621824264526
47	0.0	0.0	0.0	0.0	3.5	5.9539905	16.0	0.0	1000.0	1000.0	187999	-0.07140896	0.8114644	12.559562	-0.99505436	-0.07140688	0.81144726	11.911323	-1.2090148	0.059341747	0.012612194	0.012612194	4339.921053409576
48	8.0	8.0	16.0	0.0	3.6	7.2138753	19.0	0.0	1000.0	1000.0	191999	-0.06217468	0.88133794	11.932279	-0.9737719	-0.062197123	0.88101774	12.376132	-1.0939683	0.05056188	0.014165398	0.014165398	4440.765038967133
49	6.75	6.0570207	16.0	0.0	3.5	4.6314144	11.0	0.0	1000.0	1000.0	195999	-0.07129272	0.86975694	11.775541	-0.99601316	-0.071333654	0.8695781	15.179521	-1.0362551	0.059878234	0.013447668	0.013447668	4536.6544597148895
50	5.25	4.145781	11.0	0.0	3.1	4.3462625	12.0	0.0	1000.0	1000.0	199999	-0.07595732	0.88032126	10.978168	-1.0812651	-0.07597375	0.880136	10.729623	-1.1001917	0.07240138	0.012491939	0.012491939	4635.047537088394
51	3.25	5.629165	13.0	0.0	3.8	4.445222	12.0	0.0	1000.0	1000.0	203999	-0.09638309	0.81117105	13.050829	-1.0956641	-0.096437864	0.810644	11.834534	-1.1879303	0.09308569	0.013328331	0.013328331	4735.922578334808
52	4.0	4.2426405	10.0	0.0	2.1	4.205948	11.0	0.0	1000.0	1000.0	207999	-0.090974666	0.8211458	12.081998	-1.0553786	-0.090994515	0.820946	11.818898	-1.0954098	0.084967636	0.011466128	0.011466128	4837.134045124054
53	3.25	5.629165	13.0	0.0	2.3	4.5617976	14.0	0.0	1000.0	1000.0	211999	-0.068978034	0.8855578	15.495369	-0.92762625	-0.06898182	0.8852342	12.286189	-0.9874282	0.061417572	0.012647398	0.012647398	4938.471636772156
54	3.25	5.629165	13.0	0.0	2.7	5.060632	15.0	0.0	1000.0	1000.0	215999	-0.05650804	0.92252904	11.894386	-1.0672109	-0.056521527	0.9221822	12.341806	-1.0173311	0.05050012	0.012102156	0.012102156	5039.629167318344
55	0.0	0.0	0.0	0.0	2.5	4.17732	11.0	0.0	1000.0	1000.0	219999	-0.06097795	0.89390844	11.71176	-1.1633801	-0.060946055	0.8935915	11.705818	-1.1356851	0.05716489	0.01272303	0.01272303	5140.33878660202
56	7.25	5.0682836	14.0	0.0	2.2	4.6	14.0	0.0	1000.0	1000.0	223999	-0.059696734	0.8998819	12.44605	-1.1126974	-0.059633683	0.89965117	12.2902775	-1.1820707	0.052314844	0.013459017	0.013459017	5237.700382232666
57	3.0	5.196152	12.0	0.0	1.7	4.1964273	14.0	0.0	1000.0	1000.0	227999	-0.05047736	0.9477867	13.187296	-1.5788141	-0.050541386	0.9473734	12.401967	-1.1559348	0.044982128	0.01409687	0.01409687	5337.013188123703
58	3.75	3.7666297	8.0	0.0	3.8	4.935585	13.0	0.0	1000.0	1000.0	231999	-0.06808991	0.8877478	12.046308	-1.3786265	-0.06810794	0.8874373	12.413682	-1.22365	0.06500827	0.012560689	0.012560689	5437.98805475235
59	0.0	0.0	0.0	0.0	6.0	6.3560996	17.0	0.0	1000.0	1000.0	235999	-0.07534612	0.8531355	13.317628	-1.134619	-0.075351536	0.85279965	11.739224	-1.1738868	0.069356054	0.012233012	0.012233012	5539.879323482513
