Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	19.854322	4.8969793	23.56057	10.394512	1000.0	1000.0	3999	5.9643536	3.096577	12.814058	-2.3023884	5.9642224	3.0966508	12.840121	-1.7706767	-4.0841017	0.35806075	11.622653	-11.628578	-6.7457805	0.051550366	0.051550366	157.31311440467834
2	29.713457	1.1716001	31.072886	27.956268	24.08059	6.0432353	42.112534	21.097652	1000.0	1000.0	7999	17.534773	3.5452497	27.47438	6.0610466	17.534872	3.544838	27.51463	6.7229624	-4.076198	0.37574005	-0.8062372	-10.291963	-18.291973	0.09208005	0.09208005	360.5784168243408
3	27.20364	7.7912884	32.564106	13.761213	17.434376	9.704271	42.413456	9.4808235	1000.0	1000.0	11999	27.143845	4.437789	36.971443	6.6122556	27.143782	4.4380794	37.409195	6.701157	-3.9671907	0.64993715	4.644674	-10.35232	-27.896135	0.15673627	0.15673627	567.533084154129
4	37.872288	6.2177453	45.811584	30.075348	24.082533	5.4065695	37.544456	14.167956	1000.0	1000.0	15999	35.583847	4.204868	44.104122	17.561571	35.5838	4.2050586	44.1161	18.104904	-4.038871	0.4614947	0.14270306	-9.592983	-36.31042	0.17590097	0.17590097	776.5536613464355
5	30.945404	1.8226069	32.49779	27.961426	21.347292	3.7288291	28.311079	14.30471	1000.0	1000.0	19999	42.44733	4.088864	50.14249	26.226673	42.447353	4.088926	49.962097	25.97248	-4.024387	0.48938668	1.9427633	-10.08485	-43.168056	0.18739049	0.18739049	985.7949800491333
6	35.762985	4.433288	40.386673	31.312988	22.465343	2.049088	25.62317	17.06317	1000.0	1000.0	23999	48.6961	3.525178	54.943478	37.049393	48.69605	3.5254838	55.24287	36.9814	-4.029385	0.48193252	0.65204334	-9.445892	-49.412605	0.17488971	0.17488971	1194.9863674640656
7	43.293182	7.723955	51.77503	34.86346	23.31748	1.1319913	25.155355	20.919743	1000.0	1000.0	27999	53.847485	3.0079165	59.49748	43.21658	53.84758	3.0074637	59.319138	43.065826	-4.03563	0.46311224	0.84273815	-10.4705925	-54.562977	0.17993546	0.17993546	1405.5219688415527
8	34.163605	1.8583351	36.293915	31.87994	27.88448	12.863238	62.691216	16.039907	1000.0	1000.0	31999	58.068424	2.6650965	62.85637	48.36356	58.06835	2.6649032	63.31593	48.231823	-4.0352855	0.46641308	0.7893572	-10.218289	-58.78538	0.17113379	0.17113379	1614.3923790454865
9	51.92633	18.421978	73.9485	33.555706	27.028408	12.604225	64.76322	22.036379	1000.0	1000.0	35999	61.723564	2.225592	66.05549	52.98555	61.72364	2.2248034	66.32633	53.16838	-4.042085	0.45196602	0.23282719	-9.402979	-62.437813	0.16866586	0.16866586	1822.908024072647
10	37.919075	6.6210055	49.021435	31.999002	26.699549	11.753025	61.931133	22.325289	1000.0	1000.0	39999	64.66782	1.9483428	69.04276	56.041298	64.66785	1.9477333	68.72264	56.60183	-4.046615	0.4443775	0.6489229	-10.856355	-65.386086	0.16618067	0.16618067	2033.697820186615
11	54.386353	14.317071	65.79014	30.181784	22.930752	1.0442888	25.685537	21.819103	1000.0	1000.0	43999	67.08405	1.6924675	71.520836	58.654797	67.08415	1.6912903	71.75088	59.21523	-4.045348	0.4454602	0.7573776	-9.879198	-67.801094	0.171238	0.171238	2243.31933927536
12	46.475582	14.894641	63.799034	31.445951	23.46091	1.754669	28.355001	21.532547	1000.0	1000.0	47999	69.114365	1.4916743	74.372444	61.904274	69.11438	1.4904194	74.50532	61.8681	-4.04608	0.44292787	0.38695621	-10.752918	-69.83248	0.16393606	0.16393606	2452.9057269096375
13	50.358105	18.36019	73.024086	30.072815	23.026337	0.4246973	23.809385	22.50478	1000.0	1000.0	51999	70.824196	1.2982056	75.54078	64.41727	70.824265	1.2967314	75.946815	64.33621	-4.0464325	0.4466069	0.28979778	-8.950527	-71.53878	0.16218744	0.16218744	2661.928795337677
14	40.31561	9.9019985	54.283413	30.57769	29.199778	20.48224	89.96501	13.869611	1000.0	1000.0	55999	72.24151	1.1671059	78.55127	62.409927	72.24149	1.1676714	78.11209	62.873928	-4.049467	0.4410509	2.6017685	-10.198946	-72.958694	0.15859866	0.15859866	2870.9732735157013
15	40.835224	16.201569	68.879684	30.709366	24.48325	3.6362188	34.04573	21.836317	1000.0	1000.0	59999	73.467094	1.0418434	77.925674	64.26071	73.4671	1.0416472	78.14365	64.006775	-4.051031	0.43028593	0.9083519	-10.455545	-74.1854	0.15258016	0.15258016	3082.988986492157
