Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	-9.3321495	12.372217	16.591406	-37.244728	-11.114831	9.355525	4.99791	-22.360806	150.0	150.0	3999	7.999709	8.335549	57.233227	-10.809989	8.003057	8.333168	58.741367	-10.484694	0.50319284	1.9416507	11.676678	-11.578274	-9.294456	2.6848793	6.5783935	9.263273	82.09953212738037
2	-12.92112	8.559714	0.7581202	-33.433872	-7.7513037	14.136306	14.501729	-34.378387	150.0	150.0	7999	35.044083	12.7429285	93.164154	-1.0999385	35.0498	12.737382	90.85743	-2.8095005	0.8697986	1.9045898	13.241735	-12.166521	-36.340546	15.726911	12.509047	28.235956	192.0541009902954
3	-10.765783	12.884932	10.430466	-38.483353	-5.9844494	11.833015	12.683712	-21.101671	150.0	150.0	11999	57.54676	13.039366	122.35976	-4.603749	57.549713	13.025548	122.89682	0.15293412	1.0733991	1.8959488	13.081978	-10.740138	-58.88752	34.782516	18.159391	52.94191	302.7834231853485
4	-4.998965	11.255833	19.427256	-26.993803	-2.8754191	9.301423	15.344135	-17.047	150.0	150.0	15999	71.87187	11.370004	124.876015	-12.500311	71.877335	11.345278	124.335884	-1.9254237	0.7367414	1.8359832	15.421752	-10.168231	-72.72383	52.917362	20.443985	73.36134	414.66539239883423
5	-8.020342	14.765841	17.86513	-46.21497	-10.971081	15.5489435	25.244991	-30.312351	150.0	150.0	19999	76.89411	10.317254	121.880974	-12.220448	76.89953	10.289871	120.75448	-9.548061	0.67293775	1.794385	18.747328	-11.437189	-77.55903	58.39511	20.879042	79.274155	526.3798093795776
6	-3.3778946	13.795232	20.494236	-29.608976	2.8502662	8.851326	14.8770685	-15.092301	150.0	150.0	23999	78.25469	9.826493	119.605255	-12.227221	78.25966	9.798746	120.95225	-8.881595	0.5047378	1.6415232	14.769495	-12.651114	-78.72434	62.08708	20.822496	82.90958	638.3913779258728
7	-5.6803904	9.145361	10.649671	-22.427185	6.3271666	10.072599	21.15926	-12.694851	150.0	150.0	27999	76.62998	10.11908	117.93106	-15.045352	76.636444	10.099186	117.75217	-11.533428	0.48723972	1.6386366	13.796656	-11.7082615	-77.06514	58.613148	20.16523	78.77838	749.6887483596802
8	1.3705934	10.711074	27.383013	-17.723043	0.39746103	12.468168	31.248417	-13.45144	150.0	150.0	31999	74.18781	10.183568	116.1838	-12.260459	74.19231	10.156432	116.17133	-18.197638	0.40605265	1.5752599	16.256128	-9.931772	-74.51075	57.311172	19.526937	76.83811	861.4669752120972
9	-0.9588462	12.998608	22.766428	-36.299274	3.3102448	9.232247	17.405602	-9.190512	150.0	150.0	35999	70.71976	9.631535	110.82377	-14.814026	70.72603	9.594824	112.51321	-15.773911	0.2913796	1.5526456	15.39248	-11.827242	-70.97954	51.23832	18.442923	69.68125	972.6776237487793
10	3.010941	12.457092	30.287062	-28.284409	4.563907	11.930785	27.022547	-13.512637	150.0	150.0	39999	66.90199	9.230758	104.12833	-17.779291	66.90669	9.198926	105.26824	-19.543314	0.22830631	1.5031781	12.720487	-11.32972	-67.113365	46.917763	17.579506	64.49727	1084.8372268676758
