Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
73	0.0	0.0	0.0	0.0	16.8	40.06195	134.0	0.0	1000.0	1000.0	291999	0.31242558	0.26356444	8.866257	0.2741865	-0.3119296	0.011170669	5966.547550678253
74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	295999	0.30842647	0.24903005	8.155944	0.26097962	-0.3080287	0.00964181	6052.848884105682
75	0.0	0.0	0.0	0.0	0.7	1.4177446	4.0	0.0	1000.0	1000.0	299999	0.3075335	0.26575884	8.72122	0.27512375	-0.30721822	0.0103812	6139.409939527512
76	0.0	0.0	0.0	0.0	11.1	33.3	111.0	0.0	1000.0	1000.0	303999	0.30909762	0.2977049	9.986988	0.22486655	-0.3087713	0.010506848	6226.787682294846
77	0.0	0.0	0.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	307999	0.3061645	0.2932844	9.160559	0.2668438	-0.30588818	0.010309587	6311.724130630493
78	34.25	59.32274	137.0	0.0	10.8	30.749958	103.0	0.0	1000.0	1000.0	311999	0.30253956	0.29825425	7.848215	0.26106334	-0.302279	0.011297239	6396.586537599564
79	1.0	1.7320508	4.0	0.0	7.8	22.080761	74.0	0.0	1000.0	1000.0	315999	0.30456138	0.33847016	10.563312	0.24039777	-0.30417603	0.012324062	6482.815607309341
80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	319999	0.30082625	0.3392564	8.50577	0.2521336	-0.30038428	0.013043665	6571.710134744644
81	32.25	53.57413	125.0	0.0	10.4	28.566414	96.0	0.0	1000.0	1000.0	323999	0.3017124	0.3715701	9.163524	0.2524899	-0.30146956	0.014403351	6660.987285852432
82	0.75	1.299038	3.0	0.0	12.9	37.385693	125.0	0.0	1000.0	1000.0	327999	0.3076342	0.3980418	9.388232	0.24998195	-0.30744445	0.01544364	6749.878317832947
83	1.0	1.7320508	4.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	331999	0.3176458	0.4312541	9.763524	0.2502775	-0.31760004	0.017182376	6838.662276983261
84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	335999	0.32127407	0.4493622	11.180085	0.2392527	-0.3213776	0.016194517	6924.06973528862
85	0.0	0.0	0.0	0.0	13.3	38.5851	129.0	0.0	1000.0	1000.0	339999	0.3233037	0.43965137	10.128327	0.2568793	-0.3236812	0.017091362	7012.094482421875
86	0.0	0.0	0.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	343999	0.32991797	0.45462626	10.620368	0.24403703	-0.33017272	0.018497452	7099.5015189647675
87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	347999	0.3273124	0.4311847	10.819358	0.26004937	-0.32714212	0.016451085	7186.423718214035
88	0.0	0.0	0.0	0.0	0.6	1.8000001	6.0	0.0	1000.0	1000.0	351999	0.33734277	0.47304335	9.835389	0.25643817	-0.33722633	0.017778909	7275.376368999481
89	1.0	1.7320508	4.0	0.0	0.3	0.64031243	2.0	0.0	1000.0	1000.0	355999	0.33869305	0.50071985	9.19253	0.25068662	-0.33844098	0.021187512	7364.269693374634
90	0.0	0.0	0.0	0.0	21.7	44.452335	130.0	0.0	1000.0	1000.0	359999	0.3296395	0.4851011	10.271725	0.21366042	-0.32972565	0.017587895	7449.456568002701
91	0.0	0.0	0.0	0.0	3.8	9.474175	32.0	0.0	1000.0	1000.0	363999	0.33260548	0.49363968	11.59561	0.2091899	-0.33280262	0.018234959	7534.384395599365
92	78.75	49.756283	122.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	367999	0.35022777	0.5558981	13.726542	0.14061266	-0.35098982	0.023294479	7619.251054286957
93	0.0	0.0	0.0	0.0	3.6	9.840732	33.0	0.0	1000.0	1000.0	371999	0.3715354	0.5971719	13.071025	0.19402197	-0.37067702	0.02551975	7706.36412191391
94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	375999	0.3582645	0.5363521	11.131888	0.15955539	-0.35726354	0.02351869	7791.31480717659
95	0.0	0.0	0.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	379999	0.3493994	0.50955683	9.566325	0.06260653	-0.34881034	0.021192284	7878.1338522434235
96	28.25	48.930435	113.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	383999	0.35350028	0.53949666	9.34067	0.21242812	-0.35288012	0.02477745	7966.26432967186
97	29.5	51.095497	118.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	387999	0.3634877	0.5997021	10.274862	0.25952944	-0.36314258	0.029017247	8050.9978902339935
98	0.0	0.0	0.0	0.0	0.8	1.6613247	5.0	0.0	1000.0	1000.0	391999	0.3773814	0.66805416	11.51692	0.17017412	-0.37651056	0.033463683	8136.411371946335
99	0.0	0.0	0.0	0.0	5.1	15.3	51.0	0.0	1000.0	1000.0	395999	0.37163827	0.6529421	12.431611	0.016975522	-0.37102765	0.03319916	8225.03632235527
100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	399999	0.37335065	0.6746418	12.057812	0.0687034	-0.37211782	0.033723556	8313.29002404213
