Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
36	490.29904	298.92264	804.3847	191.11452	466.63394	283.26318	806.3608	178.63197	1000.0	1000.0	143999	21.392485	9.852184	45.507725	4.1636634	21.39251	9.852821	45.404667	3.2603357	-21.714554	0.58422595	0.58422595	3292.4621250629425
37	607.83716	313.40067	804.0172	65.51336	682.3962	113.32242	813.8919	514.17725	1000.0	1000.0	147999	22.326485	10.758749	47.730476	5.7042036	22.32648	10.759571	47.88014	5.573345	-22.649137	0.62517506	0.62517506	3390.9977040290833
38	787.2181	98.80894	851.0183	616.28076	713.4793	79.28454	792.42804	503.8445	1000.0	1000.0	151999	23.495445	11.775076	49.866047	5.242357	23.495548	11.775768	49.762547	4.0399833	-23.847189	0.66144574	0.66144574	3487.9132249355316
39	852.4325	5.242513	859.86786	845.43604	782.1317	72.51054	860.5191	627.5371	1000.0	1000.0	155999	24.77892	12.831757	52.250397	6.481081	24.779022	12.832307	52.04986	5.3963003	-25.203598	0.70062137	0.70062137	3587.988962650299
40	793.34	45.176743	837.95294	719.3175	691.7021	226.2385	794.5304	16.858805	1000.0	1000.0	159999	26.108133	13.924434	54.66218	8.293688	26.108198	13.924783	54.5656	8.296588	-26.512968	0.7800937	0.7800937	3689.657985687256
41	767.24835	88.851425	855.7978	641.10016	850.29395	37.480522	894.7881	765.59735	1000.0	1000.0	163999	27.53081	14.801868	56.42759	7.0758257	27.53094	14.802382	56.587116	8.072893	-28.041786	0.8544125	0.8544125	3790.8918447494507
42	854.92505	22.91902	890.6826	832.74347	874.83905	17.659224	897.11664	838.5147	1000.0	1000.0	167999	30.063644	14.80525	57.854507	8.517788	30.063675	14.805983	58.04061	8.624063	-30.779737	0.9279299	0.9279299	3891.7677800655365
43	870.9905	23.437635	905.77563	843.5949	713.18365	345.40906	904.9908	22.425053	1000.0	1000.0	171999	32.404236	14.845486	59.26328	9.425301	32.404316	14.845995	59.574028	9.783392	-32.99843	0.9128604	0.9128604	3988.123944759369
44	637.69653	354.5164	870.65564	25.244398	909.55066	16.750917	932.4789	886.315	1000.0	1000.0	175999	33.33304	15.733202	61.116463	9.548052	33.333103	15.733959	61.835197	10.307484	-33.894707	0.909904	0.909904	4085.130861520767
45	863.3003	43.692005	903.48926	789.9788	848.09534	14.958995	876.23456	829.79425	1000.0	1000.0	179999	34.31042	16.892725	62.387222	10.001075	34.310417	16.893515	62.567944	10.9998045	-34.85063	0.928162	0.928162	4186.7182376384735
46	905.19946	24.317457	924.87866	865.0569	835.9089	31.29197	868.19006	757.6833	1000.0	1000.0	183999	35.58698	17.758177	64.451935	10.920261	35.58708	17.758732	64.379845	9.479966	-36.13927	0.9564506	0.9564506	4287.765848636627
47	891.07214	18.01208	922.13666	878.00275	891.75696	20.994204	922.7151	859.4001	1000.0	1000.0	187999	37.363354	17.928015	66.10803	12.071943	37.363358	17.928799	66.3303	11.427214	-38.012444	1.0530974	1.0530974	4389.151544809341
48	901.2969	14.463928	918.9348	880.4848	903.17615	20.97435	935.3974	856.5497	1000.0	1000.0	191999	39.50627	17.778852	67.24985	12.331532	39.506474	17.779402	67.77866	10.827139	-40.09633	1.0418041	1.0418041	4490.847694158554
49	916.43884	16.962364	933.8445	891.3958	835.54034	258.30643	947.2244	61.421917	1000.0	1000.0	195999	40.979076	18.18022	69.28368	12.482467	40.979164	18.18085	69.0899	11.297823	-41.552273	1.0539396	1.0539396	4585.678279876709
50	922.4636	16.037373	946.8204	902.2556	918.18933	12.184308	941.0951	900.1917	1000.0	1000.0	199999	42.599827	18.304014	70.48032	13.2705345	42.599766	18.305008	70.250015	14.238828	-43.222748	1.082069	1.082069	4683.921940565109
51	904.9631	24.199684	937.2047	872.2534	916.19324	18.482023	951.2562	890.64087	1000.0	1000.0	203999	44.48066	18.160204	71.458244	13.39335	44.4807	18.16105	70.93675	10.357835	-45.139812	1.0675342	1.0675342	4785.400677680969
52	914.6274	16.645117	936.65894	897.991	916.3568	20.7749	941.9591	873.6195	1000.0	1000.0	207999	46.436523	18.030098	73.185715	14.569391	46.43648	18.031105	71.89528	8.678774	-47.079533	1.0760249	1.0760249	4886.463477611542
53	904.40466	11.040852	914.95953	885.99634	924.77747	22.310528	958.2195	879.2128	1000.0	1000.0	211999	48.48226	17.43903	73.70787	14.416651	48.482265	17.4396	73.76447	13.004202	-49.134407	1.0512195	1.0512195	4987.793760061264
