Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	0.25	0.4330127	1.0	0.0	2.0	3.0659418	10.0	0.0	1000.0	1000.0	3999	0.38160044	0.10905451	2.145028	-0.60684425	-0.4098247	0.00069867267	45.173495292663574
2	0.0	0.0	0.0	0.0	1.8	3.7094474	12.0	0.0	1000.0	1000.0	7999	0.68492585	0.07624683	2.122272	0.36915526	-0.6991626	0.0003765018	102.79646444320679
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	0.537122	0.11727798	2.0407248	0.18948963	-0.53247434	0.000106985506	161.4241864681244
4	0.0	0.0	0.0	0.0	1.3	2.6095977	7.0	0.0	1000.0	1000.0	15999	0.31416714	0.091166556	1.5659719	0.14285162	-0.31185332	0.00011136378	221.07668113708496
5	4.5	4.974937	12.0	0.0	3.3	4.196427	11.0	0.0	1000.0	1000.0	19999	0.42626032	0.47333598	11.278679	0.06337536	-0.4630715	0.005286228	280.2640497684479
6	0.0	0.0	0.0	0.0	0.9	1.8138357	5.0	0.0	1000.0	1000.0	23999	0.7836683	1.1510564	10.525197	-0.21343824	-0.78339756	0.008003404	339.60727977752686
7	0.0	0.0	0.0	0.0	0.9	2.118962	7.0	0.0	1000.0	1000.0	27999	0.62355584	1.1271831	10.8563595	0.11453897	-0.6442218	0.008055409	399.18796849250793
8	0.0	0.0	0.0	0.0	1.2	2.5612497	8.0	0.0	1000.0	1000.0	31999	0.7513582	1.4636363	11.645797	-0.032091618	-0.761801	0.008770871	459.2044732570648
9	2.25	2.2776084	5.0	0.0	3.0	5.4405885	17.0	0.0	1000.0	1000.0	35999	0.5095549	1.183849	9.459949	-0.008143976	-0.5138408	0.007593669	519.113029718399
10	0.5	0.8660254	2.0	0.0	3.4	5.4990907	15.0	0.0	1000.0	1000.0	39999	0.4284634	0.99785537	9.429582	0.10530872	-0.43227986	0.004157473	579.2580969333649
11	5.75	3.9607449	11.0	0.0	0.6	1.8000001	6.0	0.0	1000.0	1000.0	43999	0.44519925	0.9956442	9.508367	-0.13022366	-0.4548146	0.006248951	639.2771596908569
12	2.5	4.3301272	10.0	0.0	1.6	2.6153393	7.0	0.0	1000.0	1000.0	47999	0.6271513	1.3953111	9.895183	-0.092699945	-0.6420118	0.008986277	699.3354852199554
13	1.5	2.598076	6.0	0.0	2.6	4.386342	12.0	0.0	1000.0	1000.0	51999	0.6055565	1.3831486	10.208262	0.072969235	-0.61101085	0.008426971	759.8372962474823
14	0.25	0.4330127	1.0	0.0	0.7	1.5524175	5.0	0.0	1000.0	1000.0	55999	0.5823918	1.4103062	9.218623	0.064755976	-0.58765596	0.0072769043	821.5940313339233
15	0.0	0.0	0.0	0.0	0.9	1.4456832	4.0	0.0	1000.0	1000.0	59999	0.5052068	1.2803828	8.201012	-0.008151919	-0.5091446	0.005644358	885.5336036682129
16	0.0	0.0	0.0	0.0	3.1	4.526588	14.0	0.0	1000.0	1000.0	63999	0.46072564	1.1998318	9.195643	0.0030619986	-0.46512404	0.0056957575	953.3929402828217
17	1.0	1.7320508	4.0	0.0	0.8	1.6	4.0	0.0	1000.0	1000.0	67999	0.4281492	1.1470509	9.674972	0.048293047	-0.43296286	0.0048520076	1028.654759645462
18	0.0	0.0	0.0	0.0	1.7	3.9509492	13.0	0.0	1000.0	1000.0	71999	0.3752683	1.048727	8.806985	-0.10588236	-0.3769625	0.0049680425	1107.9501144886017
19	3.5	6.0621777	14.0	0.0	4.4	6.6513157	19.0	0.0	1000.0	1000.0	75999	0.32449278	0.9169346	12.397596	-0.08003403	-0.32428828	0.0040585794	1187.977647781372
20	2.0	3.4641016	8.0	0.0	2.0	4.449719	15.0	0.0	1000.0	1000.0	79999	0.3102482	0.92533016	17.180483	0.03644592	-0.31793812	0.0073409253	1268.7990458011627
21	3.75	6.4951906	15.0	0.0	2.3	5.020956	16.0	0.0	1000.0	1000.0	83999	0.35623243	1.1080443	14.439651	0.032655068	-0.3580567	0.0055241124	1349.9420275688171
22	1.75	3.0310888	7.0	0.0	2.4	4.9839745	15.0	0.0	1000.0	1000.0	87999	0.32501084	1.0536457	14.600424	0.031695746	-0.3299874	0.0049798135	1430.7173445224762
23	0.25	0.4330127	1.0	0.0	1.8	3.8418746	12.0	0.0	1000.0	1000.0	91999	0.32747087	1.0735329	11.679146	0.030402003	-0.32847035	0.004895253	1511.8297762870789
24	6.5	6.538348	14.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	95999	0.2778623	0.9483103	13.998737	0.027542124	-0.2808149	0.0054434594	1593.0770933628082
25	2.0	3.4641016	8.0	0.0	1.8	4.489989	15.0	0.0	1000.0	1000.0	99999	0.3254794	1.1802183	14.62699	0.026909819	-0.33222228	0.0072902157	1674.0521705150604
26	0.0	0.0	0.0	0.0	0.9	2.7	9.0	0.0	1000.0	1000.0	103999	0.35031104	1.3296834	17.620312	-0.10528463	-0.35331038	0.008304736	1754.9635336399078
27	0.0	0.0	0.0	0.0	2.7	4.9809637	14.0	0.0	1000.0	1000.0	107999	0.308652	1.1667632	11.999747	0.027119903	-0.3112484	0.0060918187	1836.3243148326874
28	0.5	0.8660254	2.0	0.0	3.5	6.328507	17.0	0.0	1000.0	1000.0	111999	0.29454294	1.0915552	12.991674	0.029090164	-0.29512423	0.005917208	1917.6139421463013
29	4.5	7.7942286	18.0	0.0	3.2	5.05569	14.0	0.0	1000.0	1000.0	115999	0.2666143	1.0088339	12.868782	-0.03185103	-0.26837268	0.0054018535	1999.18891954422
30	1.75	2.4874685	6.0	0.0	4.4	5.713143	19.0	0.0	1000.0	1000.0	119999	0.2204774	0.8404305	12.992262	-0.49384645	-0.2207036	0.0046768575	2080.5054841041565
31	3.0	5.196152	12.0	0.0	1.3	3.2878563	11.0	0.0	1000.0	1000.0	123999	0.24262431	0.9294311	14.852375	0.034239408	-0.24920312	0.0064798137	2161.7328345775604
32	3.5	4.092676	10.0	0.0	1.7	5.1	17.0	0.0	1000.0	1000.0	127999	0.29068914	1.148344	14.010215	0.03300772	-0.29322854	0.006760465	2242.610497713089
33	0.0	0.0	0.0	0.0	4.4	5.765414	16.0	0.0	1000.0	1000.0	131999	0.27179962	1.0717068	15.916742	0.030318111	-0.27341607	0.0063280524	2323.6378309726715
34	0.0	0.0	0.0	0.0	1.2	3.6000001	12.0	0.0	1000.0	1000.0	135999	0.2601247	1.0489776	15.275056	0.031393506	-0.26298115	0.006513552	2404.4353675842285
35	1.5	1.6583124	4.0	0.0	2.6	2.7276363	7.0	0.0	1000.0	1000.0	139999	0.23650903	1.0079906	17.307617	0.027310653	-0.23759882	0.0064558364	2485.695830345154
36	0.0	0.0	0.0	0.0	0.5	1.024695	3.0	0.0	1000.0	1000.0	143999	0.20690627	0.8850459	14.015078	0.026635699	-0.20896696	0.006130667	2566.8852887153625
37	1.0	1.0	2.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	147999	0.2248263	0.9343821	14.391091	-0.19900975	-0.2266072	0.006339118	2648.1121904850006
38	5.25	6.977643	17.0	0.0	3.2	4.79166	15.0	0.0	1000.0	1000.0	151999	0.202612	0.871838	15.714793	-0.32298157	-0.20349461	0.007431022	2729.1654522418976
39	3.25	3.6996622	9.0	0.0	3.1	4.846648	15.0	0.0	1000.0	1000.0	155999	0.2035706	0.8888319	16.455278	-0.13956016	-0.20626712	0.007262511	2810.6058304309845
40	4.0	4.8989797	12.0	0.0	1.0	3.0	10.0	0.0	1000.0	1000.0	159999	0.20138785	0.78903306	15.647368	0.025219962	-0.20364964	0.0060899905	2892.4081218242645
41	0.0	0.0	0.0	0.0	2.3	3.5510561	9.0	0.0	1000.0	1000.0	163999	0.20954317	0.90419716	14.997337	-0.3422104	-0.21121852	0.008550157	2974.089482307434
42	0.0	0.0	0.0	0.0	2.6	4.3634844	13.0	0.0	1000.0	1000.0	167999	0.21466479	0.944158	15.846878	-0.15295604	-0.21749139	0.006718024	3055.3612246513367
43	0.0	0.0	0.0	0.0	2.6	5.8514957	19.0	0.0	1000.0	1000.0	171999	0.21357971	0.91915154	14.4095545	0.008271273	-0.21464133	0.0076926546	3136.503583431244
44	3.0	5.196152	12.0	0.0	5.6	6.118823	16.0	0.0	1000.0	1000.0	175999	0.18694578	0.7939222	14.210042	-0.20238578	-0.18721777	0.005875064	3217.7319247722626
45	0.5	0.8660254	2.0	0.0	3.9	5.5217752	16.0	0.0	1000.0	1000.0	179999	0.18724824	0.7902675	16.085909	-0.095229134	-0.19106552	0.0076504946	3298.9167006015778
46	7.25	6.2998013	17.0	0.0	1.8	3.7094474	11.0	0.0	1000.0	1000.0	183999	0.19776121	0.85076165	17.692408	-0.16960254	-0.19860691	0.007511739	3380.0819313526154
47	0.0	0.0	0.0	0.0	2.9	4.805206	13.0	0.0	1000.0	1000.0	187999	0.18863295	0.8192498	17.33909	-0.73179454	-0.18964377	0.006963954	3461.230672121048
48	2.5	4.3301272	10.0	0.0	2.4	4.004997	11.0	0.0	1000.0	1000.0	191999	0.19984946	0.86257076	16.20396	-0.8408905	-0.20226122	0.0065820008	3542.461584329605
49	4.75	6.609652	16.0	0.0	1.5	3.0740852	9.0	0.0	1000.0	1000.0	195999	0.18652144	0.8028637	15.923767	-0.8719359	-0.18782082	0.0070921746	3623.5876092910767
50	0.75	1.299038	3.0	0.0	2.8	4.6	14.0	0.0	1000.0	1000.0	199999	0.19769342	0.87355113	17.467285	-0.63668406	-0.19942741	0.008057215	3704.751699924469
51	0.0	0.0	0.0	0.0	2.7	4.561798	12.0	0.0	1000.0	1000.0	203999	0.18356656	0.82352674	16.6942	-0.6941176	-0.1842395	0.007216526	3786.0834953784943
52	3.25	5.629165	13.0	0.0	2.1	4.205948	11.0	0.0	1000.0	1000.0	207999	0.17847775	0.7947362	14.729534	-0.4994692	-0.18059835	0.006838616	3867.1916484832764
53	3.75	3.8971143	9.0	0.0	1.4	4.2000003	14.0	0.0	1000.0	1000.0	211999	0.19813828	0.90131414	17.645653	-1.137675	-0.20055927	0.008346691	3948.677236557007
54	3.25	5.629165	13.0	0.0	2.9	4.8877397	15.0	0.0	1000.0	1000.0	215999	0.173399	0.7974796	14.193678	-0.6086115	-0.17431976	0.0067388127	4030.4639108181
55	0.0	0.0	0.0	0.0	2.5	3.879433	10.0	0.0	1000.0	1000.0	219999	0.18079492	0.84061813	14.842973	-0.7831702	-0.1819636	0.006038271	4112.048449754715
56	1.5	2.598076	6.0	0.0	1.1	2.4677925	8.0	0.0	1000.0	1000.0	223999	0.18336612	0.85909057	15.48596	-0.4810313	-0.18489486	0.007440918	4193.475157022476
57	3.0	5.196152	12.0	0.0	1.7	4.1964273	14.0	0.0	1000.0	1000.0	227999	0.17211322	0.81158954	16.616257	-0.7208378	-0.17358129	0.0077576246	4274.903059244156
58	0.0	0.0	0.0	0.0	2.5	3.905125	11.0	0.0	1000.0	1000.0	231999	0.17603093	0.83504295	15.9784155	-0.89353836	-0.17744021	0.007715506	4356.399109363556
59	0.0	0.0	0.0	0.0	1.9	4.78435	16.0	0.0	1000.0	1000.0	235999	0.17501538	0.8085871	18.089672	-0.7020905	-0.17606871	0.0083302725	4437.8345737457275
60	0.5	0.8660254	2.0	0.0	2.4	4.6086874	15.0	0.0	1000.0	1000.0	239999	0.16576262	0.7659248	19.039623	-0.7364961	-0.16700466	0.0067093517	4519.127250909805
61	3.75	6.4951906	15.0	0.0	3.9	4.7000003	12.0	0.0	1000.0	1000.0	243999	0.16812162	0.8000162	19.948427	-1.1092031	-0.16873288	0.006514703	4600.563591718674
62	2.5	4.3301272	10.0	0.0	5.4	4.9234138	13.0	0.0	1000.0	1000.0	247999	0.15746725	0.75907886	21.434303	-0.99865717	-0.15887247	0.0072240974	4681.851068496704
63	0.0	0.0	0.0	0.0	1.4	3.3226495	11.0	0.0	1000.0	1000.0	251999	0.15253212	0.73304945	16.75584	-2.4743237	-0.15338607	0.008488085	4763.369985818863
64	1.75	3.0310888	7.0	0.0	3.0	3.3763885	9.0	0.0	1000.0	1000.0	255999	0.15460928	0.7482868	17.138294	-0.727409	-0.15610912	0.0070267715	4844.867728710175
65	2.0	3.4641016	8.0	0.0	1.8	2.8565712	7.0	0.0	1000.0	1000.0	259999	0.17659396	0.8932166	18.773064	-1.9417133	-0.17811115	0.008330742	4926.2173726558685
66	5.0	5.7445626	14.0	0.0	1.5	3.0083218	8.0	0.0	1000.0	1000.0	263999	0.16161853	0.8082317	16.27252	-1.3944695	-0.1620582	0.007604164	5007.474130868912
67	0.0	0.0	0.0	0.0	4.3	5.496362	13.0	0.0	1000.0	1000.0	267999	0.14928271	0.74066335	19.062044	-3.1076353	-0.15011127	0.007023339	5088.807745218277
68	5.75	6.0156045	14.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	271999	0.14458548	0.7384265	18.987537	-1.6656247	-0.14577945	0.006805283	5170.19918680191
69	0.0	0.0	0.0	0.0	0.8	1.6613246	5.0	0.0	1000.0	1000.0	275999	0.15922663	0.81346565	16.62006	-1.681662	-0.1604535	0.008296349	5251.684455633163
70	5.0	7.5498343	18.0	0.0	1.1	2.4677925	8.0	0.0	1000.0	1000.0	279999	0.15624045	0.7974619	15.417923	-1.948041	-0.15774576	0.007102485	5333.328045606613
71	3.0	5.196152	12.0	0.0	2.7	4.0261645	11.0	0.0	1000.0	1000.0	283999	0.1460086	0.7446441	17.417984	-2.2436557	-0.14586492	0.006773915	5414.750829219818
72	4.75	5.3560715	13.0	0.0	3.0	3.435113	10.0	0.0	1000.0	1000.0	287999	0.14317206	0.7327953	17.550251	-1.5488584	-0.14481024	0.0064152796	5496.014674425125
73	1.5	2.598076	6.0	0.0	1.3	3.9	13.0	0.0	1000.0	1000.0	291999	0.14522591	0.7591206	14.95175	-1.7675655	-0.14618966	0.0056244754	5577.471686601639
74	1.5	1.6583124	4.0	0.0	2.6	3.2924156	9.0	0.0	1000.0	1000.0	295999	0.14639138	0.7811761	16.454565	-1.640619	-0.14783561	0.007081698	5658.837499141693
75	4.25	4.380354	10.0	0.0	3.8	5.4735727	17.0	0.0	1000.0	1000.0	299999	0.15600431	0.8483965	16.050125	-1.7214531	-0.15771924	0.0073127137	5740.124976158142
76	0.75	1.299038	3.0	0.0	3.0	4.2426405	13.0	0.0	1000.0	1000.0	303999	0.14871262	0.79701024	15.385724	-1.6334889	-0.14866328	0.005655832	5821.283086299896
77	2.25	3.8971143	9.0	0.0	7.3	6.03407	17.0	0.0	1000.0	1000.0	307999	0.14529265	0.76589453	17.320698	-1.6082803	-0.14723538	0.0069377874	5902.783361673355
78	0.0	0.0	0.0	0.0	3.7	5.866004	16.0	0.0	1000.0	1000.0	311999	0.14910705	0.79555035	16.200415	-2.3403409	-0.14984691	0.0072881933	5984.387838602066
79	0.0	0.0	0.0	0.0	1.6	3.903844	13.0	0.0	1000.0	1000.0	315999	0.1473535	0.79508716	18.094809	-2.6519332	-0.14784211	0.006983848	6065.816220521927
80	4.25	7.361216	17.0	0.0	1.7	3.407345	9.0	0.0	1000.0	1000.0	319999	0.14908598	0.8106228	17.194668	-3.3505569	-0.15082149	0.0070137423	6147.287038326263
81	4.0	5.8309517	14.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	323999	0.14554843	0.7775295	20.85053	-3.697224	-0.14555123	0.0072701788	6229.0926077365875
82	0.0	0.0	0.0	0.0	1.2	3.6000001	12.0	0.0	1000.0	1000.0	327999	0.14483573	0.7595142	19.297146	-2.9845357	-0.14665662	0.007554828	6310.643721818924
83	4.75	5.7172985	14.0	0.0	4.8	5.9464273	18.0	0.0	1000.0	1000.0	331999	0.1461603	0.7788208	16.04442	-2.8059704	-0.1475308	0.0073270192	6392.267646312714
84	2.75	4.7631397	11.0	0.0	2.5	5.239275	16.0	0.0	1000.0	1000.0	335999	0.13864817	0.7683687	16.599836	-2.6795866	-0.13852729	0.0065385667	6473.916963100433
85	0.0	0.0	0.0	0.0	0.6	1.8000001	6.0	0.0	1000.0	1000.0	339999	0.1399784	0.7879782	18.103117	-2.1834507	-0.14161418	0.006585105	6555.495425701141
86	1.5	2.598076	6.0	0.0	1.1	3.3	11.0	0.0	1000.0	1000.0	343999	0.13980182	0.7890668	19.251926	-2.1558378	-0.1399729	0.0062346384	6636.968692541122
87	1.5	2.598076	6.0	0.0	2.7	4.4056783	13.0	0.0	1000.0	1000.0	347999	0.13766235	0.7831765	16.804813	-2.932444	-0.1389503	0.0060082697	6718.349841594696
88	2.25	2.4874685	6.0	0.0	2.3	3.950949	12.0	0.0	1000.0	1000.0	351999	0.14035551	0.8128192	17.93093	-2.668503	-0.14157115	0.0073513063	6799.883791446686
89	0.5	0.8660254	2.0	0.0	0.8	1.6613247	5.0	0.0	1000.0	1000.0	355999	0.13648397	0.8024987	17.046766	-2.7127066	-0.13728419	0.007238017	6881.3068697452545
90	0.75	1.299038	3.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	359999	0.1485363	0.8646028	19.001179	-2.7540205	-0.15028226	0.008013006	6963.304615020752
91	0.5	0.8660254	2.0	0.0	2.9	4.4598207	11.0	0.0	1000.0	1000.0	363999	0.13781741	0.81411207	16.818855	-2.3569908	-0.13816562	0.007222284	7044.932596206665
92	0.0	0.0	0.0	0.0	0.7	2.1000001	7.0	0.0	1000.0	1000.0	367999	0.14032084	0.85722893	18.350996	-2.6671126	-0.14168578	0.007623045	7126.675082206726
93	1.75	3.0310888	7.0	0.0	2.0	4.2190046	13.0	0.0	1000.0	1000.0	371999	0.12748066	0.80514205	25.19203	-2.1080847	-0.12735818	0.0075883116	7208.63898897171
94	1.75	3.0310888	7.0	0.0	2.0	3.9242833	13.0	0.0	1000.0	1000.0	375999	0.11773902	0.74583536	18.879421	-2.2330515	-0.11920938	0.006381276	7290.319818973541
95	3.25	5.629165	13.0	0.0	1.5	3.0083218	8.0	0.0	1000.0	1000.0	379999	0.12372486	0.77635044	16.406553	-2.447326	-0.12459666	0.007498439	7372.001984119415
96	1.25	1.299038	3.0	0.0	3.0	5.5497746	18.0	0.0	1000.0	1000.0	383999	0.118557766	0.74087983	16.628948	-2.5342946	-0.118762605	0.0066277427	7453.555373430252
97	1.75	3.0310888	7.0	0.0	1.7	2.7946377	7.0	0.0	1000.0	1000.0	387999	0.11589343	0.70753425	17.966795	-2.4453075	-0.116878726	0.007933477	7534.892197132111
98	5.75	6.0156045	14.0	0.0	0.7	2.1000001	7.0	0.0	1000.0	1000.0	391999	0.12762554	0.786485	19.461395	-2.7462633	-0.1290822	0.0073859603	7616.504284620285
99	0.0	0.0	0.0	0.0	2.7	5.5145264	16.0	0.0	1000.0	1000.0	395999	0.12249812	0.77211505	20.250757	-2.7653115	-0.1222772	0.0077193384	7697.911568641663
100	0.0	0.0	0.0	0.0	2.0	4.2190046	13.0	0.0	1000.0	1000.0	399999	0.12733907	0.8263938	19.6086	-2.4705276	-0.12941512	0.007776639	7779.737519979477
101	0.25	0.4330127	1.0	0.0	5.1	6.0572267	17.0	0.0	1000.0	1000.0	403999	0.12050082	0.80685276	18.462097	-2.9507618	-0.11970819	0.0073062554	7860.923672199249
102	4.5	4.555217	10.0	0.0	0.5	1.024695	3.0	0.0	1000.0	1000.0	407999	0.10658347	0.69612426	17.29996	-2.5474637	-0.10701059	0.0074073537	7942.409957885742
