Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	26.383602	13.104925	58.758945	9.515248	1000.0	1000.0	3999	6.334919	3.0635188	13.417785	-1.0416052	6.3345904	3.0642598	13.631863	-0.7092563	-4.0810633	0.36507675	3.6236248	-10.91253	-7.109607	0.057849944	0.057849944	139.3972179889679
2	29.713457	1.1716001	31.072886	27.956268	15.417188	6.10135	23.515125	9.587777	1000.0	1000.0	7999	17.792816	3.5247834	27.586452	7.1565714	17.792885	3.5244882	27.579191	7.0266714	-4.0556917	0.4283643	-0.7241163	-10.498111	-18.551361	0.09691692	0.09691692	337.35550141334534
3	32.263718	1.185787	33.958218	30.68618	31.45993	12.775132	42.345795	10.417032	1000.0	1000.0	11999	27.70629	4.3124566	37.18935	6.5994225	27.70648	4.3118196	37.14762	6.9031515	-3.8961368	0.83548576	6.2782907	-11.315983	-28.478495	0.16738117	0.16738117	539.8416442871094
4	39.611923	4.9995403	43.404755	31.077808	24.705357	6.6819673	36.699974	15.669046	1000.0	1000.0	15999	36.83712	2.654903	44.363758	20.315777	36.83723	2.653715	44.525963	20.579498	-3.9834163	0.6242434	4.573065	-10.083183	-37.567677	0.20734772	0.20734772	744.3926639556885
5	33.315575	1.3280096	35.30523	31.763735	19.924213	2.997143	23.288656	14.604187	1000.0	1000.0	19999	43.609035	2.568348	50.292656	30.098124	43.6091	2.5674405	50.1895	30.018492	-4.0138235	0.5122799	0.85567856	-9.629833	-44.323948	0.20473559	0.20473559	948.2839431762695
6	36.76441	1.1840072	38.37624	35.156734	21.394154	3.737618	28.230686	14.62548	1000.0	1000.0	23999	49.40527	2.299968	54.94624	38.023483	49.40533	2.299152	55.32644	38.119164	-4.0221076	0.49576238	1.8210497	-9.937985	-50.118313	0.18805279	0.18805279	1153.4985129833221
7	33.951283	2.880498	38.337486	30.292923	22.979786	0.65423	24.20586	22.400417	1000.0	1000.0	27999	54.42396	2.0158849	59.658417	43.461452	54.42401	2.015441	59.49576	43.48149	-4.02788	0.4787973	0.6572523	-10.411602	-55.1415	0.17286745	0.17286745	1356.2783324718475
8	36.878593	8.595671	51.72956	31.097809	22.983952	3.739541	32.808357	16.708315	1000.0	1000.0	31999	58.544395	1.8137724	63.578724	48.970314	58.5444	1.8132514	63.35954	49.13962	-4.039175	0.4545637	0.37887716	-9.200223	-59.258522	0.16630717	0.16630717	1561.576506614685
9	34.697723	3.3117607	39.62022	31.370975	24.974901	4.8674927	39.347424	22.521055	1000.0	1000.0	35999	62.15973	1.5588938	66.733864	52.642765	62.159737	1.5588284	66.85639	52.854805	-4.0497236	0.43345058	0.01450634	-11.5235405	-62.875084	0.16486092	0.16486092	1766.1163353919983
10	36.50342	6.165068	47.08207	32.18967	25.718176	5.012686	37.64423	22.154036	1000.0	1000.0	39999	65.11396	1.3283125	69.5009	57.119904	65.11404	1.3280675	69.283485	57.280804	-4.050559	0.42758098	0.9327698	-10.119616	-65.83217	0.1556029	0.1556029	1972.2686743736267
11	39.102306	5.5299525	47.453373	32.01602	31.717419	15.758394	62.92718	22.195436	1000.0	1000.0	43999	67.51961	1.159005	72.654465	60.371777	67.51959	1.1592176	72.81465	60.538868	-4.049993	0.43109596	-0.034648895	-13.481068	-68.23863	0.15502284	0.15502284	2177.4182562828064
12	35.25277	3.5771842	41.265583	32.49484	23.419975	1.2165712	26.39813	22.424417	1000.0	1000.0	47999	69.49671	1.0373299	74.386635	62.56769	69.4967	1.0366675	74.881584	62.545437	-4.0477777	0.43784988	0.27075815	-9.856586	-70.2179	0.15926678	0.15926678	2381.958398103714
