Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	3.0	3.3166249	8.0	0.0	109.5	189.82794	582.0	0.0	1000.0	1000.0	3999	2.155707	1.067186	5.066261	-0.06919433	2.1556683	1.0672587	4.995765	-0.17937629	-1.3626096	0.1928231	0.69304657	-5.3277607	-2.4216776	0.009037386	0.009037386	88.44863772392273
2	78.5	71.61878	195.0	0.0	125.0	275.2588	888.0	0.0	1000.0	1000.0	7999	6.503903	2.4300814	30.940437	3.5228975	6.5038967	2.429816	30.955734	3.5166261	-1.205806	0.6739348	7.069517	-7.442476	-6.813503	0.03205833	0.03205833	220.7874047756195
3	1.25	2.1650636	5.0	0.0	96.7	262.85587	884.0	0.0	1000.0	1000.0	11999	17.029943	14.028069	77.408226	6.894914	17.02983	14.028268	76.25705	6.69191	-0.37977773	1.5221673	8.110569	-11.005251	-17.802565	0.116389036	0.116389036	354.8854146003723
4	97.75	140.89424	339.0	0.0	59.3	99.283485	293.0	0.0	1000.0	1000.0	15999	34.10102	19.920933	119.55086	9.702536	34.100998	19.92042	119.172676	9.55342	-0.083264045	1.5239722	5.927058	-10.858719	-34.922585	0.24363342	0.24363342	489.4126191139221
5	231.0	387.42807	902.0	0.0	5.1	8.092589	24.0	0.0	1000.0	1000.0	19999	47.256134	20.787477	107.46404	11.8765135	47.256195	20.786972	107.00687	12.083244	-0.09964738	1.5245363	4.9032063	-8.723929	-47.933704	0.23274533	0.23274533	625.239982843399
6	0.0	0.0	0.0	0.0	90.4	260.56714	872.0	0.0	1000.0	1000.0	23999	56.38682	17.36451	93.18648	13.337607	56.386845	17.36441	93.31962	13.4594	-0.3162752	1.4220432	5.4515033	-11.447687	-56.908783	0.24103418	0.24103418	761.8133037090302
7	232.5	402.7018	930.0	0.0	98.5	293.1741	978.0	0.0	1000.0	1000.0	27999	58.154877	13.487257	81.532196	17.302402	58.154854	13.487722	81.50501	17.17687	-0.78076094	1.06448	4.4996367	-10.314539	-58.468082	0.2349134	0.2349134	898.2714469432831
8	283.0	343.22223	847.0	0.0	93.0	270.38232	904.0	0.0	1000.0	1000.0	31999	56.85549	12.965676	85.62507	19.548294	56.855366	12.965523	85.158264	19.533789	-0.85416484	0.9647314	3.531808	-8.986465	-57.116745	0.29681042	0.29681042	1034.2384207248688
9	224.5	380.8054	884.0	0.0	296.2	451.83026	1000.0	0.0	1000.0	1000.0	35999	54.351044	14.700958	91.88282	20.404497	54.35055	14.7024	91.67711	20.16498	-0.7473101	1.0421462	4.0668373	-10.385583	-54.628723	0.37313884	0.37313884	1171.3054535388947
10	378.5	315.68695	803.0	0.0	480.0	480.2085	978.0	0.0	1000.0	1000.0	39999	54.197655	17.577179	97.7837	19.590113	54.19739	17.577272	97.58542	17.301851	-0.6250086	1.1563083	4.589037	-15.137227	-54.509483	0.4188827	0.4188827	1307.4653973579407
