Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	3.0	3.3166249	8.0	0.0	113.0	185.76544	532.0	0.0	1000.0	1000.0	3999	2.4658353	1.1994402	5.0971212	-0.1817379	2.464942	1.1996309	5.0774446	-0.15433848	-1.363581	0.19564523	1.7621598	-6.578596	-2.7249696	0.012600007	0.5254037	0.5380037	118.14788699150085
2	78.5	71.61878	195.0	0.0	42.2	111.181656	375.0	0.0	1000.0	1000.0	7999	7.7828827	2.9874265	33.142826	4.1172714	7.7848406	2.988077	33.088448	4.1186233	-1.1824356	0.6837914	4.6931705	-7.6497602	-8.089156	0.053654354	1.0696784	1.1233327	274.5994966030121
3	0.0	0.0	0.0	0.0	9.8	17.3482	51.0	0.0	1000.0	1000.0	11999	20.471107	14.925109	81.30533	8.763187	20.471842	14.9271145	81.17447	8.816881	-0.2850297	1.5560037	6.3332634	-9.21874	-21.270052	0.17962635	2.045636	2.225262	431.95594334602356
4	10.0	11.489125	28.0	0.0	119.1	274.80957	928.0	0.0	1000.0	1000.0	15999	44.62399	22.695976	107.40482	12.961026	44.623215	22.692278	107.24008	12.937468	0.20695856	1.6165184	5.598628	-12.084721	-45.614285	0.34321204	2.9987402	3.341952	591.4667603969574
5	34.5	46.16005	114.0	0.0	99.2	287.3109	961.0	0.0	1000.0	1000.0	19999	63.958317	21.26181	117.86115	16.842505	63.951736	21.256065	117.17778	16.664999	-0.05399537	1.4883329	4.9799886	-9.613152	-64.61106	0.3586205	3.2555053	3.614126	749.8764715194702
6	0.0	0.0	0.0	0.0	48.6	134.95717	453.0	0.0	1000.0	1000.0	23999	68.85792	13.019502	108.44395	24.116632	68.848404	13.016759	108.609055	24.313372	-0.5096165	1.2407224	5.2713842	-9.125825	-69.252266	0.3056724	3.0297842	3.3354564	909.3768696784973
7	167.5	97.53589	269.0	12.0	191.9	383.87094	976.0	0.0	1000.0	1000.0	27999	68.35807	8.400959	98.623604	39.075733	68.34979	8.397053	98.640434	39.073124	-0.84955233	0.9909297	4.170393	-8.896179	-68.619064	0.2852899	2.9360273	3.2213173	1069.3036661148071
8	387.75	353.65546	947.0	0.0	52.6	89.7287	247.0	0.0	1000.0	1000.0	31999	66.90634	7.561986	127.37512	46.41999	66.90534	7.5572634	127.815094	46.254345	-0.9148919	0.92270046	3.515174	-7.58097	-67.1404	0.34581345	3.2155297	3.5613432	1229.2433471679688
9	410.5	415.96002	916.0	0.0	295.3	445.82578	1000.0	0.0	1000.0	1000.0	35999	67.78753	9.635635	125.71416	46.079308	67.78177	9.630629	127.67598	46.024605	-0.6924139	1.1179677	3.7950027	-9.905914	-68.072784	0.42894483	3.5244951	3.9534402	1389.4715147018433
10	574.0	358.8419	921.0	40.0	391.5	474.669	984.0	0.0	1000.0	1000.0	39999	70.33147	11.685791	120.21206	44.80718	70.33359	11.68247	120.79131	43.932453	-0.53173757	1.2202576	3.7219644	-9.188031	-70.66933	0.51907796	3.8707514	4.3898296	1549.4462442398071
