Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	0.052120183	0.06743519	0.61536616	-0.71949494	-0.058205623	0.00033696482	47.49195456504822
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	7999	0.22072959	0.059275873	1.4578912	-0.0286384	-0.23110613	8.695212e-05	106.88014006614685
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	0.3071963	0.023831636	1.7526861	0.22390118	-0.31162202	4.2241092e-05	165.56426882743835
4	0.0	0.0	0.0	0.0	1.3	2.6095977	7.0	0.0	1000.0	1000.0	15999	0.30172348	0.017369095	1.9583824	0.23100838	-0.30296785	2.1726704e-05	224.63043689727783
5	3.25	4.5483513	11.0	0.0	3.3	4.196427	11.0	0.0	1000.0	1000.0	19999	0.5373663	0.44916996	9.3679905	-0.009585798	-0.5827875	0.007453492	284.28755378723145
6	0.0	0.0	0.0	0.0	0.1	0.29999998	1.0	0.0	1000.0	1000.0	23999	1.3783098	1.5687604	9.34566	-0.22329658	-1.4825022	0.011509197	343.56185030937195
7	3.75	6.4951906	15.0	0.0	3.2	3.7094474	11.0	0.0	1000.0	1000.0	27999	3.8559303	1.0677992	11.323288	0.60765934	-3.9971712	0.0052828304	402.5044128894806
8	32.75	11.431864	49.0	22.0	33.9	16.391766	56.0	4.0	1000.0	1000.0	31999	4.8839025	0.47569638	12.206936	3.7534194	-4.950998	0.012717637	461.7141065597534
9	30.25	25.103535	68.0	7.0	33.7	8.355238	47.0	18.0	1000.0	1000.0	35999	5.185799	0.4641575	13.603286	4.286014	-5.245094	0.03169025	521.3466196060181
10	115.25	19.626194	139.0	85.0	178.7	27.1	220.0	148.0	1000.0	1000.0	39999	5.7584505	0.7302393	16.689835	4.1459265	-5.8430896	0.06514244	581.7070829868317
11	232.0	65.05766	305.0	159.0	239.8	21.825674	273.0	200.0	1000.0	1000.0	43999	7.2605023	1.186782	21.048975	4.798358	-7.419681	0.12602477	642.1272466182709
12	238.5	43.985794	308.0	186.0	242.5	17.477129	270.0	216.0	1000.0	1000.0	47999	10.196278	1.6901524	24.634464	6.1537223	-10.412623	0.17840454	702.5398745536804
13	312.5	23.690716	339.0	286.0	266.5	173.94783	414.0	0.0	1000.0	1000.0	51999	13.680239	1.9234253	27.63928	8.5832405	-13.9214	0.2145068	763.0719954967499
14	341.5	19.032866	373.0	325.0	421.0	141.11697	491.0	0.0	1000.0	1000.0	55999	17.178402	2.1427484	32.72078	11.443047	-17.432734	0.2733973	823.9003555774689
15	393.0	16.837458	422.0	381.0	430.3	37.226467	499.0	376.0	1000.0	1000.0	59999	20.823889	2.3554657	35.914013	14.257177	-21.10794	0.34830064	886.6215145587921
16	421.0	16.170961	440.0	400.0	415.6	21.763271	453.0	382.0	1000.0	1000.0	63999	24.428673	2.335188	39.468384	17.201649	-24.709656	0.39783478	952.990487575531
17	395.25	62.762947	479.0	302.0	444.1	101.10632	505.0	148.0	1000.0	1000.0	67999	27.868042	2.3236718	42.11814	20.371649	-28.165922	0.4261509	1024.8275544643402
18	484.5	40.978653	538.0	433.0	496.7	28.558887	534.0	443.0	1000.0	1000.0	71999	31.077045	2.3769178	44.430588	23.91257	-31.382116	0.49215698	1099.5632772445679
19	491.25	39.29615	547.0	444.0	378.6	18.227451	407.0	348.0	1000.0	1000.0	75999	34.3193	2.5097995	47.095367	25.941647	-34.632355	0.5359382	1176.4336228370667
20	444.0	15.427249	460.0	424.0	518.3	25.884552	558.0	462.0	1000.0	1000.0	79999	37.371716	2.5502365	51.062263	28.000278	-37.68271	0.566539	1253.4993317127228
21	479.25	18.349047	503.0	456.0	532.6	37.50253	591.0	478.0	1000.0	1000.0	83999	39.950764	2.5958738	51.867218	30.946613	-40.261898	0.54314053	1330.6680874824524
22	462.0	38.43176	521.0	419.0	542.5	47.45577	599.0	440.0	1000.0	1000.0	87999	42.273174	2.6461155	54.4202	33.558685	-42.576015	0.5401581	1408.1000356674194
23	492.75	69.51753	544.0	373.0	578.3	44.799664	656.0	515.0	1000.0	1000.0	91999	44.3635	2.6983902	55.723053	36.0143	-44.667416	0.5376409	1485.5928556919098
24	524.5	22.643984	561.0	499.0	632.1	34.59321	684.0	568.0	1000.0	1000.0	95999	46.297047	2.8476567	57.11532	37.055935	-46.60253	0.5503158	1563.248886346817
25	560.25	20.363878	585.0	531.0	537.8	35.008	614.0	494.0	1000.0	1000.0	99999	48.161346	2.91162	59.121433	38.218987	-48.470985	0.581488	1640.6647741794586
26	520.0	16.27882	539.0	501.0	540.6	22.504221	580.0	513.0	1000.0	1000.0	103999	49.910027	2.9304411	62.329796	39.882	-50.21345	0.59837854	1718.0620484352112
27	595.25	5.494315	603.0	588.0	606.8	29.440786	660.0	562.0	1000.0	1000.0	107999	51.50794	2.9818282	62.52774	41.76655	-51.81569	0.621722	1795.722716808319
28	591.0	15.684387	611.0	569.0	623.9	40.90587	686.0	560.0	1000.0	1000.0	111999	53.003815	3.1157658	64.49443	43.72778	-53.304337	0.6612778	1873.4144833087921
29	608.25	29.549746	650.0	572.0	634.4	22.94428	669.0	604.0	1000.0	1000.0	115999	54.43699	3.1965148	67.75794	44.318775	-54.74365	0.67756927	1951.288712978363
30	613.5	14.221462	633.0	593.0	549.4	27.561567	587.0	498.0	1000.0	1000.0	119999	55.781734	3.215775	69.851776	45.087303	-56.08586	0.72525513	2029.3379442691803
31	608.75	36.93491	669.0	572.0	607.2	21.264053	644.0	572.0	1000.0	1000.0	123999	57.067703	3.2713447	70.75449	45.639774	-57.36929	0.7356958	2106.8952991962433
32	573.75	32.31389	620.0	542.0	582.8	21.287556	624.0	557.0	1000.0	1000.0	127999	58.42325	3.3742578	71.76203	46.47393	-58.734055	0.75931406	2185.0209267139435
33	622.5	10.965857	640.0	611.0	664.2	17.422974	700.0	635.0	1000.0	1000.0	131999	59.67295	3.2878232	72.61611	47.684216	-59.97292	0.7626651	2262.769331932068
34	586.25	46.504704	645.0	526.0	642.3	29.220026	684.0	602.0	1000.0	1000.0	135999	60.636074	3.3306165	72.88097	48.240055	-60.931118	0.7609947	2340.0309598445892
35	636.25	13.311179	658.0	624.0	621.3	104.36288	695.0	318.0	1000.0	1000.0	139999	61.459194	3.3829298	73.49275	48.287975	-61.74961	0.76586944	2417.5861988067627
36	624.5	29.364094	656.0	583.0	679.1	24.885538	720.0	641.0	1000.0	1000.0	143999	62.18077	3.4221666	72.97777	48.210697	-62.46161	0.7665536	2495.397210597992
37	574.0	28.974127	624.0	554.0	589.2	30.19205	633.0	546.0	1000.0	1000.0	147999	62.77787	3.4348044	73.373665	48.855846	-63.05407	0.7547348	2572.696372270584
38	603.0	20.940392	636.0	583.0	656.0	28.478062	719.0	626.0	1000.0	1000.0	151999	63.261543	3.414396	73.85227	49.33376	-63.527523	0.7713751	2650.12096619606
39	618.5	28.952547	653.0	573.0	662.8	20.252407	694.0	632.0	1000.0	1000.0	155999	63.60726	3.4450607	73.766495	49.684586	-63.86716	0.77133226	2727.1484479904175
40	633.5	9.287087	642.0	618.0	670.4	29.910534	709.0	612.0	1000.0	1000.0	159999	64.00021	3.3851736	74.095856	50.711773	-64.26363	0.76684433	2804.4850640296936
41	606.5	23.973944	640.0	576.0	649.2	24.049116	708.0	620.0	1000.0	1000.0	163999	64.22305	3.309928	74.4894	51.718014	-64.471756	0.77512586	2882.308925628662
42	643.0	30.058277	692.0	616.0	604.8	15.334927	628.0	581.0	1000.0	1000.0	167999	64.46001	3.4404993	74.41102	50.913956	-64.71606	0.7947363	2960.4187185764313
43	608.5	32.252907	645.0	561.0	665.7	25.163664	721.0	627.0	1000.0	1000.0	171999	64.85744	3.5413508	77.059296	50.02096	-65.11453	0.8207205	3038.451684474945
44	647.25	27.904972	695.0	626.0	701.2	16.80952	727.0	676.0	1000.0	1000.0	175999	65.36568	3.6669338	75.64743	50.27517	-65.631935	0.829602	3115.930498123169
45	627.0	24.320772	652.0	593.0	638.6	23.388887	680.0	603.0	1000.0	1000.0	179999	65.947174	3.6234071	75.557175	51.46241	-66.207184	0.82841504	3193.32887339592
46	592.75	13.553136	616.0	582.0	643.1	34.06303	685.0	581.0	1000.0	1000.0	183999	66.29858	3.7145402	75.402245	51.090763	-66.54871	0.81815636	3270.81134724617
47	652.25	24.742424	673.0	610.0	601.7	29.373627	656.0	553.0	1000.0	1000.0	187999	66.72299	3.7704093	76.464424	50.0745	-66.977165	0.83894026	3348.5737483501434
48	622.25	30.136148	667.0	590.0	608.5	25.535269	637.0	551.0	1000.0	1000.0	191999	67.10492	3.7958782	75.95714	49.93066	-67.35904	0.85009694	3425.932784318924
49	611.25	36.210323	666.0	573.0	536.9	22.954084	573.0	495.0	1000.0	1000.0	195999	67.474304	3.7826977	77.16687	50.294003	-67.72031	0.85356313	3503.6587800979614
50	669.0	21.130547	692.0	635.0	625.1	24.740454	679.0	585.0	1000.0	1000.0	199999	67.80654	3.7550468	76.140884	51.152885	-68.05165	0.83494705	3581.279618740082
51	607.75	36.676796	636.0	545.0	663.5	34.4681	716.0	598.0	1000.0	1000.0	203999	68.05502	3.8394468	77.10578	50.588528	-68.2954	0.8391106	3658.438361644745
52	668.25	19.031225	688.0	641.0	700.9	23.394232	737.0	661.0	1000.0	1000.0	207999	68.3215	3.7739692	77.04843	51.16811	-68.5607	0.85417897	3735.9546427726746
53	628.0	21.552261	651.0	596.0	692.9	26.447872	728.0	647.0	1000.0	1000.0	211999	68.57687	3.8019063	77.548225	50.764343	-68.8145	0.8405455	3813.88526058197
54	649.25	19.331	676.0	628.0	678.8	34.585545	743.0	633.0	1000.0	1000.0	215999	68.80403	3.7888536	77.813675	51.620163	-69.04345	0.8276915	3891.4168355464935
55	641.75	27.662024	678.0	603.0	655.9	26.500753	714.0	617.0	1000.0	1000.0	219999	69.06306	3.7902331	77.83047	50.721317	-69.29477	0.8406797	3969.489169359207
56	651.5	36.431442	704.0	602.0	688.8	27.135954	737.0	650.0	1000.0	1000.0	223999	69.34178	3.805792	77.71273	50.05444	-69.57479	0.84250504	4047.562089204788
57	653.25	37.49917	718.0	627.0	630.9	27.24133	691.0	591.0	1000.0	1000.0	227999	69.49818	3.8601933	78.037964	50.54821	-69.72454	0.8390457	4125.1543781757355
58	607.5	15.532225	627.0	584.0	622.1	30.553068	645.0	556.0	1000.0	1000.0	231999	69.65838	3.8830357	78.61062	50.416267	-69.8785	0.86347616	4202.902037143707
59	648.25	39.473885	692.0	585.0	696.9	38.32088	738.0	612.0	1000.0	1000.0	235999	69.74921	3.9211106	79.15175	51.261303	-69.972015	0.8390017	4280.312176704407
60	648.0	13.546217	664.0	627.0	637.9	21.016422	669.0	605.0	1000.0	1000.0	239999	69.89032	3.8396175	78.73483	51.42053	-70.10779	0.832882	4357.848131895065
