Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	32.797516	2.3695037	35.670982	30.160088	20.6882	4.3867035	30.448072	17.640112	1000.0	1000.0	3999	1.1852773	0.3691348	2.8921022	-0.9851742	-1.2666209	0.0047149323	56.441423654556274
2	29.713457	1.1716001	31.072886	27.956268	20.125065	6.965856	24.016998	4.6385355	1000.0	1000.0	7999	2.1356983	0.31808695	5.478138	0.5812641	-2.1572754	0.005097208	125.29407453536987
3	30.71299	4.165636	34.709152	23.732332	32.256046	14.383424	42.850376	10.078728	1000.0	1000.0	11999	3.204341	0.64462316	7.6606407	0.44751137	-3.29292	0.0073577617	195.6267533302307
4	25.116505	12.056162	38.259125	10.226845	24.0567	8.368448	31.574617	9.610891	1000.0	1000.0	15999	4.136547	0.5140402	7.5332775	2.7922218	-4.1949606	0.006044945	265.33861470222473
5	52.352917	27.762003	99.53513	28.873571	85.72838	45.835667	157.56203	22.487911	1000.0	1000.0	19999	5.75243	0.6974931	11.363468	3.6292179	-5.87191	0.010093642	335.0059645175934
6	77.716095	36.29119	136.53792	37.31899	154.5765	40.056973	208.81645	64.854706	1000.0	1000.0	23999	7.031013	1.3823725	17.55232	4.953414	-7.145644	0.0175322	404.29044246673584
7	164.66293	37.454826	220.86052	123.519005	141.53728	60.43652	201.60194	14.240943	1000.0	1000.0	27999	9.207204	2.2797906	19.94896	5.511209	-9.363441	0.044259753	472.52641344070435
8	220.83493	39.48612	282.46396	185.94617	86.52351	60.83287	241.19342	44.389015	1000.0	1000.0	31999	11.775921	2.8279257	24.74716	7.2431517	-11.947531	0.07547581	543.3710386753082
9	117.511894	66.95277	188.91133	21.074667	22.680508	24.609243	94.30679	4.451878	1000.0	1000.0	35999	16.471981	3.3835387	30.929909	8.27132	-16.901434	0.16421643	614.9588549137115
10	53.790833	16.60223	75.65983	28.946865	200.98175	146.88513	414.90356	53.205738	1000.0	1000.0	39999	21.79386	2.8130646	38.712692	11.12297	-22.124386	0.15478207	685.4716901779175
11	160.68597	60.268517	225.35486	99.49993	107.55054	49.316376	220.76059	66.87214	1000.0	1000.0	43999	24.812687	3.5870557	40.990086	15.219045	-25.104115	0.17053244	755.890124797821
12	205.76288	99.71646	336.45062	56.681168	110.79533	113.84276	335.6236	19.867966	1000.0	1000.0	47999	27.13592	5.0646496	44.09894	18.362038	-27.437738	0.18929239	826.5487005710602
13	195.13576	63.83477	241.23311	85.58424	292.78217	139.65791	433.4722	60.20223	1000.0	1000.0	51999	28.838533	5.987516	48.21654	19.444637	-29.093096	0.21120241	897.7700781822205
14	353.87057	41.343	416.22787	301.55417	106.695946	63.80286	244.73035	34.49599	1000.0	1000.0	55999	31.944897	6.77481	54.727013	19.430973	-32.379734	0.31439412	966.5616939067841
15	356.07788	96.006935	451.19025	200.79475	476.32828	15.804928	503.5878	457.63037	1000.0	1000.0	59999	35.918785	6.4091654	59.097244	23.007671	-36.32237	0.3452683	1039.1631767749786
16	475.5629	43.196445	516.6506	407.3587	520.60266	24.409744	555.4617	486.21106	1000.0	1000.0	63999	39.747967	5.9444366	61.76951	26.156763	-40.1915	0.37257034	1110.3305921554565
17	417.25317	227.08316	576.465	25.098957	583.3165	34.3289	634.24457	529.37775	1000.0	1000.0	67999	43.00871	6.1590595	66.87715	31.628181	-43.400875	0.40211457	1182.6228473186493
18	439.2272	142.53316	542.3567	193.75731	462.56967	189.2501	629.9323	12.013993	1000.0	1000.0	71999	46.447395	6.979854	71.68674	32.69857	-46.963566	0.5393378	1259.009537935257
19	163.30577	208.5185	522.7396	10.608074	222.09627	156.18634	531.16254	41.26043	1000.0	1000.0	75999	51.07028	5.960359	73.34172	35.893265	-51.54142	0.58995414	1337.040214061737
20	302.50064	204.47151	570.0112	81.81705	381.10638	192.29082	661.5097	116.05833	1000.0	1000.0	79999	53.062115	7.4600167	82.965355	38.14677	-53.522964	0.67989284	1413.8686306476593
21	392.745	154.3408	564.04034	193.56656	535.38763	76.85653	650.5896	378.44525	1000.0	1000.0	83999	56.11527	10.073455	90.596855	38.100178	-56.67043	0.9557078	1490.6269273757935
22	598.1952	34.47455	646.275	558.5069	600.33575	69.14492	699.4686	440.66217	1000.0	1000.0	87999	62.368504	10.130809	90.860374	38.16132	-63.143017	1.0855604	1567.4683315753937
23	644.7105	58.04009	703.2497	550.88165	651.47437	201.03073	796.146	59.434868	1000.0	1000.0	91999	68.073364	8.314543	91.55937	45.864403	-68.66955	0.9236782	1645.891125679016
24	680.9177	29.08818	725.6089	644.10046	740.983	46.948387	806.9338	639.0047	1000.0	1000.0	95999	70.11711	8.598891	94.159874	47.7311	-70.63225	0.8406053	1722.0622899532318
25	729.0973	21.439655	765.29803	709.44836	764.1051	45.96692	838.44934	692.40515	1000.0	1000.0	99999	73.01302	8.458126	98.52028	50.941437	-73.60484	0.9242016	1797.9648559093475
26	718.951	9.371682	727.754	703.2087	613.4928	175.82462	758.05695	156.99898	1000.0	1000.0	103999	75.02648	9.047092	104.08892	53.501312	-75.593506	0.9113256	1873.6578254699707
27	723.9857	24.26399	755.704	691.9535	817.4751	66.26665	880.9135	635.4448	1000.0	1000.0	107999	77.81223	8.544344	101.68603	51.984043	-78.39225	0.8724585	1950.868938922882
28	719.286	22.696615	756.95844	697.8462	817.8154	37.757206	882.2887	731.6871	1000.0	1000.0	111999	80.04053	8.256228	102.73559	57.024406	-80.602104	0.8664312	2028.75492477417
29	647.9219	191.00494	809.74756	331.4253	840.8208	45.766987	934.1489	770.73083	1000.0	1000.0	115999	81.62896	8.256766	102.729256	57.26726	-82.16726	0.84029096	2108.1259331703186
30	777.2576	33.870117	822.7864	727.437	712.6414	218.41576	857.72656	129.22624	1000.0	1000.0	119999	82.90592	8.317759	104.74403	57.692165	-83.44982	0.8430307	2186.2689311504364
31	791.6823	15.520212	809.33246	773.9925	788.31604	35.65433	840.03845	721.71173	1000.0	1000.0	123999	84.56485	7.870916	102.90396	59.61759	-85.112434	0.88291276	2262.9324202537537
32	764.47876	27.227243	787.29956	719.70605	741.2731	225.68123	884.077	75.30478	1000.0	1000.0	127999	85.55383	7.887557	102.918396	58.254723	-86.0552	0.85711473	2339.7906572818756
33	814.0667	11.161839	826.3077	797.45917	857.0715	38.364746	889.67163	756.46594	1000.0	1000.0	131999	86.4377	8.006603	105.16096	59.11908	-86.9478	0.85297096	2422.9347200393677
34	876.40375	23.78624	900.439	839.4749	807.8727	139.99031	896.67773	397.75696	1000.0	1000.0	135999	87.422	8.130317	106.41486	58.437805	-87.943275	0.844968	2507.5217986106873
35	635.76495	323.4256	848.39026	77.47612	818.45715	35.367115	865.17346	763.77637	1000.0	1000.0	139999	88.5553	8.058245	107.21984	60.21807	-89.05278	0.8607759	2583.7382242679596
36	834.956	54.17222	926.7519	786.1239	844.4564	49.864178	923.3195	758.92114	1000.0	1000.0	143999	89.40071	8.329443	106.868835	60.828285	-89.91924	0.8617394	2660.6377789974213
37	857.2829	43.930508	910.29486	788.1807	857.3408	44.565613	910.2277	768.05145	1000.0	1000.0	147999	90.52439	8.0975065	106.63118	61.895103	-91.02234	0.8247372	2738.3633999824524
38	832.9064	54.53824	922.0752	785.1322	896.6367	30.579206	939.8096	845.215	1000.0	1000.0	151999	91.21303	8.2201	107.36863	60.669434	-91.6946	0.8269624	2815.4904973506927
39	898.36646	7.594945	908.7666	889.0406	929.35657	18.849068	958.3258	899.9064	1000.0	1000.0	155999	91.60451	8.546942	108.91295	62.971695	-92.06904	0.81564415	2891.5372886657715
40	918.94885	23.01209	943.5951	887.55853	941.5768	14.261032	956.954	913.33844	1000.0	1000.0	159999	92.23951	8.629648	110.07341	63.487404	-92.7081	0.835386	2970.809760093689
41	767.2708	221.6687	918.43353	384.3441	910.2372	21.463915	949.4056	877.924	1000.0	1000.0	163999	92.774	8.930909	109.81915	64.076355	-93.245674	0.8421775	3048.2729296684265
42	923.1393	32.734886	961.98895	879.7004	909.475	44.66993	956.3832	823.00085	1000.0	1000.0	167999	93.68741	8.666654	109.46969	65.036804	-94.1596	0.8479797	3126.231310606003
43	926.0237	27.255981	968.09534	896.70386	931.8998	20.778543	965.6822	897.3573	1000.0	1000.0	171999	94.21837	8.685251	110.882484	64.9657	-94.67212	0.8196904	3203.4979705810547
44	934.6237	19.797142	952.5307	903.68884	880.34094	89.01123	963.289	638.2299	1000.0	1000.0	175999	94.64961	8.754903	109.98861	64.97096	-95.09019	0.7745516	3280.569905757904
45	885.0043	56.324654	937.8949	792.1995	940.40295	9.881495	963.92993	927.1964	1000.0	1000.0	179999	94.94764	8.895675	109.66626	64.92036	-95.382965	0.7527831	3358.290338754654
46	930.6444	26.251467	964.7992	892.7557	940.2261	19.06696	965.83673	907.56586	1000.0	1000.0	183999	95.3497	8.930429	112.24322	65.16632	-95.78446	0.76589346	3435.4138522148132
47	935.86487	21.54124	971.3211	916.9759	918.0171	42.544376	977.4915	817.5114	1000.0	1000.0	187999	95.90766	8.643028	112.12546	64.05894	-96.33969	0.73964834	3514.735828399658
48	937.32935	11.11487	954.9302	924.27026	906.7788	32.542168	948.2647	859.4638	1000.0	1000.0	191999	96.12976	8.590237	111.405556	66.98522	-96.53468	0.7059904	3592.5953216552734
49	938.9423	13.734517	958.26624	921.4145	947.304	16.471928	972.5108	919.1653	1000.0	1000.0	195999	96.19359	8.834486	110.460594	66.00164	-96.59369	0.7067484	3671.6331424713135
50	933.08167	30.37455	956.5842	881.7916	932.5908	35.71479	985.6001	881.7636	1000.0	1000.0	199999	96.23526	8.98925	111.211876	67.49148	-96.64	0.7157807	3747.2385659217834
51	935.602	32.424255	975.71313	894.5279	922.4745	28.465092	966.2023	869.0532	1000.0	1000.0	203999	96.69096	8.693167	109.65146	67.15666	-97.09172	0.72629917	3823.2049593925476
52	939.6842	18.910519	969.8914	919.29333	941.9928	13.97355	957.1916	912.67523	1000.0	1000.0	207999	96.83535	8.768753	111.94822	67.85164	-97.230934	0.6851167	3902.301518201828
53	917.7018	35.366234	948.0778	857.4884	939.45233	22.56019	962.27814	900.36255	1000.0	1000.0	211999	96.96692	8.566422	110.40577	66.99397	-97.33654	0.6411473	3983.4536957740784
54	931.61926	25.02055	957.07654	892.2777	925.6379	22.228563	959.6847	890.66956	1000.0	1000.0	215999	96.90647	8.749355	110.42024	66.46966	-97.27815	0.65062416	4061.8592360019684
55	930.42566	22.998669	958.51166	904.6685	950.97546	17.535261	973.5488	909.8268	1000.0	1000.0	219999	97.0349	8.672959	110.964645	66.849594	-97.40917	0.65424806	4139.1101059913635
56	934.0809	25.240063	961.9593	893.15045	968.2785	12.688617	986.48865	951.33636	1000.0	1000.0	223999	97.20961	8.532164	109.014404	65.942184	-97.57597	0.63445234	4216.776785612106
57	939.39197	25.54096	963.92694	902.55524	952.73016	25.785343	982.9022	910.36115	1000.0	1000.0	227999	97.45222	8.510924	108.98355	63.7133	-97.818016	0.6233469	4294.655375480652
58	937.5438	16.659216	958.36145	917.9319	926.0633	36.01008	970.44696	856.4319	1000.0	1000.0	231999	97.52496	8.518314	109.146706	65.15192	-97.87514	0.60091245	4372.091324329376
59	911.7652	13.408893	932.0992	896.89575	951.9286	14.650353	978.9918	930.7062	1000.0	1000.0	235999	97.59824	8.392025	113.4652	66.8109	-97.94646	0.5974602	4448.966107845306
60	921.5945	51.865597	972.0815	837.2878	950.26385	19.678295	976.4325	910.3066	1000.0	1000.0	239999	97.57129	8.3244095	109.9416	67.01657	-97.905075	0.5845974	4529.740029096603
61	939.54846	25.15442	965.8758	908.7679	960.7294	17.101738	986.9178	931.77795	1000.0	1000.0	243999	97.56959	8.404219	110.53237	64.07428	-97.90703	0.590141	4608.3223650455475
62	951.0686	16.951334	973.2031	925.7833	946.64014	30.822477	988.2323	876.96094	1000.0	1000.0	247999	97.6959	8.361523	109.37288	61.63479	-98.030205	0.5763234	4683.759080648422
