Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	-8.467413	12.27454	21.451168	-32.56541	-3.3658333	9.263673	17.072199	-17.301805	150.0	150.0	3999	5.8096156	5.493971	42.19872	-9.5218725	5.8101244	5.491345	41.63686	-7.8121195	-0.1155618	1.6085956	8.40547	-10.489534	-6.476926	1.8391615	5.8625965	7.701757	92.24419283866882
2	-6.616431	11.18036	10.018905	-32.613655	-0.1948112	9.082519	13.491538	-17.142113	150.0	150.0	7999	21.249813	8.028793	51.97833	-11.324551	21.247982	8.025404	52.95822	-10.987715	0.19716059	1.5866892	9.536343	-10.720837	-21.90941	6.764123	9.40547	16.169592	213.70680284500122
3	-9.590984	14.760772	21.135647	-43.319496	-1.7119478	7.1746445	6.1408076	-16.86092	150.0	150.0	11999	34.454697	8.208426	77.262215	-1.4869661	34.456257	8.201168	76.44846	-1.6654932	0.18585539	1.579059	9.590203	-10.592345	-35.048164	12.247843	11.379738	23.62758	336.9931216239929
4	2.9000254	7.715968	22.708845	-12.815497	6.7316017	11.871804	23.863348	-10.212037	150.0	150.0	15999	42.82372	8.847364	88.02416	2.6016383	42.82045	8.839785	87.2654	2.398789	0.052041054	1.4910954	10.590921	-11.451109	-43.258476	17.506773	12.076109	29.582882	458.8380105495453
5	-4.607602	12.494525	19.854174	-32.769016	-4.408848	11.130372	10.310379	-29.985792	150.0	150.0	19999	46.774746	9.521187	90.51431	4.6407146	46.775536	9.510983	88.08548	3.688068	0.029278213	1.4919605	12.075846	-12.403191	-47.10806	21.72842	12.991041	34.71946	579.7256264686584
6	-1.7854823	11.629257	20.297611	-24.285557	-6.80652	16.876917	22.434273	-30.749218	150.0	150.0	23999	48.562103	9.855572	87.520515	0.85028803	48.561695	9.84345	87.80894	6.034272	-0.024631582	1.4617842	9.4881935	-13.020272	-48.81882	22.796133	12.917109	35.71324	702.1970806121826
7	-7.663558	13.770542	19.876268	-45.52233	-1.7665584	10.9738035	15.058602	-24.84763	150.0	150.0	27999	49.22785	9.718732	86.846	-4.17883	49.224865	9.711854	87.468506	0.2794487	-0.08309054	1.4229285	10.105936	-10.809445	-49.437687	24.370886	12.913654	37.28454	823.8178658485413
8	-2.0206811	13.507168	22.969753	-26.48351	-2.110818	7.989935	13.0060215	-17.838408	150.0	150.0	31999	48.700214	9.370454	85.24818	-8.040995	48.69893	9.367846	85.72509	-5.670765	-0.18858176	1.3537486	10.6308	-9.582795	-48.838818	24.34005	12.65675	36.996796	946.6589620113373
9	-1.6524955	9.873508	18.217047	-17.011189	0.9926268	8.879848	17.350567	-11.342596	150.0	150.0	35999	47.203945	9.181396	85.150024	-7.614449	47.20247	9.178177	85.56944	-9.664648	-0.26541507	1.2942796	11.263897	-11.012433	-47.31617	22.704805	12.074882	34.779686	1069.9014990329742
10	-1.7017144	12.561693	18.680508	-32.12855	9.598136	17.453367	37.589542	-22.227552	150.0	150.0	39999	45.708485	9.004037	84.3403	-4.2122383	45.708996	8.995229	86.01112	-6.78561	-0.26605013	1.3065115	11.527907	-11.973187	-45.835335	22.195927	11.785908	33.981834	1192.0276610851288
