Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	3.0250044	1.5737348	4.62022	1.3697661	6.335518	0.9416708	7.7287254	4.8486032	1000.0	1000.0	3999	6.991928	3.4537117	13.819034	-0.46550372	6.9929323	3.4532735	13.984977	-0.19100732	-4.0483866	0.46160161	-0.9954729	-11.325095	-7.764586	0.08121075	1.5654109	1.6466217	164.6767189502716
2	3.7942524	1.0798535	5.415233	2.5482285	3.5332558	2.2240593	6.737794	1.0900104	1000.0	1000.0	7999	20.326889	4.183397	28.499434	12.298048	20.333504	4.1846485	28.916943	12.190145	-4.029916	0.50447226	0.29487705	-10.065343	-21.07559	0.14258632	2.1028805	2.2454665	383.22354006767273
3	8.772733	7.3531146	20.649284	2.4252748	19.943539	3.1969795	25.381004	15.111036	1000.0	1000.0	11999	33.842976	3.7031002	51.244137	26.471682	33.8454	3.702329	53.59449	26.52343	-3.9486995	0.69753253	26.136395	-10.574245	-34.572853	0.23642188	2.6050124	2.841434	603.8310942649841
4	11.072474	1.6804236	13.631027	8.924247	5.264531	8.174415	22.92912	0.5434058	1000.0	1000.0	15999	45.195175	2.9583523	57.52127	37.482452	45.20307	2.9584591	58.967766	38.027214	-4.0117445	0.53368396	1.8248892	-10.270018	-45.900978	0.24839504	2.714231	2.962626	825.3799533843994
5	9.5778265	2.8516147	12.945708	6.5661454	6.329156	6.7043996	15.996436	0.77815753	1000.0	1000.0	19999	54.289703	2.4167264	65.398285	48.347034	54.297844	2.4198537	65.22301	48.008022	-4.048506	0.4509443	2.8706012	-10.461912	-54.994	0.21933566	2.557571	2.7769065	1048.2432703971863
6	9.383081	1.7515215	11.273615	6.596883	21.429113	1.114084	23.893625	20.54152	1000.0	1000.0	23999	61.768105	2.0127807	70.8247	56.175682	61.77753	2.0125642	71.85914	56.717056	-4.0549593	0.43737447	4.10783	-9.900925	-62.476406	0.19682416	2.420582	2.6174064	1271.0217299461365
7	10.685583	1.6733928	13.509411	9.128647	21.273361	1.3737609	22.687614	18.745977	1000.0	1000.0	27999	67.91908	1.6627003	76.3003	63.86903	67.92849	1.6695092	77.35597	63.342724	-4.06006	0.42181602	2.270177	-11.142749	-68.633064	0.17601268	2.2934942	2.469507	1493.5488531589508
8	10.958932	3.7049773	16.838203	6.6127734	21.472233	0.771089	22.438189	19.900534	1000.0	1000.0	31999	72.94852	1.3987061	82.18197	69.36323	72.95706	1.4017328	83.16538	69.25741	-4.061581	0.41805223	3.8442354	-9.905851	-73.66658	0.16250183	2.2087142	2.371216	1717.4710597991943
9	12.16685	4.1883388	15.648025	5.086475	18.675673	0.7913348	20.255447	17.040842	1000.0	1000.0	35999	77.10402	1.1863985	87.13157	74.071205	77.10911	1.1879803	87.18258	73.505615	-4.0612383	0.42331678	8.518052	-9.711331	-77.82027	0.16042572	2.1999269	2.3603525	1942.595864534378
10	10.716458	3.5062706	14.235984	6.267642	21.737972	0.20852475	22.221369	21.404604	1000.0	1000.0	39999	80.53324	1.0375357	89.99955	77.7411	80.54356	1.0382482	89.98894	77.72664	-4.0567317	0.43389088	8.076351	-9.813664	-81.249466	0.16698922	2.2462401	2.4132292	2169.0847864151
11	16.352333	4.4881644	21.83448	9.803098	24.099125	0.5880994	25.135296	23.154451	1000.0	1000.0	43999	83.3733	0.92515177	92.62325	80.83345	83.37964	0.9294645	93.39055	80.49972	-4.053794	0.4403907	11.2924595	-9.125294	-84.088455	0.16519035	2.2409806	2.4061708	2396.5167808532715
12	15.357539	5.2768326	24.241337	10.378277	23.429436	0.392523	23.922108	22.833906	1000.0	1000.0	47999	85.68352	0.8224382	95.38998	83.08422	85.68871	0.82482064	95.42934	82.90752	-4.048584	0.45074615	5.9457436	-9.074609	-86.40117	0.15653037	2.1893117	2.3458424	2624.4476222991943
