Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	20.19787	4.908068	24.499016	10.525819	1000.0	1000.0	3999	7.170885	3.5858507	16.308256	0.055775143	7.1679177	3.5838943	15.774811	-0.3369421	-4.071542	0.39609018	13.337943	-10.08738	-7.9252343	0.11020791	1.7860215	1.8962295	134.38652062416077
2	29.713457	1.1716001	31.072886	27.956268	16.46391	7.9923944	33.24153	10.041147	1000.0	1000.0	7999	21.011517	4.346804	34.774044	9.05732	21.008842	4.3455677	34.293667	9.219393	-4.0408735	0.473924	1.1050634	-11.2952385	-21.739079	0.20346203	2.4441793	2.6476412	307.36024475097656
3	32.401245	1.3422028	34.440453	30.754047	28.83576	14.169725	42.55077	10.035841	1000.0	1000.0	11999	33.927616	4.855585	47.283882	9.562901	33.921223	4.8526306	47.62668	10.4092455	-3.8414097	0.9429602	5.9468303	-13.092046	-34.66576	0.3833817	3.2481406	3.631522	482.7263090610504
4	44.574577	19.012295	73.460014	23.53511	31.736881	14.981503	71.699905	22.813389	1000.0	1000.0	15999	46.18308	3.2089984	59.16686	29.419418	46.177216	3.2104833	59.186466	29.030867	-3.9324243	0.74924636	4.911088	-11.959493	-46.86449	0.48095953	3.6282904	4.10925	658.1039018630981
5	47.058334	17.5009	76.3149	33.049717	42.112953	16.32122	64.050156	22.737555	1000.0	1000.0	19999	55.89315	2.7300475	66.62437	43.83138	55.886585	2.7292016	66.50232	43.703438	-3.995447	0.57352644	3.2397804	-10.851576	-56.548355	0.5067931	3.7595034	4.266297	834.0360190868378
6	65.76678	22.09472	92.02752	32.155804	50.960762	46.25835	144.7004	22.441515	1000.0	1000.0	23999	64.08084	2.6290102	75.955154	54.890686	64.07549	2.6260772	75.80761	53.97537	-3.984558	0.59422565	2.310481	-11.336853	-64.72825	0.5379766	3.9022536	4.4402304	1009.9311385154724
7	96.79785	21.062853	123.50501	67.58292	36.74784	20.290264	76.01927	22.28626	1000.0	1000.0	27999	71.02176	2.684934	84.77601	61.49512	71.01879	2.6834636	84.84005	61.100224	-3.9654624	0.6326335	2.835186	-10.279156	-71.65998	0.5678163	3.9994323	4.567249	1186.7597086429596
8	49.19234	16.058235	70.337456	33.036102	33.710712	14.809682	68.29969	22.62836	1000.0	1000.0	31999	76.80793	2.8764813	91.75161	67.62163	76.80499	2.8779798	91.883064	66.75793	-3.901668	0.766338	6.0697513	-10.105488	-77.45156	0.6058826	4.1210866	4.726969	1362.7744295597076
9	44.4907	11.99371	64.23487	33.322113	53.64187	24.160387	91.762955	22.429382	1000.0	1000.0	35999	81.53963	3.3638623	97.52159	72.4438	81.53755	3.3630958	96.850746	72.32208	-3.866083	0.8351291	7.417591	-10.400781	-82.18835	0.6103787	4.1182275	4.728606	1538.2948248386383
10	47.476456	16.226336	75.51893	36.820625	45.5947	22.368923	70.5938	10.364616	1000.0	1000.0	39999	85.29448	3.7159815	100.32697	77.583305	85.28783	3.717495	101.35236	77.74129	-3.9270608	0.71164167	4.8004975	-11.920208	-85.93272	0.58490735	4.0336337	4.618541	1714.351548910141
11	93.10562	31.044325	122.5053	42.003387	74.6023	72.34842	184.57857	14.704135	1000.0	1000.0	43999	88.45803	4.0707335	103.893936	81.21341	88.46093	4.073256	103.95144	81.200874	-3.9188406	0.7266685	3.8176165	-9.27091	-89.10292	0.5777608	3.9998517	4.5776124	1890.1863272190094
12	121.59736	50.790104	179.19214	43.32208	58.82841	31.149511	105.6039	22.718346	1000.0	1000.0	47999	91.29697	4.5087504	107.68271	83.77774	91.29296	4.512704	107.363884	84.023705	-3.91762	0.72559166	3.8466678	-11.294697	-91.93097	0.6056991	4.086316	4.692015	2065.993858575821
13	115.452255	75.54102	222.64235	40.42889	48.12831	27.52501	96.23305	22.632341	1000.0	1000.0	51999	93.59626	4.8396964	109.08577	86.42658	93.59254	4.839916	109.091866	86.138954	-3.9014428	0.75745106	3.9732337	-10.748089	-94.230316	0.61217666	4.1021175	4.714294	2242.083256959915
14	110.25827	58.140327	189.59901	41.94795	133.81421	78.24792	203.67168	27.701017	1000.0	1000.0	55999	95.72468	5.20055	111.95811	88.07335	95.71994	5.2023015	111.781784	88.11246	-3.8782918	0.7917902	4.31385	-11.519803	-96.35311	0.64007306	4.1954517	4.835525	2418.8122766017914
15	73.96298	55.63521	170.09526	37.393894	130.03683	74.77813	199.71765	25.107222	1000.0	1000.0	59999	97.13188	5.414665	113.79501	89.54773	97.12989	5.4154916	113.07468	90.00699	-3.881671	0.7888963	3.379117	-10.704828	-97.76849	0.6064396	4.0906434	4.697083	2595.32435297966
16	207.57526	12.275496	228.16609	196.39404	87.00442	32.95257	119.61363	22.77682	1000.0	1000.0	63999	98.74311	5.8484936	116.259796	91.01527	98.73633	5.849673	116.24737	90.875854	-3.8885298	0.7760458	4.1042805	-11.382736	-99.370575	0.6168092	4.124767	4.741576	2772.5097846984863
17	87.54878	87.49231	239.04752	33.762615	64.5923	37.756866	118.35649	22.401628	1000.0	1000.0	67999	100.08328	6.176653	118.548836	91.552025	100.07892	6.177915	119.02963	91.077324	-3.8522825	0.83819324	4.986786	-10.41547	-100.7127	0.658916	4.2559495	4.9148664	2951.236670732498
