Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	2.234722	1.0405158	4.293461	-0.12132941	2.2347913	1.0403734	4.2682166	0.099288985	-1.3654189	0.18190625	0.69198227	-7.269063	-2.5009842	0.0038886308	0.0038886308	102.0519552230835
2	20.75	20.753012	42.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	7999	5.9996004	1.1982197	15.377891	3.6863668	5.999607	1.1979144	15.260825	3.6687489	-1.3557255	0.23296319	1.1740987	-6.879982	-6.2604423	0.01447739	0.01447739	235.49143624305725
3	8.25	14.289419	33.0	0.0	0.5	1.5	5.0	0.0	1000.0	1000.0	11999	10.364151	4.4575334	39.745827	6.5994515	10.364135	4.4574265	40.418663	6.593848	-1.1983153	0.6563829	4.9139047	-8.137329	-10.6663475	0.033952042	0.033952042	371.52202701568604
4	68.25	91.77792	226.0	0.0	7.9	23.7	79.0	0.0	1000.0	1000.0	15999	15.804755	6.956263	43.77039	9.506648	15.804739	6.9560943	43.776344	9.471013	-0.9589026	0.9616194	4.0960293	-10.049266	-16.206741	0.056027733	0.056027733	507.63790702819824
5	22.25	35.709766	84.0	0.0	0.7	2.1000001	7.0	0.0	1000.0	1000.0	19999	22.428867	9.377885	58.36399	12.059655	22.428808	9.377918	58.250275	12.015317	-0.88191	0.98787606	3.5055451	-11.019463	-22.816496	0.07720339	0.07720339	645.0761036872864
6	0.0	0.0	0.0	0.0	12.4	33.604164	113.0	0.0	1000.0	1000.0	23999	28.19079	11.990913	91.63825	14.170158	28.190742	11.991093	92.182846	14.242899	-0.95030594	0.9064922	3.001836	-9.018689	-28.5148	0.09683475	0.09683475	781.7894060611725
7	5.75	6.1796036	16.0	0.0	0.8	2.3999999	8.0	0.0	1000.0	1000.0	27999	32.120884	12.404322	81.91354	15.886426	32.1207	12.405178	81.671425	15.92842	-1.0209296	0.8328426	2.8404403	-9.085576	-32.411915	0.0940413	0.0940413	919.1596009731293
8	2.75	2.772634	6.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	31999	34.54115	11.536493	69.563965	17.289421	34.541115	11.537295	69.31072	17.285372	-1.0669185	0.7760743	3.377151	-7.690379	-34.801914	0.10111754	0.10111754	1057.1432678699493
9	11.75	20.351597	47.0	0.0	1.7	4.1964273	14.0	0.0	1000.0	1000.0	35999	35.454918	10.1755085	59.73506	18.51513	35.454796	10.176194	60.35505	19.105484	-1.1209244	0.7100439	3.57436	-7.5374794	-35.701797	0.097464934	0.097464934	1195.7702288627625
10	0.5	0.8660254	2.0	0.0	1.3	3.9	13.0	0.0	1000.0	1000.0	39999	35.20799	8.673926	65.59571	17.119097	35.20791	8.675064	64.90436	18.343008	-1.1292391	0.7115247	3.7525356	-8.40341	-35.445892	0.114434615	0.114434615	1333.5882849693298
11	1.25	2.1650636	5.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	43999	34.522785	7.52103	69.45739	16.855005	34.52276	7.522286	69.430336	17.187088	-1.1459137	0.6903385	3.845857	-7.8698955	-34.753162	0.12213281	0.12213281	1471.4123516082764
12	49.0	36.40055	108.0	16.0	136.5	266.19852	763.0	0.0	1000.0	1000.0	47999	33.729774	6.952511	75.63389	15.233663	33.72975	6.953783	75.63542	16.206617	-1.1190534	0.73452723	3.714296	-7.7503753	-33.96549	0.13591015	0.13591015	1609.9588305950165
13	2.5	4.3301272	10.0	0.0	4.0	5.4589376	15.0	0.0	1000.0	1000.0	51999	33.184044	6.7937493	80.68502	15.010635	33.184074	6.7945304	81.01431	15.940731	-1.1026978	0.77369237	4.172315	-9.8134985	-33.427963	0.15877314	0.15877314	1748.3654372692108
14	49.75	56.614376	147.0	6.0	0.0	0.0	0.0	0.0	1000.0	1000.0	55999	33.12219	7.8856993	85.314865	14.963746	33.122276	7.8855934	84.96848	15.80694	-1.0870981	0.81606466	5.200761	-9.745487	-33.366306	0.18393806	0.18393806	1886.1666049957275
15	0.0	0.0	0.0	0.0	1.7	5.1000004	17.0	0.0	1000.0	1000.0	59999	33.0557	8.927222	89.85639	15.213223	33.0558	8.9281435	86.82272	15.932175	-1.0978444	0.81062734	5.065038	-9.73593	-33.282875	0.19219616	0.19219616	2027.0330574512482
16	4.5	4.5	9.0	0.0	2.1	4.8672376	16.0	0.0	1000.0	1000.0	63999	32.218414	8.754853	86.346924	15.619615	32.218422	8.755467	86.43663	16.311441	-1.1196656	0.7602257	4.2209845	-8.070358	-32.42864	0.18596405	0.18596405	2170.0827622413635
17	37.5	39.601135	93.0	0.0	70.0	188.52638	634.0	0.0	1000.0	1000.0	67999	31.38931	8.643097	85.61404	16.087793	31.38927	8.643427	85.52148	16.368717	-1.1080978	0.7760377	5.4041133	-9.399454	-31.609972	0.19009213	0.19009213	2317.3226816654205
18	13.75	23.815699	55.0	0.0	4.9	7.2311826	21.0	0.0	1000.0	1000.0	71999	31.7129	10.329611	84.090614	16.502686	31.712902	10.329729	83.831505	17.06	-1.09052	0.7855705	5.154896	-8.333565	-31.941195	0.19874291	0.19874291	2469.226184606552
19	101.5	104.47368	238.0	0.0	95.9	287.7	959.0	0.0	1000.0	1000.0	75999	31.937346	11.032172	79.37937	17.570347	31.937418	11.0322	79.53606	17.48074	-1.1072613	0.7528327	4.7648544	-8.5215	-32.152542	0.19702205	0.19702205	2624.047549009323
20	367.25	378.5105	875.0	0.0	173.1	342.7105	932.0	0.0	1000.0	1000.0	79999	31.960196	10.832171	74.57203	16.230305	31.960257	10.832087	74.54348	16.164455	-1.1079261	0.73191947	4.548238	-7.5178156	-32.1722	0.23698388	0.23698388	2780.094842195511
21	146.5	156.62933	410.0	0.0	85.4	256.2	854.0	0.0	1000.0	1000.0	83999	31.927212	11.175293	81.187195	15.306641	31.927237	11.174361	81.152016	15.228436	-1.0308853	0.814477	4.069722	-8.379481	-32.150585	0.31320795	0.31320795	2936.0315866470337
22	27.75	48.06441	111.0	0.0	185.2	365.58798	941.0	0.0	1000.0	1000.0	87999	32.258682	12.340412	89.298836	15.037867	32.25862	12.34084	89.07929	15.114056	-0.9286224	0.921093	4.692768	-8.798306	-32.508244	0.408351	0.408351	3092.7872364521027
23	272.5	347.23514	852.0	0.0	354.7	435.43863	957.0	0.0	1000.0	1000.0	91999	33.884026	14.494012	92.91478	14.716857	33.884083	14.4939575	92.60034	14.765462	-0.8218135	1.0320761	6.3237877	-10.3144	-34.158474	0.51882935	0.51882935	3249.066522836685
24	682.0	154.34863	835.0	452.0	380.7	465.54312	976.0	0.0	1000.0	1000.0	95999	35.940987	16.796764	97.12105	12.986902	35.941093	16.796505	97.81615	14.646161	-0.69770193	1.1359159	5.913208	-8.9927845	-36.24962	0.6371787	0.6371787	3405.185406446457
25	129.0	211.40364	495.0	0.0	393.9	473.23596	989.0	0.0	1000.0	1000.0	99999	38.755016	19.142479	101.182365	13.3706455	38.755077	19.1424	101.23707	11.428901	-0.5723127	1.2166891	7.213849	-10.139042	-39.09864	0.7685088	0.7685088	3561.9496092796326
26	833.25	124.29878	963.0	659.0	387.1	472.6801	971.0	0.0	1000.0	1000.0	103999	42.037445	21.427998	106.24682	11.739662	42.037476	21.42764	106.16542	11.459067	-0.49808133	1.256342	6.380705	-9.254244	-42.38995	0.8547372	0.8547372	3719.0591411590576
27	301.0	340.56204	878.0	0.0	758.9	379.62863	975.0	0.0	1000.0	1000.0	107999	45.135143	23.32151	109.12039	11.217506	45.13533	23.320698	109.23192	11.345082	-0.4396667	1.2789223	6.444843	-9.766199	-45.49212	0.93560785	0.93560785	3875.3949410915375
28	456.25	318.67096	894.0	35.0	578.5	468.25128	980.0	0.0	1000.0	1000.0	111999	47.728134	24.631878	111.88937	8.912552	47.728233	24.631483	110.76147	8.35796	-0.38579005	1.2999007	5.8932066	-9.436811	-48.086136	0.9818648	0.9818648	4031.5282492637634
29	699.0	406.6491	981.0	0.0	571.9	465.01367	966.0	0.0	1000.0	1000.0	115999	50.255123	26.053232	115.07525	8.763565	50.255264	26.054173	114.787964	9.104466	-0.3934456	1.2795671	6.3820343	-9.052188	-50.591267	1.028564	1.028564	4188.780578136444
30	913.75	62.343304	987.0	817.0	581.1	461.60034	985.0	0.0	1000.0	1000.0	119999	52.79087	27.90612	119.87731	7.302496	52.791023	27.905954	120.96392	6.6833506	-0.35899353	1.3165693	9.193131	-11.441779	-53.147285	1.0373067	1.0373067	4345.874821901321
31	252.25	415.61664	972.0	3.0	682.9	446.66486	998.0	0.0	1000.0	1000.0	123999	55.169895	29.676878	121.165085	6.13167	55.17002	29.67798	121.64689	5.367127	-0.35315642	1.323948	9.605341	-9.528857	-55.519577	1.069612	1.069612	4503.882717370987
32	774.25	248.77939	968.0	357.0	560.8	461.93674	974.0	0.0	1000.0	1000.0	127999	56.827866	30.712988	122.77749	8.082041	56.82778	30.713108	123.25514	7.613312	-0.36764875	1.303743	7.268306	-12.66292	-57.15672	1.128082	1.128082	4661.615007638931
33	361.0	376.0226	984.0	0.0	563.6	460.082	972.0	0.0	1000.0	1000.0	131999	58.148754	31.662659	122.29619	8.077608	58.14893	31.662212	122.534996	8.378732	-0.37067708	1.3043905	7.4585485	-10.048663	-58.476273	1.1479428	1.1479428	4819.222438812256
34	879.75	148.95029	976.0	622.0	556.7	456.43097	1000.0	0.0	1000.0	1000.0	135999	59.97371	32.637535	121.1179	7.1433387	59.97367	32.637714	121.48359	7.8923254	-0.3748196	1.3040901	6.783469	-11.369509	-60.302826	1.1340504	1.1340504	4976.870450735092
35	598.5	362.3786	967.0	4.0	670.7	439.3411	984.0	0.0	1000.0	1000.0	139999	61.14234	33.14835	120.36345	6.952117	61.14189	33.14986	120.79318	5.857097	-0.37692538	1.306892	9.231665	-9.07376	-61.460514	1.1479863	1.1479863	5134.537089586258
36	413.0	322.15057	892.0	2.0	678.0	444.22247	993.0	0.0	1000.0	1000.0	143999	62.10337	33.355473	120.42443	6.3466377	62.10365	33.355938	120.742935	5.865137	-0.34996495	1.3245667	8.991855	-10.55179	-62.414734	1.2113359	1.2113359	5293.618172883987
37	799.0	149.23303	955.0	631.0	474.6	474.27255	993.0	0.0	1000.0	1000.0	147999	62.94058	33.489563	120.55093	4.8494635	62.940334	33.489563	120.55428	4.00782	-0.39753786	1.2839425	7.419815	-10.006174	-63.223267	1.1975403	1.1975403	5452.121118307114
38	729.25	355.7811	978.0	117.0	556.2	456.05325	987.0	0.0	1000.0	1000.0	151999	63.92735	33.955566	120.93559	2.9096346	63.92714	33.956474	120.754486	1.9454468	-0.3971523	1.2773879	7.164946	-9.716982	-64.21025	1.2289741	1.2289741	5610.578478336334
39	758.75	370.01038	984.0	118.0	859.3	290.37186	996.0	0.0	1000.0	1000.0	155999	64.69063	34.45754	121.60219	1.816057	64.69052	34.45788	121.37416	0.1927433	-0.40363586	1.2679554	9.157001	-9.852919	-64.961555	1.245457	1.245457	5769.221768140793
40	679.0	397.06738	967.0	0.0	861.4	284.131	984.0	12.0	1000.0	1000.0	159999	65.736336	35.15893	121.242226	3.289113	65.73609	35.15964	121.30826	1.9039636	-0.40343398	1.2731465	7.5180078	-9.804387	-66.01537	1.2292893	1.2292893	5927.909742593765
41	915.0	70.142715	987.0	799.0	665.9	437.56476	992.0	0.0	1000.0	1000.0	163999	66.81258	35.78724	121.350746	1.2119348	66.81218	35.78817	121.37539	1.0446085	-0.39619243	1.2898319	7.1311097	-9.805023	-67.09219	1.2337003	1.2337003	6085.767479658127
42	852.75	160.46397	994.0	580.0	956.7	25.822666	979.0	896.0	1000.0	1000.0	167999	68.18315	36.35188	121.06889	1.2254393	68.18276	36.352943	121.29341	-0.595878	-0.4001664	1.2893598	9.612387	-9.5282135	-68.45918	1.2635391	1.2635391	6243.8624901771545
43	644.0	334.0928	948.0	138.0	675.1	438.28925	985.0	3.0	1000.0	1000.0	171999	69.14813	36.40999	120.823845	-0.5598016	69.14741	36.41162	120.97455	-2.9411647	-0.38585997	1.2936825	10.215744	-9.54261	-69.41765	1.2933499	1.2933499	6403.060110092163
44	606.5	395.84686	978.0	0.0	869.3	290.72913	992.0	0.0	1000.0	1000.0	175999	70.332695	36.44139	120.13486	0.113640904	70.332	36.442436	120.747025	-0.16485894	-0.3548804	1.3155499	7.681471	-10.321232	-70.61671	1.2631689	1.2631689	6563.010118722916
45	956.5	24.15057	982.0	917.0	864.9	289.88565	992.0	0.0	1000.0	1000.0	179999	71.46972	36.527493	121.43212	2.2023191	71.46902	36.52831	120.279076	0.9414674	-0.3609881	1.3012733	7.288291	-9.955149	-71.75679	1.3082508	1.3082508	6719.833799362183
46	897.0	53.249413	963.0	833.0	666.5	436.66745	977.0	0.0	1000.0	1000.0	183999	72.54121	36.506496	120.54778	2.0428312	72.54088	36.507633	120.56118	1.1463228	-0.37056574	1.2919892	7.556281	-10.062703	-72.825325	1.247147	1.247147	6879.107175350189
47	924.0	26.22022	960.0	897.0	763.3	375.56494	989.0	0.0	1000.0	1000.0	187999	73.7166	36.48334	121.76916	2.0589159	73.71628	36.483936	121.34953	2.0916657	-0.37890676	1.2877363	7.5861397	-10.284663	-73.99623	1.2345613	1.2345613	7038.055841207504
48	940.0	53.69823	1000.0	863.0	870.5	282.39413	984.0	25.0	1000.0	1000.0	191999	74.79948	36.363087	121.67395	1.777062	74.799	36.364384	122.046524	1.2352939	-0.37925765	1.2836825	7.2751937	-9.913775	-75.07957	1.1923937	1.1923937	7196.59010887146
49	916.25	25.528172	938.0	875.0	963.6	18.746733	990.0	937.0	1000.0	1000.0	195999	76.00812	36.30572	122.584755	0.8081048	76.00758	36.30705	122.46687	-0.06557405	-0.3959946	1.278677	8.094837	-10.544465	-76.276634	1.1789588	1.1789588	7355.810462713242
50	963.0	25.039968	986.0	926.0	676.6	440.44235	994.0	0.0	1000.0	1000.0	199999	76.99534	36.28635	124.166145	-0.5163088	76.994995	36.287086	124.19475	-1.1365668	-0.40398574	1.2747643	7.797202	-8.6090975	-77.26205	1.1774446	1.1774446	7514.786778926849
51	943.75	46.28377	990.0	870.0	948.9	20.126848	977.0	910.0	1000.0	1000.0	203999	77.99787	36.119034	124.415115	-0.5532202	77.99727	36.12023	124.76406	-1.4163373	-0.4120622	1.267405	8.379058	-11.639687	-78.25811	1.1459748	1.1459748	7673.9941842556
52	802.0	180.14716	951.0	505.0	754.3	370.30774	985.0	0.0	1000.0	1000.0	207999	78.95997	35.982574	123.413994	-0.54683805	78.95933	35.983936	123.94585	-1.5949504	-0.405002	1.2696068	7.8713584	-10.405783	-79.22944	1.132957	1.132957	7832.89985704422
53	828.5	178.3613	976.0	524.0	777.9	389.226	997.0	0.0	1000.0	1000.0	211999	79.65717	35.689568	122.90592	0.06931424	79.657074	35.689785	123.401146	-0.9716996	-0.39854345	1.2741187	8.876853	-8.942038	-79.92764	1.1400158	1.1400158	7992.482939004898
54	951.5	11.236102	967.0	936.0	769.0	384.3855	987.0	0.0	1000.0	1000.0	215999	80.63903	35.29864	122.41385	0.2501834	80.63907	35.29875	122.8087	0.16282725	-0.38384634	1.2853146	7.2190247	-9.568385	-80.91077	1.1537317	1.1537317	8151.192930221558
55	835.5	103.64724	962.0	678.0	855.8	286.04083	974.0	0.0	1000.0	1000.0	219999	81.52119	35.00134	121.85695	2.4275832	81.52113	35.00173	122.36366	1.6915889	-0.38502118	1.2734418	6.6571627	-9.107921	-81.79006	1.1448494	1.1448494	8309.899396419525
56	767.0	319.35324	959.0	214.0	772.0	386.3703	985.0	0.0	1000.0	1000.0	223999	82.05675	34.745075	121.74019	1.5509944	82.05652	34.7459	122.349174	1.5558438	-0.38999444	1.2632359	7.9202433	-11.617249	-82.32301	1.1477889	1.1477889	8467.313658952713
57	906.0	73.99662	972.0	781.0	772.9	386.63998	985.0	0.0	1000.0	1000.0	227999	83.00466	34.486595	121.66542	-1.9134984	83.00461	34.48724	122.258484	-2.5532138	-0.37661117	1.2815434	6.642416	-10.123099	-83.27814	1.1227496	1.1227496	8625.86374425888
58	963.0	12.469964	983.0	949.0	969.1	16.00906	1000.0	946.0	1000.0	1000.0	231999	83.77758	34.256126	121.92244	-2.2055166	83.77756	34.25597	121.64489	-3.3092282	-0.39749327	1.2655023	6.466591	-10.885927	-84.04161	1.1148003	1.1148003	8785.643223762512
59	961.25	20.64431	995.0	943.0	863.9	289.9591	998.0	0.0	1000.0	1000.0	235999	84.57533	34.096493	122.26887	-1.637785	84.57532	34.096462	122.04084	-1.3045809	-0.40420935	1.2709754	6.3776393	-10.101008	-84.834816	1.0814114	1.0814114	8945.131878137589
60	916.25	91.69072	988.0	759.0	772.0	384.0289	999.0	0.0	1000.0	1000.0	239999	85.31575	33.870434	121.86256	0.3995781	85.31573	33.87056	121.81536	-0.13867164	-0.4263107	1.2610215	6.83522	-9.456905	-85.571175	1.097839	1.097839	9105.006657838821
61	579.0	315.94223	984.0	107.0	973.5	13.872635	995.0	953.0	1000.0	1000.0	243999	85.68122	33.767776	122.28433	-1.5182507	85.68105	33.76824	121.89683	-0.92917544	-0.42928153	1.2634358	7.5945244	-9.375083	-85.93773	1.1242145	1.1242145	9264.987308740616
62	955.25	36.244827	988.0	894.0	968.4	16.26776	998.0	940.0	1000.0	1000.0	247999	85.88076	33.63403	121.715546	-0.15006864	85.88072	33.634495	121.376114	-4.320554	-0.41325316	1.2822602	8.665759	-9.838777	-86.13894	1.112457	1.112457	9423.474385499954
63	922.0	67.627655	994.0	812.0	864.9	285.73816	982.0	9.0	1000.0	1000.0	251999	86.5718	33.242603	122.51115	-3.566687	86.57165	33.2426	121.699974	-4.463875	-0.4083067	1.2774329	8.947205	-9.961544	-86.82578	1.1324174	1.1324174	9582.598125696182
64	937.25	51.26585	975.0	849.0	964.1	17.501143	992.0	938.0	1000.0	1000.0	255999	87.30332	32.802437	121.4236	-6.1301346	87.3033	32.80289	121.68928	-7.682142	-0.40217113	1.2760657	7.6240015	-9.527906	-87.5599	1.1032642	1.1032642	9741.864639997482
65	937.5	17.095322	960.0	913.0	958.8	18.07097	990.0	936.0	1000.0	1000.0	259999	88.07704	32.49352	121.39819	-8.045699	88.07688	32.493504	120.841415	-9.165551	-0.41325775	1.2677392	8.27257	-11.424266	-88.33166	1.0678172	1.0678172	9900.835150241852
