Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	138.59966	6.8391232	145.56538	130.2235	143.02725	45.96704	263.5961	63.987724	1000.0	1000.0	3999	7.8900557	4.0609884	23.606928	-0.6180309	7.890445	4.059866	23.440414	-0.9564842	-4.047907	0.45592156	4.4566193	-10.853498	-8.648974	0.13367663	1.9453663	2.0790427	177.77259945869446
2	136.21103	6.3570986	144.33804	126.58536	133.21939	94.561134	270.02612	56.249126	1000.0	1000.0	7999	23.67664	5.09528	45.379017	9.651102	23.676088	5.0963964	45.69402	9.549456	-3.8779411	0.7800961	6.6807637	-12.373586	-24.4284	0.2716495	2.8145087	3.0861583	408.55133724212646
3	133.95169	59.837223	223.16614	57.083	167.74106	82.02165	255.1568	56.20865	1000.0	1000.0	11999	39.37879	5.3079147	66.5851	11.56137	39.37854	5.307331	67.25981	11.607553	-3.502126	1.4683967	9.741083	-12.297612	-40.178093	0.60445344	3.992856	4.5973096	641.5230078697205
4	228.70789	51.979733	316.95108	185.00668	239.0417	47.155945	322.33493	166.7364	1000.0	1000.0	15999	53.87424	4.394373	78.078606	38.67378	53.874866	4.3927526	78.363914	39.212627	-3.6485605	1.0976301	9.429477	-11.398158	-54.577908	0.7863505	4.655177	5.4415274	875.0891864299774
5	276.89734	52.379784	360.614	219.71693	221.84988	125.51645	382.0031	83.86529	1000.0	1000.0	19999	65.87268	4.3102903	87.034515	50.01218	65.86989	4.308973	86.824776	50.04	-3.5799615	1.1301831	5.3317413	-10.18237	-66.52238	1.0060785	5.278358	6.2844367	1109.1862950325012
6	151.57713	17.841303	180.0065	133.57922	274.10352	114.4061	386.95383	131.523	1000.0	1000.0	23999	76.16906	4.118624	97.01573	61.79609	76.16843	4.1164646	96.71126	62.298485	-3.5973566	1.125986	7.3982944	-10.9125595	-76.79922	1.0863506	5.54226	6.6286116	1344.5687291622162
7	203.17644	61.997894	276.9191	138.3365	139.33453	5.86685	152.22238	132.2209	1000.0	1000.0	27999	84.74644	4.192276	106.51535	70.28231	84.74803	4.1945853	106.10418	71.36332	-3.5219944	1.2175262	8.3379135	-12.5882015	-85.381294	1.1523072	5.7506404	6.9029474	1579.8941309452057
8	327.55017	59.481113	395.58453	247.93779	388.74356	22.199682	435.8908	362.8731	1000.0	1000.0	31999	92.25859	4.7977576	114.96656	75.90859	92.25583	4.7987027	115.17582	76.52513	-3.4764304	1.2615387	8.572313	-11.33247	-92.88261	1.2654272	6.0103526	7.27578	1813.6952731609344
9	437.54913	14.922042	459.95844	420.8476	346.63937	61.167294	385.7877	169.42772	1000.0	1000.0	35999	99.91971	5.7957716	120.20089	82.12003	99.91856	5.7947993	120.66228	82.20618	-3.0711734	1.6277131	9.597142	-12.822641	-100.618095	1.4953705	6.546329	8.041699	2048.114892244339
10	442.34247	4.666399	447.1047	435.03107	383.7109	12.235997	408.66483	361.48773	1000.0	1000.0	39999	107.21591	5.386001	126.04109	89.20628	107.2148	5.3868184	125.39736	88.78761	-3.2313042	1.4728675	15.964406	-11.80653	-107.86658	1.4899292	6.5577884	8.047718	2283.2807805538177
