Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	1.90234	1.0040878	6.7617426	-0.38181403	1.9022398	1.0042145	5.57151	-0.5663033	-1.3621701	0.19914736	3.191862	-6.536379	-2.165088	0.006333172	0.006333172	100.6539351940155
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	7999	5.654492	1.1590537	8.596725	3.0629597	5.6544795	1.1589981	8.278724	2.9103248	-1.3661997	0.17496558	0.24360228	-7.1602497	-5.9114304	0.0074293427	0.0074293427	233.2994086742401
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	9.2899475	0.9562185	12.417608	5.8178124	9.28997	0.9560097	11.873103	6.4128056	-1.3649845	0.180784	0.47337055	-6.8892236	-9.544224	0.008923407	0.008923407	368.5407063961029
4	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	15999	12.288017	0.81074303	14.547978	9.345663	12.288025	0.8105406	14.710898	9.516632	-1.3645458	0.18028276	0.57337356	-6.6289787	-12.542954	0.008920248	0.008920248	505.8166115283966
5	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	19999	14.787633	0.67506945	17.289337	12.606671	14.787663	0.67469114	17.200851	12.37761	-1.3646075	0.18037425	0.022039413	-6.7068977	-15.043609	0.011022957	0.011022957	642.7076478004456
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	23999	16.86362	0.5706405	20.64192	13.786776	16.863634	0.57015765	20.614487	14.045798	-1.364279	0.18083818	0.7417035	-5.926343	-17.121416	0.01263854	0.01263854	780.1242361068726
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	27999	18.580864	0.4756167	22.523342	15.965727	18.58088	0.47503528	22.08565	16.270863	-1.3646469	0.18142104	0.09302163	-5.927497	-18.838215	0.011345676	0.011345676	919.1867542266846
8	0.5	0.8660254	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	31999	20.000143	0.40151247	23.59419	16.97983	20.00016	0.4008316	23.192377	17.556425	-1.3644971	0.1798786	0.13919187	-5.9286804	-20.257814	0.010917543	0.010917543	1059.1033935546875
9	1.0	1.2247449	3.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	35999	21.173092	0.34099522	24.72596	18.495598	21.173096	0.3404491	24.406998	18.188627	-1.3649253	0.18057482	0.5616121	-6.609317	-21.429304	0.010528098	0.010528098	1198.9843864440918
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	39999	22.152002	0.2871036	25.317112	19.530525	22.15202	0.28622764	25.148512	18.99257	-1.3645345	0.17841002	1.042422	-7.6425533	-22.408525	0.010895264	0.010895264	1339.7509288787842
11	1.5	2.598076	6.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	43999	22.959038	0.2445455	26.496784	20.381664	22.95906	0.24367298	26.50461	20.926432	-1.3650982	0.17780249	2.7739253	-7.014571	-23.216816	0.010529616	0.010529616	1480.2007231712341
