Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	138.59966	6.8391232	145.56538	130.2235	141.49918	10.929453	165.54468	126.89564	1000.0	1000.0	3999	8.100381	4.0754523	23.89786	-1.4311289	8.102502	4.075832	24.066273	-0.43857458	-4.044534	0.46667764	13.193441	-9.831745	-8.858077	0.14304863	2.0137706	2.1568193	177.36202025413513
2	136.21103	6.3570986	144.33804	126.58536	188.10507	77.429306	265.67386	56.910294	1000.0	1000.0	7999	23.97068	5.156987	44.057285	9.138976	23.966362	5.155943	44.354458	8.840134	-3.8148084	0.8678215	2.768837	-11.386528	-24.724087	0.3006731	2.9649274	3.2656007	409.2767605781555
3	125.282715	47.583843	188.56737	57.005863	144.41257	75.448364	262.2192	56.520855	1000.0	1000.0	11999	39.64158	5.432644	62.66616	10.370726	39.642838	5.4322357	62.96363	10.008215	-3.4698486	1.3996013	9.228645	-11.867216	-40.43207	0.6197501	4.120955	4.740705	641.9896702766418
4	155.6434	18.883158	184.08485	131.82668	216.88864	74.08933	359.41888	136.19064	1000.0	1000.0	15999	53.48462	4.0020514	74.03485	35.32242	53.48713	4.0034547	74.892296	35.77618	-3.7700496	0.92432016	4.635024	-12.233946	-54.15604	0.8146402	4.747491	5.562131	877.2437028884888
5	187.49187	30.544231	218.27408	137.32104	219.78482	56.996193	265.07422	132.90475	1000.0	1000.0	19999	64.701065	3.21415	84.532295	50.695377	64.70212	3.221621	84.55318	50.534943	-3.8088152	0.85868996	3.4830933	-11.431349	-65.33551	0.80641824	4.8326406	5.6390595	1111.240608215332
6	190.57025	54.30662	269.71423	138.02954	196.20345	46.098442	243.10101	126.431465	1000.0	1000.0	23999	73.60654	2.7949464	92.25955	60.838535	73.60812	2.7965708	91.53881	60.6849	-3.8548172	0.7965153	5.1121254	-11.509642	-74.224045	0.7983239	4.8222947	5.6206193	1345.864103794098
7	252.67764	52.84579	338.9186	196.69147	247.40059	119.49608	418.32547	132.19157	1000.0	1000.0	27999	81.25979	3.0066485	101.41158	68.20686	81.25962	3.0103729	101.43991	68.53241	-3.7669463	0.92650056	5.2121444	-10.958386	-81.88112	0.8799147	5.0327687	5.9126835	1579.77689909935
8	339.0173	42.064106	392.63937	274.65567	387.66934	56.680374	482.71945	314.39017	1000.0	1000.0	31999	88.73114	4.041108	110.67672	74.26089	88.72947	4.045318	110.48345	74.0199	-3.4799275	1.2802325	8.148865	-12.244135	-89.39052	1.1037859	5.605392	6.7091784	1813.1791641712189
9	374.37292	60.651165	415.05753	269.834	383.4522	14.929231	411.6992	359.39224	1000.0	1000.0	35999	96.16978	4.6033764	118.71407	80.909744	96.16618	4.6049848	118.00815	81.34653	-3.431018	1.2871965	10.516865	-10.880589	-96.80449	1.2276555	5.9285164	7.156172	2046.7463693618774
10	403.49115	36.946533	444.74277	343.61606	231.30746	87.19833	376.64575	158.78908	1000.0	1000.0	39999	102.78571	5.3748636	123.250824	88.1973	102.78463	5.3794637	122.695724	87.021675	-3.253454	1.4490702	8.065327	-11.935444	-103.44497	1.352989	6.2386484	7.591637	2282.832866191864
