Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
65	931.8629	10.552841	946.80426	919.4838	900.34924	33.48573	930.35767	814.90076	1000.0	1000.0	259999	96.22976	9.549056	109.215256	66.67175	-96.554535	0.94828737	4844.427841663361
66	933.5095	31.665249	961.9081	881.5244	941.92334	17.591711	964.16144	902.5348	1000.0	1000.0	263999	96.36661	9.395122	108.22247	66.14705	-96.68216	0.9067739	4921.211991548538
67	939.43854	32.646065	980.90857	902.5144	969.8446	13.497786	986.6378	945.80145	1000.0	1000.0	267999	96.23031	9.558821	109.41293	65.825966	-96.52488	0.9016038	4995.504724740982
68	933.55835	10.6162615	948.6431	921.89874	947.12823	17.357468	977.2393	918.29065	1000.0	1000.0	271999	95.97531	9.851034	108.406555	66.09035	-96.26566	0.9141468	5073.174983024597
69	921.1943	18.616207	941.11646	897.46173	939.67126	25.739836	975.01526	889.37946	1000.0	1000.0	275999	96.12108	9.784049	108.54683	65.95841	-96.43544	0.94157124	5150.321315526962
70	959.00696	9.583996	974.5483	950.9651	924.3052	21.55367	960.9114	880.61035	1000.0	1000.0	279999	96.41987	9.460538	108.19546	65.42452	-96.72337	0.8890395	5226.203945159912
71	954.8968	14.517625	979.5622	942.9347	954.8063	12.091537	972.5988	935.8878	1000.0	1000.0	283999	96.30834	9.527239	107.97854	62.695644	-96.5856	0.8582673	5304.0326192379
72	953.19226	10.060041	963.17163	939.87683	890.97687	66.69972	986.98114	785.87726	1000.0	1000.0	287999	96.05508	9.785402	107.90449	62.20933	-96.32778	0.892956	5381.489719390869
73	937.09436	30.358131	967.3429	888.5571	955.7921	15.061903	982.5688	933.17786	1000.0	1000.0	291999	95.98188	9.744901	108.10934	62.069077	-96.26031	0.90183306	5456.816697835922
74	952.391	9.795644	965.4941	937.90533	962.3201	20.489384	988.065	918.3242	1000.0	1000.0	295999	96.05024	9.676895	108.13849	63.560406	-96.32689	0.8639979	5532.214369773865
75	942.9651	26.252945	981.02856	916.78674	950.35565	17.682714	981.3803	919.2856	1000.0	1000.0	299999	96.21362	9.515599	108.13421	64.67178	-96.49405	0.8473041	5608.115621328354
76	950.0779	20.560991	968.3226	916.1364	959.8175	29.002438	987.93506	911.9047	1000.0	1000.0	303999	96.22292	9.440646	108.00562	64.12501	-96.48612	0.8359686	5685.909189939499
77	949.04803	28.143768	975.801	901.741	941.88464	16.454332	961.9752	907.1902	1000.0	1000.0	307999	96.15915	9.516305	109.154915	65.15183	-96.427	0.81318873	5760.483418941498
78	950.9552	25.881733	985.8791	913.2138	944.70526	24.31958	978.50696	905.26263	1000.0	1000.0	311999	96.32638	9.380471	107.92392	62.187256	-96.59975	0.83697116	5834.559770584106
79	920.62476	40.228592	950.87225	852.2443	937.70264	24.509394	972.3087	888.9504	1000.0	1000.0	315999	96.3784	9.201163	108.75144	64.12899	-96.64039	0.7986061	5912.678769826889
80	948.9847	10.872355	959.3059	932.937	938.8251	29.31917	984.97455	882.928	1000.0	1000.0	319999	96.19108	9.248729	107.77273	64.9616	-96.43925	0.7640181	5989.969695568085
81	929.0889	27.503437	961.44324	901.30505	949.6626	30.522217	976.0232	877.11896	1000.0	1000.0	323999	96.0124	9.328188	107.15136	64.640915	-96.25915	0.7891842	6065.491694927216
82	947.45276	16.992811	970.04645	923.00867	947.3328	10.843667	966.2512	926.78314	1000.0	1000.0	327999	95.9522	9.303765	107.332245	64.538605	-96.20311	0.80393815	6141.492447853088
83	970.49414	9.675496	982.90845	958.65765	941.78674	28.780489	977.7033	887.6994	1000.0	1000.0	331999	96.01706	9.172105	107.46024	62.691803	-96.25708	0.78438854	6216.896476507187
84	951.7268	9.69464	961.96405	939.0373	957.022	16.172161	985.3715	931.40497	1000.0	1000.0	335999	95.87148	9.289571	107.114685	62.384953	-96.10881	0.7570951	6292.831067085266
85	935.4302	31.510422	985.2251	899.21606	934.2357	19.925434	970.6222	901.28253	1000.0	1000.0	339999	95.87128	9.244927	106.612274	62.249687	-96.10735	0.7646021	6368.529671192169
86	951.54376	14.108854	964.4245	928.6085	945.71277	22.554987	987.3096	889.3417	1000.0	1000.0	343999	95.74013	9.45401	106.61193	62.23786	-95.96584	0.79932857	6444.996324777603
87	930.25024	30.162983	967.91125	892.2402	960.2008	25.46292	987.29535	903.95953	1000.0	1000.0	347999	95.77472	9.364309	105.69375	59.917072	-96.00767	0.83744997	6520.907791852951
88	913.63354	38.82709	964.1814	873.3827	947.49774	20.099247	981.30096	905.8356	1000.0	1000.0	351999	95.72017	9.264157	106.303154	59.57932	-95.950676	0.79313385	6596.589453220367
89	939.9391	31.9626	978.93634	893.8969	954.44275	12.898063	979.2991	935.2799	1000.0	1000.0	355999	95.82752	9.243396	105.89937	59.013897	-96.054375	0.7605735	6674.055556297302
90	948.36694	22.070765	971.616	914.5612	965.6289	14.829539	986.14624	934.85095	1000.0	1000.0	359999	95.78956	9.360958	106.546776	60.598385	-96.01791	0.752597	6750.359360933304
91	969.2142	6.976002	980.73975	962.2357	943.5116	30.155397	984.35095	885.5501	1000.0	1000.0	363999	95.96972	9.215634	107.10565	61.53092	-96.1989	0.77080405	6826.25811624527
92	933.4955	32.54156	980.04944	891.0745	909.26013	33.596558	968.2472	850.4444	1000.0	1000.0	367999	95.93685	9.288941	106.83383	60.99177	-96.15097	0.7239805	6904.384879827499
93	939.9614	28.562506	972.8045	900.72473	947.4468	32.402374	988.9012	900.7562	1000.0	1000.0	371999	95.92613	9.393238	105.64399	60.572315	-96.15828	0.7600531	6980.050556898117
94	964.8555	11.108871	977.1541	952.8378	957.0228	17.627647	981.6329	928.6415	1000.0	1000.0	375999	96.17613	9.028157	106.81062	60.10313	-96.400024	0.71925837	7058.387038707733
95	916.45825	38.13157	954.8378	854.7347	947.95544	31.199377	989.0172	876.9089	1000.0	1000.0	379999	96.2591	8.875706	105.69934	60.93449	-96.47614	0.6923077	7133.439546585083
96	953.99963	7.153136	961.3364	945.88446	946.36414	21.285444	983.8994	905.25275	1000.0	1000.0	383999	96.15968	9.101359	107.701355	62.326782	-96.36619	0.6815978	7208.858043193817
97	944.2047	17.333237	965.93774	920.655	940.8115	31.247416	966.95667	866.7482	1000.0	1000.0	387999	96.20628	9.11225	106.32106	62.590282	-96.422455	0.72264844	7284.198457241058
98	934.78436	28.134686	977.14496	904.6662	945.3179	18.058348	981.71405	916.2771	1000.0	1000.0	391999	96.23323	9.081699	106.19115	63.573357	-96.441605	0.7073927	7359.086762666702
99	935.76636	19.77809	959.969	904.8426	967.55994	18.040146	988.13184	926.46295	1000.0	1000.0	395999	96.36016	9.052801	106.80934	61.752495	-96.57389	0.7149438	7435.384078741074
100	930.35724	26.181358	961.0577	888.78436	955.9539	19.943684	981.68756	911.5145	1000.0	1000.0	399999	96.43988	8.960794	105.78004	61.26194	-96.65061	0.6796461	7513.854734420776
101	939.8385	25.608839	973.25085	904.8022	947.07294	31.140747	979.2261	862.1242	1000.0	1000.0	403999	96.4494	8.941038	106.22368	62.990562	-96.657776	0.6749092	7590.665375471115
102	975.99225	12.258296	990.7527	956.90576	951.6444	22.097986	984.1596	911.1604	1000.0	1000.0	407999	96.47294	8.933859	109.7214	63.780922	-96.67832	0.68573266	7668.032757520676
103	921.95593	23.615314	962.6224	904.28613	885.54913	60.002827	943.6125	754.451	1000.0	1000.0	411999	96.53221	8.879362	105.414314	62.68164	-96.73764	0.67986184	7744.702291965485
104	960.7775	27.489939	984.35626	915.1141	958.00555	16.718407	979.474	920.94135	1000.0	1000.0	415999	96.31954	9.098012	106.53979	62.667866	-96.4976	0.65847754	7822.2420129776
105	941.9177	30.257273	983.2058	900.1017	960.43036	24.838968	989.5405	917.2592	1000.0	1000.0	419999	96.11468	9.455494	106.87191	62.75151	-96.30895	0.70872486	7900.86377286911
106	959.192	11.869588	976.3697	947.636	942.3262	24.820215	983.4516	904.5714	1000.0	1000.0	423999	96.24465	9.245382	106.59634	60.742176	-96.4489	0.80035096	7976.904886007309
107	963.9568	9.213408	973.8299	949.16534	920.999	35.0152	961.4512	842.02094	1000.0	1000.0	427999	96.51459	8.858887	105.7272	58.798016	-96.71688	0.73271227	8053.824772119522
108	934.8926	31.997719	980.222	900.2979	951.921	17.97057	986.89703	923.9875	1000.0	1000.0	431999	96.56378	8.792956	107.75192	62.69328	-96.76254	0.6916643	8133.221623659134
109	935.9787	57.975716	983.2083	840.32544	949.3258	15.489917	980.7211	920.73883	1000.0	1000.0	435999	96.53963	8.901663	105.12845	61.17915	-96.73036	0.671576	8208.155297756195
110	962.46454	15.58186	978.93536	938.8877	872.0099	45.935497	916.4972	753.96204	1000.0	1000.0	439999	96.45963	9.015604	105.50632	61.05166	-96.645676	0.6443591	8285.08767414093
111	950.80566	11.808363	966.3203	934.12885	962.25653	18.825861	982.9566	927.3635	1000.0	1000.0	443999	96.48958	8.967241	105.622795	60.47699	-96.68244	0.66049474	8359.9920296669
112	950.4597	26.497211	985.2333	916.0331	961.3337	13.677043	986.7127	941.59033	1000.0	1000.0	447999	96.64148	8.685892	106.85171	61.172745	-96.83722	0.63388395	8436.01067185402
113	942.22595	21.27094	962.01917	906.76526	953.8659	12.984451	976.551	925.9988	1000.0	1000.0	451999	96.64671	8.624117	105.42696	59.013424	-96.82544	0.6374979	8511.910952091217
114	956.1671	22.858173	978.8661	926.70306	941.6793	21.111921	979.3113	912.11115	1000.0	1000.0	455999	96.51957	8.884172	107.28116	61.408	-96.7085	0.6622706	8588.565264701843
115	933.84326	27.536644	963.5946	892.3281	951.8511	21.43525	982.7599	899.9043	1000.0	1000.0	459999	96.68797	8.684609	106.60457	60.098484	-96.866905	0.6368705	8664.292016983032
116	947.745	32.559254	984.631	903.61774	972.5609	10.628609	986.1071	953.445	1000.0	1000.0	463999	96.54352	8.8976555	105.923996	58.149746	-96.724396	0.6402966	8743.775507450104
