Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	3.0250044	1.5737348	4.62022	1.3697661	0.41143823	0.056293394	0.53952223	0.30871367	1000.0	1000.0	3999	0.56525177	0.20892328	1.0540156	-0.69812083	-0.6215617	0.000559374	45.189985036849976
2	3.7942524	1.0798535	5.415233	2.5482285	0.6302045	0.16912632	0.87647915	0.4130182	1000.0	1000.0	7999	0.4579341	0.19093576	1.0343192	0.0066836253	-0.42578253	0.00019897135	102.5321090221405
3	2.243394	0.43626124	2.8740957	1.8251704	0.71210015	0.15223593	0.9509212	0.5311055	1000.0	1000.0	11999	0.70539236	0.42257372	2.0953677	-0.03250322	-0.76374793	0.00036760286	161.04580760002136
4	1.7290481	0.3374544	2.2735007	1.3793705	0.30034345	0.07752367	0.44497564	0.19272405	1000.0	1000.0	15999	1.3522402	0.18870872	2.454648	0.5948113	-1.3711727	0.0002606024	220.54184365272522
5	1.494368	0.15371613	1.6925707	1.3151451	0.266478	0.09436721	0.44693828	0.18536396	1000.0	1000.0	19999	1.237573	0.114841975	2.264684	0.95421576	-1.2386731	0.00012987762	280.31037640571594
6	1.4896624	0.26087013	1.7740037	1.0638815	0.24166858	0.044648267	0.30439743	0.17355952	1000.0	1000.0	23999	1.0532115	0.109532	2.0643804	0.7470069	-1.0525928	9.132216e-05	340.03023886680603
7	1.5317885	0.110318355	1.6575012	1.3641696	0.29420522	0.056439728	0.36517772	0.18302406	1000.0	1000.0	27999	0.8735615	0.09651708	1.7620058	0.5756827	-0.8724108	6.8556925e-05	399.7161514759064
8	1.4053049	0.1691342	1.548845	1.1193502	0.2734917	0.062691115	0.39924127	0.19389777	1000.0	1000.0	31999	0.72140163	0.083621204	1.5763266	0.47018492	-0.72094876	6.449062e-05	459.7011878490448
9	1.4618088	0.11057465	1.6330965	1.3622152	0.3037526	0.10766336	0.48106763	0.188946	1000.0	1000.0	35999	0.60796225	0.08348627	1.584583	0.37883493	-0.6073668	6.349881e-05	520.7686040401459
10	1.5052743	0.12274631	1.6784755	1.3314798	0.2520236	0.0495001	0.36490732	0.19790527	1000.0	1000.0	39999	0.51258564	0.07886679	1.464165	0.25493008	-0.51194185	5.1316907e-05	583.2014803886414
11	1.3920231	0.17957443	1.6304928	1.1697482	0.26223636	0.06532497	0.40404215	0.18387341	1000.0	1000.0	43999	0.43771476	0.0721721	1.5165572	0.26186824	-0.43724126	3.8425005e-05	645.6904757022858
