Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	21.543615	3.7753928	23.843544	10.541764	1000.0	1000.0	3999	7.182534	3.5666857	16.44515	-0.4797584	7.1819034	3.565874	15.97259	-0.16517064	-4.0701547	0.3940016	3.1290169	-9.13731	-7.9383254	0.11537089	1.8207603	1.9361312	131.29163002967834
2	29.713457	1.1716001	31.072886	27.956268	19.991728	12.05821	46.03518	9.605413	1000.0	1000.0	7999	20.985254	4.333409	34.198055	9.139776	20.9842	4.331958	33.81916	9.192835	-4.03819	0.47728863	1.1596937	-10.175865	-21.716988	0.20032582	2.4227202	2.6230462	300.87969398498535
3	27.132477	8.051383	32.564106	13.224846	22.598791	14.911393	52.694496	9.5177765	1000.0	1000.0	11999	33.590496	4.6382008	46.46446	9.328468	33.590992	4.637081	46.215145	10.224424	-3.9095702	0.7824939	4.2639856	-11.698362	-34.315304	0.35307232	3.1329257	3.4859982	475.4118683338165
4	36.90929	6.9196696	44.325127	29.712902	23.16748	4.3715816	31.165121	15.656509	1000.0	1000.0	15999	45.09658	3.7741687	56.671112	25.381132	45.09606	3.7758412	56.25655	26.426704	-4.0242777	0.51362854	2.9077702	-10.689562	-45.779335	0.3984533	3.3645992	3.7630525	651.438961982727
5	44.225613	21.343832	81.10607	29.949905	41.604954	16.716875	64.831345	22.568417	1000.0	1000.0	19999	54.70349	2.951227	64.85015	39.569794	54.70313	2.9501488	64.97561	40.049538	-4.0092583	0.5443806	1.416007	-9.195046	-55.37003	0.4493404	3.5630956	4.012436	826.6608128547668
6	45.233795	15.213854	66.14099	30.436789	23.816074	1.8969231	28.894825	21.997873	1000.0	1000.0	23999	62.74537	2.2871008	71.933945	51.82635	62.74338	2.2849991	71.70555	51.86405	-4.020011	0.51652724	1.1531754	-10.265126	-63.40378	0.4553746	3.60785	4.063225	1004.0580017566681
7	72.43179	8.410535	85.66763	62.333946	22.98774	6.449179	39.511684	16.73895	1000.0	1000.0	27999	69.42122	1.9370278	79.98908	60.163704	69.4238	1.9366472	80.527954	59.674976	-4.017327	0.52463025	2.2487721	-9.921211	-70.07621	0.4807839	3.7089005	4.1896844	1181.871113538742
8	41.19342	9.334074	56.89291	33.053627	29.853382	12.247568	64.33645	22.533	1000.0	1000.0	31999	75.11472	1.824318	88.55225	66.85246	75.11568	1.8254316	86.94478	66.458084	-3.9902904	0.58422697	3.200574	-10.463369	-75.771164	0.4996684	3.7832067	4.282875	1358.7031486034393
9	66.96012	52.47099	157.28279	31.983194	31.44638	9.84087	47.965355	22.508032	1000.0	1000.0	35999	79.90629	2.1316733	95.629684	70.917	79.90598	2.1321893	93.935524	72.295616	-3.9231694	0.731496	4.344966	-13.136343	-80.57389	0.5027532	3.75944	4.262193	1536.7288761138916
10	41.067043	10.111538	56.66384	28.936718	41.719284	23.382528	74.14297	22.671684	1000.0	1000.0	39999	84.21388	2.9371135	98.876564	73.6127	84.21163	2.9375877	98.46484	74.214035	-3.9115963	0.75791967	5.3648744	-10.305764	-84.875	0.5545226	3.9144764	4.468999	1714.5676398277283
11	83.713234	36.121685	139.02168	37.70492	48.859375	23.655619	76.413734	14.156478	1000.0	1000.0	43999	87.52161	3.440898	102.87612	77.357346	87.5221	3.4405282	103.04716	77.440735	-3.953466	0.6656969	3.632092	-11.776444	-88.17605	0.53783506	3.850371	4.388206	1892.5322811603546
12	90.095795	44.62896	158.77982	36.955162	82.317215	56.48682	159.73701	22.692366	1000.0	1000.0	47999	90.25947	3.8485723	108.45265	80.41069	90.26035	3.847668	107.69454	79.90863	-3.9428277	0.6853452	4.753601	-9.827609	-90.90512	0.56750816	3.9464834	4.5139923	2069.265241384506
13	99.45716	64.33824	173.65988	35.411953	46.24115	21.497572	79.7008	22.801872	1000.0	1000.0	51999	92.60133	4.271104	107.98717	83.19885	92.60446	4.270076	108.63008	83.78984	-3.9144104	0.739132	4.539093	-10.550668	-93.25113	0.577365	3.9862185	4.563584	2246.8561210632324
14	79.94127	64.94625	190.49522	32.390682	66.77224	24.988033	92.35734	28.839725	1000.0	1000.0	55999	94.58182	4.6656075	110.16986	86.50446	94.5821	4.664741	109.78081	85.78525	-3.9167206	0.73356915	4.2361355	-12.389	-95.22495	0.58092666	3.9957945	4.5767207	2425.6437513828278
15	105.83847	71.49954	187.18307	32.997982	114.9114	58.499527	176.64703	22.883001	1000.0	1000.0	59999	96.15684	4.9469867	110.96099	88.146484	96.15694	4.9473457	111.109276	87.46535	-3.9343524	0.69607127	3.9041	-10.299643	-96.79784	0.5712417	3.9731803	4.5444217	2604.4680716991425
16	156.1425	69.41622	201.53886	36.094048	75.62728	23.359749	110.178444	22.969336	1000.0	1000.0	63999	97.60672	5.2198153	113.07005	89.36144	97.60822	5.21954	113.034195	88.72644	-3.9259462	0.71273977	5.022869	-10.971012	-98.24626	0.57902604	4.003956	4.5829816	2784.0842759609222
17	76.470535	63.4502	185.89517	33.02158	149.6613	98.01365	251.53992	15.189629	1000.0	1000.0	67999	98.93264	5.5602174	115.964836	90.19079	98.93381	5.5595455	115.89402	89.95034	-3.892216	0.7729427	5.5470877	-11.806986	-99.57291	0.59485745	4.044126	4.6389832	2963.346198797226
18	163.80864	61.968555	220.27975	59.25779	112.49602	75.40593	197.64638	22.094347	1000.0	1000.0	71999	100.02519	5.884819	116.6883	90.96409	100.0247	5.8846836	116.52654	90.795456	-3.8890498	0.77985936	3.5021448	-10.714497	-100.66588	0.58343816	4.0130997	4.596538	3146.6051971912384
19	176.5653	79.30042	239.01729	40.41412	147.05144	77.386826	215.23344	22.66263	1000.0	1000.0	75999	101.1498	6.2163696	117.25085	92.307014	101.14888	6.215834	117.51408	92.0217	-3.874413	0.80047923	3.7397852	-11.297401	-101.78387	0.6041275	4.0784473	4.6825747	3332.479573726654
