Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	0.0	0.0	0.0	0.0	10.6	31.800001	106.0	0.0	1000.0	1000.0	3999	2.5059059	1.213932	5.1292877	-0.06919433	2.5060143	1.2137737	5.156432	-0.17937629	-1.3628365	0.19412553	0.6939187	-5.3530474	-2.7657006	0.008446669	0.49993035	0.508377	116.88995742797852
2	20.75	20.753012	42.0	0.0	5.4	7.378347	21.0	0.0	1000.0	1000.0	7999	7.054931	1.4711354	12.725982	4.178661	7.054856	1.4709636	12.760779	4.176286	-1.351316	0.25287944	1.4686704	-6.5733786	-7.30917	0.021976938	0.69671744	0.7186944	272.5755527019501
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	12.032115	1.939813	28.868773	8.794832	12.033218	1.938023	28.857523	8.785475	-1.29491	0.41731498	1.8410182	-6.841294	-12.286173	0.035678238	0.9528103	0.98848855	431.6633048057556
4	0.0	0.0	0.0	0.0	2.8	6.20967	20.0	0.0	1000.0	1000.0	15999	17.626774	5.181757	62.939766	12.727541	17.627562	5.1791897	62.929405	12.741384	-1.1991148	0.59901565	2.3727474	-6.9488244	-17.883547	0.063820295	1.2689434	1.3327639	593.0637786388397
5	24.0	23.280893	62.0	0.0	10.9	25.723335	86.0	0.0	1000.0	1000.0	19999	27.466103	17.926615	150.68562	16.176998	27.466093	17.92116	148.98927	16.197514	-1.1282643	0.7137829	3.1506004	-7.118475	-27.69863	0.13429421	1.6989629	1.8332571	753.6279027462006
6	3.0	5.196152	12.0	0.0	14.2	42.600002	142.0	0.0	1000.0	1000.0	23999	31.999716	17.944765	136.83832	19.010424	31.995323	17.937735	136.60043	19.058117	-1.1420761	0.69641626	2.4839587	-10.482555	-32.22324	0.1291019	1.7154534	1.8445551	914.2742564678192
7	26.75	30.768288	75.0	0.0	1.3	3.9	13.0	0.0	1000.0	1000.0	27999	33.76533	14.463253	122.752396	21.377344	33.769634	14.464139	122.95338	21.471512	-1.1942581	0.61021745	2.0912893	-8.872888	-33.982758	0.12044328	1.6943117	1.8147551	1075.9293460845947
8	7.25	12.557368	29.0	0.0	14.9	32.182137	109.0	0.0	1000.0	1000.0	31999	35.52049	12.466238	113.48314	23.530638	35.519863	12.464737	113.01987	23.51372	-1.2369088	0.5348641	1.5052671	-7.120091	-35.723267	0.12798907	1.7462171	1.8742063	1237.1770415306091
9	14.5	14.568802	31.0	0.0	23.7	39.512154	107.0	0.0	1000.0	1000.0	35999	36.96567	11.111084	102.07375	25.201223	36.959606	11.107111	103.32275	25.196173	-1.2688953	0.47160316	1.5606875	-7.5080366	-37.15922	0.12017027	1.7135205	1.8336908	1397.3153347969055
10	4.25	7.361216	17.0	0.0	16.5	23.3891	61.0	0.0	1000.0	1000.0	39999	37.69979	9.780031	95.15199	26.47257	37.69542	9.776332	95.492096	26.614222	-1.2923403	0.42197186	1.0140953	-8.247931	-37.890263	0.111425824	1.6614738	1.7728994	1558.2212438583374
11	0.0	0.0	0.0	0.0	14.1	29.794127	92.0	0.0	1000.0	1000.0	43999	38.35914	8.712063	89.72519	27.635859	38.36093	8.712493	89.54107	27.601332	-1.304969	0.39004043	0.54640555	-5.97983	-38.55125	0.10924067	1.6558148	1.7650554	1720.31685090065
12	29.25	19.866743	49.0	0.0	24.6	45.887253	116.0	0.0	1000.0	1000.0	47999	38.57689	7.764036	85.28784	28.809174	38.57417	7.7596607	85.05301	28.751797	-1.3145365	0.36592415	1.5720997	-6.307893	-38.767742	0.1009996	1.592847	1.6938467	1881.7195377349854
13	5.0	4.3011627	11.0	0.0	23.1	29.881266	96.0	0.0	1000.0	1000.0	51999	38.579796	6.877812	79.79183	29.827078	38.583775	6.8785977	80.2093	29.886581	-1.3209944	0.35149974	0.32923222	-7.747184	-38.77389	0.0998666	1.5896465	1.6895132	2044.5872366428375
14	48.75	84.43748	195.0	0.0	14.7	29.943447	101.0	0.0	1000.0	1000.0	55999	38.500698	6.171499	76.18441	30.588142	38.500996	6.1709795	76.05969	30.650822	-1.326349	0.3328355	0.61688495	-6.301016	-38.695988	0.09547392	1.5551531	1.650627	2208.576425075531
15	0.0	0.0	0.0	0.0	27.8	50.107483	128.0	0.0	1000.0	1000.0	59999	38.501575	5.7086277	73.056	31.111904	38.50297	5.7058787	72.86422	31.095078	-1.3299035	0.3218747	0.27438688	-6.861828	-38.697277	0.09690677	1.5684341	1.6653408	2373.082682132721
16	15.75	20.029665	49.0	0.0	8.6	17.292772	47.0	0.0	1000.0	1000.0	63999	38.272522	5.2230277	70.89742	31.466326	38.270935	5.21903	70.94576	31.409552	-1.3312161	0.317501	0.2682345	-5.6700296	-38.468567	0.09331702	1.5391864	1.6325034	2538.8075239658356
17	27.5	47.631397	110.0	0.0	8.2	16.4	41.0	0.0	1000.0	1000.0	67999	38.01568	4.835303	69.62669	31.664335	38.019417	4.8358865	68.91001	31.615318	-1.333802	0.30954158	0.056885004	-7.3034234	-38.21543	0.088653624	1.5110371	1.5996908	2708.1673622131348
18	23.25	40.27018	93.0	0.0	2.4	6.2641845	21.0	0.0	1000.0	1000.0	71999	37.795094	4.5244374	66.50067	31.814625	37.79695	4.528056	66.25361	31.764326	-1.3316286	0.31581703	0.5626683	-7.993433	-37.992867	0.10843824	1.6384661	1.7469043	2883.754780769348
19	0.0	0.0	0.0	0.0	1.0	3.0	10.0	0.0	1000.0	1000.0	75999	38.23343	4.6619315	67.12403	31.914564	38.237637	4.66324	67.23729	31.917913	-1.2698741	0.48273784	3.1265013	-9.109865	-38.44069	0.19829184	2.1521199	2.3504117	3063.283849000931
