Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	37.068546	14.199399	48.338566	4.770088	1000.0	1000.0	3999	0.08638271	0.18559712	1.2814958	-2.0523674	0.086592175	0.18528412	1.2556847	-1.8171333	-0.1472397	0.00837221	0.00837221	62.53039884567261
2	29.713457	1.1716001	31.072886	27.956268	34.485237	19.775257	48.8405	3.7033033	1000.0	1000.0	7999	0.6159051	0.34719586	4.7000494	-0.025404666	0.6158761	0.3469005	4.723848	-0.0040503517	-0.72222793	0.005885454	0.005885454	142.4630308151245
3	40.19785	8.006841	48.761963	31.846375	38.23194	14.396611	52.198654	10.499448	1000.0	1000.0	11999	2.221175	1.1118399	7.41508	-0.11164811	2.2211523	1.1116487	7.472189	-0.0478321	-2.4844043	0.018532058	0.018532058	223.1794261932373
4	27.82146	17.912245	48.408615	9.911006	46.62333	5.170458	61.311596	42.410133	1000.0	1000.0	15999	4.3250885	1.1680872	7.505665	0.68128645	4.325085	1.1679444	7.5140142	0.6051078	-4.543719	0.01756433	0.01756433	304.20373249053955
5	48.17907	4.0232573	52.315605	41.77135	29.029316	30.72525	104.34837	4.874722	1000.0	1000.0	19999	4.6986723	1.329512	7.2660394	1.7427967	4.698676	1.3294634	7.2485876	1.814624	-4.812567	0.0082486365	0.0082486365	478.4690923690796
6	29.618227	7.5632896	36.529034	18.296938	35.467934	4.679192	41.869907	25.002253	1000.0	1000.0	23999	4.998623	1.2628567	7.370511	2.0371284	4.9986167	1.2628577	7.340514	2.0296683	-5.152342	0.0082684	0.0082684	656.2216894626617
7	37.56459	23.24578	72.24667	7.039727	41.503216	37.807674	90.946304	9.812842	1000.0	1000.0	27999	5.2515554	1.0184809	7.37195	2.621773	5.2515655	1.018464	7.380101	2.5932324	-5.324025	0.005722793	0.005722793	834.3330872058868
8	29.518166	24.351137	66.64924	7.558956	42.641876	25.943945	79.39725	4.175921	1000.0	1000.0	31999	5.2699013	0.99864435	8.007592	2.8376987	5.26991	0.998684	7.9487543	2.840479	-5.3815174	0.0063992403	0.0063992403	1019.2292263507843
9	55.987072	17.38075	73.03341	27.172028	78.12003	3.0664153	82.90051	73.89044	1000.0	1000.0	35999	5.5852337	0.99850905	9.775451	3.0378046	5.585226	0.9985589	9.842646	3.000695	-5.6988564	0.00957671	0.00957671	1200.8573977947235
10	106.267944	54.183205	197.90869	63.39996	112.7065	8.213172	124.82344	96.86501	1000.0	1000.0	39999	5.9880023	1.1621635	14.95129	2.8965182	5.9880023	1.1621737	15.02719	2.9673643	-6.102156	0.013903377	0.013903377	1306.1926918029785
11	158.72086	8.320057	166.13043	145.12756	174.30081	14.644838	191.5446	136.2629	1000.0	1000.0	43999	6.4830213	1.2696812	20.367783	3.436407	6.483026	1.2697175	20.01619	3.4637794	-6.6043887	0.029076282	0.029076282	1468.9389605522156
12	185.02968	16.848625	213.3951	169.20566	210.7803	29.371645	289.28912	180.69687	1000.0	1000.0	47999	7.158802	1.1657959	24.534264	3.609005	7.1588044	1.1660371	23.947912	3.75539	-7.307754	0.047705702	0.047705702	1644.4277815818787
13	195.23079	15.842253	221.78249	179.93402	202.02025	4.857353	209.64546	191.75308	1000.0	1000.0	51999	7.923935	1.1164432	25.573986	3.944312	7.9239388	1.117086	24.783337	4.2012787	-8.081792	0.06987558	0.06987558	1821.5707745552063
14	210.24246	32.509476	243.34808	168.79378	235.80664	22.353384	274.58304	208.8554	1000.0	1000.0	55999	8.754383	1.3042082	27.38849	4.524535	8.754375	1.3046175	27.801512	4.9153285	-8.955386	0.10487599	0.10487599	1999.661213874817
15	218.54492	42.063713	291.12387	190.09875	269.93777	62.271255	385.24426	208.23264	1000.0	1000.0	59999	9.655176	1.3661292	27.445093	4.8626	9.65521	1.3661596	27.980377	5.4512525	-9.847818	0.11943332	0.11943332	2176.068084716797
16	228.27614	27.226763	274.8588	205.82446	168.09776	17.337282	201.68282	150.63081	1000.0	1000.0	63999	10.52588	1.4651666	28.863838	5.7223263	10.525854	1.4657677	30.778687	5.8436227	-10.7280855	0.13042127	0.13042127	2354.5971767902374
17	197.35924	26.257261	216.01996	152.09535	271.51154	76.512115	394.15488	207.96288	1000.0	1000.0	67999	11.32919	1.5767938	30.726683	6.306256	11.329126	1.5775982	30.418015	5.8727283	-11.53976	0.14476319	0.14476319	2532.8001549243927
18	280.71637	52.6222	341.58914	218.37004	226.29265	19.19291	282.35217	209.84325	1000.0	1000.0	71999	12.1200075	1.769148	30.487782	6.87651	12.119983	1.7698537	31.337942	6.715974	-12.318824	0.16646747	0.16646747	2711.5468850135803
19	243.52083	34.651176	302.4363	215.00298	253.9248	65.14065	371.9744	150.98875	1000.0	1000.0	75999	12.880665	1.957078	33.097534	6.901992	12.880621	1.9570606	33.06271	7.1086793	-13.082223	0.19055766	0.19055766	2893.209732532501
20	275.7508	56.975193	356.21704	207.59712	255.41663	54.13213	394.13037	216.05476	1000.0	1000.0	79999	13.599474	2.1391473	34.365158	7.0978184	13.599423	2.138706	33.846237	7.256917	-13.800828	0.21748835	0.21748835	3077.671753883362
21	272.3251	73.59663	397.26343	217.88063	241.25874	20.319359	278.784	219.48976	1000.0	1000.0	83999	14.269425	2.3758173	37.261642	7.207369	14.269447	2.3754532	35.65219	7.470215	-14.473135	0.24613403	0.24613403	3262.610430240631
22	262.09216	69.61569	382.66132	220.80531	226.2467	39.23278	321.07114	153.62498	1000.0	1000.0	87999	14.910671	2.4983628	35.85044	7.238859	14.910647	2.4981928	35.79959	7.413085	-15.131075	0.25737876	0.25737876	3446.4046955108643
23	243.5151	45.485497	322.24374	214.76512	238.82503	93.25553	404.21927	126.250755	1000.0	1000.0	91999	15.53755	2.6758692	37.223682	8.007015	15.537481	2.6765099	37.335052	8.003896	-15.746728	0.28062123	0.28062123	3633.2370195388794
24	288.44913	64.755936	392.2298	222.86064	260.78354	107.37325	478.76895	127.51225	1000.0	1000.0	95999	16.16035	2.903293	38.9796	8.191014	16.160387	2.9032052	39.648964	8.431883	-16.382946	0.2897563	0.2897563	3822.188250541687
