Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	138.59966	6.8391232	145.56538	130.2235	202.13644	83.44223	267.64188	25.561193	1000.0	1000.0	3999	1.8598306	1.4229391	15.800179	-2.1991544	-2.0899928	0.02044773	59.474053382873535
2	136.21103	6.3570986	144.33804	126.58536	190.16318	109.06878	265.56357	20.821117	1000.0	1000.0	7999	13.206706	6.830283	51.69409	1.212378	-14.352129	0.24694416	123.75485634803772
3	194.3446	67.342354	265.2812	114.03564	99.25402	108.64986	274.95816	25.475729	1000.0	1000.0	11999	54.817345	24.851137	134.86536	-3.6276426	-58.525368	2.3269067	190.19096994400024
4	199.94806	100.50826	265.0427	26.052757	217.08969	97.67923	274.79242	21.040308	1000.0	1000.0	15999	88.71168	13.796119	141.58788	17.77192	-89.32449	3.2726483	256.50865173339844
5	144.31259	118.68022	265.49493	21.164858	119.238914	119.59784	266.49182	21.034904	1000.0	1000.0	19999	75.5096	9.743748	114.369835	35.098057	-75.636345	1.8094236	326.4678409099579
6	142.03226	129.39436	339.09543	25.692787	192.77084	148.52502	339.8847	21.56932	1000.0	1000.0	23999	65.12008	9.628105	100.81497	33.12859	-65.31962	0.9059416	393.1594431400299
7	25.914608	8.409362	40.47975	20.97422	108.75742	106.15894	240.3153	21.15153	1000.0	1000.0	27999	59.935925	10.302674	90.92135	33.098896	-60.301857	0.45511174	460.08456778526306
8	137.33499	116.53987	288.2732	21.900274	104.67192	68.7055	245.5314	26.117496	1000.0	1000.0	31999	54.80196	11.872358	84.157745	29.13604	-54.989708	0.29864416	527.3059368133545
9	140.9679	71.51555	247.12796	45.428177	160.71017	59.59191	246.65244	60.51965	1000.0	1000.0	35999	52.803623	11.897493	82.925934	31.351625	-53.200577	0.2358314	596.6905028820038
10	146.24994	64.10115	245.7696	66.73165	165.90518	74.11675	247.85191	58.22212	1000.0	1000.0	39999	50.90642	8.775801	77.46167	32.60309	-51.120056	0.1499922	667.7799243927002
11	132.8157	78.39384	243.9562	58.50725	105.18874	69.190994	248.32971	25.439047	1000.0	1000.0	43999	47.22438	7.540076	69.771774	32.053604	-47.38928	0.110142566	736.4701762199402
12	165.764	72.50778	246.381	53.318333	192.54855	134.89412	443.35437	57.13227	1000.0	1000.0	47999	43.248123	7.2050943	65.92604	30.385563	-43.362404	0.08147259	804.6550817489624
13	105.30916	55.489662	180.17607	47.342926	153.94333	34.158714	243.62485	132.88258	1000.0	1000.0	51999	39.50585	6.569001	61.015476	26.951317	-39.582314	0.06375387	875.6762342453003
14	147.29433	64.74009	239.40424	57.694107	222.62468	115.30286	339.80112	57.860218	1000.0	1000.0	55999	36.19537	6.580329	56.737076	23.933153	-36.296436	0.053345487	945.1091339588165
15	262.5439	44.875248	338.24832	227.70444	265.83228	39.15866	340.4507	215.01004	1000.0	1000.0	59999	33.918774	6.5575747	55.35075	21.84884	-34.00867	0.05268835	1017.7283570766449
16	214.80417	57.095406	262.11453	117.18094	241.98245	12.137791	256.36435	212.39218	1000.0	1000.0	63999	32.191856	6.3968024	55.908047	20.409264	-32.306602	0.06244412	1086.377699136734
17	207.24788	78.255714	257.44342	71.81941	270.2356	54.474438	433.15842	244.79366	1000.0	1000.0	67999	31.131233	5.772706	54.345856	20.055582	-31.241528	0.06449983	1155.9470911026
18	145.6664	101.807106	257.4551	30.513824	247.45499	4.5138526	251.87108	240.22174	1000.0	1000.0	71999	29.88589	5.7833076	56.159542	19.575365	-29.981714	0.065267846	1230.5689299106598
19	248.71689	13.125448	262.15933	233.90077	247.8783	9.729046	259.61893	224.91258	1000.0	1000.0	75999	29.342798	5.34793	58.75168	19.45497	-29.497906	0.064862505	1309.132934808731
20	277.9905	53.457523	369.9957	241.56194	274.17148	34.58413	342.08224	246.258	1000.0	1000.0	79999	29.662632	4.4780173	57.596924	20.93476	-29.812227	0.05329187	1385.163081407547
21	243.82883	10.53812	258.67813	229.41167	274.19604	54.625713	432.47794	223.35664	1000.0	1000.0	83999	30.047977	4.4375925	57.77657	21.439367	-30.189844	0.049797326	1463.3558368682861
22	255.137	10.884566	265.88446	240.70331	260.70648	16.160944	298.91257	237.20837	1000.0	1000.0	87999	29.731146	4.1213617	62.03424	20.201382	-29.838245	0.04726632	1542.0362961292267
23	259.85144	8.503948	266.282	245.21494	251.41435	12.003266	266.16168	231.86961	1000.0	1000.0	91999	29.100607	3.802281	57.266617	21.743668	-29.198097	0.038020235	1621.6335241794586
24	244.01689	11.058898	260.96738	229.96036	254.81194	6.9248695	261.80908	242.01518	1000.0	1000.0	95999	28.6069	3.6573474	56.74127	21.308416	-28.693657	0.039001364	1706.4119791984558
25	239.77777	18.565662	256.05457	210.87065	246.70975	19.786587	264.74725	199.76202	1000.0	1000.0	99999	27.864742	3.673993	60.125706	20.508768	-27.936586	0.037039377	1792.0580728054047
26	248.8175	11.3946	262.8457	235.10526	260.54922	8.115636	266.7673	244.0598	1000.0	1000.0	103999	27.29479	3.7885196	59.470245	19.477861	-27.373453	0.037997764	1874.6088910102844
27	260.6898	9.478533	268.04654	244.401	247.97725	5.859542	257.37827	237.42755	1000.0	1000.0	107999	26.967735	3.90054	56.8055	18.536886	-27.04723	0.03799764	1956.7835581302643
28	252.02942	7.5035696	262.69556	241.7157	253.41267	7.7365384	262.6098	240.35577	1000.0	1000.0	111999	26.735624	3.783406	58.22764	19.464558	-26.813047	0.039073512	2037.949261188507
29	249.69284	6.0748277	255.76927	241.35971	273.84723	56.74318	440.66565	234.28793	1000.0	1000.0	115999	26.482967	3.6472316	53.917877	19.278765	-26.554588	0.034900036	2116.2187654972076
30	243.08823	24.424324	265.28165	202.8779	262.32056	7.94844	267.7026	246.33076	1000.0	1000.0	119999	26.189253	3.6649969	54.378376	18.434462	-26.251953	0.03175011	2196.512261390686
31	314.73642	90.03676	470.64648	259.9696	252.64249	10.623235	265.07977	238.7867	1000.0	1000.0	123999	25.938034	3.9436312	53.157806	17.369646	-25.998446	0.031928044	2281.4254863262177
32	257.38568	8.169342	267.0567	244.43854	274.2183	62.4178	459.28372	240.77106	1000.0	1000.0	127999	25.972328	4.4316635	59.37296	15.619878	-26.038332	0.034901444	2358.1550595760345
33	248.39319	5.6270165	258.0024	244.153	249.08662	10.814958	272.37183	238.69763	1000.0	1000.0	131999	25.96331	4.320958	55.58228	17.664913	-26.034172	0.03745821	2437.8840012550354
34	285.2387	57.788704	383.88513	236.4995	257.0801	7.867379	266.2071	242.3996	1000.0	1000.0	135999	26.001192	4.543797	59.37816	16.095198	-26.062672	0.04158058	2519.541740655899
35	303.17438	93.97065	465.7472	241.77667	279.679	53.679848	439.47363	243.55342	1000.0	1000.0	139999	25.987713	4.787744	59.988186	17.515396	-26.043453	0.04290484	2601.946189880371
36	259.66608	12.266916	267.19977	238.44016	265.51837	18.618563	317.9994	242.02354	1000.0	1000.0	143999	26.018187	5.0296683	54.784866	17.727238	-26.083763	0.040583584	2687.3782625198364
37	261.1429	3.3307571	265.55307	257.2818	256.97287	11.428632	266.42874	238.26889	1000.0	1000.0	147999	26.062292	5.015472	57.614685	17.57488	-26.124437	0.042885426	2767.853446006775
