Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
1	3.0	3.3166249	8.0	0.0	67.7	143.41621	453.0	0.0	1000.0	1000.0	3999	0.034645416	0.0880914	2.2523508	-0.56814444	0.034753222	0.08832416	2.259518	-0.5486548	-0.059293743	0.004193012	0.004193012	51.03868317604065
2	78.5	71.61878	195.0	0.0	102.6	157.94379	418.0	0.0	1000.0	1000.0	7999	0.29368153	0.7648687	9.229348	-0.21789823	0.29362667	0.7647175	9.358003	-0.17014232	-0.32591307	0.013792517	0.013792517	116.70635342597961
3	0.0	0.0	0.0	0.0	99.5	295.51218	986.0	0.0	1000.0	1000.0	11999	1.8518628	4.549503	24.763279	-0.47848344	1.8513813	4.549693	25.14702	-0.42203557	-2.0534809	0.032682613	0.032682613	182.6544063091278
4	9.5	16.454483	38.0	0.0	125.7	280.7964	950.0	0.0	1000.0	1000.0	15999	8.444376	9.31568	45.307926	-1.5091372	8.443404	9.316716	50.01111	-1.6227071	-8.844283	0.10889926	0.10889926	253.56736493110657
5	13.75	14.11338	32.0	0.0	9.2	23.722567	80.0	0.0	1000.0	1000.0	19999	13.559527	9.385788	45.72067	-3.5178611	13.559237	9.386936	45.56667	-3.918373	-13.947718	0.14413278	0.14413278	322.10654640197754
6	0.0	0.0	0.0	0.0	98.7	263.7609	888.0	0.0	1000.0	1000.0	23999	15.418577	7.397644	41.41442	-4.814217	15.418421	7.398844	39.475433	-4.494922	-15.760214	0.13514389	0.13514389	391.1705276966095
7	167.75	290.5515	671.0	0.0	0.6	1.8000001	6.0	0.0	1000.0	1000.0	27999	16.595734	6.5877457	34.27617	-4.58003	16.595499	6.5886774	32.86712	-4.561417	-16.784725	0.1170681	0.1170681	462.4281144142151
8	216.0	368.94513	855.0	0.0	98.9	294.37405	982.0	0.0	1000.0	1000.0	31999	17.018038	6.3684793	31.80474	-5.2697954	17.017958	6.3682165	31.856014	-5.118363	-17.223969	0.11383071	0.11383071	529.6366765499115
9	245.0	417.453	968.0	0.0	16.5	41.6131	141.0	0.0	1000.0	1000.0	35999	17.67945	7.457701	37.63328	-4.2703266	17.67944	7.457915	37.705868	-4.302273	-17.825008	0.11111293	0.11111293	601.6947438716888
10	0.0	0.0	0.0	0.0	97.2	288.27652	962.0	0.0	1000.0	1000.0	39999	19.191692	9.637483	42.64892	-2.0918174	19.191582	9.637963	42.38425	-2.1745434	-19.51418	0.16288641	0.16288641	670.7533941268921
