Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	-10.812471	14.815425	14.899638	-43.219246	-7.0970817	9.506658	7.131664	-22.477108	150.0	150.0	3999	3.543767	4.760616	29.938019	-12.58043	3.543425	4.762357	29.428873	-12.397808	-0.17863669	1.4642113	8.423754	-9.710091	-4.2464447	0.91087514	0.91087514	51.31509852409363
2	-9.491522	12.196864	19.331484	-33.348972	2.6044328	10.247718	15.855327	-18.28388	150.0	150.0	7999	14.098999	8.227392	47.81713	-21.017101	14.099036	8.230925	47.590015	-20.536663	0.3515703	1.5825052	8.5404625	-11.323424	-15.001394	3.5431662	3.5431662	156.41517686843872
3	-3.3031497	11.334152	28.126022	-31.477726	0.050806902	6.5918736	10.780639	-7.187365	150.0	150.0	11999	24.897448	8.698232	75.13711	-6.3258786	24.89802	8.708985	70.87721	-4.3524175	0.44291198	1.6104728	23.727459	-10.41065	-25.792112	6.863889	6.863889	262.7430555820465
4	-3.0264757	12.225646	20.905529	-30.339733	-0.42770863	5.144499	10.526875	-7.145012	150.0	150.0	15999	30.775736	7.840025	81.51745	-6.371722	30.775742	7.8518877	80.17551	-9.898775	0.23749284	1.5232939	10.507463	-10.615073	-31.376314	9.391824	9.391824	369.594847202301
5	2.5067768	14.55266	28.594265	-23.593287	3.7226853	12.09686	20.449585	-14.288186	150.0	150.0	19999	30.81573	8.502615	75.71361	-13.060077	30.815287	8.512444	77.03351	-15.96671	0.1675397	1.4826609	10.953493	-10.7964115	-31.258833	9.646582	9.646582	477.6033651828766
6	-0.37811965	15.064866	27.168417	-27.923595	1.6281134	8.342121	14.5637	-7.5696073	150.0	150.0	23999	29.493513	9.02902	82.04152	-13.842349	29.493862	9.037034	81.08555	-15.054215	0.11267551	1.4603472	10.6593	-12.447928	-29.896757	8.7367525	8.7367525	584.8884828090668
7	1.5758765	12.217503	19.808157	-31.928381	6.2163115	13.025444	21.533653	-22.499863	150.0	150.0	27999	27.711315	8.872184	71.31298	-12.621735	27.710855	8.878936	70.48576	-16.486132	-0.047987636	1.3878145	12.234949	-10.5263405	-28.022955	7.953842	7.953842	692.2379882335663
8	-0.6708577	14.354479	20.05017	-33.46232	7.0448484	13.204641	23.093405	-16.738277	150.0	150.0	31999	24.38847	8.432474	63.103043	-11.114153	24.388573	8.43785	57.885887	-11.693922	-0.21540204	1.2911363	10.572078	-9.149401	-24.613646	6.1451716	6.1451716	799.7346289157867
9	2.4554732	11.820914	24.612019	-16.996805	4.4865427	11.78433	23.97227	-9.717987	150.0	150.0	35999	20.846476	8.305633	57.309265	-11.745025	20.846388	8.311505	57.584232	-11.408545	-0.3298937	1.2303019	8.657106	-10.197006	-21.033688	4.8034015	4.8034015	906.8034965991974
10	-0.37818846	14.185489	18.492231	-36.14618	15.324999	8.286342	26.404688	1.6987758	150.0	150.0	39999	17.707727	8.2193775	56.11297	-13.028881	17.707708	8.222397	56.73255	-14.106337	-0.42086852	1.1693604	9.333813	-11.219645	-17.877636	3.659777	3.659777	1013.9622633457184
