Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	2.3465545	1.1740873	7.8338413	-0.5294895	2.3456736	1.1739613	7.2634535	-0.38893288	-1.3605214	0.21151325	0.9037299	-6.2276115	-2.6010022	0.013419288	0.5978829	0.61130226	117.84620428085327
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	7999	6.8634195	1.4296885	12.046032	4.0321345	6.861219	1.428585	11.279372	4.0610857	-1.3617811	0.20629194	1.0832171	-5.918495	-7.107794	0.022686291	0.7642252	0.7869115	272.8030107021332
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	11.402604	1.2090527	15.757875	8.988064	11.399516	1.208957	16.019604	8.996311	-1.3616236	0.21269242	1.6434026	-8.907024	-11.642336	0.026069092	0.8399153	0.8659844	431.4835636615753
4	0.75	1.299038	3.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	15999	15.221052	1.014591	20.24492	13.065992	15.217482	1.0130647	19.435917	13.122871	-1.3611964	0.21140617	1.7392364	-5.9974318	-15.456888	0.030649709	0.88891506	0.91956484	591.6289768218994
5	1.75	2.046338	5.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	19999	18.39001	0.85933405	23.929455	16.498005	18.388512	0.85692126	24.456879	16.55072	-1.3604763	0.2117178	2.1639116	-6.165886	-18.625566	0.039022263	0.9409739	0.9799962	752.3055181503296
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	23999	21.030998	0.7315827	26.406105	19.408316	21.028284	0.73075765	27.082758	19.368864	-1.3585075	0.2231969	2.3425899	-6.5290527	-21.26435	0.043644596	0.9635421	1.0071867	913.0752418041229
7	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	27999	23.199415	0.61274993	29.07127	21.164679	23.196545	0.6098546	30.040472	21.796926	-1.3596154	0.21861048	2.149302	-6.8358345	-23.432121	0.041612774	0.9568737	0.99848646	1074.947417974472
8	1.5	2.598076	6.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	31999	24.991064	0.519552	31.624527	23.55586	24.988148	0.51917243	30.959497	23.670877	-1.3592623	0.21861197	2.7298372	-6.0455923	-25.222332	0.043722022	0.97046596	1.0141879	1237.4180347919464
9	3.75	3.344772	9.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	35999	26.464453	0.45145553	32.445915	25.076157	26.459518	0.44793785	32.643547	25.385838	-1.3582499	0.22254299	2.6972766	-6.539823	-26.69469	0.045422897	0.9754823	1.0209053	1399.289098739624
10	8.0	7.5828753	19.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	39999	27.682207	0.42659378	38.415157	26.623621	27.67809	0.42552525	40.219997	26.727404	-1.3547416	0.24181962	5.324024	-5.769413	-27.912619	0.058619004	1.0198779	1.0784969	1561.7923736572266
