Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	17.138315	3.7456408	43.34747	11.221416	66.79944	13.752265	98.133095	44.598656	14.630036	58.4	3999	13.606147	8.256808	31.272287	-2.531309	13.603164	8.265458	31.166906	-1.7591609	-2.6947403	1.7207826	7.8732367	-12.840775	-15.031745	0.9586026	4.509273	5.4678755	93.4667055606842
2	16.65378	3.3103364	37.769375	10.549954	71.268456	14.887357	93.88408	34.0081	14.0	64.0	7999	34.633846	15.368062	59.437492	-3.5250578	34.630936	15.380919	59.52732	-3.5709004	-1.9147866	3.1469529	19.346327	-12.916918	-37.62225	2.3396327	6.4553585	8.794992	216.9162003993988
3	24.971327	21.268152	109.869415	9.35365	67.69724	6.6147175	82.02871	60.90588	22.446327	65.7	11999	57.73303	23.642235	103.75872	-5.47264	57.729286	23.654202	109.638596	-4.6757073	-1.0912454	4.0240993	30.629307	-12.364445	-62.43692	7.8637743	10.229336	18.09311	342.85517024993896
4	59.18396	19.04738	107.662315	18.265835	61.841114	24.447609	120.25236	27.905918	71.0	70.7	15999	76.12312	29.841034	125.62467	-25.316355	76.11864	29.849201	115.623215	-23.933775	-0.29629517	3.9825199	26.392153	-12.40431	-80.84718	11.3287325	14.334271	25.663004	478.86335134506226
5	68.65459	20.74269	146.47562	20.967365	77.72618	29.004656	125.43707	17.412842	66.96667	84.0	19999	86.38005	37.44486	129.8749	-26.522728	86.373	37.461185	129.86507	-24.994242	-0.017471772	3.9441993	27.95282	-14.808975	-90.96669	11.917769	16.245928	28.163694	603.2427697181702
6	73.06436	21.115324	161.70897	18.155165	96.67749	29.948011	152.77956	50.446335	84.38298	107.2	23999	91.5984	44.42404	155.79167	-18.895386	91.59481	44.430317	150.11646	-18.970158	0.030521521	4.0872045	29.469177	-13.151068	-95.93264	15.75802	18.414507	34.17253	728.474312543869
7	98.35779	31.94938	203.21913	39.957657	300.66754	312.25934	900.8541	65.666405	122.90909	343.1	27999	91.51341	46.247112	160.58464	-13.870572	91.51204	46.251022	154.25677	-14.693601	-0.3486342	3.9890969	36.597126	-14.853943	-95.29298	16.573067	18.933338	35.506405	858.8312644958496
8	193.36444	199.20613	637.54034	29.446302	501.90756	317.92264	785.6944	87.86151	285.27274	659.3	31999	94.28631	47.09408	156.21837	-8.407059	94.28853	47.09811	166.5102	-9.977424	-0.31511328	3.8289373	31.668924	-13.476715	-97.93415	19.988516	20.499153	40.487667	997.9710028171539
9	101.82863	120.310555	668.9757	8.658439	42.43655	17.590734	71.99676	16.205114	172.88461	100.2	35999	99.35584	47.686893	160.82564	-16.770847	99.35485	47.691658	155.00137	-18.648191	-0.1555941	3.740788	28.181114	-14.797218	-102.665535	23.033094	21.408665	44.441757	1120.2859525680542
10	82.78955	114.65793	632.3227	18.192656	280.5547	316.83014	896.2916	30.05533	154.11111	337.5	39999	101.08034	48.10891	161.2822	-16.138893	101.08239	48.11622	167.222	-18.821518	-0.3404639	3.5971563	29.8213	-14.369489	-104.15803	26.13218	22.325176	48.457355	1251.4933595657349
