Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	20.1371	3.0861497	38.106213	11.134688	43.64538	2.1532552	46.37338	40.620445	11.552023	34.0	3999	12.30071	7.8339057	30.045116	-3.1225126	12.299982	7.835232	29.715158	-2.4099283	-0.4840948	1.2545187	4.450756	-10.898747	-13.436484	0.6733242	0.6733242	38.925262212753296
2	20.510702	3.655911	57.958115	12.574303	39.925438	2.0085616	43.230656	35.81835	12.127273	33.9	7999	26.348007	14.970349	61.879646	-4.266022	26.34788	14.970712	62.640232	-6.492356	0.6985386	1.9101746	11.372261	-11.917059	-29.177105	1.1916455	1.1916455	141.553612947464
3	24.806744	14.677884	124.169304	11.470704	659.9105	285.8976	805.8172	53.96137	16.971153	816.4	11999	54.91189	27.942604	128.07455	-17.03107	54.912296	27.944773	129.37823	-23.402132	2.0264022	2.415509	25.72125	-10.736231	-61.297962	13.368654	13.368654	260.2574665546417
4	115.75655	161.01878	794.80365	48.081383	84.132614	7.9223843	100.43174	70.773605	123.22222	58.2	15999	73.35736	32.082153	115.31924	-20.433193	73.357216	32.088127	113.25103	-26.374037	1.6419406	2.5258799	21.884407	-11.256103	-79.31821	9.91425	9.91425	370.47421002388
5	204.21606	201.09671	647.598	44.862633	896.26886	1.0750529	897.5206	894.15106	308.45456	1000.0	19999	76.53843	31.322037	125.83021	-34.991295	76.53977	31.322798	113.199165	-39.473015	1.0801302	2.5642872	20.134953	-12.887913	-81.205154	10.3912325	10.3912325	492.24409317970276
6	395.45248	221.11882	758.171	135.4745	323.9367	255.5615	945.48785	132.00386	448.7	230.3	23999	81.21086	29.121674	115.91467	-39.436035	81.21157	29.122961	115.04608	-43.01821	0.5084237	2.443687	17.688602	-9.832634	-85.00577	9.272096	9.272096	604.6966323852539
7	194.32758	73.36593	359.1403	91.81275	218.60611	20.58289	243.68266	184.67609	152.2963	140.4	27999	82.142456	28.79908	116.401085	-29.632149	82.14331	28.797668	115.98925	-35.246002	0.39744747	2.2935817	19.649094	-13.862626	-85.327095	7.9788437	7.9788437	712.7055039405823
8	211.97214	191.89893	878.7088	40.662655	859.57404	37.15175	914.9342	823.303	185.52942	1000.0	31999	80.43345	29.264061	117.18989	-62.492577	80.43387	29.265898	122.62485	-74.57688	0.4534798	2.2412863	20.369143	-11.102504	-83.15362	9.520037	9.520037	831.1146066188812
9	792.0446	365.43176	1191.7349	76.774376	1175.4149	5.57533	1189.4053	1169.7422	766.5	1000.0	35999	81.83968	28.85709	112.882744	-50.954292	81.8388	28.857935	113.88507	-57.137417	0.6048342	2.2106338	20.048851	-11.732959	-84.44161	9.645539	9.645539	949.4274513721466
10	881.2423	413.11127	1250.2998	161.2618	1283.8489	13.06413	1298.0977	1258.0161	727.6	1000.0	39999	84.70507	28.010187	117.80072	-43.0278	84.70474	28.00933	116.146065	-46.768665	0.3766095	2.1625326	28.396515	-14.231667	-87.052185	8.237353	8.237353	1067.1379969120026
11	1116.6014	37.78894	1162.5487	1057.339	967.4269	90.8032	1178.4022	904.6416	1000.0	1000.0	43999	85.83575	26.770918	115.79498	-43.19645	85.83558	26.770414	117.74114	-47.46717	0.32448304	2.1127338	23.160427	-10.378409	-87.96792	7.0422864	7.0422864	1185.0758261680603
12	1155.8131	54.367558	1239.8939	1087.887	1525.3671	6.644531	1533.3546	1510.8347	978.5	1000.0	47999	87.49043	25.393015	119.39446	-33.887974	87.49017	25.390175	120.60284	-43.40009	0.29669815	2.054219	22.043827	-12.240384	-89.429535	6.0659943	6.0659943	1305.362200498581
13	1168.3256	375.33136	1363.8583	417.8205	1048.3293	101.86606	1201.5408	943.5414	851.4	1000.0	51999	89.66797	24.88133	124.85956	-36.67654	89.66834	24.876476	124.81047	-28.538464	0.28445208	1.9929689	18.61895	-11.956993	-91.45901	5.6719017	5.6719017	1430.1855566501617
14	1268.474	131.86154	1365.5465	1043.2351	1435.247	7.1462035	1449.7178	1426.3802	946.0	1000.0	55999	92.12321	24.56372	126.96808	-28.283857	92.12295	24.560677	127.13388	-43.908653	0.2885256	1.9698137	27.767746	-11.272175	-93.8178	5.2439637	5.2439637	1555.6627638339996
15	1399.8013	32.209827	1436.5018	1359.3348	1474.8558	10.247009	1493.4828	1463.6809	1000.0	1000.0	59999	94.87455	24.64132	130.03027	-31.165865	94.87461	24.63779	129.80092	-31.408363	0.3120448	1.9419101	22.049198	-10.950225	-96.51464	5.2909775	5.2909775	1681.4067203998566
16	1465.4565	52.946404	1528.9912	1388.6436	1517.3062	5.7809014	1527.9822	1508.0597	1000.0	1000.0	63999	98.14787	24.718857	138.97752	-35.62738	98.1478	24.717001	137.39987	-42.337887	0.3179165	1.9303681	23.183342	-11.209157	-99.72591	5.175754	5.175754	1806.0864517688751
17	1471.4078	92.62841	1552.7905	1313.9695	1651.0289	10.333421	1669.5012	1630.8932	965.25	1000.0	67999	101.41917	24.916456	141.76279	-38.230328	101.419	24.91683	143.07161	-42.80071	0.31639323	1.9208481	24.608374	-12.031406	-102.91472	5.189799	5.189799	1932.5712640285492
18	1400.1871	366.2668	1601.3809	668.16284	1551.956	15.279724	1573.1532	1525.2592	886.6	1000.0	71999	104.54319	25.235792	148.33734	-31.91855	104.5432	25.234097	155.83401	-41.005753	0.3919775	1.9013687	21.408417	-11.498514	-106.02339	5.1462855	5.1462855	2063.994885444641
19	1296.2057	359.6415	1603.3219	734.0349	960.6216	349.13947	1538.4081	432.4866	814.8	612.6	75999	107.69281	25.642502	155.16428	-35.599724	107.69271	25.641298	152.91258	-41.314613	0.41126156	1.8874189	45.273224	-11.917103	-109.13506	5.2475677	5.2475677	2198.1154775619507
20	1341.5374	405.77213	1594.8755	639.0151	1587.947	16.141651	1618.5532	1563.6583	848.75	1000.0	79999	110.45862	25.682415	150.60434	-33.927895	110.45842	25.680906	151.42735	-43.972427	0.4043053	1.8599595	22.827637	-13.9412565	-111.840126	5.2051387	5.2051387	2336.7476019859314
21	1565.7826	19.04709	1598.3226	1550.0757	1543.9182	4.821551	1552.6661	1537.3002	1000.0	1000.0	83999	113.08364	25.391766	154.09734	-32.221962	113.08359	25.390522	163.41278	-46.73465	0.4063225	1.883328	23.708525	-11.531547	-114.41127	5.379553	5.379553	2475.962429046631
22	1377.2925	305.51047	1611.678	803.6357	1209.9773	529.6305	1673.4272	398.51785	862.8	731.4	87999	115.68263	25.384613	154.8016	-39.524574	115.68268	25.379547	162.20065	-55.387646	0.40325725	1.873085	23.519474	-10.649421	-116.97462	5.432841	5.432841	2613.385577440262
23	1471.2108	355.72122	1671.5884	760.9057	1859.5925	7.571098	1868.6981	1844.649	892.6	1000.0	91999	118.07397	25.504297	161.08937	-44.174286	118.07374	25.5028	167.5729	-38.78142	0.4065525	1.8683828	21.834568	-11.149283	-119.32993	5.845267	5.845267	2754.36434674263
24	1703.9822	36.0025	1745.7582	1663.4628	1728.5518	5.392919	1740.0526	1720.1174	1000.0	1000.0	95999	120.51129	25.445917	169.7437	-31.815077	120.5112	25.44482	170.94933	-66.27414	0.3613958	1.8440534	21.347227	-12.690365	-121.7469	5.6444497	5.6444497	2895.666731595993
25	1437.0995	339.65973	1654.1759	849.4513	1759.791	19.107883	1791.6738	1733.9608	872.25	1000.0	99999	122.67519	25.422995	171.61858	-46.827244	122.67515	25.42038	177.66095	-41.038517	0.37745658	1.8508086	23.081266	-11.349301	-123.87749	5.6013703	5.6013703	3037.8213427066803
26	1707.3861	13.132029	1725.579	1690.2395	1856.6957	3.303181	1862.7203	1851.0769	1000.0	1000.0	103999	124.71698	25.167334	165.17702	-33.054	124.71718	25.166212	166.84686	-32.956345	0.38129148	1.8413033	23.624187	-12.898945	-125.85561	6.2640963	6.2640963	3179.508279323578
27	1678.4141	151.77803	1821.2219	1424.295	1843.5339	7.573032	1855.8096	1827.7756	950.75	1000.0	107999	126.73404	25.36571	165.0756	-39.4607	126.73423	25.36353	175.74695	-38.393475	0.36470348	1.8426863	20.473759	-10.829794	-127.87081	5.96399	5.96399	3322.441995859146
28	1676.612	255.14447	1811.6743	1166.4783	442.27643	225.06657	948.5361	156.24586	933.2	232.3	111999	128.87642	25.362425	181.0028	-40.22342	128.87624	25.36089	182.27296	-45.62492	0.3825664	1.8555665	39.59321	-10.566965	-129.9794	6.2987614	6.2987614	3454.901393175125
29	1223.878	599.54034	1843.909	389.72003	1777.017	6.285148	1793.3766	1770.9656	680.1667	1000.0	115999	130.84734	25.29513	192.75906	-47.728	130.84714	25.292799	178.27571	-39.006203	0.4060603	1.8555987	27.60726	-12.0212345	-131.93683	6.65576	6.65576	3597.435417175293
30	1757.3396	139.3328	1847.4874	1516.3685	1993.6531	12.525825	2012.7201	1971.3861	952.25	1000.0	119999	132.97272	25.381285	179.0314	-31.51408	132.97276	25.379581	191.85014	-45.804802	0.4067902	1.8530992	23.62938	-11.475327	-134.02603	6.999348	6.999348	3743.423496246338
31	1605.4783	638.8217	1958.5508	328.94266	347.23624	165.49866	730.93524	141.22455	834.0	171.3	123999	134.90189	25.4484	179.98318	-35.276516	134.90198	25.446218	173.74503	-55.699562	0.4066451	1.8518323	24.49651	-12.52216	-135.94255	6.35219	6.35219	3881.168095111847
32	1265.8148	611.3273	1972.0259	534.8132	2021.3903	6.352776	2030.4316	2007.5051	643.8	1000.0	127999	136.8697	25.415995	179.9046	-44.127117	136.86916	25.417276	187.5354	-38.79982	0.42633677	1.8644632	30.699865	-12.52465	-137.87888	8.032583	8.032583	4024.3030943870544
33	1927.4336	21.124865	1951.4279	1893.5253	2096.0796	11.349036	2110.958	2073.8071	1000.0	1000.0	131999	138.50092	25.529654	183.01375	-40.89369	138.50081	25.526384	187.52731	-43.03219	0.44611642	1.8871187	26.634829	-10.798267	-139.5097	9.50891	9.50891	4167.678758144379
