Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	3.0	3.3166249	8.0	0.0	79.7	121.95823	383.0	0.0	1000.0	1000.0	3999	2.0841722	1.0559819	4.946991	-0.27854383	2.084195	1.0559822	4.937962	-0.27860317	-1.3645976	0.18323733	1.2916532	-5.6030807	-2.3506641	0.00891325	0.00891325	142.20618677139282
2	78.5	71.61878	195.0	0.0	70.0	124.089485	345.0	0.0	1000.0	1000.0	7999	6.4449477	2.402028	29.950891	3.5170145	6.4449124	2.4020348	29.871424	3.5111117	-1.2245581	0.62144476	5.6405544	-8.820948	-6.74602	0.032729134	0.032729134	330.4240562915802
3	23.25	40.27018	93.0	0.0	110.0	292.71045	986.0	0.0	1000.0	1000.0	11999	14.357895	9.323574	72.82556	6.9109387	14.358075	9.323835	72.531746	6.925651	-0.47561464	1.4974854	7.2670455	-11.148047	-15.094695	0.079340234	0.079340234	521.0312249660492
4	45.25	78.3753	181.0	0.0	58.7	94.93582	275.0	0.0	1000.0	1000.0	15999	31.79254	24.633755	133.75415	9.884374	31.792452	24.634024	134.67358	9.623591	0.10548623	1.770209	5.846133	-10.454226	-33.006905	0.17428638	0.17428638	714.8930380344391
5	116.0	110.074974	240.0	0.0	1.5	3.2015622	10.0	0.0	1000.0	1000.0	19999	63.50743	39.263744	172.63943	12.171269	63.507385	39.264168	172.18394	11.963729	0.40926707	1.7785661	6.1623607	-11.505109	-64.7344	0.38552427	0.38552427	907.4666874408722
6	0.0	0.0	0.0	0.0	51.1	149.34285	499.0	0.0	1000.0	1000.0	23999	81.99983	31.969048	162.84966	13.952894	81.99988	31.969332	162.655	13.827132	0.22642773	1.65331	6.4788594	-13.256734	-82.93467	0.4077378	0.4077378	1099.5725121498108
7	132.25	205.20036	487.0	0.0	98.0	294.0	980.0	0.0	1000.0	1000.0	27999	86.00112	21.824226	135.88002	18.543554	86.00101	21.824299	136.15674	18.67537	-0.27935967	1.3824357	5.6398582	-11.493725	-86.57833	0.3257551	0.3257551	1292.651866197586
8	213.5	226.7041	550.0	0.0	111.2	278.4244	934.0	0.0	1000.0	1000.0	31999	82.58591	16.395092	119.05862	18.131151	82.58594	16.395178	118.78329	18.239435	-0.5567858	1.1834465	5.450448	-9.458715	-82.9971	0.31199372	0.31199372	1486.605565071106
9	295.25	376.4169	928.0	0.0	578.4	459.41946	986.0	0.0	1000.0	1000.0	35999	74.70615	17.368677	118.56336	17.13349	74.70611	17.369389	120.65867	17.132132	-0.6825993	1.0789087	5.542053	-9.258936	-75.0427	0.33198562	0.33198562	1679.7861251831055
10	150.75	261.10666	603.0	0.0	291.1	440.7985	974.0	0.0	1000.0	1000.0	39999	71.03762	17.537933	116.7177	16.811043	71.03758	17.538591	116.527855	17.053097	-0.6143686	1.1237106	5.2542315	-9.079599	-71.3856	0.35527623	0.35527623	1873.0268712043762
11	103.0	178.40123	412.0	0.0	283.9	433.87057	973.0	0.0	1000.0	1000.0	43999	68.88674	17.843363	113.16365	17.64113	68.88664	17.844006	112.80116	17.814024	-0.5392555	1.1762033	4.02843	-10.955386	-69.26947	0.4019568	0.4019568	2065.3355774879456
12	323.25	384.70663	959.0	6.0	583.2	454.32187	991.0	0.0	1000.0	1000.0	47999	67.47762	19.29046	115.32763	19.442844	67.47759	19.290226	115.98752	19.515171	-0.4857879	1.1996143	4.8912783	-9.892309	-67.8767	0.459756	0.459756	2257.791748523712
13	504.25	484.5247	1000.0	0.0	289.5	439.44653	977.0	0.0	1000.0	1000.0	51999	67.4621	20.788206	114.41191	19.750082	67.46215	20.78782	114.37823	20.21037	-0.40025827	1.2504244	5.2434816	-9.18137	-67.89085	0.4948416	0.4948416	2452.317873239517
14	231.75	401.40277	927.0	0.0	674.1	438.1423	988.0	0.0	1000.0	1000.0	55999	67.39409	21.933882	117.67533	15.959798	67.39407	21.934113	117.95959	17.259632	-0.3245787	1.3027529	5.6520395	-12.640365	-67.84922	0.57561535	0.57561535	2645.774143218994
15	162.25	166.44275	377.0	0.0	671.8	434.7224	975.0	0.0	1000.0	1000.0	59999	67.23343	23.499859	125.79495	14.985568	67.23336	23.499231	125.806175	13.771202	-0.30865505	1.3190686	6.5743256	-11.364096	-67.68835	0.61879253	0.61879253	2841.55930685997
16	931.75	55.065304	991.0	870.0	670.6	440.32697	990.0	0.0	1000.0	1000.0	63999	68.58145	25.621752	128.97423	13.450166	68.58153	25.620926	129.21623	12.159196	-0.27210507	1.3432472	7.542183	-9.744161	-69.045906	0.7202952	0.7202952	3040.6366600990295
17	627.0	371.63354	932.0	0.0	576.8	465.43588	999.0	0.0	1000.0	1000.0	67999	71.13952	27.389915	129.16278	12.516736	71.13934	27.389671	129.44753	11.2613535	-0.26993683	1.3464986	8.084054	-10.229221	-71.60214	0.6914004	0.6914004	3247.8162796497345
18	737.25	425.79065	1000.0	0.0	957.4	23.156858	993.0	913.0	1000.0	1000.0	71999	73.039055	27.868666	130.23347	10.559389	73.03867	27.868896	130.4571	9.02792	-0.23413575	1.3416802	7.106517	-11.002128	-73.51298	0.71987367	0.71987367	3462.540339946747
19	664.75	351.32205	999.0	110.0	863.5	288.55893	983.0	0.0	1000.0	1000.0	75999	75.481636	28.22865	130.9738	10.810659	75.481155	28.230003	131.20065	9.6577215	-0.21411322	1.3566163	6.6070833	-9.503828	-75.94984	0.76382446	0.76382446	3678.588976621628
20	944.0	15.116217	962.0	922.0	884.2	295.16702	1000.0	0.0	1000.0	1000.0	79999	78.3612	28.66506	132.15146	9.848634	78.361115	28.665312	131.66054	10.204946	-0.18970504	1.3623576	5.939745	-11.50005	-78.83777	0.77489567	0.77489567	3894.712542295456
21	859.75	159.7817	1000.0	602.0	859.5	288.1851	992.0	0.0	1000.0	1000.0	83999	81.9459	29.575754	130.79314	10.649087	81.945724	29.575941	130.41531	11.50571	-0.20768082	1.3607185	6.0939245	-13.0937195	-82.39772	0.78614485	0.78614485	4110.613094091415
22	944.75	25.586863	980.0	914.0	772.9	386.89957	987.0	0.0	1000.0	1000.0	87999	84.43959	29.678837	127.63285	7.7439623	84.43944	29.678972	127.671234	8.460666	-0.23913749	1.3535731	7.030681	-9.513975	-84.89263	0.81123936	0.81123936	4327.0111401081085
23	959.5	8.789198	971.0	950.0	680.1	444.9819	999.0	0.0	1000.0	1000.0	91999	87.04028	29.371992	127.55102	6.8928747	87.04011	29.371672	126.56335	6.7042627	-0.22488257	1.3763914	7.2062435	-10.067922	-87.49921	0.8081035	0.8081035	4543.115299940109
24	892.5	153.95535	989.0	626.0	870.2	290.89853	994.0	0.0	1000.0	1000.0	95999	89.35019	28.66704	126.27874	5.6670194	89.35027	28.666563	125.86878	3.6769993	-0.23029289	1.378368	6.7795253	-9.896067	-89.8073	0.7973351	0.7973351	4759.64634346962
25	719.75	415.85236	976.0	0.0	692.2	447.0673	999.0	0.0	1000.0	1000.0	99999	91.50538	28.20788	126.793816	-0.8693758	91.50538	28.206867	126.42927	1.954195	-0.22685605	1.3803964	7.6559725	-10.084671	-91.96756	0.79317087	0.79317087	4976.85869884491
26	981.25	13.663363	997.0	964.0	965.5	17.124544	994.0	939.0	1000.0	1000.0	103999	93.43531	27.888575	128.90276	-2.3697178	93.43538	27.888802	128.0861	0.30049706	-0.22840561	1.3968604	9.409684	-10.25812	-93.89969	0.79473513	0.79473513	5195.715831279755
27	974.25	13.589978	985.0	951.0	965.8	18.048822	983.0	928.0	1000.0	1000.0	107999	95.54769	26.959461	128.69057	-1.9127724	95.54757	26.960003	128.1769	0.99651754	-0.26388744	1.3827227	7.7027373	-10.966871	-95.99825	0.7591002	0.7591002	5412.514989614487
28	944.5	43.34455	989.0	875.0	872.6	291.7558	988.0	0.0	1000.0	1000.0	111999	97.07964	26.200438	127.176735	-0.59375805	97.07943	26.201397	127.135315	0.7921572	-0.31313014	1.3458364	7.7991047	-10.109608	-97.50061	0.75104177	0.75104177	5630.123686552048
29	952.0	38.658764	994.0	897.0	861.9	288.34543	990.0	0.0	1000.0	1000.0	115999	98.25864	25.789148	127.85692	1.8015827	98.25863	25.788677	127.67553	1.5384655	-0.35007513	1.318452	7.630354	-10.378168	-98.67035	0.7353518	0.7353518	5847.768475532532
30	972.0	11.335784	991.0	962.0	887.8	254.79237	994.0	125.0	1000.0	1000.0	119999	99.45792	25.7802	129.82939	2.927548	99.45799	25.77984	129.84868	1.5910983	-0.36297503	1.333242	7.6821275	-9.996441	-99.86798	0.7035144	0.7035144	6065.387668609619
31	726.0	419.21176	975.0	0.0	980.1	16.961428	1000.0	940.0	1000.0	1000.0	123999	100.61196	25.455736	130.59361	3.350179	100.61212	25.455023	130.71338	4.529788	-0.38616395	1.3286368	8.421573	-10.564364	-101.01462	0.6898792	0.6898792	6283.219005823135
32	961.25	7.5622416	973.0	952.0	879.4	293.60693	998.0	0.0	1000.0	1000.0	127999	101.41877	24.92475	131.02693	4.4052153	101.4188	24.924604	132.02826	4.598008	-0.39696175	1.3276463	9.1040945	-11.222542	-101.81431	0.6855039	0.6855039	6500.46853351593
33	703.75	407.72623	991.0	0.0	971.7	14.057382	988.0	942.0	1000.0	1000.0	131999	101.9333	24.471224	130.88873	5.78505	101.93326	24.470596	131.57278	6.9510355	-0.41813922	1.3093191	8.592467	-9.740144	-102.321846	0.6839142	0.6839142	6719.38641500473
34	972.0	7.8740077	982.0	960.0	870.5	291.2673	1000.0	0.0	1000.0	1000.0	135999	102.54872	24.248636	130.13806	7.241746	102.54885	24.24802	130.33865	7.2471266	-0.44726822	1.2892561	6.911372	-9.144427	-102.928764	0.63487107	0.63487107	6937.246544837952
35	770.0	307.27106	970.0	240.0	785.1	392.75424	994.0	0.0	1000.0	1000.0	139999	103.09635	24.053276	129.99312	8.424435	103.09632	24.052958	130.25633	8.47901	-0.45876938	1.2897346	7.6335797	-11.384323	-103.47316	0.6502007	0.6502007	7155.48957824707
36	756.25	380.13904	989.0	98.0	784.7	392.4834	996.0	0.0	1000.0	1000.0	143999	103.75853	23.634518	130.73898	9.385578	103.75865	23.633976	132.84412	7.3401556	-0.4448086	1.3048867	8.283353	-9.656614	-104.14837	0.62006825	0.62006825	7373.494228363037
37	970.75	14.184058	991.0	956.0	778.6	385.842	997.0	0.0	1000.0	1000.0	147999	104.486	23.001375	130.58028	12.352481	104.48596	23.001276	131.3324	12.304861	-0.46324185	1.2946048	8.475082	-9.222029	-104.86447	0.58460563	0.58460563	7591.674826383591
38	969.75	12.132086	990.0	958.0	679.9	445.23938	986.0	0.0	1000.0	1000.0	151999	105.18471	22.55277	130.25487	12.481658	105.18472	22.552841	130.13371	11.642324	-0.47314453	1.288528	7.557459	-10.862581	-105.56047	0.5971649	0.5971649	7809.941433906555
39	724.0	418.66754	988.0	0.0	787.1	388.29303	1000.0	0.0	1000.0	1000.0	155999	105.68071	22.188099	130.471	14.490234	105.68057	22.188396	130.6041	14.6115	-0.5067741	1.2694666	7.3305693	-10.096746	-106.0415	0.57984006	0.57984006	8028.4214425086975
40	943.75	41.673584	975.0	872.0	782.2	391.16284	994.0	0.0	1000.0	1000.0	159999	105.68963	22.36566	134.09978	16.760609	105.6897	22.365507	130.31735	17.048391	-0.52717286	1.2554245	7.033948	-9.607435	-106.03208	0.59666955	0.59666955	8247.58599948883
41	955.75	20.873129	990.0	937.0	792.9	386.7036	1000.0	5.0	1000.0	1000.0	163999	105.84403	22.523783	129.27295	20.65907	105.84402	22.5239	127.98397	20.818012	-0.5561857	1.2320513	6.5117683	-10.230936	-106.178215	0.5727121	0.5727121	8467.546340942383
42	963.5	23.68016	999.0	941.0	873.6	291.39978	986.0	0.0	1000.0	1000.0	167999	106.11031	22.699276	130.119	21.79534	106.11029	22.698751	130.03731	19.79131	-0.56008214	1.2403331	6.7598543	-10.188071	-106.45268	0.5696842	0.5696842	8686.2181930542
43	715.5	413.54233	974.0	0.0	978.8	10.749885	997.0	962.0	1000.0	1000.0	171999	106.28938	22.764832	129.85342	18.705769	106.28949	22.764387	128.72816	17.953203	-0.5887525	1.2358413	6.5423126	-9.886223	-106.6126	0.5624303	0.5624303	8905.229745149612
