Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	340.07697	191.94194	516.0875	48.627647	5.25643	0.31636563	6.0141435	4.795428	689.8	20.0	3999	11.915446	5.995541	27.395115	-0.05939056	11.915266	5.9956694	27.644016	-0.043728143	-5.301691	0.7027645	4.8826513	-11.390702	-13.004213	0.24620876	0.24620876	80.05987000465393
2	460.489	95.74684	529.81506	295.54245	255.57121	115.9622	379.4288	38.286293	902.25	799.3	7999	34.18175	7.062752	95.51362	16.995142	34.18172	7.0608964	97.93955	18.305967	-4.9828405	1.4263052	20.966063	-13.6427	-35.26643	1.2013288	1.2013288	207.9584822654724
3	418.73322	78.657135	504.77847	316.62668	369.78146	73.67824	448.70923	271.57617	1000.0	1000.0	11999	65.15901	30.95831	338.72235	16.01522	65.15909	30.95757	341.14377	30.998966	-0.9344182	5.2529745	66.03567	-14.724625	-67.086845	7.4431334	7.4431334	344.31115078926086
4	298.70517	83.30259	430.72122	201.8246	333.12164	93.840675	546.45685	244.98256	1000.0	1000.0	15999	142.00063	87.09339	499.8645	28.37386	141.99957	87.09586	495.74533	43.787205	3.46264	4.7925797	37.58137	-14.468422	-144.7274	16.27954	16.27954	481.0429947376251
5	281.2887	32.22547	332.4345	243.16841	450.07294	150.41829	742.29987	260.59857	1000.0	1000.0	19999	225.61696	112.56921	527.3433	52.21014	225.61671	112.57121	521.8099	66.230576	5.965882	4.7240543	31.500278	-14.448036	-229.01657	21.843077	21.843077	616.0159800052643
6	351.76862	85.703094	430.3185	215.70384	506.69293	48.39211	601.36145	421.18048	1000.0	1000.0	23999	265.26718	93.20766	488.45425	77.35574	265.2678	93.204636	491.329	91.802505	4.460575	4.59899	39.2434	-14.843401	-267.46237	19.512255	19.512255	749.7604701519012
7	103.70929	186.00021	514.3683	-0.7766988	532.8734	82.43566	677.2859	426.9103	265.4375	1000.0	27999	270.58145	73.37982	455.84857	71.374016	270.58286	73.370285	455.3222	86.21907	3.1739607	4.1922574	37.889317	-13.6331005	-272.45993	47.41644	47.41644	884.9459230899811
8	378.97824	65.33407	490.80472	328.46545	543.6051	65.25531	640.88354	400.30106	1000.0	1000.0	31999	268.03635	56.6821	430.34982	36.185677	268.03683	56.67807	427.74557	40.71514	3.2875814	4.1051373	33.429756	-14.105072	-269.87863	29.380669	29.380669	1017.1165618896484
9	468.16248	70.10366	567.9494	390.5532	504.5183	109.05993	721.0549	345.3916	1000.0	1000.0	35999	257.83963	43.195038	388.0096	32.318394	257.8398	43.18677	386.42477	29.154501	1.7407292	3.9003208	36.362274	-15.134942	-259.2868	21.717157	21.717157	1149.5439262390137
10	418.9533	100.24359	552.92224	292.32187	505.6646	114.215195	691.7778	302.52725	1000.0	1000.0	39999	241.4385	33.781734	347.25558	-1.9983459	241.43835	33.772404	345.08838	16.440245	-0.000541994	3.9007623	29.24314	-16.249792	-242.55403	17.073654	17.073654	1282.24232339859
11	465.39435	43.41445	524.4378	409.03442	492.88873	79.23166	663.0048	402.48895	1000.0	1000.0	43999	224.18217	27.939405	315.68524	-2.8158457	224.18208	27.92245	318.42368	17.037432	-1.2519454	3.4745026	35.358273	-14.580723	-225.12619	13.099039	13.099039	1415.2595586776733
12	492.37744	34.856735	528.7208	444.31635	427.96674	184.35532	696.1427	116.58119	1000.0	925.3	47999	207.04372	22.186394	293.7401	-19.099333	207.04369	22.176203	294.09927	11.207398	-2.508845	2.9250596	25.378883	-15.723338	-207.90175	9.543539	9.543539	1547.6882500648499
13	509.38022	92.57592	652.46716	393.49683	468.69904	116.39483	666.6139	274.56552	1000.0	1000.0	51999	190.94528	17.883905	269.841	-11.280149	190.94553	17.866302	268.6875	-0.52519244	-3.1814609	2.7393208	26.497208	-15.902073	-191.75375	6.750788	6.750788	1685.9692649841309
14	532.7	80.458595	627.94836	447.19147	576.812	89.805084	683.5784	441.67786	1000.0	1000.0	55999	179.28616	13.782739	238.75461	-42.988113	179.28613	13.7499275	239.22307	3.8933668	-3.6225061	2.4120793	27.605383	-14.09284	-180.05359	6.8067513	6.8067513	1823.3601672649384
15	535.1888	48.684677	613.3042	481.3169	470.78775	59.87533	572.1506	372.58203	1000.0	1000.0	59999	168.87263	10.427781	212.92348	-32.795006	168.8725	10.400698	213.7309	-2.6874309	-4.0736947	2.0709105	23.84272	-13.815283	-169.62772	5.1718836	5.1718836	1961.5803377628326
16	421.04672	206.95045	590.9064	27.224964	816.73486	66.84891	890.5769	680.7468	813.4	1000.0	63999	160.52669	8.46138	198.46024	-85.53095	160.52678	8.418386	197.17145	-6.407054	-4.3196692	1.892388	26.395102	-13.893309	-161.31682	4.742537	4.742537	2102.3303606510162
17	556.86926	45.882465	607.64886	497.9933	662.8901	72.34887	733.7919	482.69916	1000.0	1000.0	67999	154.44855	7.165346	187.68846	-23.029413	154.44836	7.1306024	187.55315	-2.9637318	-4.490359	1.7502087	24.430862	-12.180349	-155.26942	3.8806465	3.8806465	2247.8388664722443
18	474.27887	38.507095	515.78625	411.41476	542.77576	83.67999	696.94305	438.36487	1000.0	1000.0	71999	150.30785	6.151096	176.43092	-35.44367	150.30789	6.1147146	173.4781	0.23005253	-4.6383195	1.6161255	25.86777	-15.932167	-151.14842	4.0013266	4.0013266	2400.7060141563416
19	537.11523	28.217073	578.03827	498.3373	492.97974	88.93363	673.30707	382.62772	1000.0	1000.0	75999	147.41107	5.7959366	168.86102	-50.297222	147.41125	5.7365212	168.09015	-10.656039	-4.69835	1.5523499	18.060091	-13.205939	-148.26447	3.4074035	3.4074035	2562.636186361313
20	384.36496	152.43011	521.58093	156.8386	610.8293	86.19046	720.0298	412.81393	749.8	1000.0	79999	145.4263	5.433348	165.36562	-45.98892	145.42601	5.412125	164.67523	-35.824818	-4.843107	1.3959318	20.06263	-12.2707405	-146.2961	3.1862617	3.1862617	2731.6970162391663
21	574.33777	131.40762	700.5209	350.04358	562.36676	39.631657	626.61957	514.5576	936.6	1000.0	83999	143.93086	5.4164753	161.21678	-53.006275	143.93082	5.3597927	160.25697	-21.293491	-4.855908	1.3237991	19.322987	-13.569122	-144.80095	4.2107096	4.2107096	2901.9454991817474
22	554.604	37.36054	602.7414	502.8755	49.353302	32.939445	99.30919	12.284431	1000.0	85.5	87999	142.75958	5.589928	157.82088	-57.802013	142.75946	5.542087	159.44714	-28.479456	-4.880865	1.3046888	21.373531	-13.594854	-143.64304	5.0290565	5.0290565	3045.9621028900146
23	399.2094	193.17271	584.6295	28.055212	12.46566	8.893448	37.847424	7.4083514	739.4	28.2	91999	142.03687	5.5254335	155.7401	-51.453228	142.03674	5.4859166	156.86081	-35.393578	-4.893326	1.2641041	26.91844	-13.109729	-142.93466	4.550255	4.550255	3197.0728681087494
24	476.5416	88.24692	585.34705	339.17242	694.68427	54.261967	792.2883	614.91895	910.5	1000.0	95999	141.6063	5.5722523	155.75706	-46.545288	141.60632	5.5393467	158.2183	-22.677608	-4.87772	1.2625232	29.828176	-14.580617	-142.50694	5.7039113	5.7039113	3371.663424730301
25	500.6384	25.586897	533.8368	462.4868	560.75476	64.44236	637.6432	431.544	1000.0	1000.0	99999	141.4421	5.490352	155.60925	-34.238358	141.44205	5.4591656	157.20265	-20.626986	-4.8902555	1.2243272	18.9626	-13.6143465	-142.34468	6.2973	6.2973	3549.281576395035
26	540.9762	34.171886	584.132	488.41666	755.9938	62.128567	829.95	631.7044	1000.0	1000.0	103999	141.31514	5.5698123	157.2687	-57.367107	141.31477	5.5398245	159.43066	-43.829212	-4.8883867	1.2413905	19.679049	-12.803059	-142.22148	4.944021	4.944021	3724.649266719818
27	554.84875	79.03735	644.9049	461.3167	801.1202	2.7418752	807.69525	797.72565	1000.0	1000.0	107999	141.36443	5.5613675	158.4661	-38.70317	141.36429	5.5388446	158.54874	-40.02746	-4.910284	1.2316543	21.248634	-12.980882	-142.27016	5.023295	5.023295	3901.1410641670227
28	597.83746	76.67581	729.50726	538.1509	616.94226	52.89866	685.84705	515.0605	1000.0	1000.0	111999	141.45699	5.6041408	161.45198	-53.377056	141.45682	5.5638995	160.07336	-24.657024	-4.8886175	1.2663327	22.164606	-11.595233	-142.35794	4.946676	4.946676	4077.3886048793793
29	604.1696	76.97988	683.5548	513.6237	810.2181	27.870487	879.0888	757.6524	1000.0	1000.0	115999	141.59248	5.6230493	159.48999	-40.668324	141.59258	5.599073	160.29999	-46.642994	-4.93627	1.2202369	21.509424	-13.404863	-142.50397	4.106327	4.106327	4252.280227661133
30	533.7114	151.86954	687.241	243.57164	705.2002	30.925198	754.8842	622.20593	879.0	1000.0	119999	141.84067	5.597399	159.38689	-45.557438	141.8402	5.592962	159.93855	-45.12859	-4.99118	1.1355823	21.358238	-12.891095	-142.75931	3.2847168	3.2847168	4430.757874965668
