Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	19.919077	2.980845	33.919823	8.150467	41.804844	3.6420307	48.956135	37.25539	11.721408	35.8	3999	12.200396	7.756552	29.325552	-4.3650675	12.200087	7.7567825	29.15336	-4.5555773	-0.44715714	1.2670668	4.274006	-12.383897	-13.334422	0.62341636	0.62341636	71.93049836158752
2	19.922064	3.0884113	33.363964	10.842354	37.1627	1.3827845	38.687344	34.626427	12.003003	32.8	7999	24.178888	13.101439	51.796387	-6.068318	24.178804	13.101617	51.584423	-6.7967415	0.3308167	1.7452995	8.703568	-12.509445	-26.503958	0.8567984	0.8567984	165.2996120452881
3	26.363161	12.636776	71.2712	13.173417	69.250145	10.972968	80.77774	46.415047	19.057142	48.0	11999	42.734455	21.111229	95.90697	-10.621506	42.734295	21.115099	92.193054	-9.736767	1.2813301	2.073767	12.083281	-11.75965	-47.213356	8.272376	8.272376	262.1679937839508
4	80.60127	20.944597	172.79813	23.481289	130.8221	14.391648	163.87341	110.59999	58.671642	99.6	15999	58.441986	26.735094	91.76462	-15.012956	58.441746	26.73825	91.58537	-14.436123	1.2855358	2.1462255	13.237805	-11.278686	-63.05081	6.5953593	6.5953593	358.0247163772583
5	203.27039	80.181915	459.2526	91.86233	908.9655	2.5350928	913.1977	905.4069	191.4	1000.0	19999	61.47911	27.877602	93.80243	-17.820625	61.479374	27.881355	93.338455	-17.141779	0.91011953	2.2760808	13.625597	-10.894875	-65.36583	5.46705	5.46705	467.35706424713135
6	214.14037	119.57426	535.6638	84.98911	379.02878	340.57623	902.2307	132.93413	192.31818	372.4	23999	63.6484	27.315695	94.29736	-19.272942	63.64817	27.317902	94.34471	-29.136942	0.5556525	2.1835775	13.350235	-11.512596	-66.78216	4.9678187	4.9678187	568.8642725944519
7	214.57863	83.74974	442.2897	138.26111	912.60077	3.8168828	916.88354	906.05115	181.0	1000.0	27999	63.9208	26.744307	95.6565	-18.802532	63.920395	26.74628	95.64162	-29.717932	0.52009416	2.0641432	14.015008	-10.850887	-66.63931	4.335901	4.335901	674.2053852081299
8	337.1	188.11642	786.89795	167.47737	916.6323	1.4132286	920.1083	914.7811	350.63635	1000.0	31999	65.01873	25.50485	99.12233	-30.084253	65.01872	25.50688	96.09972	-28.735474	0.3323711	1.9821005	14.410809	-11.123755	-67.39691	3.7461407	3.7461407	783.2805721759796
9	367.58084	82.46828	554.7561	259.14255	915.9645	1.8881645	917.9797	911.8739	371.36365	1000.0	35999	65.83791	24.607904	97.92333	-25.085629	65.83778	24.609058	97.91581	-28.08628	0.29335737	1.9358214	15.128321	-11.140804	-67.955345	3.139318	3.139318	889.0278861522675
10	553.5692	212.58755	844.5104	290.75345	912.73914	1.8165853	915.1717	909.6126	620.5	1000.0	39999	66.95539	23.908081	99.30993	-24.630833	66.95525	23.908924	98.91058	-32.07242	0.22031836	1.8735099	14.498913	-14.063336	-68.88262	2.7723706	2.7723706	999.0047283172607
11	610.5899	225.27385	837.4596	270.0798	910.6703	4.1646996	915.65875	901.7572	690.3333	1000.0	43999	68.434395	23.411303	101.54138	-36.889187	68.43424	23.412262	100.807434	-41.775604	0.17241365	1.8438056	17.426765	-11.787616	-70.24334	2.6494157	2.6494157	1106.5595121383667
12	444.10992	185.53941	842.63574	216.41277	912.75793	2.5069191	916.41296	908.66504	466.625	1000.0	47999	69.78072	22.98534	102.78965	-36.438057	69.78081	22.987322	102.53668	-29.149487	0.11870278	1.8082708	16.465183	-12.163491	-71.45072	2.5778809	2.5778809	1214.829197883606
13	565.22626	211.71928	834.84344	223.2789	912.5343	3.0844693	918.16876	909.13367	620.2857	1000.0	51999	70.86508	22.613445	103.939926	-34.38523	70.865	22.61519	102.94916	-34.206467	0.08328916	1.7770576	16.108013	-11.755894	-72.415016	2.4411519	2.4411519	1326.9170467853546
