Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	3.0250044	1.5737348	4.62022	1.3697661	0.17981414	0.09080904	0.3679006	0.045453243	1000.0	1000.0	3999	5.999678	2.9936893	11.666213	-0.4468863	6.000242	2.9926112	11.804793	-0.12256096	-4.0706863	0.40308142	-0.6181679	-9.283979	-6.7854776	0.03359785	0.03359785	141.71687364578247
2	3.7942524	1.0798535	5.415233	2.5482285	0.18695208	0.047629565	0.262275	0.09599143	1000.0	1000.0	7999	17.169697	3.4005415	24.137705	10.50407	17.169622	3.4006922	23.715858	10.525705	-4.087186	0.34994775	-1.4590607	-10.023754	-17.93095	0.055543013	0.055543013	332.135205745697
3	3.9606519	1.3236015	5.398956	2.4252748	0.22324896	0.061949935	0.32522038	0.12525094	1000.0	1000.0	11999	27.839823	2.7950323	34.263874	22.229137	27.839752	2.7953634	34.17623	22.137394	-4.0892186	0.33504862	-1.1074	-10.197704	-28.591766	0.071055405	0.071055405	521.3862855434418
4	4.6797247	1.2099464	6.0139728	2.9855733	0.20839834	0.08195341	0.3608594	0.08656165	1000.0	1000.0	15999	36.631004	2.318653	41.998505	31.574436	36.630943	2.3192515	41.591652	31.31273	-4.0916896	0.32366562	-1.7855062	-9.710545	-37.380947	0.07526364	0.07526364	713.5474801063538
5	5.022266	1.48938	6.693145	3.4002721	0.30451512	0.1310754	0.535232	0.16724512	1000.0	1000.0	19999	43.978516	1.9564856	48.391125	39.549458	43.97849	1.9569347	48.403584	39.699486	-4.090518	0.3191015	-1.5563126	-9.647545	-44.734547	0.06693939	0.06693939	905.434161901474
6	4.399763	1.2695031	6.375108	2.8463752	0.20010245	0.08231027	0.36591277	0.07397836	1000.0	1000.0	23999	50.19013	1.6626204	54.10993	46.389633	50.190086	1.6630806	54.12954	46.21679	-4.0935163	0.3098431	-2.045095	-10.799346	-50.95225	0.05689467	0.05689467	1099.1055817604065
7	4.9084916	0.9885873	6.1225247	3.4765468	3.4268563	1.9176702	7.1604147	0.7400614	1000.0	1000.0	27999	55.4612	1.4147797	58.891487	52.259647	55.46117	1.4155831	59.126534	52.16586	-4.09629	0.3026868	-0.75206566	-9.938217	-56.232323	0.048235998	0.048235998	1292.050335407257
8	5.498048	1.5204873	6.8804955	2.9244947	0.9311293	0.79260767	2.4427216	0.20700711	1000.0	1000.0	31999	59.927895	1.1941192	63.141582	57.0911	59.927856	1.1953602	62.97253	56.943176	-4.0970483	0.30199185	-1.5104022	-9.794518	-60.700447	0.044594612	0.044594612	1485.5116097927094
9	4.460987	1.5036439	6.595732	2.3913448	0.46817747	0.32773304	1.427934	0.21427652	1000.0	1000.0	35999	63.66832	0.999988	66.49111	61.357014	63.66829	1.001257	66.491516	61.292236	-4.0976787	0.29862988	-2.4442825	-10.18851	-64.44982	0.04104335	0.04104335	1680.1544859409332
10	4.743924	1.2120322	5.85026	2.8403678	0.37636855	0.20678507	0.8476295	0.1158056	1000.0	1000.0	39999	66.76659	0.8298409	69.28531	64.7832	66.76657	0.83126044	69.28224	64.54968	-4.0986753	0.29645514	-2.611682	-9.745541	-67.546555	0.0404802	0.0404802	1876.5876111984253
11	5.10641	0.77036834	6.023448	4.1427994	0.54231685	0.27882332	1.2111535	0.21298748	1000.0	1000.0	43999	69.31921	0.6918514	71.82544	67.27261	69.31918	0.6934089	71.70298	67.46096	-4.0986743	0.29680973	-2.3257608	-10.690079	-70.1017	0.038697127	0.038697127	2074.8670511245728
12	4.872965	1.003082	6.0931177	3.7568674	3.2210357	1.4465648	7.0177484	1.4844583	1000.0	1000.0	47999	71.41929	0.5746559	73.58867	69.766525	71.41926	0.57656676	73.5254	69.78297	-4.097852	0.29744792	-2.0200348	-8.774861	-72.20328	0.03865184	0.03865184	2272.317558288574
13	5.6068883	2.6618428	9.291017	2.6063669	0.443803	0.18742697	0.84616095	0.2709189	1000.0	1000.0	51999	73.14506	0.48288932	75.11672	71.51934	73.14503	0.48524365	75.0712	71.44552	-4.0984364	0.29743892	-2.2114987	-8.993478	-73.928314	0.035914056	0.035914056	2469.538210630417
14	3.789996	1.2485226	5.2136817	1.8883975	0.3586864	0.24395798	0.8823406	0.058892388	1000.0	1000.0	55999	74.56976	0.40810135	76.36904	72.77413	74.56975	0.4100785	76.27078	73.16809	-4.0986676	0.2955707	-2.6704216	-9.71298	-75.35962	0.03529409	0.03529409	2666.9300751686096
15	3.5571928	0.5075461	4.2223196	2.810812	0.7039687	0.31512618	1.180792	0.35993057	1000.0	1000.0	59999	75.74391	0.34791672	77.589226	74.5271	75.7439	0.35027635	77.65347	74.51313	-4.0991974	0.29668882	-2.4315429	-9.400445	-76.52604	0.03597641	0.03597641	2865.580325126648
16	5.1354833	1.798959	8.126225	3.36643	5.2560606	0.97679585	6.692895	3.3658247	1000.0	1000.0	63999	76.71005	0.29865852	78.50837	75.72063	76.71004	0.30048805	78.423416	75.38816	-4.0995836	0.29450852	-2.7466383	-9.965384	-77.49617	0.03352955	0.03352955	3065.3528168201447
17	3.9019964	0.7574672	5.072721	3.0004396	1.562375	1.2163532	4.2244363	0.60992974	1000.0	1000.0	67999	77.50489	0.2620768	79.13203	76.42945	77.50488	0.2647749	79.15741	76.420456	-4.1002774	0.29651794	-2.5132885	-9.894367	-78.29795	0.031628508	0.031628508	3267.4946241378784
18	5.4680295	2.4561841	9.545612	3.4050825	1.4075329	0.8560434	2.9469576	0.09709809	1000.0	1000.0	71999	78.16178	0.2373072	79.90488	77.04792	78.161766	0.24012443	79.9983	76.45399	-4.098795	0.29558086	-2.651113	-8.918532	-78.9505	0.03325596	0.03325596	3475.4692089557648
19	6.5188603	1.3969626	8.758242	4.9168143	2.8291225	1.4575542	5.382563	1.0891978	1000.0	1000.0	75999	78.706505	0.21698269	80.36847	77.66361	78.70654	0.21769944	80.37091	77.64392	-4.0977707	0.2933469	-2.531435	-9.172014	-79.49894	0.033274457	0.033274457	3691.3643884658813
20	6.117787	2.3033617	9.92044	4.205377	7.4497848	1.6026924	9.778019	4.8093634	1000.0	1000.0	79999	79.15718	0.20197897	80.77237	78.29789	79.15715	0.20488043	80.754745	78.07082	-4.0989275	0.29601258	-2.474914	-8.767994	-79.9553	0.0323294	0.0323294	3909.4695785045624
21	4.689047	1.2955194	6.183631	2.629545	4.0255117	1.1645563	6.953635	2.6693263	1000.0	1000.0	83999	79.53136	0.19315062	81.26656	78.3504	79.53134	0.1953876	81.141495	78.561134	-4.099025	0.29610825	-2.588543	-10.161699	-80.32733	0.032840803	0.032840803	4130.789958000183
22	4.267544	1.4742813	6.6458855	2.8629704	6.4860473	0.61004984	7.5201344	5.616046	1000.0	1000.0	87999	79.8467	0.19150573	81.52132	78.74736	79.846695	0.19431913	81.48501	78.89088	-4.099042	0.29991293	-2.3648176	-9.517061	-80.64956	0.032135244	0.032135244	4350.876049995422
23	6.3424153	0.9621905	7.414175	5.211348	5.2423835	1.1607883	6.698724	3.3338118	1000.0	1000.0	91999	80.10762	0.18610959	81.80646	79.14529	80.10761	0.1888705	81.80324	79.03541	-4.0982943	0.2997532	-2.6608467	-9.682707	-80.91187	0.03343502	0.03343502	4571.217658281326
24	5.299394	0.57870716	5.9853883	4.701854	2.027989	1.7922517	5.787169	0.3154776	1000.0	1000.0	95999	80.31689	0.1815878	82.05896	79.35214	80.31688	0.18273024	81.887695	79.287	-4.0979557	0.29852337	-2.497696	-9.435693	-81.11555	0.031911395	0.031911395	4792.5323033332825
25	3.9295442	1.2333102	5.7948127	2.388172	6.1851325	1.1335227	7.9654436	4.621202	1000.0	1000.0	99999	80.4886	0.17829594	82.14964	79.51342	80.4886	0.18003322	82.27317	79.64871	-4.098467	0.29849884	-2.7078905	-9.941809	-81.27983	0.03205655	0.03205655	5014.520926237106
26	4.303139	1.1901135	5.4477444	2.548487	8.498414	0.85247064	9.238365	6.5164604	1000.0	1000.0	103999	80.632	0.17366813	82.23295	79.842606	80.631966	0.17531046	82.285965	79.768234	-4.098264	0.29968342	-2.3280225	-9.786962	-81.42877	0.031040663	0.031040663	5238.233155250549
27	4.891403	1.3019913	6.6143456	2.9652972	8.160257	1.0247445	9.34353	5.8830085	1000.0	1000.0	107999	80.74643	0.1717373	82.24659	79.883865	80.74647	0.17340332	82.3107	79.88968	-4.097324	0.29786676	-2.5890489	-8.876109	-81.53915	0.030805588	0.030805588	5462.700855970383
28	4.874935	1.5734091	6.42731	2.3511894	3.419131	1.5845729	6.0374613	1.1502368	1000.0	1000.0	111999	80.84215	0.17276843	82.62216	80.08862	80.842094	0.17642754	82.69346	79.54636	-4.0986805	0.29898396	-2.6179428	-10.783403	-81.634476	0.031141018	0.031141018	5688.140423536301
29	5.944937	2.997165	10.801546	2.609642	3.8062024	1.7015402	6.5673	0.8308722	1000.0	1000.0	115999	80.919365	0.16872613	82.63171	80.2047	80.91936	0.17003778	82.651306	80.12517	-4.098571	0.30012858	-2.4499063	-10.622174	-81.71778	0.029364647	0.029364647	5916.622567176819
30	6.483372	2.1808782	9.165863	3.125263	3.8096535	2.2518737	8.654209	0.635682	1000.0	1000.0	119999	80.9892	0.17005977	83.014046	80.26787	80.989174	0.17425045	82.980095	80.06211	-4.0997252	0.29922405	-1.9667768	-10.160438	-81.792015	0.030700443	0.030700443	6143.1267285346985
31	5.3519325	1.0211368	6.949889	4.1070857	7.4598846	1.5806289	9.953688	5.314463	1000.0	1000.0	123999	81.04392	0.17415114	83.08853	80.274055	81.04395	0.1765357	83.0756	80.214806	-4.098586	0.3000171	-2.5834503	-9.27351	-81.84952	0.029449131	0.029449131	6368.313456773758
32	4.3437138	0.916896	5.612177	3.3778408	4.346985	2.4842987	9.005379	1.7092644	1000.0	1000.0	127999	81.08781	0.17148513	83.12052	80.3098	81.08781	0.17383315	83.00707	79.88207	-4.098234	0.2994599	-2.206111	-10.327607	-81.882454	0.02964655	0.02964655	6594.162679433823
33	5.971264	0.98726594	7.4694147	4.7115116	11.059833	0.4175534	11.753353	10.244282	1000.0	1000.0	131999	81.12493	0.17200476	83.02133	80.12286	81.12492	0.17368096	83.04423	80.14895	-4.0974283	0.29958728	-2.455927	-9.465185	-81.9239	0.030280598	0.030280598	6819.868448495865
34	3.7844918	1.4135296	5.807846	1.9941028	7.181929	1.3019475	9.595021	5.264399	1000.0	1000.0	135999	81.16116	0.17275682	83.24577	80.3281	81.16115	0.17427778	83.18781	80.27656	-4.097728	0.30083278	-2.6034012	-9.30126	-81.95824	0.029603971	0.029603971	7046.379435300827
35	6.04805	0.83251595	7.4157157	5.3545275	9.597178	1.1080906	10.94994	6.904687	1000.0	1000.0	139999	81.19118	0.1743497	83.15812	80.26282	81.19119	0.17609449	83.11987	80.26479	-4.097138	0.3006404	-2.1749516	-11.266238	-81.98999	0.029035907	0.029035907	7272.847680807114
36	6.690313	2.2441335	10.271635	4.658628	12.495227	0.49803415	13.345996	11.778136	1000.0	1000.0	143999	81.2194	0.1764585	83.43928	80.377174	81.21937	0.17820455	83.37219	80.3569	-4.0976634	0.3027604	-2.464262	-9.410018	-82.0216	0.028615234	0.028615234	7499.3900582790375
37	5.6473837	1.6355958	8.205889	3.6543798	9.45529	0.6078221	10.740649	8.46149	1000.0	1000.0	147999	81.2487	0.17829622	83.70283	80.31685	81.24871	0.18003552	83.584595	80.360855	-4.0976343	0.30145934	-2.2975802	-8.93539	-82.053406	0.029591503	0.029591503	7727.059424161911
38	5.120295	0.82784384	6.5200944	4.3841147	11.415733	0.4960361	12.044969	10.250953	1000.0	1000.0	151999	81.276085	0.17696773	83.37514	80.26378	81.27608	0.17908815	83.404655	80.42332	-4.0977116	0.30129182	-2.543274	-9.589451	-82.07956	0.02939096	0.02939096	7955.500636100769
39	5.2262874	1.2997749	6.9066563	3.361747	8.706424	1.4587113	10.886043	6.2879972	1000.0	1000.0	155999	81.299995	0.1757718	83.555824	80.33848	81.29998	0.17803888	83.57021	80.198616	-4.0972514	0.30217323	-2.1419253	-10.727148	-82.104706	0.02834691	0.02834691	8182.024637937546
