Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	23.983648	11.905715	56.751606	10.910055	1000.0	1000.0	3999	5.9725914	3.0763896	12.77051	-0.739337	5.972349	3.0767663	12.812883	-0.5588164	-4.0838623	0.35999462	5.4666557	-9.65801	-6.7510195	0.04757145	0.04757145	117.77836418151855
2	29.713457	1.1716001	31.072886	27.956268	23.00904	1.0426953	24.939692	21.775875	1000.0	1000.0	7999	17.494377	3.5408125	27.42647	6.736546	17.494251	3.541248	27.331789	6.9861107	-4.0547504	0.42906782	0.5428982	-10.931205	-18.250463	0.091115005	0.091115005	268.0258479118347
3	32.342094	0.4936361	33.045616	31.846375	26.280178	13.314396	41.79566	9.744324	1000.0	1000.0	11999	27.519106	4.222282	37.08847	6.9233265	27.518885	4.2229657	36.868896	6.7209926	-3.9219522	0.77030617	5.2263145	-10.804981	-28.282507	0.15741459	0.15741459	421.228422164917
4	36.116215	13.480532	52.67892	16.225569	23.868053	8.016021	41.76411	14.506198	1000.0	1000.0	15999	36.82033	2.600638	45.979244	18.956673	36.82022	2.6014247	45.573105	19.372108	-3.9473178	0.7209078	5.0987625	-10.991867	-37.555927	0.21285816	0.21285816	574.0450439453125
5	33.26506	2.210843	36.998463	31.269697	17.826641	5.693513	24.198866	9.788388	1000.0	1000.0	19999	43.92471	2.377647	50.253887	31.711489	43.92471	2.3779674	49.947548	31.811832	-3.9984171	0.54433423	1.647501	-10.988041	-44.64275	0.19578949	0.19578949	727.0421948432922
6	37.607727	3.528065	41.45292	32.078724	19.182663	4.9764895	25.916702	10.881061	1000.0	1000.0	23999	49.85186	2.11893	55.559944	39.29779	49.85176	2.1197708	55.443443	39.72535	-4.0178733	0.5028353	2.03539	-9.943592	-50.565945	0.17667426	0.17667426	880.2602534294128
7	43.13157	8.00756	55.818504	33.62015	24.164743	13.994569	58.422894	9.777444	1000.0	1000.0	27999	54.80271	1.9415394	60.156414	46.015617	54.802685	1.9423362	60.187145	45.862537	-4.027759	0.4779271	0.59400177	-10.541055	-55.51845	0.17193207	0.17193207	1034.6198852062225
8	35.525833	3.7979596	41.346863	30.813868	23.617014	7.4131374	44.704205	16.071362	1000.0	1000.0	31999	58.91775	1.8433795	64.00655	50.326145	58.917675	1.844509	64.41258	50.495724	-4.034852	0.46594313	3.5477047	-9.722286	-59.63637	0.15976806	0.15976806	1188.9434657096863
9	34.802692	3.9441514	41.606266	32.035385	24.164892	14.751932	65.44958	10.91762	1000.0	1000.0	35999	62.448746	1.636263	66.93923	54.475857	62.44874	1.6367648	66.487785	54.150043	-4.0428944	0.44870093	1.2606544	-9.770073	-63.169178	0.15752459	0.15752459	1342.502593755722
10	35.121017	5.189491	43.69056	30.02895	22.854727	0.8595544	23.885227	20.686413	1000.0	1000.0	39999	65.37511	1.455476	69.503395	55.550632	65.37512	1.4556804	69.375626	57.361877	-4.0516367	0.42942986	0.2344513	-10.145537	-66.09645	0.14824618	0.14824618	1497.9611508846283
